data;liczba_szczepien_dziennie;dawka_2_dziennie
2020-12-27;2181;0
2020-12-28;4276;0
2020-12-29;10064;1
2020-12-30;20187;0
2020-12-31;10017;1
2021-01-01;812;0
2021-01-02;1725;0
2021-01-03;384;1
2021-01-04;39688;1
2021-01-05;53704;0
2021-01-06;17588;1
2021-01-07;29563;2
2021-01-08;11071;0
2021-01-09;1574;0
2021-01-10;773;0
2021-01-11;47241;228
2021-01-12;62815;3
2021-01-13;54491;1
2021-01-14;45965;1
2021-01-15;25554;1
2021-01-16;20379;16
2021-01-17;11579;425
2021-01-18;27460;2896
2021-01-19;48109;8000
2021-01-20;49393;14211
2021-01-21;51985;14693
2021-01-22;35699;4997
