data;liczba_szczepien_dziennie;dawka_2_dziennie
2020-12-27;2157;0
2020-12-28;4347;0
2020-12-29;9994;0
2020-12-30;20273;0
2020-12-31;10571;0
2021-01-01;1346;2
2021-01-02;2253;0
2021-01-03;642;0
2021-01-04;40463;1
2021-01-05;55183;1
2021-01-06;18704;0
2021-01-07;30300;0
2021-01-08;11803;0
2021-01-09;2256;0
2021-01-10;990;2
2021-01-11;47512;3
2021-01-12;63266;0
2021-01-13;55023;1
2021-01-14;46481;2
2021-01-15;26211;1
2021-01-16;20947;17
2021-01-17;12068;435
2021-01-18;28292;2941
2021-01-19;49398;8120
2021-01-20;51146;14468
2021-01-21;52960;14784
2021-01-22;38180;5262
2021-01-23;16856;1362
2021-01-24;5354;557
2021-01-25;73167;29532
2021-01-26;132677;48374
2021-01-27;104586;26570
2021-01-28;89431;29491
2021-01-29;43700;16130
2021-01-30;16233;3120
2021-01-31;8678;1391
2021-02-01;57095;33365
2021-02-02;114582;57471
2021-02-03;121686;56051
2021-02-04;107197;51641
2021-02-05;52034;29660
2021-02-06;24649;15720
2021-02-07;16384;10182
2021-02-08;33053;11758
2021-02-09;89705;20227
2021-02-10;113223;44988
2021-02-11;111615;58878
2021-02-12;75780;43754
2021-02-13;35619;15262
2021-02-14;14712;4878
2021-02-15;36294;11745
2021-02-16;71797;33916
2021-02-17;154877;85717
2021-02-18;174556;94851
2021-02-19;103278;50395
2021-02-20;36029;7725
2021-02-21;16053;3617
2021-02-22;43435;4134
2021-02-23;71899;20574
2021-02-24;160872;77148
2021-02-25;174922;90778
2021-02-26;103680;45716
2021-02-27;44811;11931
2021-02-28;18066;5835
2021-03-01;46160;5421
2021-03-02;82518;21829
2021-03-03;156779;68100
2021-03-04;173947;85987
2021-03-05;108742;44725
2021-03-06;49852;12089
2021-03-07;17993;5392
2021-03-08;34590;3685
2021-03-09;63923;8434
2021-03-10;143446;43087
2021-03-11;162952;68444
2021-03-12;95157;39619
2021-03-13;29989;6742
2021-03-14;11881;3042
2021-03-15;25832;3556
2021-03-16;47919;10736
2021-03-17;134094;43927
2021-03-18;155450;66740
2021-03-19;89492;38985
2021-03-20;29785;10287
2021-03-21;10659;3080
2021-03-22;51968;3981
2021-03-23;118083;19965
2021-03-24;192208;50212
2021-03-25;216652;71866
2021-03-26;162356;40736
2021-03-27;92240;15033
2021-03-28;35751;6930
2021-03-29;80156;9879
2021-03-30;117696;16113
2021-03-31;191061;20754
2021-04-01;205439;19527
2021-04-02;153240;11309
2021-04-03;36405;2760
2021-04-04;3342;352
2021-04-05;3886;528
2021-04-06;126241;8145
2021-04-07;220764;7376
2021-04-08;258688;5851
2021-04-09;220796;4705
2021-04-10;154614;4182
2021-04-11;44780;786
2021-04-12;106532;7029
2021-04-13;186983;23370
2021-04-14;254938;53904
2021-04-15;268175;59336
2021-04-16;201485;28298
2021-04-17;140842;11965
2021-04-18;39813;4035
2021-04-19;109554;13081
2021-04-20;203262;34297
2021-04-21;283281;74554
2021-04-22;306599;79499
2021-04-23;260258;46813
2021-04-24;206175;24521
2021-04-25;56084;9284
2021-04-26;139785;30874
2021-04-27;254110;58778
2021-04-28;345473;99448
2021-04-29;388347;108993
2021-04-30;358101;75070
2021-05-01;121995;15586
2021-05-02;59490;10176
2021-05-03;47174;5543
2021-05-04;234703;63271
2021-05-05;399370;122748
2021-05-06;424471;141933
2021-05-07;379456;124803
2021-05-08;258731;63656
2021-05-09;82452;14857
2021-05-10;188725;52561
2021-05-11;321280;109813
2021-05-12;434613;181047
2021-05-13;441973;193830
2021-05-14;373765;152334
2021-05-15;277983;110612
2021-05-16;90326;29650
2021-05-17;149223;50241
2021-05-18;331425;125847
2021-05-19;446246;185952
2021-05-20;445580;201190
2021-05-21;356993;155313
2021-05-22;241246;111096
2021-05-23;68106;35622
2021-05-24;135635;76897
2021-05-25;306167;158300
2021-05-26;397416;212291
2021-05-27;387135;232234
2021-05-28;349848;202390
2021-05-29;278687;151933
2021-05-30;91902;44177
2021-05-31;167717;98582
2021-06-01;466961;270445
2021-06-02;652551;401417
2021-06-03;141158;64682
2021-06-04;431220;257114
2021-06-05;271953;120480
2021-06-06;99113;41005
2021-06-07;203267;127699
2021-06-08;401293;243064
2021-06-09;507727;303204
2021-06-10;485240;298037
2021-06-11;425716;266584
2021-06-12;318824;182308
2021-06-13;102741;58865
2021-06-14;214162;168508
2021-06-15;375368;264557
2021-06-16;434131;280815
2021-06-17;402901;272642
2021-06-18;326396;220808
2021-06-19;220675;135852
2021-06-20;66538;43790
2021-06-21;168906;137632
2021-06-22;341862;262414
2021-06-23;400807;291758
2021-06-24;381371;283223
2021-06-25;310003;233881
2021-06-26;203320;134386
2021-06-27;61036;42210
2021-06-28;146457;115124
2021-06-29;288722;217802
2021-06-30;357461;254834
2021-07-01;299816;220226
2021-07-02;243896;175403
2021-07-03;172680;119328
2021-07-04;50602;34021
2021-07-05;118851;86702
2021-07-06;251258;207613
2021-07-07;341587;283295
2021-07-08;264093;203129
2021-07-09;256309;197430
2021-07-10;209858;167602
2021-07-11;63058;48717
2021-07-12;115311;82449
2021-07-13;216696;172751
2021-07-14;286672;227103
2021-07-15;257558;195245
2021-07-16;209886;150612
2021-07-17;157754;113996
2021-07-18;41830;25857
2021-07-19;84000;50864
2021-07-20;164597;118421
2021-07-21;210328;156592
2021-07-22;179869;126372
2021-07-23;156562;102377
2021-07-24;97903;61503
2021-07-25;29696;14228
2021-07-26;72355;41813
2021-07-27;115079;71280
2021-07-28;141664;87921
2021-07-29;134382;82726
2021-07-30;120687;70002
2021-07-31;78674;40834
2021-08-01;32888;7902
2021-08-02;53103;25446
2021-08-03;83170;43283
2021-08-04;109474;61311
2021-08-05;110298;60883
2021-08-06;104351;53985
2021-08-07;61502;28013
2021-08-08;19954;5390
2021-08-09;47076;21352
2021-08-10;69441;33404
2021-08-11;81960;40134
2021-08-12;81032;40291
2021-08-13;79807;41109
2021-08-14;43981;17943
2021-08-15;27874;4171
2021-08-16;42481;21535
2021-08-17;59279;30143
2021-08-18;75375;38198
2021-08-19;72025;38712
2021-08-20;74387;39015
2021-08-21;42815;19383
2021-08-22;19465;4081
2021-08-23;37306;18472
2021-08-24;53450;27370
2021-08-25;67036;34073
2021-08-26;67980;35836
2021-08-27;72894;38061
2021-08-28;44842;18793
2021-08-29;22479;4232
2021-08-30;37910;18499
2021-08-31;51666;27117
2021-09-01;48893;26319
2021-09-02;53979;28874
2021-09-03;59072;29214
2021-09-04;32445;13446
2021-09-05;14304;2755
2021-09-06;26440;12339
2021-09-07;36858;17516
2021-09-08;44588;21949
2021-09-09;45501;22815
2021-09-10;50483;24210
2021-09-11;27181;10606
2021-09-12;11599;2203
2021-09-13;23332;10136
2021-09-14;32859;14696
2021-09-15;41043;19161
2021-09-16;43176;19820
2021-09-17;51304;22787
2021-09-18;26146;9575
2021-09-19;10018;2278
2021-09-20;23809;10439
2021-09-21;34653;15014
2021-09-22;39898;16403
2021-09-23;42579;16833
2021-09-24;64256;20513
2021-09-25;33451;8961
2021-09-26;12317;1855
2021-09-27;47321;9161
2021-09-28;62002;12514
2021-09-29;77652;15774
2021-09-30;82107;17582
2021-10-01;83768;17595
2021-10-02;32092;7142
2021-10-03;5569;1059
2021-10-04;32895;5424
2021-10-05;52147;8912
2021-10-06;74035;12964
2021-10-07;81026;15875
2021-10-08;84585;19047
2021-10-09;15602;4033
2021-10-10;3692;850
2021-10-11;30959;5707
2021-10-12;36075;7413
2021-10-13;65074;13669
2021-10-14;67007;13945
2021-10-15;72655;16860
2021-10-16;28037;6167
2021-10-17;4250;915
2021-10-18;34504;7330
2021-10-19;49707;9153
2021-10-20;66259;11570
2021-10-21;69322;12067
2021-10-22;74120;14232
