wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
dolnoœl¹skie;boles³awiecki;71731;118;32449;47;t0201
dolnoœl¹skie;dzier¿oniowski;66909;91;31586;87;t0202
dolnoœl¹skie;g³ogowski;63251;177;28806;94;t0203
dolnoœl¹skie;górowski;26416;36;12010;35;t0204
dolnoœl¹skie;jaworski;38523;12;17439;5;t0205
dolnoœl¹skie;jeleniogórski;50324;43;23482;21;t0206
dolnoœl¹skie;kamiennogórski;30855;17;14500;6;t0207
dolnoœl¹skie;k³odzki;126360;247;59327;111;t0208
dolnoœl¹skie;legnicki;43660;79;19498;43;t0209
dolnoœl¹skie;lubañski;29470;45;12471;35;t0210
dolnoœl¹skie;lubiñski;123134;215;59023;104;t0211
dolnoœl¹skie;lwówecki;40956;26;18997;1;t0212
dolnoœl¹skie;milicki;33731;59;15880;33;t0213
dolnoœl¹skie;oleœnicki;95183;129;43221;96;t0214
dolnoœl¹skie;o³awski;44928;196;21470;0;t0215
dolnoœl¹skie;polkowicki;41044;88;17975;45;t0216
dolnoœl¹skie;strzeliñski;36504;42;17101;33;t0217
dolnoœl¹skie;œredzki;21622;33;10254;27;t0218
dolnoœl¹skie;œwidnicki;99505;177;45821;121;t0219
dolnoœl¹skie;trzebnicki;58678;164;28122;92;t0220
dolnoœl¹skie;wa³brzyski;30932;11;14703;5;t0221
dolnoœl¹skie;wo³owski;41708;31;18617;17;t0222
dolnoœl¹skie;wroc³awski;101976;126;48589;89;t0223
dolnoœl¹skie;z¹bkowicki;54325;76;25554;23;t0224
dolnoœl¹skie;zgorzelecki;57982;136;26392;114;t0225
dolnoœl¹skie;z³otoryjski;34121;6;15329;2;t0226
dolnoœl¹skie;Jelenia Góra;88550;110;42611;48;t0261
dolnoœl¹skie;Legnica;88254;139;41666;83;t0262
dolnoœl¹skie;Wroc³aw;1038743;677;489231;338;t0264
dolnoœl¹skie;Wa³brzych;208898;98;97856;82;t0265
kujawsko-pomorskie;aleksandrowski;131667;99;62689;55;t0401
kujawsko-pomorskie;brodnicki;70645;151;33118;89;t0402
kujawsko-pomorskie;bydgoski;75949;50;35899;23;t0403
kujawsko-pomorskie;che³miñski;41248;130;19334;100;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;35074;88;16316;27;t0405
kujawsko-pomorskie;grudzi¹dzki;25788;83;11637;32;t0406
kujawsko-pomorskie;inowroc³awski;103514;130;49186;79;t0407
kujawsko-pomorskie;lipnowski;52215;61;23957;37;t0408
kujawsko-pomorskie;mogileñski;31470;97;14799;58;t0409
kujawsko-pomorskie;nakielski;82911;199;37423;97;t0410
kujawsko-pomorskie;radziejowski;44065;0;20579;0;t0411
kujawsko-pomorskie;rypiñski;34866;91;16195;36;t0412
kujawsko-pomorskie;sêpoleñski;47992;102;22172;64;t0413
kujawsko-pomorskie;œwiecki;76543;64;35022;28;t0414
kujawsko-pomorskie;toruñski;70915;55;30995;24;t0415
kujawsko-pomorskie;tucholski;38709;9;17693;1;t0416
kujawsko-pomorskie;w¹brzeski;27459;28;12521;18;t0417
kujawsko-pomorskie;w³oc³awski;64076;112;30522;63;t0418
kujawsko-pomorskie;¿niñski;52149;14;24633;0;t0419
kujawsko-pomorskie;Bydgoszcz;428350;607;201173;304;t0461
kujawsko-pomorskie;Grudzi¹dz;121919;215;56505;100;t0462
kujawsko-pomorskie;Toruñ;189520;357;87994;186;t0463
kujawsko-pomorskie;W³oc³awek;92622;143;42114;47;t0464
lubelskie;bialski;60736;97;27814;56;t0601
lubelskie;bi³gorajski;53169;77;25234;33;t0602
lubelskie;che³mski;35779;36;16865;25;t0603
lubelskie;hrubieszowski;43975;85;20145;45;t0604
lubelskie;janowski;30158;101;14102;51;t0605
lubelskie;krasnostawski;40490;68;18673;32;t0606
lubelskie;kraœnicki;65658;116;31008;65;t0607
lubelskie;lubartowski;54082;110;25441;37;t0608
lubelskie;lubelski;82863;99;37732;51;t0609
lubelskie;³êczyñski;39793;6;19019;6;t0610
lubelskie;³ukowski;54951;103;25741;61;t0611
lubelskie;opolski;44037;64;20214;41;t0612
lubelskie;parczewski;27704;15;12807;15;t0613
lubelskie;pu³awski;96631;193;46081;126;t0614
lubelskie;radzyñski;30438;161;14473;96;t0615
lubelskie;rycki;52854;73;25342;23;t0616
lubelskie;œwidnicki;45147;145;21590;83;t0617
lubelskie;tomaszowski;55005;91;25612;33;t0618
lubelskie;w³odawski;34676;37;16152;2;t0619
lubelskie;zamojski;47897;89;23197;36;t0620
lubelskie;Bia³a Podlaska;68992;156;32521;85;t0661
lubelskie;Che³m;62378;23;28533;1;t0662
lubelskie;Lublin;438114;564;201888;203;t0663
lubelskie;Zamoœæ;88053;139;41414;80;t0664
lubuskie;gorzowski;28624;10;13324;4;t0801
lubuskie;kroœnieñski;50295;26;23951;4;t0802
lubuskie;miêdzyrzecki;66233;110;30954;85;t0803
lubuskie;nowosolski;90042;102;40578;46;t0804
