data;liczba_szczepien_dziennie;dawka_2_dziennie
2020-12-27;2084;0
2020-12-28;4250;0
2020-12-29;9756;0
2020-12-30;19918;0
2020-12-31;10349;0
2021-01-01;1319;0
2021-01-02;2191;0
2021-01-03;641;0
2021-01-04;39999;1
2021-01-05;54677;0
2021-01-06;18472;0
2021-01-07;29995;0
2021-01-08;11655;0
2021-01-09;2225;0
2021-01-10;975;0
2021-01-11;47153;3
2021-01-12;62894;0
2021-01-13;54618;0
2021-01-14;46194;1
2021-01-15;26056;0
2021-01-16;20747;15
2021-01-17;11986;411
2021-01-18;28159;2821
2021-01-19;49161;7893
2021-01-20;50739;14061
2021-01-21;52559;14440
2021-01-22;37904;5116
2021-01-23;16696;1325
2021-01-24;5325;551
2021-01-25;72169;28981
2021-01-26;131410;47653
2021-01-27;103680;26086
2021-01-28;88738;29027
2021-01-29;43264;15862
2021-01-30;16039;3056
2021-01-31;8568;1368
2021-02-01;56479;32940
2021-02-02;113667;56777
2021-02-03;120904;55459
2021-02-04;106452;51046
2021-02-05;51575;29339
2021-02-06;24368;15535
2021-02-07;16194;10071
2021-02-08;32800;11651
2021-02-09;89310;20020
2021-02-10;112729;44704
2021-02-11;111091;58526
2021-02-12;75307;43425
2021-02-13;35364;15102
2021-02-14;14531;4826
2021-02-15;36018;11532
2021-02-16;71235;33435
2021-02-17;153561;84580
2021-02-18;173193;93604
2021-02-19;102557;49747
2021-02-20;35856;7601
2021-02-21;15925;3530
2021-02-22;43253;4050
2021-02-23;71589;20351
2021-02-24;159845;76386
2021-02-25;173873;89909
2021-02-26;103081;45200
2021-02-27;44627;11772
2021-02-28;17933;5712
2021-03-01;46081;5320
2021-03-02;82232;21608
2021-03-03;156164;67530
2021-03-04;173162;85172
2021-03-05;108301;44236
2021-03-06;49709;11928
2021-03-07;17895;5287
2021-03-08;34527;3611
2021-03-09;63845;8318
2021-03-10;143210;42704
2021-03-11;162535;67895
2021-03-12;94835;39237
2021-03-13;29930;6669
2021-03-14;11842;3000
2021-03-15;25782;3517
2021-03-16;47830;10628
2021-03-17;133722;43496
2021-03-18;154896;66101
2021-03-19;89155;38574
2021-03-20;29670;10163
2021-03-21;10610;3029
2021-03-22;51883;3897
2021-03-23;117831;19686
2021-03-24;191772;49713
2021-03-25;216132;71250
2021-03-26;162152;40421
2021-03-27;92130;14919
2021-03-28;35709;6886
2021-03-29;80148;9868
2021-03-30;117665;16074
2021-03-31;191005;20688
2021-04-01;205369;19462
2021-04-02;153049;11270
2021-04-03;36402;2752
2021-04-04;3341;351
2021-04-05;3884;526
2021-04-06;126216;8129
2021-04-07;220711;7347
2021-04-08;258676;5833
2021-04-09;220797;4695
2021-04-10;154625;4172
2021-04-11;44781;786
2021-04-12;106519;7018
2021-04-13;186952;23340
2021-04-14;254903;53830
2021-04-15;268149;59264
2021-04-16;201456;28236
2021-04-17;140843;11954
2021-04-18;39812;4035
2021-04-19;109532;13059
2021-04-20;203222;34254
2021-04-21;283213;74460
2021-04-22;306519;79405
2021-04-23;260230;46763
2021-04-24;206162;24488
2021-04-25;56072;9271
2021-04-26;139750;30842
2021-04-27;254062;58719
2021-04-28;345448;99372
2021-04-29;388270;108903
2021-04-30;358053;75007
2021-05-01;121983;15577
2021-05-02;59487;10173
2021-05-03;47170;5539
2021-05-04;234663;63230
2021-05-05;399314;122695
2021-05-06;424413;141855
2021-05-07;379388;124720
2021-05-08;258696;63615
2021-05-09;82452;14853
2021-05-10;188697;52540
2021-05-11;321243;109768
2021-05-12;434479;180915
2021-05-13;441875;193733
2021-05-14;373602;152276
2021-05-15;277944;110573
2021-05-16;90320;29637
2021-05-17;149204;50226
2021-05-18;331412;125819
2021-05-19;446153;185867
2021-05-20;445403;201079
2021-05-21;356962;155264
2021-05-22;241210;111081
2021-05-23;68096;35611
2021-05-24;135620;76877
2021-05-25;306118;158243
2021-05-26;397310;212164
2021-05-27;387121;232173
2021-05-28;349813;202345
2021-05-29;278678;151913
2021-05-30;91893;44164
2021-05-31;167696;98561
