wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;25;0;0;0;t00
dolnoœl¹skie;boles³awiecki;67562;245;30473;82;t0201
dolnoœl¹skie;dzier¿oniowski;63473;246;29731;233;t0202
dolnoœl¹skie;g³ogowski;59008;328;26703;241;t0203
dolnoœl¹skie;górowski;25145;18;11375;0;t0204
dolnoœl¹skie;jaworski;36721;25;16492;25;t0205
dolnoœl¹skie;jeleniogórski;48069;128;22414;71;t0206
dolnoœl¹skie;kamiennogórski;28707;121;13389;39;t0207
dolnoœl¹skie;k³odzki;118726;535;55195;278;t0208
dolnoœl¹skie;legnicki;41152;75;18344;51;t0209
dolnoœl¹skie;lubañski;27153;102;11264;90;t0210
dolnoœl¹skie;lubiñski;118182;320;56381;85;t0211
dolnoœl¹skie;lwówecki;38256;138;17675;117;t0212
dolnoœl¹skie;milicki;31535;64;14698;32;t0213
dolnoœl¹skie;oleœnicki;86304;299;38882;185;t0214
dolnoœl¹skie;o³awski;43307;227;20739;157;t0215
dolnoœl¹skie;polkowicki;38903;119;16889;62;t0216
dolnoœl¹skie;strzeliñski;34787;99;16041;15;t0217
dolnoœl¹skie;œredzki;20468;83;9649;58;t0218
dolnoœl¹skie;œwidnicki;92900;311;42590;191;t0219
dolnoœl¹skie;trzebnicki;55272;82;26167;66;t0220
dolnoœl¹skie;wa³brzyski;29911;57;14103;35;t0221
dolnoœl¹skie;wo³owski;39479;106;17658;56;t0222
dolnoœl¹skie;wroc³awski;97284;233;46037;152;t0223
dolnoœl¹skie;z¹bkowicki;51270;147;24083;103;t0224
dolnoœl¹skie;zgorzelecki;53512;194;24363;137;t0225
dolnoœl¹skie;z³otoryjski;32070;88;14174;50;t0226
dolnoœl¹skie;Jelenia Góra;83640;223;40003;161;t0261
dolnoœl¹skie;Legnica;83746;202;39317;111;t0262
dolnoœl¹skie;Wroc³aw;999659;1676;469534;1058;t0264
dolnoœl¹skie;Wa³brzych;202261;325;94553;238;t0265
kujawsko-pomorskie;aleksandrowski;127710;241;60717;131;t0401
kujawsko-pomorskie;brodnicki;65809;346;30466;264;t0402
kujawsko-pomorskie;bydgoski;71989;348;33312;292;t0403
kujawsko-pomorskie;che³miñski;38343;192;17838;112;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;33146;69;15156;24;t0405
kujawsko-pomorskie;grudzi¹dzki;23722;96;10536;49;t0406
kujawsko-pomorskie;inowroc³awski;98799;256;46685;215;t0407
kujawsko-pomorskie;lipnowski;48460;187;21704;144;t0408
kujawsko-pomorskie;mogileñski;28260;238;13102;157;t0409
kujawsko-pomorskie;nakielski;76620;237;34528;143;t0410
kujawsko-pomorskie;radziejowski;41723;60;18952;59;t0411
kujawsko-pomorskie;rypiñski;31942;51;14499;11;t0412
kujawsko-pomorskie;sêpoleñski;46003;348;21469;204;t0413
kujawsko-pomorskie;œwiecki;70697;249;32321;149;t0414
kujawsko-pomorskie;toruñski;67350;274;29165;238;t0415
kujawsko-pomorskie;tucholski;35966;16;16541;1;t0416
kujawsko-pomorskie;w¹brzeski;25233;78;11167;28;t0417
kujawsko-pomorskie;w³oc³awski;59989;364;28037;281;t0418
kujawsko-pomorskie;¿niñski;49447;215;23007;166;t0419
kujawsko-pomorskie;Bydgoszcz;407405;849;191589;518;t0461
kujawsko-pomorskie;Grudzi¹dz;115411;489;53364;283;t0462
kujawsko-pomorskie;Toruñ;177538;665;82080;477;t0463
kujawsko-pomorskie;W³oc³awek;87007;355;39362;230;t0464
lubelskie;bialski;57372;144;26259;92;t0601
lubelskie;bi³gorajski;49917;245;23644;97;t0602
lubelskie;che³mski;34237;113;16021;87;t0603
lubelskie;hrubieszowski;40841;116;18479;66;t0604
lubelskie;janowski;27941;101;12989;26;t0605
lubelskie;krasnostawski;38689;81;17960;40;t0606
lubelskie;kraœnicki;62531;63;29387;43;t0607
lubelskie;lubartowski;51210;119;23875;69;t0608
lubelskie;lubelski;78346;286;35523;199;t0609
lubelskie;³êczyñski;38019;83;18080;66;t0610
lubelskie;³ukowski;50990;48;23755;25;t0611
lubelskie;opolski;41088;92;18678;21;t0612
lubelskie;parczewski;26259;28;12181;11;t0613
lubelskie;pu³awski;90811;385;42621;292;t0614
lubelskie;radzyñski;28478;75;13320;42;t0615
lubelskie;rycki;50412;182;23907;130;t0616
lubelskie;œwidnicki;42265;156;20161;83;t0617
lubelskie;tomaszowski;51630;36;23749;20;t0618
lubelskie;w³odawski;33438;42;15585;42;t0619
lubelskie;zamojski;45413;110;21703;23;t0620
lubelskie;Bia³a Podlaska;64849;203;30555;131;t0661
lubelskie;Che³m;58593;272;26903;245;t0662
lubelskie;Lublin;416542;1246;193640;625;t0663
lubelskie;Zamoœæ;83264;273;39236;186;t0664
lubuskie;gorzowski;27104;22;12401;14;t0801
