wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;34129;1877;5205;569;t00
dolnoœl¹skie;boles³awiecki;29745;897;8432;297;t0201
dolnoœl¹skie;dzier¿oniowski;28199;858;8022;269;t0202
dolnoœl¹skie;g³ogowski;25762;790;7130;587;t0203
dolnoœl¹skie;górowski;9468;217;2408;78;t0204
dolnoœl¹skie;jaworski;17733;360;4430;166;t0205
dolnoœl¹skie;jeleniogórski;24351;657;7036;236;t0206
dolnoœl¹skie;kamiennogórski;12171;419;3304;191;t0207
dolnoœl¹skie;k³odzki;59496;1428;18972;652;t0208
dolnoœl¹skie;legnicki;14180;529;3026;246;t0209
dolnoœl¹skie;lubañski;10969;183;3634;103;t0210
dolnoœl¹skie;lubiñski;58298;1545;14634;364;t0211
dolnoœl¹skie;lwówecki;15830;496;4521;146;t0212
dolnoœl¹skie;milicki;14644;436;4191;249;t0213
dolnoœl¹skie;oleœnicki;25328;1067;6438;373;t0214
dolnoœl¹skie;o³awski;24867;689;8236;396;t0215
dolnoœl¹skie;polkowicki;10343;872;2063;157;t0216
dolnoœl¹skie;strzeliñski;15902;370;4416;166;t0217
dolnoœl¹skie;œredzki;10525;223;3397;94;t0218
dolnoœl¹skie;œwidnicki;37027;964;11680;501;t0219
dolnoœl¹skie;trzebnicki;27229;688;8805;498;t0220
dolnoœl¹skie;wa³brzyski;16075;346;4857;282;t0221
dolnoœl¹skie;wo³owski;16998;512;4904;139;t0222
dolnoœl¹skie;wroc³awski;41307;1280;10437;684;t0223
dolnoœl¹skie;z¹bkowicki;24437;828;7827;327;t0224
dolnoœl¹skie;zgorzelecki;25146;561;7753;258;t0225
dolnoœl¹skie;z³otoryjski;14939;456;3988;116;t0226
dolnoœl¹skie;Jelenia Góra;37629;1396;10403;451;t0261
dolnoœl¹skie;Legnica;36750;1193;8678;379;t0262
dolnoœl¹skie;Wroc³aw;439504;11129;106017;4058;t0264
dolnoœl¹skie;Wa³brzych;114610;1647;32975;788;t0265
kujawsko-pomorskie;aleksandrowski;73367;1276;22373;726;t0401
kujawsko-pomorskie;brodnicki;27102;719;7545;266;t0402
kujawsko-pomorskie;bydgoski;29062;1258;6652;501;t0403
kujawsko-pomorskie;che³miñski;15983;450;4027;169;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;11650;507;3386;228;t0405
kujawsko-pomorskie;grudzi¹dzki;8157;202;2007;77;t0406
kujawsko-pomorskie;inowroc³awski;47226;1200;12053;673;t0407
kujawsko-pomorskie;lipnowski;20891;700;5638;171;t0408
kujawsko-pomorskie;mogileñski;10590;230;2599;78;t0409
kujawsko-pomorskie;nakielski;17949;661;3859;297;t0410
kujawsko-pomorskie;radziejowski;16210;249;4153;107;t0411
kujawsko-pomorskie;rypiñski;13707;507;4084;245;t0412
kujawsko-pomorskie;sêpoleñski;19051;478;5186;132;t0413
kujawsko-pomorskie;œwiecki;29391;847;7533;249;t0414
kujawsko-pomorskie;toruñski;25102;857;5081;85;t0415
kujawsko-pomorskie;tucholski;13445;495;3645;219;t0416
kujawsko-pomorskie;w¹brzeski;10064;283;2917;198;t0417
kujawsko-pomorskie;w³oc³awski;23270;869;5658;266;t0418
kujawsko-pomorskie;¿niñski;19108;507;5048;205;t0419
kujawsko-pomorskie;Bydgoszcz;182727;4677;46437;2779;t0461
kujawsko-pomorskie;Grudzi¹dz;51780;975;10857;520;t0462
kujawsko-pomorskie;Toruñ;69929;1980;18266;552;t0463
kujawsko-pomorskie;W³oc³awek;33737;1151;7924;404;t0464
lubelskie;bialski;28580;959;8331;450;t0601
lubelskie;bi³gorajski;25217;686;7879;419;t0602
lubelskie;che³mski;16297;474;4779;172;t0603
lubelskie;hrubieszowski;19028;467;5984;222;t0604
lubelskie;janowski;14255;343;4845;186;t0605
lubelskie;krasnostawski;17956;500;5247;147;t0606
lubelskie;kraœnicki;30400;995;7808;243;t0607
lubelskie;lubartowski;24723;641;7640;268;t0608
lubelskie;lubelski;38154;1183;10990;513;t0609
lubelskie;³êczyñski;19447;332;5824;258;t0610
lubelskie;³ukowski;25226;749;7239;345;t0611
lubelskie;opolski;19518;456;5561;296;t0612
lubelskie;parczewski;13888;90;4120;72;t0613
lubelskie;pu³awski;47232;1293;14419;840;t0614
lubelskie;radzyñski;14495;289;4992;160;t0615
lubelskie;rycki;24346;616;6642;345;t0616
lubelskie;œwidnicki;18908;601;5611;156;t0617
lubelskie;tomaszowski;25161;688;7108;224;t0618
lubelskie;w³odawski;17321;557;4932;276;t0619
lubelskie;zamojski;22761;718;7209;286;t0620
lubelskie;Bia³a Podlaska;32977;1024;7811;485;t0661
lubelskie;Che³m;27475;902;6880;431;t0662
lubelskie;Lublin;225377;5330;66956;2339;t0663
lubelskie;Zamoœæ;42760;1193;11732;636;t0664
lubuskie;gorzowski;14541;389;4520;165;t0801
lubuskie;kroœnieñski;22582;360;5255;216;t0802
lubuskie;miêdzyrzecki;30858;684;8272;313;t0803
lubuskie;nowosolski;36194;1122;8194;538;t0804
lubuskie;s³ubicki;14879;528;3634;106;t0805
lubuskie;strzelecko-drezdenecki;20701;608;5772;378;t0806
lubuskie;sulêciñski;11075;301;3011;129;t0807
lubuskie;œwiebodziñski;22170;870;6853;557;t0808
lubuskie;zielonogórski;39793;730;10867;548;t0809
lubuskie;¿agañski;22275;895;5529;300;t0810
lubuskie;¿arski;47509;923;10978;322;t0811
lubuskie;wschowski;8573;77;2446;36;t0812
lubuskie;Gorzów Wielkopolski;55282;1340;14471;852;t0861
lubuskie;Zielona Góra;56371;1203;19100;455;t0862
³ódzkie;be³chatowski;27591;692;8059;213;t1001
³ódzkie;kutnowski;35583;1125;9052;746;t1002
³ódzkie;³aski;12367;360;3298;116;t1003
³ódzkie;³êczycki;20441;579;5865;231;t1004
³ódzkie;³owicki;41437;1509;11674;665;t1005
³ódzkie;³ódzki wschodni;13964;452;3612;114;t1006
³ódzkie;opoczyñski;22374;669;5399;337;t1007
³ódzkie;pabianicki;42424;1588;10790;505;t1008
³ódzkie;pajêczañski;11465;137;3243;112;t1009
³ódzkie;piotrkowski;17631;508;4967;268;t1010
³ódzkie;poddêbicki;14028;613;3607;229;t1011
³ódzkie;radomszczañski;36226;844;9458;348;t1012
³ódzkie;rawski;11894;463;3623;153;t1013
³ódzkie;sieradzki;38120;1045;8872;584;t1014
³ódzkie;skierniewicki;10072;549;3058;411;t1015
³ódzkie;tomaszowski;42893;1063;10614;443;t1016
³ódzkie;wieluñski;35582;1650;8082;539;t1017
³ódzkie;wieruszowski;13374;349;3847;57;t1018
³ódzkie;zduñskowolski;17496;447;5514;145;t1019
³ódzkie;zgierski;51757;1851;13419;625;t1020
³ódzkie;brzeziñski;15341;493;4837;360;t1021
³ódzkie;£ódŸ;416049;9225;110483;4694;t1061
³ódzkie;Piotrków Trybunalski;31394;971;8554;385;t1062
³ódzkie;Skierniewice;29918;980;7735;622;t1063
ma³opolskie;bocheñski;25720;719;6381;437;t1201
ma³opolskie;brzeski;26282;534;7733;386;t1202
ma³opolskie;chrzanowski;42815;1431;11208;532;t1203
ma³opolskie;d¹browski;16306;554;4821;172;t1204
ma³opolskie;gorlicki;36543;1061;10410;346;t1205
ma³opolskie;krakowski;58416;1966;15740;799;t1206
ma³opolskie;limanowski;33117;1487;8938;576;t1207
ma³opolskie;miechowski;28711;1024;8418;427;t1208
ma³opolskie;myœlenicki;34136;876;8649;379;t1209
ma³opolskie;nowos¹decki;50562;1419;14347;676;t1210
ma³opolskie;nowotarski;53278;1404;14719;745;t1211
ma³opolskie;olkuski;41805;1434;8604;382;t1212
ma³opolskie;oœwiêcimski;36549;1096;10010;626;t1213
ma³opolskie;proszowicki;14747;708;3588;272;t1214
ma³opolskie;suski;26687;887;7709;213;t1215
ma³opolskie;tarnowski;39094;993;10536;588;t1216
ma³opolskie;tatrzañski;14059;296;4449;108;t1217
ma³opolskie;wadowicki;36816;1500;8708;416;t1218
ma³opolskie;wielicki;30530;1080;5903;571;t1219
ma³opolskie;Kraków;508807;13010;135731;6239;t1261
ma³opolskie;Nowy S¹cz;21787;1057;6335;449;t1262
ma³opolskie;Tarnów;42799;887;11677;426;t1263
mazowieckie;bia³obrzeski;13755;415;3514;149;t1401
mazowieckie;ciechanowski;34025;967;10262;332;t1402
mazowieckie;garwoliñski;30111;1075;7627;560;t1403
mazowieckie;gostyniñski;13023;415;4005;153;t1404
mazowieckie;grodziski;38914;992;11205;534;t1405
mazowieckie;grójecki;41720;1756;10483;880;t1406
mazowieckie;kozienicki;17027;452;5162;218;t1407
mazowieckie;legionowski;28588;742;6010;295;t1408
mazowieckie;lipski;12503;229;4140;89;t1409
mazowieckie;³osicki;8406;200;2554;119;t1410
mazowieckie;makowski;17177;385;4959;120;t1411
mazowieckie;miñski;48037;1057;11803;389;t1412
mazowieckie;m³awski;22383;500;6536;157;t1413
mazowieckie;nowodworski;38140;1071;8839;320;t1414
mazowieckie;ostro³êcki;22579;806;6665;327;t1415
mazowieckie;ostrowski;22022;924;6073;249;t1416
mazowieckie;otwocki;37559;890;11062;344;t1417
mazowieckie;piaseczyñski;84466;2770;20567;924;t1418
mazowieckie;p³ocki;31602;897;9080;380;t1419
