data;liczba_szczepien_dziennie;dawka_2_dziennie
2020-12-27;2220;0
2020-12-28;4372;0
2020-12-29;10167;1
2020-12-30;20535;1
2020-12-31;10679;1
2021-01-01;1352;0
2021-01-02;2284;0
2021-01-03;655;1
2021-01-04;40901;12
2021-01-05;55715;7
2021-01-06;18841;1
2021-01-07;30522;2
2021-01-08;11871;0
2021-01-09;2267;1
2021-01-10;999;0
2021-01-11;48086;229
2021-01-12;63689;3
2021-01-13;55360;0
2021-01-14;46742;3
2021-01-15;26225;1
2021-01-16;21096;18
2021-01-17;12097;431
2021-01-18;28369;2935
2021-01-19;49428;8173
2021-01-20;50984;14306
2021-01-21;53281;14910
2021-01-22;38219;5276
2021-01-23;16743;1364
2021-01-24;5332;557
2021-01-25;72645;29595
2021-01-26;131747;48177
2021-01-27;103272;26406
2021-01-28;88168;29377
2021-01-29;42083;15983
2021-01-30;15027;3114
2021-01-31;7416;1387
2021-02-01;55362;33015
2021-02-02;112540;57099
2021-02-03;119186;55373
2021-02-04;105267;51119
2021-02-05;50331;29402
2021-02-06;23326;15704
2021-02-07;15298;10153
2021-02-08;31953;11744
2021-02-09;87782;20243
2021-02-10;112930;44546
2021-02-11;111871;58732
2021-02-12;75754;43269
2021-02-13;35605;15186
2021-02-14;14649;4860
2021-02-15;36295;11728
2021-02-16;71807;33531
2021-02-17;154879;84224
2021-02-18;174087;93228
2021-02-19;102199;49913
2021-02-20;35508;7681
2021-02-21;15910;3611
2021-02-22;43134;4100
2021-02-23;71281;20352
2021-02-24;159576;76500
2021-02-25;173630;90091
2021-02-26;102727;45085
2021-02-27;44496;11682
2021-02-28;17773;5628
2021-03-01;45947;5626
2021-03-02;81528;21527
2021-03-03;154823;67355
2021-03-04;171395;85241
2021-03-05;107149;44160
2021-03-06;48706;11823
2021-03-07;17502;5346
2021-03-08;33136;3491
