wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt;dawka_1_ogolem;dawka_1_dziennie;dawka_3_ogolem;dawka_3_dziennie;dawka_przypominajaca_ogolem;dawka_przypominajaca_dziennie
dolnoœl¹skie;Wa³brzych;270012;462;104891;160;t0265;121743;45;792;0;42586;257
kujawsko-pomorskie;aleksandrowski;157084;142;66262;32;t0401;72881;21;524;0;17417;89
kujawsko-pomorskie;brodnicki;102908;419;38702;131;t0402;44364;44;1363;5;18479;239
kujawsko-pomorskie;bydgoski;109985;179;41143;46;t0403;46046;24;389;0;22407;109
kujawsko-pomorskie;che³miñski;61095;181;22389;62;t0404;25317;19;44;0;13345;100
kujawsko-pomorskie;golubsko-dobrzyñski;46809;86;18314;50;t0405;21107;11;340;0;7048;25
kujawsko-pomorskie;grudzi¹dzki;36397;144;13511;45;t0406;16388;10;22;0;6476;89
kujawsko-pomorskie;inowroc³awski;146390;325;54738;104;t0407;61636;82;501;0;29515;139
kujawsko-pomorskie;lipnowski;74773;143;27917;36;t0408;32920;17;340;0;13596;90
kujawsko-pomorskie;mogileñski;52352;119;18380;27;t0409;21574;17;187;0;12211;75
kujawsko-pomorskie;nakielski;123242;185;42924;45;t0410;55348;10;479;0;24491;130
kujawsko-pomorskie;radziejowski;58223;169;22683;18;t0411;25679;5;645;0;9216;146
kujawsko-pomorskie;rypiñski;51748;247;19116;76;t0412;21929;30;90;0;10613;141
kujawsko-pomorskie;sêpoleñski;64614;80;24429;12;t0413;29583;23;124;0;10478;45
kujawsko-pomorskie;œwiecki;115259;549;41190;132;t0414;49452;49;398;1;24219;367
kujawsko-pomorskie;toruñski;94853;239;34736;33;t0415;44066;27;430;0;15621;179
kujawsko-pomorskie;tucholski;54816;97;20386;17;t0416;23925;8;198;0;10307;72
kujawsko-pomorskie;w¹brzeski;39230;64;14459;12;t0417;17553;6;213;3;7005;43
kujawsko-pomorskie;w³oc³awski;89727;262;34753;67;t0418;38427;46;275;2;16272;147
kujawsko-pomorskie;¿niñski;70212;117;27717;19;t0419;30748;12;538;0;11209;86
kujawsko-pomorskie;Bydgoszcz;639870;1449;225009;311;t0461;265174;156;1473;1;148214;981
kujawsko-pomorskie;Grudzi¹dz;172793;324;63725;75;t0462;75826;33;603;1;32639;215
kujawsko-pomorskie;Toruñ;312725;793;103699;179;t0463;125015;89;1123;0;82888;525
kujawsko-pomorskie;W³oc³awek;150036;358;48991;82;t0464;63440;62;1182;0;36423;214
lubelskie;bialski;88178;208;32184;47;t0601;38558;32;641;1;16795;128
lubelskie;bi³gorajski;79278;152;29467;30;t0602;33463;27;79;0;16269;95
lubelskie;che³mski;52011;134;19665;25;t0603;21887;6;337;0;10122;103
lubelskie;hrubieszowski;65436;197;23726;43;t0604;28234;25;1456;0;12020;129
lubelskie;janowski;42672;61;16609;25;t0605;19025;3;533;0;6505;33
lubelskie;krasnostawski;60485;149;21689;7;t0606;25532;7;556;0;12708;135
lubelskie;kraœnicki;96020;176;36401;28;t0607;41133;22;367;0;18119;126
lubelskie;lubartowski;80119;162;30484;22;t0608;34626;17;1319;0;13690;123
lubelskie;lubelski;122511;284;44947;75;t0609;53788;41;756;1;23020;167
lubelskie;³êczyñski;55492;80;21693;14;t0610;23800;9;582;0;9417;57
lubelskie;³ukowski;82964;193;31212;36;t0611;36382;26;234;0;15136;131
lubelskie;opolski;66136;262;24548;54;t0612;28841;25;251;0;12496;183
lubelskie;parczewski;39791;58;14792;14;t0613;17572;5;493;0;6934;39
lubelskie;pu³awski;139161;301;52537;69;t0614;58461;26;460;0;27703;206
lubelskie;radzyñski;44979;131;16902;27;t0615;19401;13;227;0;8449;91
lubelskie;rycki;74787;213;28754;34;t0616;31504;25;429;0;14100;154
lubelskie;œwidnicki;71239;210;25829;64;t0617;28644;29;148;0;16618;117
lubelskie;tomaszowski;79008;224;29273;58;t0618;34818;25;290;0;14627;141
lubelskie;w³odawski;47972;89;17996;12;t0619;20902;18;161;0;8913;59
lubelskie;zamojski;69547;221;26938;66;t0620;28641;25;295;0;13673;130
lubelskie;Bia³a Podlaska;101336;253;38496;72;t0661;44772;35;164;0;17904;146
lubelskie;Che³m;94745;162;33766;24;t0662;41394;30;173;1;19412;107
lubelskie;Lublin;633665;1203;230502;299;t0663;278650;155;2753;18;121760;731
lubelskie;Zamoœæ;127311;248;48119;55;t0664;55296;26;233;0;23663;167
lubuskie;gorzowski;43387;111;15804;22;t0801;18140;23;276;0;9167;66
lubuskie;kroœnieñski;72197;206;26829;28;t0802;31713;15;56;0;13599;163
lubuskie;miêdzyrzecki;92172;123;34543;18;t0803;40421;19;763;0;16445;86
lubuskie;nowosolski;132874;333;46143;78;t0804;59386;45;446;1;26899;209
lubuskie;s³ubicki;58373;106;21441;11;t0805;25599;18;97;0;11236;77
lubuskie;strzelecko-drezdenecki;72352;214;25706;53;t0806;33385;32;167;0;13094;129
lubuskie;sulêciñski;46571;185;16142;21;t0807;21229;19;288;0;8912;145
lubuskie;œwiebodziñski;76491;14;28121;2;t0808;33798;1;88;0;14484;11
lubuskie;zielonogórski;120776;215;45441;55;t0809;54147;30;764;0;20424;130
lubuskie;¿agañski;103887;283;35588;97;t0810;44583;25;630;0;23086;161
lubuskie;¿arski;140729;477;52005;122;t0811;61245;53;217;2;27262;300
lubuskie;wschowski;39979;103;14824;17;t0812;17042;4;184;0;7929;82
lubuskie;Gorzów Wielkopolski;232687;756;80989;194;t0861;105552;103;611;3;45535;456
lubuskie;Zielona Góra;223215;658;81589;158;t0862;92500;88;474;1;48652;411
³ódzkie;be³chatowski;108914;310;38255;106;t1001;46566;22;405;4;23688;178
³ódzkie;kutnowski;128682;292;48667;77;t1002;52935;26;691;19;26389;170
³ódzkie;³aski;49037;106;18965;17;t1003;20973;7;116;0;8983;82
³ódzkie;³êczycki;72481;188;26893;51;t1004;32058;19;493;14;13037;104
³ódzkie;³owicki;120474;335;47395;87;t1005;52289;37;451;3;20339;208
³ódzkie;³ódzki wschodni;60757;141;19818;33;t1006;24304;4;337;1;16298;103
³ódzkie;opoczyñski;84134;185;30657;52;t1007;37736;22;439;0;15302;111
³ódzkie;pabianicki;163212;395;58307;73;t1008;65656;50;504;2;38745;270
³ódzkie;pajêczañski;40535;68;14785;10;t1009;17984;8;67;1;7699;49
³ódzkie;piotrkowski;70623;279;26429;40;t1010;30928;23;395;0;12871;216
³ódzkie;poddêbicki;51159;63;19581;9;t1011;21839;10;413;0;9326;44
³ódzkie;radomszczañski;126412;273;46660;42;t1012;53123;28;556;0;26073;203
³ódzkie;rawski;41466;192;15241;21;t1013;18129;11;344;0;7752;160
³ódzkie;sieradzki;141839;280;51707;97;t1014;62363;29;768;0;27001;154
³ódzkie;skierniewicki;31179;74;12370;13;t1015;14021;11;259;0;4529;50
³ódzkie;tomaszowski;146949;222;55759;58;t1016;64045;18;533;1;26612;145
³ódzkie;wieluñski;117914;226;45501;55;t1017;51433;19;763;0;20217;152
³ódzkie;wieruszowski;46638;73;16747;20;t1018;20544;2;151;0;9196;51
³ódzkie;zduñskowolski;72193;325;25930;27;t1019;30539;26;133;1;15591;271
³ódzkie;zgierski;192183;658;69157;99;t1020;79837;99;611;0;42578;460
³ódzkie;brzeziñski;46499;110;18368;48;t1021;20207;12;104;0;7820;50
³ódzkie;£ódŸ;1274171;2890;471156;749;t1061;539177;353;7793;10;256045;1778
³ódzkie;Piotrków Trybunalski;121029;266;43134;52;t1062;51040;29;609;0;26246;185
³ódzkie;Skierniewice;102778;203;38228;59;t1063;44328;20;889;1;19333;123
ma³opolskie;bocheñski;107315;331;39421;52;t1201;48862;23;203;2;18829;254
ma³opolskie;brzeski;93610;271;35372;64;t1202;41614;50;117;0;16507;157
ma³opolskie;chrzanowski;159184;420;56610;67;t1203;67520;35;415;0;34639;318
ma³opolskie;d¹browski;58396;278;22601;39;t1204;25874;35;169;1;9752;203
ma³opolskie;gorlicki;116150;433;44928;58;t1205;51387;36;210;1;19625;338
ma³opolskie;krakowski;232737;625;84922;132;t1206;97563;54;1935;0;48317;439
ma³opolskie;limanowski;122038;290;46389;70;t1207;56480;43;323;0;18846;177
ma³opolskie;miechowski;77999;152;31428;17;t1208;34409;19;99;0;12063;116
ma³opolskie;myœlenicki;141733;209;54750;39;t1209;63530;11;543;0;22910;159
ma³opolskie;nowos¹decki;171485;618;64104;141;t1210;80229;84;320;1;26832;392
ma³opolskie;nowotarski;175093;503;66467;113;t1211;80919;56;463;0;27244;334
ma³opolskie;olkuski;151902;438;55957;76;t1212;65400;43;356;0;30189;319
ma³opolskie;oœwiêcimski;174267;520;63123;65;t1213;71707;43;699;5;38738;407
ma³opolskie;proszowicki;59059;153;23273;75;t1214;25813;20;174;0;9799;58
ma³opolskie;suski;95619;379;36532;56;t1215;40906;39;327;1;17854;283
ma³opolskie;tarnowski;128566;342;49262;57;t1216;56924;20;562;1;21818;264
ma³opolskie;tatrzañski;49025;95;18809;15;t1217;21419;11;172;0;8625;69
ma³opolskie;wadowicki;172611;463;60941;132;t1218;75706;54;357;0;35607;277
ma³opolskie;wielicki;163483;433;57712;76;t1219;71108;32;449;0;34214;325
ma³opolskie;Kraków;1636504;3143;615871;595;t1261;693211;275;4708;16;322714;2257
ma³opolskie;Nowy S¹cz;92928;333;33763;47;t1262;38971;52;140;0;20054;234
ma³opolskie;Tarnów;168194;486;59490;108;t1263;72617;51;330;0;35757;327
mazowieckie;bia³obrzeski;48508;41;19189;4;t1401;21574;3;453;0;7292;34
mazowieckie;ciechanowski;111021;268;42166;43;t1402;47579;32;725;1;20551;192
mazowieckie;garwoliñski;117144;199;45523;56;t1403;50351;47;236;0;21034;96
mazowieckie;gostyniñski;39332;6;15218;0;t1404;16297;0;207;0;7610;6
mazowieckie;grodziski;134049;162;49240;32;t1405;57676;11;677;0;26456;119
mazowieckie;grójecki;145391;250;55264;59;t1406;64711;22;637;0;24779;169
mazowieckie;kozienicki;63515;135;23604;24;t1407;26591;25;193;0;13127;86
mazowieckie;legionowski;122568;257;38636;60;t1408;50208;34;604;0;33120;163
mazowieckie;lipski;35375;65;13900;10;t1409;15569;5;168;0;5738;50
mazowieckie;³osicki;26288;88;10164;15;t1410;11123;8;391;0;4610;65
mazowieckie;makowski;57055;138;21455;24;t1411;25986;26;165;0;9449;88
mazowieckie;miñski;183582;439;65803;128;t1412;81515;50;607;1;35657;260
mazowieckie;m³awski;86146;212;32915;54;t1413;37089;34;663;2;15479;122
mazowieckie;nowodworski;152652;229;58079;84;t1414;70774;43;636;0;23163;102
mazowieckie;ostro³êcki;68425;120;26719;28;t1415;30100;21;211;0;11395;71
mazowieckie;ostrowski;70978;168;28387;43;t1416;29554;27;429;0;12608;98
mazowieckie;otwocki;139615;293;50608;62;t1417;55326;31;1648;0;32033;200
mazowieckie;piaseczyñski;356639;663;128482;152;t1418;153308;88;1276;1;73573;422
mazowieckie;p³ocki;113348;287;45067;59;t1419;49995;34;438;17;17848;177
mazowieckie;p³oñski;107158;236;41154;22;t1420;47890;44;249;3;17865;167
mazowieckie;pruszkowski;204520;358;72687;55;t1421;83310;37;1010;1;47513;265
mazowieckie;przasnyski;68172;110;26939;30;t1422;29860;12;235;0;11138;68
mazowieckie;przysuski;41199;71;15518;14;t1423;17503;2;361;0;7817;55
mazowieckie;pu³tuski;64456;235;24982;52;t1424;27928;45;550;5;10996;133
mazowieckie;radomski;92044;167;34699;53;t1425;38765;27;645;0;17935;87
mazowieckie;siedlecki;42255;60;16754;12;t1426;18084;5;267;0;7150;43
mazowieckie;sierpecki;60960;63;23937;12;t1427;26277;7;278;0;10468;44
mazowieckie;sochaczewski;117392;157;44525;29;t1428;50501;15;206;0;22160;113
mazowieckie;soko³owski;60869;164;22640;13;t1429;26075;24;150;0;12004;127
mazowieckie;szyd³owiecki;30536;99;10553;30;t1430;14593;5;35;1;5355;63
mazowieckie;warszawski zachodni;175961;322;62135;97;t1432;69971;42;615;0;43240;183
mazowieckie;wêgrowski;65004;196;25104;51;t1433;27706;26;301;0;11893;119
mazowieckie;wo³omiñski;321461;813;112594;143;t1434;140506;100;1069;0;67292;570
mazowieckie;wyszkowski;89446;271;34250;60;t1435;38171;15;425;0;16600;196
mazowieckie;zwoleñski;37648;102;15201;21;t1436;16697;13;194;0;5556;68
mazowieckie;¿uromiñski;40898;198;16179;47;t1437;16742;28;427;1;7550;122
mazowieckie;¿yrardowski;85686;259;30802;47;t1438;35948;30;385;4;18551;178
mazowieckie;Ostro³êka;97270;231;37576;80;t1461;42416;28;346;0;16932;123
mazowieckie;P³ock;187596;153;66567;25;t1462;79251;24;427;0;41351;104
mazowieckie;Radom;320360;549;119247;114;t1463;140727;57;1629;18;58757;360
mazowieckie;Siedlce;155545;227;61293;61;t1464;71130;38;307;0;22815;128
mazowieckie;Warszawa;3741106;6170;1340589;1058;t1465;1561108;589;18173;19;821236;4504
opolskie;brzeski;97084;180;36919;11;t1601;42839;24;885;0;16441;145
opolskie;g³ubczycki;57110;158;21189;40;t1602;24979;29;91;0;10851;89
opolskie;kêdzierzyñsko-kozielski;110417;198;41546;33;t1603;47512;28;405;0;20954;137
opolskie;kluczborski;80380;88;29463;19;t1604;33690;6;388;0;16839;63
opolskie;krapkowicki;136406;243;49982;61;t1605;60135;33;425;1;25864;148
opolskie;namys³owski;42097;53;15212;8;t1606;17525;11;60;0;9300;34
opolskie;nyski;128518;330;49057;102;t1607;54391;39;625;0;24445;189
opolskie;oleski;67598;143;25667;42;t1608;29002;28;130;0;12799;73
opolskie;opolski;97227;199;35000;71;t1609;41081;12;633;6;20513;110
opolskie;prudnicki;56878;120;21099;30;t1610;24830;11;128;1;10821;78
opolskie;strzelecki;84272;253;30311;66;t1611;36119;27;306;0;17536;160
opolskie;Opole;261470;519;97209;155;t1661;112533;51;598;6;51130;307
podkarpackie;bieszczadzki;15099;52;5630;13;t1801;6188;11;22;0;3259;28
podkarpackie;brzozowski;59569;143;23615;35;t1802;26907;25;240;0;8807;83
podkarpackie;dêbicki;87040;195;31735;57;t1803;41537;20;124;0;13644;118
podkarpackie;jaros³awski;90833;198;31540;48;t1804;39150;27;135;0;20008;123
podkarpackie;jasielski;88470;251;30858;59;t1805;39807;31;222;0;17583;161
podkarpackie;kolbuszowski;30177;47;11712;14;t1806;13695;2;145;0;4625;31
podkarpackie;kroœnieñski;67441;138;26276;31;t1807;28184;15;253;0;12728;92
podkarpackie;le¿ajski;58233;101;21397;24;t1808;26190;18;137;0;10509;59
podkarpackie;lubaczowski;49747;127;18065;36;t1809;21450;16;32;0;10200;75
podkarpackie;³añcucki;59091;111;22595;58;t1810;24572;9;79;0;11845;44
podkarpackie;mielecki;115773;272;45970;84;t1811;51020;35;492;1;18291;152
podkarpackie;ni¿añski;45406;87;17900;20;t1812;19420;10;912;0;7174;57
podkarpackie;przemyski;27153;45;10759;5;t1813;11278;7;139;0;4977;33
podkarpackie;przeworski;43799;88;16485;18;t1814;18257;7;136;0;8921;63
podkarpackie;ropczycko-sêdziszowski;53378;91;20122;22;t1815;24443;9;202;0;8611;60
podkarpackie;rzeszowski;77455;297;28830;75;t1816;33326;40;855;12;14444;170
podkarpackie;sanocki;57490;130;20083;34;t1817;24088;12;189;0;13130;84
podkarpackie;stalowowolski;101721;200;38799;31;t1818;44392;34;855;6;17675;129
podkarpackie;strzy¿owski;38850;55;15104;27;t1819;16130;1;26;0;7590;27
podkarpackie;tarnobrzeski;24544;67;8471;12;t1820;10672;14;125;0;5276;41
podkarpackie;leski;19267;18;7433;0;t1821;8326;1;32;0;3476;17
podkarpackie;Krosno;64697;163;23684;58;t1861;26860;19;163;0;13990;86
podkarpackie;Przemyœl;72375;238;24691;86;t1862;30908;27;163;4;16613;121
podkarpackie;Rzeszów;721180;847;284526;262;t1863;337652;105;1709;4;97293;476
podkarpackie;Tarnobrzeg;85810;139;32285;42;t1864;37097;10;473;1;15955;86
podlaskie;augustowski;60830;110;22674;24;t2001;26669;9;492;5;10995;72
podlaskie;bia³ostocki;95216;172;34706;23;t2002;38661;23;384;0;21465;126
podlaskie;bielski;52822;99;19796;26;t2003;22455;12;42;0;10529;61
podlaskie;grajewski;40467;95;15702;18;t2004;17576;10;298;0;6891;67
podlaskie;hajnowski;42429;40;15551;4;t2005;17814;7;104;4;8960;25
podlaskie;kolneñski;31119;88;12045;17;t2006;13924;10;407;13;4743;48
podlaskie;³om¿yñski;20839;6;8521;6;t2007;9338;0;93;0;2887;0
podlaskie;moniecki;33939;30;12810;6;t2008;14308;3;113;2;6708;19
podlaskie;sejneñski;17151;63;6444;10;t2009;7242;6;343;0;3122;47
podlaskie;siemiatycki;42167;74;16825;14;t2010;18102;1;102;0;7138;59
podlaskie;sokólski;62484;143;23656;32;t2011;25596;23;548;0;12684;88
podlaskie;suwalski;12468;30;4685;1;t2012;5162;1;9;0;2612;28
podlaskie;wysokomazowiecki;65279;82;25643;17;t2013;28274;8;442;0;10920;57
podlaskie;zambrowski;41016;53;14851;5;t2014;18090;11;137;0;7938;37
podlaskie;Bia³ystok;667955;866;251897;241;t2061;301719;150;1557;2;112782;473
podlaskie;£om¿a;96958;211;37043;74;t2062;41522;43;330;0;18063;94
podlaskie;Suwa³ki;88417;341;30433;51;t2063;38375;70;245;0;19364;220
pomorskie;bytowski;93755;113;35339;33;t2201;40967;31;217;0;17232;49
pomorskie;chojnicki;127407;299;46213;63;t2202;54415;20;338;0;26441;216
pomorskie;cz³uchowski;58434;220;20570;37;t2203;25515;10;160;1;12189;172
pomorskie;gdañski;99496;434;33410;105;t2204;37954;41;616;0;27516;288
pomorskie;kartuski;132841;299;50277;54;t2205;58240;36;239;0;24085;209
pomorskie;koœcierski;89343;282;33581;43;t2206;38137;31;690;41;16935;167
pomorskie;kwidzyñski;95277;325;34910;92;t2207;40452;52;425;4;19490;177
pomorskie;lêborski;85292;389;30742;101;t2208;36392;49;239;0;17919;239
pomorskie;malborski;62736;341;22579;63;t2209;25312;16;207;5;14638;257
pomorskie;nowodworski;46630;96;17326;19;t2210;20158;11;88;0;9058;66
pomorskie;pucki;85440;156;31127;32;t2211;35765;17;759;0;17789;107
pomorskie;s³upski;68876;200;24672;17;t2212;28332;24;895;0;14977;159
pomorskie;starogardzki;146306;290;53949;85;t2213;63011;32;721;0;28625;173
pomorskie;tczewski;129328;322;44126;139;t2214;53985;49;444;0;30773;134
pomorskie;wejherowski;237870;615;85191;193;t2215;101484;78;1042;2;50153;342
pomorskie;sztumski;59324;144;21765;28;t2216;26179;12;68;0;11312;104
pomorskie;Gdañsk;1117351;2037;424333;481;t2261;487001;197;4400;1;201617;1358
pomorskie;Gdynia;423568;931;143848;150;t2262;179499;117;1952;2;98269;662
pomorskie;S³upsk;169614;352;61282;74;t2263;70774;55;478;0;37080;223
pomorskie;Sopot;121799;136;47168;20;t2264;50915;6;202;5;23514;105
œl¹skie;bêdziñski;164851;370;58334;106;t2401;67220;44;622;0;38675;220
œl¹skie;bielski;156064;591;54442;120;t2402;67421;38;407;4;33794;429
œl¹skie;cieszyñski;220445;517;82166;119;t2403;95496;44;550;3;42233;351
œl¹skie;czêstochowski;126707;361;47307;88;t2404;53155;46;399;0;25846;227
œl¹skie;gliwicki;202639;389;67639;71;t2405;88472;31;212;0;46316;287
œl¹skie;k³obucki;81334;257;29949;64;t2406;35534;30;193;0;15658;163
œl¹skie;lubliniecki;77256;180;28012;23;t2407;33623;13;95;0;15526;144
œl¹skie;miko³owski;59812;186;21850;18;t2408;24470;22;268;2;13224;144
œl¹skie;myszkowski;78759;184;29422;69;t2409;33019;17;127;0;16191;98
œl¹skie;pszczyñski;98548;388;34674;78;t2410;39729;43;353;0;23792;267
œl¹skie;raciborski;123481;415;46154;92;t2411;53610;39;430;2;23287;282
œl¹skie;rybnicki;37804;89;14164;5;t2412;15122;5;39;0;8479;79
œl¹skie;tarnogórski;204244;448;77540;111;t2413;85505;30;489;1;40710;306
œl¹skie;bieruñsko-lêdziñski;54846;183;20277;10;t2414;23006;17;85;0;11478;156
œl¹skie;wodzis³awski;178092;463;64737;84;t2415;76485;44;237;0;36633;335
œl¹skie;zawierciañski;151414;329;53427;60;t2416;64697;44;594;1;32696;224
œl¹skie;¿ywiecki;147101;349;55852;77;t2417;62275;28;755;1;28219;243
œl¹skie;Bielsko-Bia³a;310055;660;114100;171;t2461;134232;70;1193;0;60530;419
œl¹skie;Bytom;205567;585;75346;159;t2462;88834;62;851;4;40536;360
œl¹skie;Chorzów;164012;411;59580;81;t2463;69903;49;548;10;33981;271
œl¹skie;Czêstochowa;388889;882;136643;168;t2464;161677;91;829;1;89740;622
œl¹skie;D¹browa Górnicza;141059;358;48340;111;t2465;56211;50;484;0;36024;197
œl¹skie;Gliwice;364697;577;139817;127;t2466;164459;46;682;6;59739;398
œl¹skie;Jastrzêbie-Zdrój;94373;134;31556;9;t2467;37520;9;636;0;24661;116
œl¹skie;Jaworzno;130069;337;47374;104;t2468;56741;32;686;0;25268;201
œl¹skie;Katowice;758649;1160;293774;216;t2469;339976;107;2399;1;122500;836
œl¹skie;Mys³owice;74261;319;26807;51;t2470;29649;37;443;1;17362;230
œl¹skie;Piekary Œl¹skie;63815;130;20990;15;t2471;24262;11;289;0;18274;104
œl¹skie;Ruda Œl¹ska;242052;448;94869;88;t2472;103333;43;695;0;43155;317
œl¹skie;Rybnik;116261;520;37404;115;t2473;45614;57;254;1;32989;347
œl¹skie;Siemianowice Œl¹skie;121721;246;45896;72;t2474;51501;26;244;1;24080;147
œl¹skie;Sosnowiec;318818;608;111899;170;t2475;134749;74;564;1;71606;363
œl¹skie;Œwiêtoch³owice;55546;120;21258;25;t2476;24107;12;213;0;9968;83
œl¹skie;Tychy;164478;419;60586;137;t2477;65931;25;832;12;37129;245
œl¹skie;Zabrze;196058;492;69116;106;t2478;86263;59;925;3;39754;324
œl¹skie;¯ory;85889;150;32683;40;t2479;37933;16;681;0;14592;94
œwiêtokrzyskie;buski;76310;261;27816;38;t2601;33124;16;829;0;14541;207
œwiêtokrzyskie;jêdrzejowski;107697;179;40609;52;t2602;45578;6;394;0;21116;121
œwiêtokrzyskie;kazimierski;36492;110;13501;4;t2603;15939;11;218;0;6834;95
œwiêtokrzyskie;kielecki;167897;378;61700;105;t2604;73883;45;366;2;31948;226
œwiêtokrzyskie;konecki;85050;285;30725;63;t2605;36383;35;279;0;17663;187
œwiêtokrzyskie;opatowski;49895;182;19067;19;t2606;21560;14;454;27;8814;122
œwiêtokrzyskie;ostrowiecki;131721;209;47498;43;t2607;55153;31;291;0;28779;135
œwiêtokrzyskie;piñczowski;48963;70;17132;13;t2608;23392;9;44;0;8395;48
œwiêtokrzyskie;sandomierski;104519;147;40033;38;t2609;46218;30;873;1;17395;78
œwiêtokrzyskie;skar¿yski;78288;175;27807;18;t2610;31609;4;197;1;18675;152
œwiêtokrzyskie;starachowicki;92087;267;33272;50;t2611;38372;30;662;16;19781;171
œwiêtokrzyskie;staszowski;54398;52;19859;9;t2612;22870;2;340;0;11329;41
œwiêtokrzyskie;w³oszczowski;62577;151;23874;15;t2613;28092;16;59;1;10552;119
œwiêtokrzyskie;Kielce;387658;686;144983;185;t2661;171670;91;1058;1;69947;409
warmiñsko-mazurskie;bartoszycki;76631;206;28659;50;t2801;33229;28;141;1;14602;127
warmiñsko-mazurskie;braniewski;43765;180;16626;11;t2802;18174;12;51;0;8914;157
warmiñsko-mazurskie;dzia³dowski;75778;125;28347;34;t2803;31342;13;122;0;15967;78
warmiñsko-mazurskie;elbl¹ski;52156;194;20555;22;t2804;21911;29;485;0;9205;143
warmiñsko-mazurskie;e³cki;117726;403;40648;79;t2805;54149;43;786;1;22143;280
warmiñsko-mazurskie;gi¿ycki;75208;172;27508;16;t2806;32784;8;810;0;14106;148
warmiñsko-mazurskie;i³awski;99389;209;36132;34;t2807;42845;26;557;0;19855;149
warmiñsko-mazurskie;kêtrzyñski;63138;162;23478;26;t2808;25340;32;91;0;14229;104
warmiñsko-mazurskie;lidzbarski;42195;57;16144;4;t2809;17678;3;120;1;8253;49
warmiñsko-mazurskie;mr¹gowski;45022;178;15744;25;t2810;18916;28;231;1;10131;124
warmiñsko-mazurskie;nidzicki;66597;35;22040;4;t2811;34416;3;324;0;9817;28
warmiñsko-mazurskie;nowomiejski;54219;189;20166;2;t2812;23687;25;466;0;9900;162
warmiñsko-mazurskie;olecki;35538;136;13715;19;t2813;15100;25;171;0;6552;92
warmiñsko-mazurskie;olsztyñski;132696;375;50750;55;t2814;57559;44;979;1;23408;275
warmiñsko-mazurskie;ostródzki;98738;317;37411;44;t2815;41766;33;862;0;18699;240
warmiñsko-mazurskie;piski;69386;26;26736;6;t2816;30935;2;70;0;11645;18
