data;liczba_szczepien_dziennie;dawka_2_dziennie
2020-12-27;2179;0
2020-12-28;4395;0
2020-12-29;10102;0
2020-12-30;20451;1
2020-12-31;10631;0
2021-01-01;1346;2
2021-01-02;2260;0
2021-01-03;653;0
2021-01-04;40782;1
2021-01-05;55520;2
2021-01-06;18796;0
2021-01-07;30450;0
2021-01-08;11850;0
2021-01-09;2255;0
2021-01-10;995;0
2021-01-11;47708;3
2021-01-12;63580;0
2021-01-13;55161;0
2021-01-14;46669;1
2021-01-15;26302;0
2021-01-16;21044;17
2021-01-17;12099;419
2021-01-18;28496;2941
2021-01-19;49567;8165
2021-01-20;51272;14432
2021-01-21;53340;14854
2021-01-22;38332;5267
2021-01-23;16734;1358
2021-01-24;5329;557
2021-01-25;73734;29601
2021-01-26;133128;48373
2021-01-27;104531;26590
2021-01-28;89605;29484
2021-01-29;43953;16161
2021-01-30;16296;3113
2021-01-31;8690;1387
2021-02-01;57231;33326
2021-02-02;115437;57686
2021-02-03;122254;55912
2021-02-04;107579;51579
2021-02-05;52095;29569
2021-02-06;24713;15713
2021-02-07;16489;10168
2021-02-08;33200;11765
2021-02-09;90336;20430
2021-02-10;113717;44775
2021-02-11;112313;58997
2021-02-12;75967;43656
2021-02-13;35645;15141
2021-02-14;14722;4864
2021-02-15;36436;11773
2021-02-16;72152;33845
2021-02-17;155941;85033
2021-02-18;175365;94268
2021-02-19;103019;50134
2021-02-20;35842;7686
2021-02-21;16055;3613
2021-02-22;43249;4106
2021-02-23;71587;20421
2021-02-24;160618;76864
2021-02-25;174784;90542
2021-02-26;103534;45476
2021-02-27;44668;11759
2021-02-28;17811;5624
2021-03-01;46028;5406
2021-03-02;82007;21647
2021-03-03;156485;67818
2021-03-04;173518;85734
2021-03-05;108433;44615
2021-03-06;49362;12018
2021-03-07;17900;5348
2021-03-08;34407;3646
2021-03-09;63649;8457
2021-03-10;142596;42913
2021-03-11;162045;68215
2021-03-12;94700;39438
2021-03-13;29576;6731
2021-03-14;11786;3032
2021-03-15;25489;3575
2021-03-16;47635;10698
2021-03-17;133494;43776
2021-03-18;154906;66580
2021-03-19;89101;38823
2021-03-20;29650;10195
2021-03-21;10666;3057
2021-03-22;51536;3970
2021-03-23;117307;19773
2021-03-24;190870;49940
2021-03-25;214664;71543
2021-03-26;160905;40469
2021-03-27;91294;14937
2021-03-28;35087;6849
2021-03-29;79173;9769
2021-03-30;116689;16037
2021-03-31;189455;20697
2021-04-01;202311;19230
2021-04-02;149005;11094
2021-04-03;34001;2718
2021-04-04;3297;341
2021-04-05;3786;525
2021-04-06;123292;8040
2021-04-07;216227;7171
2021-04-08;253861;5558
2021-04-09;215360;4474
2021-04-10;148385;3824
2021-04-11;43116;764
2021-04-12;100336;6716
