wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;257;0;126;0;t00
dolnoœl¹skie;boles³awiecki;42915;1463;12151;688;t0201
dolnoœl¹skie;dzier¿oniowski;39437;1525;13329;977;t0202
dolnoœl¹skie;g³ogowski;36731;1274;12024;563;t0203
dolnoœl¹skie;górowski;14802;359;4137;118;t0204
dolnoœl¹skie;jaworski;25032;1027;7533;447;t0205
dolnoœl¹skie;jeleniogórski;33195;1351;12347;1034;t0206
dolnoœl¹skie;kamiennogórski;17184;993;5546;501;t0207
dolnoœl¹skie;k³odzki;75752;2045;26657;1512;t0208
dolnoœl¹skie;legnicki;22266;890;5452;297;t0209
dolnoœl¹skie;lubañski;15764;223;4957;183;t0210
dolnoœl¹skie;lubiñski;82435;2290;28633;1617;t0211
dolnoœl¹skie;lwówecki;22911;865;7645;356;t0212
dolnoœl¹skie;milicki;19972;441;7105;250;t0213
dolnoœl¹skie;oleœnicki;44169;1172;11615;341;t0214
dolnoœl¹skie;o³awski;31254;617;12195;612;t0215
dolnoœl¹skie;polkowicki;22240;814;4176;301;t0216
dolnoœl¹skie;strzeliñski;22074;1028;7603;634;t0217
dolnoœl¹skie;œredzki;14293;381;5285;229;t0218
dolnoœl¹skie;œwidnicki;56613;2433;17580;800;t0219
dolnoœl¹skie;trzebnicki;36048;810;13481;653;t0220
dolnoœl¹skie;wa³brzyski;21374;804;8146;606;t0221
dolnoœl¹skie;wo³owski;24601;1083;7876;420;t0222
dolnoœl¹skie;wroc³awski;60080;2833;20121;1591;t0223
dolnoœl¹skie;z¹bkowicki;33900;1089;12164;761;t0224
dolnoœl¹skie;zgorzelecki;34002;1089;11846;985;t0225
dolnoœl¹skie;z³otoryjski;20865;852;6361;453;t0226
dolnoœl¹skie;Jelenia Góra;52956;2003;17889;906;t0261
dolnoœl¹skie;Legnica;51543;1503;15238;1074;t0262
dolnoœl¹skie;Wroc³aw;633703;15065;209215;11139;t0264
dolnoœl¹skie;Wa³brzych;143202;2408;50863;1735;t0265
kujawsko-pomorskie;aleksandrowski;94166;2181;37052;1380;t0401
kujawsko-pomorskie;brodnicki;38228;1328;12686;768;t0402
kujawsko-pomorskie;bydgoski;41919;1938;12597;1209;t0403
kujawsko-pomorskie;che³miñski;21063;518;6621;288;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;17954;612;4904;174;t0405
kujawsko-pomorskie;grudzi¹dzki;13702;632;3430;230;t0406
kujawsko-pomorskie;inowroc³awski;64069;2088;21828;1372;t0407
kujawsko-pomorskie;lipnowski;28408;806;8046;315;t0408
kujawsko-pomorskie;mogileñski;13832;499;3957;252;t0409
kujawsko-pomorskie;nakielski;39057;1611;9711;539;t0410
kujawsko-pomorskie;radziejowski;24723;782;6784;366;t0411
kujawsko-pomorskie;rypiñski;19509;790;6550;395;t0412
kujawsko-pomorskie;sêpoleñski;27892;1231;7956;952;t0413
kujawsko-pomorskie;œwiecki;40904;1556;12077;1014;t0414
kujawsko-pomorskie;toruñski;37572;1591;8767;946;t0415
kujawsko-pomorskie;tucholski;20180;634;5435;286;t0416
kujawsko-pomorskie;w¹brzeski;14625;198;4355;179;t0417
kujawsko-pomorskie;w³oc³awski;33482;1150;9927;661;t0418
kujawsko-pomorskie;¿niñski;27834;871;8223;624;t0419
kujawsko-pomorskie;Bydgoszcz;252523;7195;83952;4778;t0461
kujawsko-pomorskie;Grudzi¹dz;74563;2985;27700;2432;t0462
kujawsko-pomorskie;Toruñ;98936;3388;31160;1670;t0463
kujawsko-pomorskie;W³oc³awek;48289;1714;14301;956;t0464
lubelskie;bialski;38005;1326;12852;731;t0601
lubelskie;bi³gorajski;32988;1042;12063;477;t0602
lubelskie;che³mski;21405;928;7094;523;t0603
