wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;25;10;0;0;t00
dolnoœl¹skie;boles³awiecki;61236;417;26201;352;t0201
dolnoœl¹skie;dzier¿oniowski;55884;577;23741;540;t0202
dolnoœl¹skie;g³ogowski;50954;649;20397;532;t0203
dolnoœl¹skie;górowski;22642;105;9376;105;t0204
dolnoœl¹skie;jaworski;33514;244;14217;219;t0205
dolnoœl¹skie;jeleniogórski;43606;220;19218;197;t0206
dolnoœl¹skie;kamiennogórski;25559;120;11063;84;t0207
dolnoœl¹skie;k³odzki;105525;1265;46223;1097;t0208
dolnoœl¹skie;legnicki;35534;697;14152;456;t0209
dolnoœl¹skie;lubañski;23009;379;9147;374;t0210
dolnoœl¹skie;lubiñski;110528;745;51424;607;t0211
dolnoœl¹skie;lwówecki;32543;322;13279;292;t0212
dolnoœl¹skie;milicki;27937;308;12059;256;t0213
dolnoœl¹skie;oleœnicki;71695;525;28374;341;t0214
dolnoœl¹skie;o³awski;40284;138;18369;117;t0215
dolnoœl¹skie;polkowicki;35238;192;14307;138;t0216
dolnoœl¹skie;strzeliñski;30885;558;13208;488;t0217
dolnoœl¹skie;œredzki;18704;151;8453;86;t0218
dolnoœl¹skie;œwidnicki;81487;1168;33666;1048;t0219
dolnoœl¹skie;trzebnicki;49229;263;21177;245;t0220
dolnoœl¹skie;wa³brzyski;27835;109;12555;69;t0221
dolnoœl¹skie;wo³owski;35848;225;15252;104;t0222
dolnoœl¹skie;wroc³awski;86785;1622;37427;1564;t0223
dolnoœl¹skie;z¹bkowicki;46129;244;20202;189;t0224
dolnoœl¹skie;zgorzelecki;47897;599;20707;584;t0225
dolnoœl¹skie;z³otoryjski;28756;263;11906;243;t0226
dolnoœl¹skie;Jelenia Góra;74829;767;33006;628;t0261
dolnoœl¹skie;Legnica;76041;598;33744;539;t0262
dolnoœl¹skie;Wroc³aw;914962;6852;404980;5855;t0264
dolnoœl¹skie;Wa³brzych;188707;1144;85327;922;t0265
kujawsko-pomorskie;aleksandrowski;120405;1198;55897;1019;t0401
kujawsko-pomorskie;brodnicki;55485;608;22578;503;t0402
kujawsko-pomorskie;bydgoski;63474;596;26538;526;t0403
kujawsko-pomorskie;che³miñski;33089;304;13871;241;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;28221;560;11307;530;t0405
kujawsko-pomorskie;grudzi¹dzki;20780;221;8543;201;t0406
kujawsko-pomorskie;inowroc³awski;90682;567;40120;535;t0407
kujawsko-pomorskie;lipnowski;42543;494;17823;456;t0408
kujawsko-pomorskie;mogileñski;22858;445;9256;379;t0409
kujawsko-pomorskie;nakielski;65835;204;26878;145;t0410
kujawsko-pomorskie;radziejowski;38240;608;16273;581;t0411
kujawsko-pomorskie;rypiñski;27172;390;10928;355;t0412
kujawsko-pomorskie;sêpoleñski;42537;750;19088;723;t0413
kujawsko-pomorskie;œwiecki;61785;682;26022;561;t0414
kujawsko-pomorskie;toruñski;58155;242;21884;164;t0415
kujawsko-pomorskie;tucholski;32067;491;13465;435;t0416
kujawsko-pomorskie;w¹brzeski;21819;157;8849;131;t0417
kujawsko-pomorskie;w³oc³awski;52468;856;22477;761;t0418
kujawsko-pomorskie;¿niñski;41944;366;16838;239;t0419
kujawsko-pomorskie;Bydgoszcz;362136;3623;156368;3272;t0461
kujawsko-pomorskie;Grudzi¹dz;101157;696;41828;534;t0462
kujawsko-pomorskie;Toruñ;151357;1328;61774;1172;t0463
kujawsko-pomorskie;W³oc³awek;75428;768;30654;617;t0464
lubelskie;bialski;51643;220;22096;174;t0601
lubelskie;bi³gorajski;44579;465;19666;371;t0602
lubelskie;che³mski;30577;322;13106;266;t0603
lubelskie;hrubieszowski;36594;223;15625;198;t0604
lubelskie;janowski;24820;369;10735;316;t0605
lubelskie;krasnostawski;35532;166;15624;138;t0606
lubelskie;kraœnicki;58042;337;26295;289;t0607
lubelskie;lubartowski;46109;333;19926;292;t0608
lubelskie;lubelski;71635;704;31091;584;t0609
lubelskie;³êczyñski;34868;353;15604;320;t0610
lubelskie;³ukowski;45554;335;19910;238;t0611
lubelskie;opolski;36732;266;15759;245;t0612
lubelskie;parczewski;24598;107;11106;95;t0613
lubelskie;pu³awski;82131;910;36455;802;t0614
lubelskie;radzyñski;25014;208;10685;194;t0615
lubelskie;rycki;45645;447;20318;398;t0616
lubelskie;œwidnicki;38184;467;17181;402;t0617
lubelskie;tomaszowski;46357;504;20450;430;t0618
lubelskie;w³odawski;30896;30;13636;30;t0619
lubelskie;zamojski;40574;438;18204;406;t0620
lubelskie;Bia³a Podlaska;59292;391;26699;335;t0661
lubelskie;Che³m;52228;289;22490;193;t0662
lubelskie;Lublin;384327;2308;173188;1739;t0663
lubelskie;Zamoœæ;76452;680;34613;368;t0664
lubuskie;gorzowski;25224;188;11231;173;t0801
lubuskie;kroœnieñski;42934;136;19121;108;t0802
lubuskie;miêdzyrzecki;58068;315;25978;232;t0803
lubuskie;nowosolski;75473;422;33127;390;t0804
lubuskie;s³ubicki;31115;294;13205;273;t0805
lubuskie;strzelecko-drezdenecki;41643;274;18273;238;t0806
lubuskie;sulêciñski;23608;197;10026;124;t0807
lubuskie;œwiebodziñski;47388;35;20438;33;t0808
lubuskie;zielonogórski;75497;310;33240;303;t0809
lubuskie;¿agañski;56897;587;24698;549;t0810
lubuskie;¿arski;86159;463;38900;403;t0811
lubuskie;wschowski;21172;25;9229;25;t0812
lubuskie;Gorzów Wielkopolski;123129;1045;56064;774;t0861
lubuskie;Zielona Góra;130268;1829;58667;1447;t0862
³ódzkie;be³chatowski;57888;397;23982;367;t1001
³ódzkie;kutnowski;73176;1072;32428;924;t1002
³ódzkie;³aski;28991;158;12436;135;t1003
³ódzkie;³êczycki;40842;476;16836;419;t1004
³ódzkie;³owicki;79072;641;36145;547;t1005
³ódzkie;³ódzki wschodni;30236;446;12252;387;t1006
³ódzkie;opoczyñski;47303;278;19863;270;t1007
³ódzkie;pabianicki;88279;891;37709;729;t1008
³ódzkie;pajêczañski;25787;109;10990;94;t1009
³ódzkie;piotrkowski;38520;103;15351;88;t1010
³ódzkie;poddêbicki;31130;197;13515;192;t1011
³ódzkie;radomszczañski;68883;407;29554;407;t1012
³ódzkie;rawski;22983;224;9383;185;t1013
³ódzkie;sieradzki;79107;920;32632;815;t1014
³ódzkie;skierniewicki;19617;0;8468;0;t1015
³ódzkie;tomaszowski;87596;965;39041;765;t1016
³ódzkie;wieluñski;76407;657;34806;591;t1017
³ódzkie;wieruszowski;27142;342;11464;320;t1018
³ódzkie;zduñskowolski;39509;535;16198;436;t1019
³ódzkie;zgierski;108401;710;46895;672;t1020
³ódzkie;brzeziñski;28990;260;12719;181;t1021
³ódzkie;£ódŸ;784219;3439;351308;2862;t1061
³ódzkie;Piotrków Trybunalski;62681;771;25882;630;t1062
³ódzkie;Skierniewice;61788;259;27907;235;t1063
ma³opolskie;bocheñski;59558;419;22737;344;t1201
ma³opolskie;brzeski;51652;409;21130;312;t1202
ma³opolskie;chrzanowski;92814;915;39116;770;t1203
ma³opolskie;d¹browski;33642;261;14544;236;t1204
ma³opolskie;gorlicki;71510;567;32387;441;t1205
ma³opolskie;krakowski;123716;749;51097;671;t1206
ma³opolskie;limanowski;69594;425;29556;299;t1207
ma³opolskie;miechowski;51237;376;22236;329;t1208
ma³opolskie;myœlenicki;78485;1291;32474;1098;t1209
ma³opolskie;nowos¹decki;103883;659;42410;550;t1210
ma³opolskie;nowotarski;104372;1295;43537;1135;t1211
ma³opolskie;olkuski;92991;341;39951;237;t1212
ma³opolskie;oœwiêcimski;91569;1040;35770;945;t1213
ma³opolskie;proszowicki;35290;102;15598;74;t1214
ma³opolskie;suski;54238;792;22764;718;t1215
ma³opolskie;tarnowski;76507;272;32130;221;t1216
ma³opolskie;tatrzañski;28470;206;12530;178;t1217
ma³opolskie;wadowicki;91089;519;36258;411;t1218
ma³opolskie;wielicki;84030;715;33086;560;t1219
ma³opolskie;Kraków;998333;8051;433127;6788;t1261
ma³opolskie;Nowy S¹cz;51465;401;22069;163;t1262
ma³opolskie;Tarnów;86810;449;36227;257;t1263
mazowieckie;bia³obrzeski;28476;203;12147;192;t1401
mazowieckie;ciechanowski;65079;772;28575;649;t1402
mazowieckie;garwoliñski;64707;773;26544;724;t1403
mazowieckie;gostyniñski;22551;146;9526;142;t1404
mazowieckie;grodziski;78189;707;32310;591;t1405
mazowieckie;grójecki;85504;781;36901;702;t1406
mazowieckie;kozienicki;34176;392;14521;330;t1407
mazowieckie;legionowski;58784;608;21759;421;t1408
mazowieckie;lipski;21172;142;9178;107;t1409
mazowieckie;³osicki;14775;49;6447;31;t1410
mazowieckie;makowski;33009;69;14116;63;t1411
mazowieckie;miñski;103145;854;41116;723;t1412
mazowieckie;m³awski;44801;591;18358;509;t1413
mazowieckie;nowodworski;87891;617;38653;438;t1414
mazowieckie;ostro³êcki;41064;294;17735;212;t1415
mazowieckie;ostrowski;40195;132;17847;90;t1416
mazowieckie;otwocki;71594;756;29854;625;t1417
mazowieckie;piaseczyñski;201335;1391;85828;1232;t1418
mazowieckie;p³ocki;65535;887;26497;755;t1419
mazowieckie;p³oñski;66007;440;27967;393;t1420
mazowieckie;pruszkowski;104576;653;43150;570;t1421
mazowieckie;przasnyski;42481;392;19181;292;t1422
mazowieckie;przysuski;21585;231;9120;211;t1423
mazowieckie;pu³tuski;36859;370;15616;339;t1424
mazowieckie;radomski;49350;340;20319;335;t1425
mazowieckie;siedlecki;25384;155;11214;134;t1426
mazowieckie;sierpecki;35206;548;14883;485;t1427
mazowieckie;sochaczewski;68060;639;28973;560;t1428
mazowieckie;soko³owski;35362;302;15190;274;t1429
mazowieckie;szyd³owiecki;14998;167;6220;115;t1430
mazowieckie;warszawski zachodni;95887;581;41222;577;t1432
mazowieckie;wêgrowski;35528;373;14746;345;t1433
mazowieckie;wo³omiñski;161588;911;66729;649;t1434
mazowieckie;wyszkowski;48096;307;20158;252;t1435
mazowieckie;zwoleñski;22031;142;9336;139;t1436
mazowieckie;¿uromiñski;22762;399;10021;337;t1437
mazowieckie;¿yrardowski;43547;743;18279;627;t1438
mazowieckie;Ostro³êka;62084;661;28730;546;t1461
mazowieckie;P³ock;105829;821;45103;716;t1462
mazowieckie;Radom;193990;1671;82874;1343;t1463
mazowieckie;Siedlce;100313;612;44621;407;t1464
mazowieckie;Warszawa;2200606;15275;967865;12733;t1465
opolskie;brzeski;64513;43;29534;40;t1601
opolskie;g³ubczycki;36197;383;16959;352;t1602
