data;liczba_szczepien_dziennie;dawka_2_dziennie
2020-12-27;2156;0
2020-12-28;4357;0
2020-12-29;9996;0
2020-12-30;20287;0
2020-12-31;10579;0
2021-01-01;1352;2
2021-01-02;2231;0
2021-01-03;644;0
2021-01-04;40479;1
2021-01-05;55211;2
2021-01-06;18705;0
2021-01-07;30300;0
2021-01-08;11806;1
2021-01-09;2257;0
2021-01-10;993;2
2021-01-11;47532;3
2021-01-12;63318;0
2021-01-13;55060;1
2021-01-14;46524;1
2021-01-15;26236;1
2021-01-16;20973;17
2021-01-17;12071;434
2021-01-18;28340;2939
2021-01-19;49491;8119
2021-01-20;51204;14468
2021-01-21;53033;14774
2021-01-22;38214;5261
2021-01-23;16859;1362
2021-01-24;5358;557
2021-01-25;73181;29514
2021-01-26;132773;48360
2021-01-27;104629;26561
2021-01-28;89474;29481
2021-01-29;43709;16119
2021-01-30;16241;3121
2021-01-31;8684;1390
2021-02-01;57108;33356
2021-02-02;114645;57458
2021-02-03;121781;56031
2021-02-04;107296;51627
2021-02-05;52050;29646
2021-02-06;24656;15715
2021-02-07;16393;10181
2021-02-08;33080;11755
2021-02-09;89794;20214
2021-02-10;113298;44973
2021-02-11;111648;58832
2021-02-12;75799;43736
2021-02-13;35617;15260
2021-02-14;14711;4874
2021-02-15;36284;11732
2021-02-16;71785;33887
2021-02-17;154862;85624
2021-02-18;174491;94714
2021-02-19;103313;50381
2021-02-20;36029;7718
2021-02-21;16055;3614
2021-02-22;43433;4127
2021-02-23;71938;20570
2021-02-24;160915;77122
2021-02-25;174957;90747
2021-02-26;103694;45704
2021-02-27;44819;11926
2021-02-28;18065;5833
2021-03-01;46171;5416
2021-03-02;82553;21826
2021-03-03;156824;68075
2021-03-04;173999;85961
2021-03-05;108768;44705
2021-03-06;49862;12085
2021-03-07;18002;5392
2021-03-08;34596;3684
2021-03-09;63941;8433
2021-03-10;143527;43066
2021-03-11;163005;68426
2021-03-12;95167;39603
2021-03-13;29996;6739
2021-03-14;11882;3042
2021-03-15;25834;3566
2021-03-16;47924;10735
2021-03-17;134092;43910
2021-03-18;155437;66712
2021-03-19;89477;38970
2021-03-20;29781;10284
2021-03-21;10659;3079
2021-03-22;51965;3978
2021-03-23;118081;19958
2021-03-24;192191;50182
2021-03-25;216612;71823
2021-03-26;162352;40722
2021-03-27;92229;15031
2021-03-28;35749;6929
2021-03-29;80157;9878
2021-03-30;117691;16104
2021-03-31;191030;20719
2021-04-01;205404;19504
2021-04-02;153228;11305
2021-04-03;36404;2758
2021-04-04;3342;352
2021-04-05;3885;527
2021-04-06;126234;8141
2021-04-07;220738;7365
2021-04-08;258676;5845
2021-04-09;220792;4704
2021-04-10;154618;4179
2021-04-11;44780;786
2021-04-12;106524;7025
2021-04-13;186965;23355
2021-04-14;254909;53879
2021-04-15;268160;59305
2021-04-16;201485;28273
2021-04-17;140843;11961
2021-04-18;39812;4035
2021-04-19;109554;13074
2021-04-20;203241;34286
2021-04-21;283263;74545
2021-04-22;306589;79491
2021-04-23;260250;46807
2021-04-24;206162;24518
2021-04-25;56084;9284
2021-04-26;139769;30859
2021-04-27;254097;58770
2021-04-28;345462;99445
2021-04-29;388314;108976
2021-04-30;358082;75056
2021-05-01;121995;15586
2021-05-02;59489;10175
2021-05-03;47173;5542
2021-05-04;234700;63269
2021-05-05;399350;122743
2021-05-06;424457;141924
2021-05-07;379444;124791
2021-05-08;258724;63654
2021-05-09;82452;14857
2021-05-10;188717;52557
2021-05-11;321266;109810
2021-05-12;434595;181035
2021-05-13;441932;193805
2021-05-14;373643;152324
2021-05-15;277969;110601
2021-05-16;90327;29651
2021-05-17;149212;50235
2021-05-18;331409;125841
2021-05-19;446203;185933
2021-05-20;445479;201170
2021-05-21;356973;155299
2021-05-22;241237;111097
2021-05-23;68104;35619
2021-05-24;135631;76894
2021-05-25;306149;158289
2021-05-26;397330;212239
2021-05-27;387123;232222
2021-05-28;349835;202383
2021-05-29;278674;151927
2021-05-30;91897;44173
2021-05-31;167707;98575
2021-06-01;466936;270419
2021-06-02;652526;401396
2021-06-03;141152;64677
2021-06-04;431199;257098
2021-06-05;271943;120473
2021-06-06;99111;41004
2021-06-07;203259;127693
2021-06-08;401276;243050
2021-06-09;507705;303184
2021-06-10;485215;298019
2021-06-11;425698;266575
2021-06-12;318822;182306
2021-06-13;102736;58861
2021-06-14;214148;168497
2021-06-15;375339;264532
2021-06-16;434116;280805
2021-06-17;402879;272627
2021-06-18;326333;220749
2021-06-19;220665;135845
2021-06-20;66535;43787
2021-06-21;168901;137625
2021-06-22;341849;262404
2021-06-23;400788;291743
2021-06-24;381355;283209
2021-06-25;309983;233868
2021-06-26;203316;134379
2021-06-27;61032;42206
2021-06-28;146446;115114
2021-06-29;288707;217794
2021-06-30;357453;254826
2021-07-01;299795;220207
2021-07-02;243855;175386
2021-07-03;172679;119329
2021-07-04;50601;34020
2021-07-05;118835;86691
2021-07-06;251251;207609
2021-07-07;341547;283257
2021-07-08;264073;203111
2021-07-09;256295;197421
2021-07-10;209850;167597
2021-07-11;63056;48717
2021-07-12;115306;82444
2021-07-13;216684;172742
2021-07-14;286651;227082
2021-07-15;257535;195227
2021-07-16;209879;150612
2021-07-17;157746;113987
2021-07-18;41826;25855
2021-07-19;83986;50853
2021-07-20;164582;118409
2021-07-21;210322;156586
2021-07-22;179848;126362
2021-07-23;156548;102363
2021-07-24;97897;61500
2021-07-25;29696;14228
2021-07-26;72338;41812
2021-07-27;115053;71264
2021-07-28;141648;87914
2021-07-29;134346;82701
2021-07-30;120682;69996
2021-07-31;78663;40833
2021-08-01;32886;7901
2021-08-02;53090;25443
2021-08-03;83151;43271
2021-08-04;109450;61300
2021-08-05;110268;60874
2021-08-06;104319;53982
2021-08-07;61498;28011
2021-08-08;19949;5389
2021-08-09;47069;21349
2021-08-10;69417;33388
2021-08-11;81923;40113
2021-08-12;81007;40278
2021-08-13;79776;41093
2021-08-14;43958;17927
2021-08-15;27855;4171
2021-08-16;42478;21534
2021-08-17;59238;30120
2021-08-18;75337;38181
2021-08-19;71990;38690
2021-08-20;74361;39003
2021-08-21;42790;19379
2021-08-22;19460;4080
2021-08-23;37297;18471
2021-08-24;53429;27360
2021-08-25;67003;34056
2021-08-26;67964;35824
2021-08-27;72840;38026
2021-08-28;44830;18789
2021-08-29;22474;4232
2021-08-30;37906;18497
2021-08-31;51618;27089
2021-09-01;48847;26301
2021-09-02;53877;28842
2021-09-03;59020;29198
2021-09-04;32425;13446
2021-09-05;14298;2755
2021-09-06;26417;12333
2021-09-07;36788;17496
2021-09-08;44551;21936
2021-09-09;45404;22783
2021-09-10;50413;24189
2021-09-11;27121;10582
2021-09-12;11591;2202
2021-09-13;23336;10135
2021-09-14;32820;14685
2021-09-15;40982;19142
2021-09-16;43119;19807
2021-09-17;51153;22768
2021-09-18;26080;9571
2021-09-19;9995;2277
2021-09-20;23711;10436
2021-09-21;34556;15002
2021-09-22;39734;16382
2021-09-23;42284;16780
2021-09-24;64102;20492
2021-09-25;33313;8959
2021-09-26;12277;1853
2021-09-27;47145;9143
2021-09-28;61834;12487
2021-09-29;77354;15743
2021-09-30;81748;17482
2021-10-01;83289;17544
2021-10-02;31866;7094
2021-10-03;5508;1056
2021-10-04;32475;5334
2021-10-05;51558;8839
2021-10-06;73524;12855
2021-10-07;80542;15782
2021-10-08;83361;18786
2021-10-09;14933;3913
2021-10-10;3450;846
2021-10-11;30073;5494
2021-10-12;32421;6651
2021-10-13;5987;1249
