wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;10;0;3;0;t00
dolnoœl¹skie;boles³awiecki;80806;1;34649;1;t0201
dolnoœl¹skie;dzier¿oniowski;77168;0;34058;0;t0202
dolnoœl¹skie;g³ogowski;73525;0;31337;0;t0203
dolnoœl¹skie;górowski;28849;0;12597;0;t0204
dolnoœl¹skie;jaworski;43234;0;18447;0;t0205
dolnoœl¹skie;jeleniogórski;56309;0;24632;0;t0206
dolnoœl¹skie;kamiennogórski;35806;0;15791;0;t0207
dolnoœl¹skie;k³odzki;144063;0;63032;0;t0208
dolnoœl¹skie;legnicki;47624;0;20329;0;t0209
dolnoœl¹skie;lubañski;33822;0;13383;0;t0210
dolnoœl¹skie;lubiñski;136966;0;61858;0;t0211
dolnoœl¹skie;lwówecki;46194;0;20385;0;t0212
dolnoœl¹skie;milicki;37838;0;17033;0;t0213
dolnoœl¹skie;oleœnicki;112677;122;48403;1;t0214
dolnoœl¹skie;o³awski;48946;0;21910;0;t0215
dolnoœl¹skie;polkowicki;45119;0;19101;0;t0216
dolnoœl¹skie;strzeliñski;40874;0;18212;0;t0217
dolnoœl¹skie;œredzki;25049;0;11065;0;t0218
dolnoœl¹skie;œwidnicki;116035;0;49740;0;t0219
dolnoœl¹skie;trzebnicki;65878;0;30144;0;t0220
dolnoœl¹skie;wa³brzyski;35456;0;15883;0;t0221
dolnoœl¹skie;wo³owski;46923;0;19772;0;t0222
dolnoœl¹skie;wroc³awski;113025;0;51204;0;t0223
dolnoœl¹skie;z¹bkowicki;62271;0;27153;0;t0224
dolnoœl¹skie;zgorzelecki;66748;7;28504;0;t0225
dolnoœl¹skie;z³otoryjski;38575;0;16431;0;t0226
dolnoœl¹skie;Jelenia Góra;100818;0;45301;0;t0261
dolnoœl¹skie;Legnica;100920;0;44452;0;t0262
dolnoœl¹skie;Wroc³aw;1158444;467;511810;55;t0264
dolnoœl¹skie;Wa³brzych;228669;41;101421;0;t0265
kujawsko-pomorskie;aleksandrowski;140065;0;64425;0;t0401
kujawsko-pomorskie;brodnicki;80038;0;35894;0;t0402
kujawsko-pomorskie;bydgoski;84311;0;38253;0;t0403
kujawsko-pomorskie;che³miñski;46385;0;20625;0;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;38852;0;17537;0;t0405
kujawsko-pomorskie;grudzi¹dzki;28695;0;12673;0;t0406
kujawsko-pomorskie;inowroc³awski;115046;19;51777;0;t0407
kujawsko-pomorskie;lipnowski;58775;0;26058;0;t0408
kujawsko-pomorskie;mogileñski;37240;0;16501;0;t0409
kujawsko-pomorskie;nakielski;93157;0;39897;0;t0410
kujawsko-pomorskie;radziejowski;47798;0;21693;0;t0411
kujawsko-pomorskie;rypiñski;39894;0;17851;0;t0412
kujawsko-pomorskie;sêpoleñski;53162;0;23220;0;t0413
kujawsko-pomorskie;œwiecki;87027;0;38105;0;t0414
kujawsko-pomorskie;toruñski;77408;0;33060;0;t0415
kujawsko-pomorskie;tucholski;42663;0;18960;0;t0416
kujawsko-pomorskie;w¹brzeski;31186;0;13576;0;t0417
kujawsko-pomorskie;w³oc³awski;70954;0;32587;0;t0418
kujawsko-pomorskie;¿niñski;57094;0;26197;0;t0419
kujawsko-pomorskie;Bydgoszcz;484859;209;211397;15;t0461
kujawsko-pomorskie;Grudzi¹dz;135631;37;59878;1;t0462
kujawsko-pomorskie;Toruñ;223317;93;94841;0;t0463
kujawsko-pomorskie;W³oc³awek;107458;10;45075;0;t0464
lubelskie;bialski;69200;0;29808;0;t0601
lubelskie;bi³gorajski;61733;9;27345;1;t0602
lubelskie;che³mski;40625;0;18053;0;t0603
lubelskie;hrubieszowski;50910;0;21985;0;t0604
lubelskie;janowski;35167;0;15591;0;t0605
lubelskie;krasnostawski;46843;0;20235;0;t0606
lubelskie;kraœnicki;75747;0;33605;0;t0607
lubelskie;lubartowski;63352;214;27982;29;t0608
lubelskie;lubelski;96082;0;41311;0;t0609
lubelskie;³êczyñski;44548;0;20272;0;t0610
lubelskie;³ukowski;64220;0;28456;0;t0611
lubelskie;opolski;51461;118;22476;17;t0612
lubelskie;parczewski;32048;0;13783;0;t0613
lubelskie;pu³awski;110306;0;49498;0;t0614
lubelskie;radzyñski;35126;0;15560;0;t0615
lubelskie;rycki;59059;0;27024;0;t0616
lubelskie;œwidnicki;53968;0;23777;0;t0617
lubelskie;tomaszowski;62519;0;27453;0;t0618
lubelskie;w³odawski;38568;0;17002;0;t0619
lubelskie;zamojski;54354;0;25022;0;t0620
lubelskie;Bia³a Podlaska;80366;0;35426;0;t0661
lubelskie;Che³m;72147;187;30754;3;t0662
lubelskie;Lublin;510578;116;215255;1;t0663
lubelskie;Zamoœæ;100951;1;44645;0;t0664
lubuskie;gorzowski;33345;14;14612;2;t0801
lubuskie;kroœnieñski;55839;23;25093;0;t0802
lubuskie;miêdzyrzecki;74099;1;32649;0;t0803
lubuskie;nowosolski;102986;97;43274;5;t0804
lubuskie;s³ubicki;43143;0;19482;0;t0805
lubuskie;strzelecko-drezdenecki;57007;0;23836;0;t0806
lubuskie;sulêciñski;35555;35;15003;3;t0807
lubuskie;œwiebodziñski;60894;0;26574;0;t0808
lubuskie;zielonogórski;97149;0;42997;0;t0809
lubuskie;¿agañski;76885;0;32757;0;t0810
lubuskie;¿arski;110061;71;49028;0;t0811
lubuskie;wschowski;30488;51;13944;1;t0812
lubuskie;Gorzów Wielkopolski;175730;2;74107;0;t0861
lubuskie;Zielona Góra;171248;73;75385;0;t0862
³ódzkie;be³chatowski;81705;0;35676;0;t1001
³ódzkie;kutnowski;98419;6;45299;3;t1002
³ódzkie;³aski;39313;0;18082;0;t1003
³ódzkie;³êczycki;56989;26;25057;0;t1004
³ódzkie;³owicki;97777;0;44831;0;t1005
³ódzkie;³ódzki wschodni;42405;0;17976;0;t1006
³ódzkie;opoczyñski;65549;34;28550;0;t1007
³ódzkie;pabianicki;120680;0;53983;0;t1008
³ódzkie;pajêczañski;31885;0;14131;0;t1009
³ódzkie;piotrkowski;54854;0;24576;0;t1010
³ódzkie;poddêbicki;40656;0;18542;0;t1011
³ódzkie;radomszczañski;97720;125;43974;13;t1012
³ódzkie;rawski;32192;132;14179;8;t1013
³ódzkie;sieradzki;109813;30;48179;2;t1014
³ódzkie;skierniewicki;25743;0;11864;0;t1015
³ódzkie;tomaszowski;116468;13;52469;6;t1016
³ódzkie;wieluñski;94605;0;43228;0;t1017
³ódzkie;wieruszowski;36376;0;15733;0;t1018
³ódzkie;zduñskowolski;55416;0;24524;0;t1019
³ódzkie;zgierski;145131;24;64446;1;t1020
³ódzkie;brzeziñski;37668;0;17242;0;t1021
³ódzkie;£ódŸ;1008349;166;444860;10;t1061
³ódzkie;Piotrków Trybunalski;92380;0;40524;0;t1062
³ódzkie;Skierniewice;80116;0;35757;0;t1063
ma³opolskie;bocheñski;85593;75;36952;12;t1201
ma³opolskie;brzeski;73496;0;32638;0;t1202
ma³opolskie;chrzanowski;121703;0;53116;0;t1203
ma³opolskie;d¹browski;46136;0;20917;0;t1204
ma³opolskie;gorlicki;93795;0;42241;0;t1205
ma³opolskie;krakowski;175840;23;78545;0;t1206
ma³opolskie;limanowski;96808;176;42682;5;t1207
ma³opolskie;miechowski;65275;0;30179;0;t1208
ma³opolskie;myœlenicki;112815;0;51050;0;t1209
ma³opolskie;nowos¹decki;140617;67;60942;4;t1210
ma³opolskie;nowotarski;142314;0;62214;0;t1211
ma³opolskie;olkuski;118227;154;52821;13;t1212
ma³opolskie;oœwiêcimski;132610;0;59767;0;t1213
ma³opolskie;proszowicki;47387;0;21909;0;t1214
ma³opolskie;suski;75108;0;34244;0;t1215
ma³opolskie;tarnowski;103263;0;46256;0;t1216
ma³opolskie;tatrzañski;39384;0;17506;0;t1217
ma³opolskie;wadowicki;131051;3;56698;0;t1218
ma³opolskie;wielicki;121723;73;52849;2;t1219
ma³opolskie;Kraków;1300262;388;581948;46;t1261
ma³opolskie;Nowy S¹cz;70793;0;31772;0;t1262
ma³opolskie;Tarnów;128162;125;54841;13;t1263
mazowieckie;bia³obrzeski;39001;0;17828;0;t1401
mazowieckie;ciechanowski;88081;0;39618;0;t1402
mazowieckie;garwoliñski;90818;0;41669;0;t1403
mazowieckie;gostyniñski;31594;0;14384;0;t1404
mazowieckie;grodziski;105009;0;46099;0;t1405
mazowieckie;grójecki;115540;30;51883;3;t1406
mazowieckie;kozienicki;48916;0;22148;0;t1407
mazowieckie;legionowski;87273;104;35716;10;t1408
mazowieckie;lipski;29051;0;13162;0;t1409
mazowieckie;³osicki;20892;0;9482;0;t1410
mazowieckie;makowski;46153;0;20200;0;t1411
mazowieckie;miñski;141972;0;61171;0;t1412
mazowieckie;m³awski;67718;0;30689;0;t1413
mazowieckie;nowodworski;124296;6;55003;0;t1414
mazowieckie;ostro³êcki;54388;0;24525;0;t1415
mazowieckie;ostrowski;55364;0;26096;0;t1416
mazowieckie;otwocki;103735;67;46759;0;t1417
mazowieckie;piaseczyñski;271897;35;119232;3;t1418
mazowieckie;p³ocki;93819;0;42822;0;t1419
mazowieckie;p³oñski;86631;0;38834;0;t1420
mazowieckie;pruszkowski;151273;0;67333;0;t1421
mazowieckie;przasnyski;54786;0;25127;0;t1422
mazowieckie;przysuski;31719;0;14369;0;t1423
mazowieckie;pu³tuski;51134;0;23266;0;t1424
mazowieckie;radomski;70678;0;31819;0;t1425
mazowieckie;siedlecki;34042;0;15652;0;t1426
mazowieckie;sierpecki;48913;0;22451;0;t1427
mazowieckie;sochaczewski;90874;1;41225;0;t1428
mazowieckie;soko³owski;46701;0;20787;0;t1429
mazowieckie;szyd³owiecki;23632;2;9809;0;t1430
mazowieckie;warszawski zachodni;127665;3;57133;0;t1432
mazowieckie;wêgrowski;50972;0;23303;0;t1433
mazowieckie;wo³omiñski;236220;109;101250;0;t1434
mazowieckie;wyszkowski;69271;0;31476;0;t1435
mazowieckie;zwoleñski;30991;0;14254;0;t1436
mazowieckie;¿uromiñski;32094;0;15251;0;t1437
mazowieckie;¿yrardowski;64339;0;28423;0;t1438
mazowieckie;Ostro³êka;78416;0;35100;0;t1461
mazowieckie;P³ock;144919;365;62531;35;t1462
mazowieckie;Radom;257670;220;112520;18;t1463
mazowieckie;Siedlce;127663;0;57634;0;t1464
mazowieckie;Warszawa;2863023;1236;1251402;124;t1465
opolskie;brzeski;77555;0;34833;0;t1601
opolskie;g³ubczycki;45498;0;20203;0;t1602
opolskie;kêdzierzyñsko-kozielski;87765;0;39396;0;t1603
opolskie;kluczborski;59852;0;27015;0;t1604
opolskie;krapkowicki;104775;0;46250;0;t1605
opolskie;namys³owski;31086;0;13965;0;t1606
opolskie;nyski;102394;0;46614;0;t1607
opolskie;oleski;52810;0;24181;0;t1608
opolskie;opolski;72627;0;32025;0;t1609
opolskie;prudnicki;43821;49;19437;0;t1610
opolskie;strzelecki;62760;45;27630;1;t1611
opolskie;Opole;207176;170;91379;37;t1661
podkarpackie;bieszczadzki;11620;19;5197;0;t1801
podkarpackie;brzozowski;50404;13;22599;0;t1802
podkarpackie;dêbicki;71697;0;29809;0;t1803
podkarpackie;jaros³awski;66263;0;28273;0;t1804
podkarpackie;jasielski;67812;0;28485;0;t1805
podkarpackie;kolbuszowski;24748;0;11081;0;t1806
podkarpackie;kroœnieñski;54089;0;24970;0;t1807
podkarpackie;le¿ajski;45820;0;19828;0;t1808
podkarpackie;lubaczowski;37246;0;16381;0;t1809
podkarpackie;³añcucki;46340;0;20911;0;t1810
podkarpackie;mielecki;94433;0;43245;0;t1811
podkarpackie;ni¿añski;36371;0;16722;0;t1812
podkarpackie;przemyski;21474;0;10096;0;t1813
podkarpackie;przeworski;33591;0;15262;0;t1814
podkarpackie;ropczycko-sêdziszowski;43201;29;18705;3;t1815
podkarpackie;rzeszowski;60803;0;26844;0;t1816
podkarpackie;sanocki;43416;0;18688;0;t1817
podkarpackie;stalowowolski;82286;6;36554;2;t1818
podkarpackie;strzy¿owski;30540;1;14169;0;t1819
podkarpackie;tarnobrzeski;18423;0;7756;0;t1820
podkarpackie;leski;15465;5;7073;1;t1821
podkarpackie;Krosno;49560;0;22019;0;t1861
podkarpackie;Przemyœl;54139;0;22433;0;t1862
podkarpackie;Rzeszów;614160;265;271037;6;t1863
podkarpackie;Tarnobrzeg;68772;0;30351;0;t1864
podlaskie;augustowski;47911;5;21056;0;t2001
podlaskie;bia³ostocki;71181;0;31679;0;t2002
podlaskie;bielski;41563;0;18327;0;t2003
podlaskie;grajewski;31604;0;14462;0;t2004
podlaskie;hajnowski;33082;0;14462;0;t2005
podlaskie;kolneñski;25043;3;11208;0;t2006
podlaskie;³om¿yñski;17382;0;8034;0;t2007
podlaskie;moniecki;25879;69;11523;4;t2008
podlaskie;sejneñski;13416;0;6038;0;t2009
podlaskie;siemiatycki;34606;0;15990;0;t2010
podlaskie;sokólski;48060;0;22080;0;t2011
podlaskie;suwalski;9556;0;4351;0;t2012
podlaskie;wysokomazowiecki;52690;0;23858;0;t2013
podlaskie;zambrowski;31425;79;13585;0;t2014
podlaskie;Bia³ystok;544625;139;236772;29;t2061
podlaskie;£om¿a;76550;0;34207;0;t2062
podlaskie;Suwa³ki;65969;0;27841;0;t2063
pomorskie;bytowski;74767;0;33039;0;t2201
pomorskie;chojnicki;95915;9;42906;0;t2202
pomorskie;cz³uchowski;45448;0;19402;0;t2203
pomorskie;gdañski;67073;177;30061;3;t2204
pomorskie;kartuski;103036;0;46214;0;t2205
pomorskie;koœcierski;69950;0;31679;0;t2206
pomorskie;kwidzyñski;71334;0;31954;0;t2207
pomorskie;lêborski;64976;4;28436;0;t2208
pomorskie;malborski;46667;0;20938;0;t2209
pomorskie;nowodworski;36119;0;16031;0;t2210
pomorskie;pucki;65229;0;29202;0;t2211
pomorskie;s³upski;52043;0;23224;0;t2212
pomorskie;starogardzki;111268;0;49831;0;t2213
pomorskie;tczewski;93549;0;40377;0;t2214
pomorskie;wejherowski;178196;28;78985;0;t2215
pomorskie;sztumski;46608;0;20480;0;t2216
pomorskie;Gdañsk;898494;349;400458;12;t2261
pomorskie;Gdynia;322957;185;135510;19;t2262
pomorskie;S³upsk;128412;109;57164;16;t2263
pomorskie;Sopot;103781;176;46036;15;t2264
œl¹skie;bêdziñski;124880;27;55077;0;t2401
œl¹skie;bielski;119147;0;51226;0;t2402
œl¹skie;cieszyñski;174653;59;77914;6;t2403
œl¹skie;czêstochowski;98048;17;44561;7;t2404
œl¹skie;gliwicki;148622;83;61651;2;t2405
œl¹skie;k³obucki;63403;0;28186;0;t2406
œl¹skie;lubliniecki;60090;14;26420;1;t2407
œl¹skie;miko³owski;45379;0;20538;0;t2408
œl¹skie;myszkowski;61634;0;27927;0;t2409
