data;liczba_szczepien_dziennie;dawka_2_dziennie
2020-12-27;2199;0
2020-12-28;4329;0
2020-12-29;10137;1
2020-12-30;20505;0
2020-12-31;10663;1
2021-01-01;1351;0
2021-01-02;2289;0
2021-01-03;657;1
2021-01-04;40847;13
2021-01-05;55642;7
2021-01-06;18827;1
2021-01-07;30477;0
2021-01-08;11858;0
2021-01-09;2265;1
2021-01-10;999;0
2021-01-11;47928;230
2021-01-12;63663;4
2021-01-13;55289;1
2021-01-14;46664;2
2021-01-15;26185;1
2021-01-16;21078;19
2021-01-17;12091;431
2021-01-18;28292;2928
2021-01-19;49266;8153
2021-01-20;50687;14362
2021-01-21;53246;14945
2021-01-22;38167;5298
2021-01-23;16727;1364
2021-01-24;5301;562
2021-01-25;72208;29587
2021-01-26;130855;48103
2021-01-27;102671;26342
2021-01-28;87688;29333
2021-01-29;41880;16008
2021-01-30;14996;3111
2021-01-31;7418;1386
2021-02-01;55183;33029
2021-02-02;112004;57053
2021-02-03;118768;55482
2021-02-04;103853;50555
2021-02-05;49935;29214
2021-02-06;23195;15628
2021-02-07;15020;9894
2021-02-08;31631;11654
2021-02-09;86707;20108
2021-02-10;112277;44403
2021-02-11;110933;58174
2021-02-12;74952;42605
2021-02-13;34976;15018
2021-02-14;14147;4487
2021-02-15;35605;11418
2021-02-16;71053;33044
2021-02-17;153474;82654
2021-02-18;167939;89269
