wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;4;0;0;0;t00
dolnoœl¹skie;boles³awiecki;73190;24;33131;7;t0201
dolnoœl¹skie;dzier¿oniowski;68881;70;32348;23;t0202
dolnoœl¹skie;g³ogowski;64715;11;29558;5;t0203
dolnoœl¹skie;górowski;26789;1;12179;0;t0204
dolnoœl¹skie;jaworski;39257;27;17794;14;t0205
dolnoœl¹skie;jeleniogórski;51228;9;23830;3;t0206
dolnoœl¹skie;kamiennogórski;31767;63;14974;41;t0207
dolnoœl¹skie;k³odzki;128782;142;60462;72;t0208
dolnoœl¹skie;legnicki;44200;13;19754;1;t0209
dolnoœl¹skie;lubañski;30087;46;12774;28;t0210
dolnoœl¹skie;lubiñski;124962;96;59884;50;t0211
dolnoœl¹skie;lwówecki;41920;79;19499;57;t0212
dolnoœl¹skie;milicki;34486;48;16316;38;t0213
dolnoœl¹skie;oleœnicki;98505;72;45062;24;t0214
dolnoœl¹skie;o³awski;45758;8;21592;3;t0215
dolnoœl¹skie;polkowicki;41783;40;18317;13;t0216
dolnoœl¹skie;strzeliñski;37289;21;17411;14;t0217
dolnoœl¹skie;œredzki;21998;4;10466;4;t0218
dolnoœl¹skie;œwidnicki;102228;124;47098;57;t0219
dolnoœl¹skie;trzebnicki;59688;31;28778;18;t0220
dolnoœl¹skie;wa³brzyski;31390;7;14965;2;t0221
dolnoœl¹skie;wo³owski;42612;12;19037;4;t0222
dolnoœl¹skie;wroc³awski;103532;121;49384;55;t0223
dolnoœl¹skie;z¹bkowicki;55555;58;26113;18;t0224
dolnoœl¹skie;zgorzelecki;59874;99;27241;74;t0225
dolnoœl¹skie;z³otoryjski;34990;74;15723;36;t0226
dolnoœl¹skie;Jelenia Góra;90353;121;43546;62;t0261
dolnoœl¹skie;Legnica;90187;118;42571;57;t0262
dolnoœl¹skie;Wroc³aw;1053045;591;495611;293;t0264
dolnoœl¹skie;Wa³brzych;211409;203;98750;92;t0265
kujawsko-pomorskie;aleksandrowski;132706;39;63217;18;t0401
kujawsko-pomorskie;brodnicki;72271;76;33939;40;t0402
kujawsko-pomorskie;bydgoski;77229;112;36618;51;t0403
kujawsko-pomorskie;che³miñski;41966;26;19763;9;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;35989;91;16779;54;t0405
kujawsko-pomorskie;grudzi¹dzki;26509;33;11985;15;t0406
kujawsko-pomorskie;inowroc³awski;104919;167;49938;97;t0407
kujawsko-pomorskie;lipnowski;53386;10;24574;4;t0408
kujawsko-pomorskie;mogileñski;32853;82;15354;46;t0409
kujawsko-pomorskie;nakielski;84867;9;38219;1;t0410
kujawsko-pomorskie;radziejowski;44600;0;20895;0;t0411
kujawsko-pomorskie;rypiñski;35885;119;16912;67;t0412
kujawsko-pomorskie;sêpoleñski;48791;15;22565;3;t0413
kujawsko-pomorskie;œwiecki;78572;32;36160;18;t0414
kujawsko-pomorskie;toruñski;72278;84;31753;50;t0415
kujawsko-pomorskie;tucholski;39389;35;18100;4;t0416
kujawsko-pomorskie;w¹brzeski;28246;55;12831;45;t0417
kujawsko-pomorskie;w³oc³awski;65414;58;31239;27;t0418
kujawsko-pomorskie;¿niñski;53103;54;25252;29;t0419
kujawsko-pomorskie;Bydgoszcz;435524;306;204096;127;t0461
kujawsko-pomorskie;Grudzi¹dz;124267;76;57548;41;t0462
kujawsko-pomorskie;Toruñ;193884;145;90056;47;t0463
kujawsko-pomorskie;W³oc³awek;94694;84;42934;34;t0464
lubelskie;bialski;61908;63;28421;24;t0601
lubelskie;bi³gorajski;54407;84;25927;31;t0602
lubelskie;che³mski;36368;58;17172;32;t0603
lubelskie;hrubieszowski;45137;80;20775;36;t0604
lubelskie;janowski;31108;14;14525;5;t0605
lubelskie;krasnostawski;41367;28;19090;6;t0606
lubelskie;kraœnicki;67118;121;31780;51;t0607
lubelskie;lubartowski;55345;164;26020;92;t0608
lubelskie;lubelski;84801;120;38829;62;t0609
lubelskie;³êczyñski;40445;43;19419;18;t0610
lubelskie;³ukowski;56656;72;26620;47;t0611
lubelskie;opolski;45357;56;20938;28;t0612
lubelskie;parczewski;28342;12;13159;2;t0613
lubelskie;pu³awski;98637;214;47153;123;t0614
lubelskie;radzyñski;30890;10;14700;10;t0615
lubelskie;rycki;53967;85;25903;21;t0616
lubelskie;œwidnicki;46332;33;22234;2;t0617
lubelskie;tomaszowski;56265;80;26157;50;t0618
lubelskie;w³odawski;35235;47;16467;34;t0619
lubelskie;zamojski;48847;99;23686;52;t0620
lubelskie;Bia³a Podlaska;70501;53;33313;23;t0661
lubelskie;Che³m;63749;94;29163;24;t0662
lubelskie;Lublin;446177;480;205179;203;t0663
lubelskie;Zamoœæ;89992;78;42420;40;t0664
lubuskie;gorzowski;29488;20;13788;3;t0801
lubuskie;kroœnieñski;51313;82;24292;33;t0802
lubuskie;miêdzyrzecki;67337;0;31473;0;t0803
lubuskie;nowosolski;92258;58;41478;36;t0804
lubuskie;s³ubicki;38556;16;18467;0;t0805
lubuskie;strzelecko-drezdenecki;50980;67;22957;39;t0806
lubuskie;sulêciñski;31001;33;14130;29;t0807
lubuskie;œwiebodziñski;55421;7;25731;4;t0808
lubuskie;zielonogórski;89380;80;41625;56;t0809
lubuskie;¿agañski;68628;31;31486;25;t0810
lubuskie;¿arski;100229;18;47223;5;t0811
lubuskie;wschowski;27346;85;13111;74;t0812
lubuskie;Gorzów Wielkopolski;151942;234;70036;57;t0861
lubuskie;Zielona Góra;151639;158;72411;62;t0862
³ódzkie;be³chatowski;74301;187;34098;116;t1001
³ódzkie;kutnowski;89216;34;43299;16;t1002
³ódzkie;³aski;36421;32;17467;28;t1003
³ódzkie;³êczycki;51741;23;23852;4;t1004
³ódzkie;³owicki;90570;119;43344;77;t1005
³ódzkie;³ódzki wschodni;37240;29;16821;27;t1006
³ódzkie;opoczyñski;59907;76;27140;42;t1007
³ódzkie;pabianicki;108622;135;51486;85;t1008
³ódzkie;pajêczañski;29992;6;13628;5;t1009
³ódzkie;piotrkowski;50425;27;23474;26;t1010
³ódzkie;poddêbicki;37424;57;17756;26;t1011
³ódzkie;radomszczañski;89029;85;41964;72;t1012
³ódzkie;rawski;28905;59;13159;3;t1013
³ódzkie;sieradzki;100675;91;46114;52;t1014
³ódzkie;skierniewicki;24135;0;11420;0;t1015
³ódzkie;tomaszowski;106225;59;50343;44;t1016
³ódzkie;wieluñski;88067;77;42008;40;t1017
³ódzkie;wieruszowski;33209;26;15125;13;t1018
³ódzkie;zduñskowolski;49984;35;23253;5;t1019
³ódzkie;zgierski;130218;271;61338;169;t1020
³ódzkie;brzeziñski;34902;12;16657;8;t1021
³ódzkie;£ódŸ;905745;670;429036;331;t1061
³ódzkie;Piotrków Trybunalski;81989;99;38437;63;t1062
³ódzkie;Skierniewice;72743;73;34398;28;t1063
ma³opolskie;bocheñski;78365;78;35198;46;t1201
ma³opolskie;brzeski;66887;50;31093;10;t1202
ma³opolskie;chrzanowski;111081;56;51302;37;t1203
ma³opolskie;d¹browski;42317;5;19862;3;t1204
ma³opolskie;gorlicki;85925;64;40713;33;t1205
ma³opolskie;krakowski;159163;246;74652;154;t1206
ma³opolskie;limanowski;88656;184;40744;106;t1207
ma³opolskie;miechowski;60684;27;29167;12;t1208
ma³opolskie;myœlenicki;103202;131;48569;60;t1209
ma³opolskie;nowos¹decki;130705;190;58699;70;t1210
ma³opolskie;nowotarski;130775;84;59648;41;t1211
ma³opolskie;olkuski;109617;51;50929;30;t1212
ma³opolskie;oœwiêcimski;120945;105;57133;51;t1213
ma³opolskie;proszowicki;43717;66;20839;38;t1214
ma³opolskie;suski;68754;171;32658;84;t1215
ma³opolskie;tarnowski;95104;112;44230;75;t1216
ma³opolskie;tatrzañski;35281;20;16741;11;t1217
ma³opolskie;wadowicki;119087;56;53482;18;t1218
ma³opolskie;wielicki;110169;96;50106;60;t1219
ma³opolskie;Kraków;1181280;736;561656;331;t1261
ma³opolskie;Nowy S¹cz;63617;38;30201;25;t1262
ma³opolskie;Tarnów;113061;127;52118;42;t1263
mazowieckie;bia³obrzeski;35560;74;16939;53;t1401
mazowieckie;ciechanowski;79800;73;37959;51;t1402
mazowieckie;garwoliñski;82648;104;39605;67;t1403
mazowieckie;gostyniñski;28121;32;13575;9;t1404
mazowieckie;grodziski;95267;71;43913;35;t1405
mazowieckie;grójecki;104987;42;49645;17;t1406
mazowieckie;kozienicki;43851;92;20985;52;t1407
mazowieckie;legionowski;75879;111;33392;64;t1408
mazowieckie;lipski;26304;18;12532;13;t1409
mazowieckie;³osicki;18488;9;8931;6;t1410
mazowieckie;makowski;40937;43;19054;2;t1411
mazowieckie;miñski;128619;107;58004;41;t1412
mazowieckie;m³awski;60525;62;28857;41;t1413
mazowieckie;nowodworski;110909;126;51817;73;t1414
mazowieckie;ostro³êcki;49555;50;23253;21;t1415
mazowieckie;ostrowski;50340;34;24502;23;t1416
mazowieckie;otwocki;91473;97;44190;61;t1417
mazowieckie;piaseczyñski;243048;214;114360;112;t1418
mazowieckie;p³ocki;85536;143;40715;96;t1419
mazowieckie;p³oñski;79619;152;37165;86;t1420
mazowieckie;pruszkowski;134087;153;63495;69;t1421
mazowieckie;przasnyski;50237;44;24124;35;t1422
mazowieckie;przysuski;28553;38;13469;1;t1423
mazowieckie;pu³tuski;46346;57;22207;36;t1424
mazowieckie;radomski;63137;69;29632;42;t1425
mazowieckie;siedlecki;30943;20;14855;11;t1426
mazowieckie;sierpecki;44496;68;21145;56;t1427
mazowieckie;sochaczewski;83110;133;39388;84;t1428
mazowieckie;soko³owski;42256;34;19866;20;t1429
mazowieckie;szyd³owiecki;20558;68;9256;29;t1430
mazowieckie;warszawski zachodni;114325;101;54347;77;t1432
mazowieckie;wêgrowski;46071;111;21966;31;t1433
mazowieckie;wo³omiñski;208304;322;94725;168;t1434
mazowieckie;wyszkowski;62447;64;29751;51;t1435
mazowieckie;zwoleñski;28242;31;13501;28;t1436
mazowieckie;¿uromiñski;29291;64;14422;60;t1437
mazowieckie;¿yrardowski;56657;126;26735;61;t1438
mazowieckie;Ostro³êka;70385;146;33797;64;t1461
mazowieckie;P³ock;129141;108;59888;43;t1462
mazowieckie;Radom;232977;163;107860;58;t1463
mazowieckie;Siedlce;117267;111;55403;75;t1464
mazowieckie;Warszawa;2557384;1768;1201274;909;t1465
opolskie;brzeski;71008;96;33508;79;t1601
opolskie;g³ubczycki;41453;11;19647;1;t1602
