wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;64;0;25;0;t00
dolnoœl¹skie;boles³awiecki;80805;145;34639;11;t0201
dolnoœl¹skie;dzier¿oniowski;77184;250;34058;0;t0202
dolnoœl¹skie;g³ogowski;73529;170;31337;8;t0203
dolnoœl¹skie;górowski;28853;208;12597;12;t0204
dolnoœl¹skie;jaworski;43204;101;18447;9;t0205
dolnoœl¹skie;jeleniogórski;56317;0;24632;0;t0206
dolnoœl¹skie;kamiennogórski;35805;0;15791;0;t0207
dolnoœl¹skie;k³odzki;144067;46;63031;2;t0208
dolnoœl¹skie;legnicki;47625;142;20329;4;t0209
dolnoœl¹skie;lubañski;33829;13;13393;13;t0210
dolnoœl¹skie;lubiñski;136963;226;61858;9;t0211
dolnoœl¹skie;lwówecki;46194;51;20385;0;t0212
dolnoœl¹skie;milicki;37848;0;17033;0;t0213
dolnoœl¹skie;oleœnicki;112512;628;48399;57;t0214
dolnoœl¹skie;o³awski;48949;0;21910;0;t0215
dolnoœl¹skie;polkowicki;45120;0;19101;0;t0216
dolnoœl¹skie;strzeliñski;40894;0;18212;0;t0217
dolnoœl¹skie;œredzki;24965;135;11061;27;t0218
dolnoœl¹skie;œwidnicki;116036;398;49740;34;t0219
dolnoœl¹skie;trzebnicki;65884;160;30144;15;t0220
dolnoœl¹skie;wa³brzyski;35454;0;15883;0;t0221
dolnoœl¹skie;wo³owski;46925;67;19772;3;t0222
dolnoœl¹skie;wroc³awski;113011;366;51204;24;t0223
dolnoœl¹skie;z¹bkowicki;62275;81;27153;13;t0224
dolnoœl¹skie;zgorzelecki;66735;30;28504;4;t0225
dolnoœl¹skie;z³otoryjski;38573;0;16431;0;t0226
dolnoœl¹skie;Jelenia Góra;100822;188;45300;23;t0261
dolnoœl¹skie;Legnica;100920;0;44452;0;t0262
dolnoœl¹skie;Wroc³aw;1157724;1969;511728;163;t0264
dolnoœl¹skie;Wa³brzych;228634;207;101421;21;t0265
kujawsko-pomorskie;aleksandrowski;140051;0;64425;0;t0401
kujawsko-pomorskie;brodnicki;80037;33;35894;2;t0402
kujawsko-pomorskie;bydgoski;84312;267;38253;23;t0403
kujawsko-pomorskie;che³miñski;46385;30;20625;0;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;38852;0;17537;0;t0405
kujawsko-pomorskie;grudzi¹dzki;28697;0;12673;0;t0406
kujawsko-pomorskie;inowroc³awski;115026;268;51776;15;t0407
kujawsko-pomorskie;lipnowski;58613;16;26038;1;t0408
kujawsko-pomorskie;mogileñski;37241;47;16501;6;t0409
kujawsko-pomorskie;nakielski;93081;428;39896;43;t0410
kujawsko-pomorskie;radziejowski;47799;0;21693;0;t0411
kujawsko-pomorskie;rypiñski;39894;0;17851;0;t0412
kujawsko-pomorskie;sêpoleñski;53164;0;23220;0;t0413
kujawsko-pomorskie;œwiecki;87026;212;38105;23;t0414
kujawsko-pomorskie;toruñski;77413;10;33060;1;t0415
kujawsko-pomorskie;tucholski;42663;0;18960;0;t0416
kujawsko-pomorskie;w¹brzeski;31186;0;13576;0;t0417
