data;liczba_szczepien_dziennie;dawka_2_dziennie
2020-12-27;2174;0
2020-12-28;4381;0
2020-12-29;10009;0
2020-12-30;20337;1
2020-12-31;10587;0
2021-01-01;1353;3
2021-01-02;2239;0
2021-01-03;648;0
2021-01-04;40598;1
2021-01-05;55293;2
2021-01-06;18746;0
2021-01-07;30372;0
2021-01-08;11820;1
2021-01-09;2263;0
2021-01-10;994;2
2021-01-11;47560;3
2021-01-12;63357;0
2021-01-13;55074;1
2021-01-14;46437;1
2021-01-15;26188;0
2021-01-16;20946;17
2021-01-17;12075;433
2021-01-18;28323;2931
2021-01-19;49486;8105
2021-01-20;51113;14437
2021-01-21;53023;14736
2021-01-22;38199;5248
2021-01-23;16825;1360
2021-01-24;5362;556
2021-01-25;73083;29456
2021-01-26;132653;48249
2021-01-27;104358;26514
2021-01-28;89370;29417
2021-01-29;43692;16104
2021-01-30;16273;3117
2021-01-31;8686;1387
2021-02-01;57061;33281
2021-02-02;114576;57272
2021-02-03;121775;55906
2021-02-04;107158;51446
2021-02-05;51929;29528
2021-02-06;24591;15645
2021-02-07;16342;10131
2021-02-08;33090;11734
2021-02-09;89880;20159
2021-02-10;113239;44795
2021-02-11;111601;58751
2021-02-12;75712;43641
2021-02-13;35592;15217
2021-02-14;14701;4862
2021-02-15;36264;11704
2021-02-16;71636;33723
2021-02-17;154298;85058
2021-02-18;174113;94282
2021-02-19;103201;50262
2021-02-20;36025;7699
2021-02-21;16045;3609
2021-02-22;43341;4117
2021-02-23;71860;20442
2021-02-24;160885;76981
2021-02-25;174934;90600
2021-02-26;103663;45640
2021-02-27;44736;11862
2021-02-28;18027;5820
2021-03-01;46183;5406
2021-03-02;82382;21710
2021-03-03;156846;67977
2021-03-04;173978;85857
2021-03-05;108751;44643
2021-03-06;49715;12073
2021-03-07;17972;5388
2021-03-08;34599;3680
2021-03-09;63920;8466
2021-03-10;143382;43004
2021-03-11;162828;68344
2021-03-12;95033;39492
2021-03-13;29988;6736
2021-03-14;11873;3039
2021-03-15;25800;3559
2021-03-16;47808;10723
2021-03-17;133998;43856
2021-03-18;155152;66495
2021-03-19;89346;38872
2021-03-20;29764;10273
2021-03-21;10656;3077
2021-03-22;51930;3972
2021-03-23;117940;19911
2021-03-24;192022;50076
2021-03-25;216355;71695
2021-03-26;162072;40637
2021-03-27;92094;15011
2021-03-28;35731;6926
2021-03-29;80132;9874
2021-03-30;117569;16076
2021-03-31;190868;20671
2021-04-01;205168;19454
2021-04-02;152844;11277
2021-04-03;36363;2755
2021-04-04;3332;352
2021-04-05;3870;526
2021-04-06;126071;8120
2021-04-07;220399;7346
2021-04-08;258478;5823
2021-04-09;220505;4702
2021-04-10;154466;4172
2021-04-11;44630;787
2021-04-12;106368;7016
2021-04-13;186747;23286
2021-04-14;254447;53829
2021-04-15;267927;59199
2021-04-16;201266;28295
2021-04-17;140767;11952
2021-04-18;39743;4027
2021-04-19;109450;13042
2021-04-20;202875;34277
2021-04-21;282938;74436
2021-04-22;306365;79385
2021-04-23;260112;46786
2021-04-24;206070;24497
2021-04-25;55959;9279
2021-04-26;139642;30830
2021-04-27;253872;58730
2021-04-28;345138;99353
2021-04-29;387937;108915
2021-04-30;357808;74973
2021-05-01;121949;15598
2021-05-02;59390;10171
2021-05-03;47145;5538
2021-05-04;234509;63229
2021-05-05;398800;122639
2021-05-06;424069;141830
2021-05-07;379059;124656
2021-05-08;258315;63587
2021-05-09;82412;14889
2021-05-10;188394;52520
2021-05-11;321025;109730
2021-05-12;434218;180941
2021-05-13;441385;193572
2021-05-14;373270;152218
2021-05-15;277582;110514
2021-05-16;90212;29618
2021-05-17;149055;50197
2021-05-18;331131;125769
2021-05-19;445727;185739
2021-05-20;445011;201012
2021-05-21;356544;155100
2021-05-22;241032;111007
2021-05-23;68028;35588
2021-05-24;135433;76838
2021-05-25;305842;158148
2021-05-26;396754;211951
2021-05-27;386676;232082
2021-05-28;349459;202296
2021-05-29;278326;151788
2021-05-30;91807;44140
2021-05-31;167575;98524
2021-06-01;465974;270234
2021-06-02;651060;401270
2021-06-03;140640;64654
2021-06-04;429984;257064
2021-06-05;271568;120575
2021-06-06;98969;41097
2021-06-07;202632;127574
2021-06-08;400087;243039
2021-06-09;506029;302945
2021-06-10;483248;297925
2021-06-11;424356;266561
2021-06-12;318001;182366
2021-06-13;102467;58863
2021-06-14;213565;168366
2021-06-15;374116;264571
2021-06-16;432657;280897
2021-06-17;401485;272632
2021-06-18;324857;220493
2021-06-19;219903;135824
2021-06-20;66386;43781
2021-06-21;168314;137476
2021-06-22;340525;262108
2021-06-23;399472;291552
2021-06-24;379800;282865
2021-06-25;308700;233549
2021-06-26;202108;134270
2021-06-27;60767;42205
2021-06-28;145789;114813
2021-06-29;287620;217607
2021-06-30;355293;254370
2021-07-01;296004;218772
2021-07-02;240713;173926
2021-07-03;171052;118813
2021-07-04;49930;33613
2021-07-05;116291;85102
2021-07-06;238960;199123
