data;liczba_szczepien_dziennie;dawka_2_dziennie
2020-12-27;2174;0
2020-12-28;4385;0
2020-12-29;10012;0
2020-12-30;20340;1
2020-12-31;10590;0
2021-01-01;1353;3
2021-01-02;2240;0
2021-01-03;648;0
2021-01-04;40602;1
2021-01-05;55304;2
2021-01-06;18747;0
2021-01-07;30374;0
2021-01-08;11821;1
2021-01-09;2263;0
2021-01-10;994;2
2021-01-11;47573;3
2021-01-12;63365;0
2021-01-13;55090;1
2021-01-14;46455;1
2021-01-15;26197;0
2021-01-16;20947;17
2021-01-17;12079;433
2021-01-18;28339;2934
2021-01-19;49491;8106
2021-01-20;51122;14442
2021-01-21;52994;14742
2021-01-22;38213;5253
2021-01-23;16828;1360
2021-01-24;5362;556
2021-01-25;73103;29461
2021-01-26;132677;48252
2021-01-27;104438;26520
2021-01-28;89449;29420
2021-01-29;43697;16105
2021-01-30;16273;3117
2021-01-31;8687;1387
2021-02-01;57073;33289
2021-02-02;114606;57300
2021-02-03;121791;55913
2021-02-04;107189;51469
2021-02-05;51943;29537
2021-02-06;24596;15648
2021-02-07;16347;10136
2021-02-08;33097;11739
2021-02-09;89885;20160
2021-02-10;113244;44796
2021-02-11;111608;58757
2021-02-12;75720;43648
2021-02-13;35596;15218
2021-02-14;14703;4863
2021-02-15;36272;11708
2021-02-16;71654;33738
2021-02-17;154383;85137
2021-02-18;174206;94366
2021-02-19;103208;50265
2021-02-20;36029;7701
2021-02-21;16045;3609
2021-02-22;43350;4117
2021-02-23;71870;20444
2021-02-24;160897;76989
2021-02-25;174943;90604
2021-02-26;103675;45644
2021-02-27;44785;11903
2021-02-28;18028;5821
2021-03-01;46184;5407
2021-03-02;82389;21712
2021-03-03;156861;67980
2021-03-04;173986;85862
2021-03-05;108763;44651
2021-03-06;49721;12075
2021-03-07;17972;5388
2021-03-08;34603;3681
2021-03-09;63924;8467
2021-03-10;143390;43008
2021-03-11;162831;68342
2021-03-12;95038;39496
2021-03-13;29988;6737
2021-03-14;11877;3039
2021-03-15;25803;3559
2021-03-16;47810;10723
2021-03-17;134007;43859
2021-03-18;155167;66501
2021-03-19;89357;38872
2021-03-20;29764;10273
2021-03-21;10656;3077
2021-03-22;51937;3972
2021-03-23;117950;19915
2021-03-24;192036;50081
2021-03-25;216365;71696
2021-03-26;162109;40660
2021-03-27;92102;15013
2021-03-28;35738;6927
2021-03-29;80134;9874
2021-03-30;117576;16077
2021-03-31;190894;20676
2021-04-01;205205;19459
2021-04-02;152883;11279
2021-04-03;36368;2755
2021-04-04;3332;352
2021-04-05;3874;527
2021-04-06;126084;8121
2021-04-07;220461;7351
2021-04-08;258508;5825
2021-04-09;220525;4702
2021-04-10;154476;4172
2021-04-11;44662;786
2021-04-12;106386;7018
2021-04-13;186769;23286
2021-04-14;254532;53835
2021-04-15;267954;59201
2021-04-16;201296;28296
2021-04-17;140818;11953
2021-04-18;39744;4025
2021-04-19;109462;13042
2021-04-20;203005;34277
2021-04-21;283010;74445
2021-04-22;306399;79385
2021-04-23;260131;46777
2021-04-24;206083;24499
2021-04-25;55960;9277
2021-04-26;139662;30832
2021-04-27;253912;58733
2021-04-28;345167;99352
2021-04-29;387964;108912
2021-04-30;357850;74989
2021-05-01;121966;15586
2021-05-02;59432;10174
2021-05-03;47153;5539
2021-05-04;234524;63229
2021-05-05;398843;122649
2021-05-06;424149;141837
2021-05-07;379085;124653
2021-05-08;258369;63593
2021-05-09;82422;14887
2021-05-10;188419;52518
2021-05-11;321081;109749
2021-05-12;434265;180966
2021-05-13;441561;193671
2021-05-14;373339;152247
2021-05-15;277709;110519
2021-05-16;90244;29622
2021-05-17;149078;50195
2021-05-18;331179;125793
2021-05-19;445812;185765
2021-05-20;445108;201055
2021-05-21;356582;155104
2021-05-22;241046;111011
2021-05-23;68038;35594
2021-05-24;135469;76847
2021-05-25;305876;158151
2021-05-26;396797;211932
2021-05-27;386736;232083
2021-05-28;349541;202288
2021-05-29;278379;151804
2021-05-30;91830;44153
2021-05-31;167597;98526
2021-06-01;466254;270192
2021-06-02;651372;400930
2021-06-03;140696;64572
2021-06-04;430229;256836
2021-06-05;271742;120487
2021-06-06;99023;41070
2021-06-07;202751;127552
2021-06-08;400409;243057
2021-06-09;506427;302991
2021-06-10;483772;297995
2021-06-11;424684;266611
2021-06-12;318194;182361
2021-06-13;102547;58859
2021-06-14;213710;168370
2021-06-15;374449;264500
2021-06-16;432996;280768
2021-06-17;401917;272614
2021-06-18;325278;220544
2021-06-19;220217;135914
2021-06-20;66429;43788
2021-06-21;168426;137529
2021-06-22;340816;262336
2021-06-23;399824;291806
2021-06-24;380277;283200
2021-06-25;309153;233840
2021-06-26;202343;134347
2021-06-27;60825;42222
2021-06-28;145918;114929
2021-06-29;287946;217817
2021-06-30;356168;254831
2021-07-01;297514;219663
2021-07-02;241889;174784
2021-07-03;171869;119247
2021-07-04;50382;33980
2021-07-05;117927;86250
2021-07-06;249606;206918
2021-07-07;338833;281913
2021-07-08;261376;201797
2021-07-09;250889;194861
2021-07-10;206502;166495
2021-07-11;61792;48455
2021-07-12;108122;78630
