data;liczba_szczepien_dziennie;dawka_2_dziennie
2020-12-27;1820;0
2020-12-28;3755;0
2020-12-29;8938;0
2020-12-30;18441;0
2020-12-31;9711;0
2021-01-01;1242;0
2021-01-02;2106;0
2021-01-03;626;0
2021-01-04;37849;1
2021-01-05;52307;0
2021-01-06;17687;0
2021-01-07;28792;0
2021-01-08;11293;0
2021-01-09;2147;0
2021-01-10;926;0
2021-01-11;45526;3
2021-01-12;61150;0
2021-01-13;53203;0
2021-01-14;45078;1
2021-01-15;25447;0
2021-01-16;20276;15
2021-01-17;11711;390
2021-01-18;27566;2664
2021-01-19;48447;7685
2021-01-20;49758;13711
2021-01-21;51516;14196
2021-01-22;37231;5032
2021-01-23;16356;1300
2021-01-24;5197;548
2021-01-25;70089;28505
2021-01-26;128083;47138
2021-01-27;101075;25780
2021-01-28;86899;28743
2021-01-29;42217;15701
2021-01-30;15594;3015
2021-01-31;8213;1346
2021-02-01;55405;32670
2021-02-02;111585;56320
2021-02-03;118537;55066
2021-02-04;104686;50692
2021-02-05;50717;29152
2021-02-06;23950;15435
2021-02-07;15892;10013
2021-02-08;32028;11579
2021-02-09;87292;19875
2021-02-10;110661;44549
2021-02-11;109444;58313
2021-02-12;74346;43225
2021-02-13;34764;15005
2021-02-14;14140;4783
2021-02-15;35479;11304
2021-02-16;70204;33065
2021-02-17;151350;83958
2021-02-18;170889;92933
2021-02-19;101302;49314
2021-02-20;35421;7507
2021-02-21;15649;3438
2021-02-22;42733;3986
2021-02-23;70580;20100
2021-02-24;157306;75781
2021-02-25;171533;89256
2021-02-26;101956;44851
2021-02-27;44186;11651
2021-02-28;17703;5636
2021-03-01;45770;5234
2021-03-02;81517;21407
2021-03-03;154359;67121
2021-03-04;171361;84527
2021-03-05;107529;43901
2021-03-06;49471;11781
2021-03-07;17793;5194
2021-03-08;34447;3534
2021-03-09;63757;8239
2021-03-10;142925;42451
2021-03-11;162122;67492
2021-03-12;94579;38980
2021-03-13;29840;6579
2021-03-14;11803;2961
2021-03-15;25737;3472
2021-03-16;47750;10549
2021-03-17;133390;43176
2021-03-18;154441;65649
2021-03-19;88856;38274
2021-03-20;29561;10054
2021-03-21;10565;2984
2021-03-22;51823;3836
2021-03-23;117611;19465
2021-03-24;191378;49322
2021-03-25;215650;70773
2021-03-26;161830;40101
2021-03-27;92000;14792
2021-03-28;35643;6822
2021-03-29;80088;9807
2021-03-30;117604;16013
2021-03-31;190985;20664
2021-04-01;205366;19462
2021-04-02;153052;11270
2021-04-03;36402;2752
2021-04-04;3341;351
2021-04-05;3884;526
2021-04-06;126218;8130
2021-04-07;220713;7348
2021-04-08;258675;5833
2021-04-09;220799;4696
2021-04-10;154628;4173
2021-04-11;44781;786
2021-04-12;106521;7019
2021-04-13;186956;23342
2021-04-14;254903;53830
2021-04-15;268149;59265
2021-04-16;201460;28239
2021-04-17;140843;11954
2021-04-18;39812;4035
2021-04-19;109534;13060
2021-04-20;203224;34256
2021-04-21;283213;74462
2021-04-22;306520;79406
2021-04-23;260233;46764
2021-04-24;206162;24488
2021-04-25;56072;9271
2021-04-26;139751;30843
2021-04-27;254065;58721
2021-04-28;345451;99374
2021-04-29;388274;108904
2021-04-30;358055;75009
2021-05-01;121986;15577
2021-05-02;59488;10173
2021-05-03;47171;5540
2021-05-04;234673;63233
2021-05-05;399317;122696
2021-05-06;424421;141857
2021-05-07;379394;124726
2021-05-08;258694;63616
2021-05-09;82452;14853
2021-05-10;188697;52539
2021-05-11;321246;109771
2021-05-12;434480;180916
2021-05-13;441886;193740
2021-05-14;373612;152283
2021-05-15;277948;110577
2021-05-16;90320;29637
2021-05-17;149205;50227
2021-05-18;331432;125821
2021-05-19;446157;185870
2021-05-20;445406;201080
2021-05-21;356966;155267
2021-05-22;241208;111083
2021-05-23;68096;35611
2021-05-24;135622;76878
2021-05-25;306122;158246
2021-05-26;397315;212169
2021-05-27;387127;232175
2021-05-28;349822;202349
2021-05-29;278681;151915
2021-05-30;91895;44166
2021-05-31;167699;98564
2021-06-01;466909;270375
2021-06-02;652497;401301
2021-06-03;141147;64666
2021-06-04;431174;257041
2021-06-05;271939;120467
