wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;257;1;126;1;t00
dolnoœl¹skie;boles³awiecki;41448;1302;11464;475;t0201
dolnoœl¹skie;dzier¿oniowski;37909;972;12351;392;t0202
dolnoœl¹skie;g³ogowski;35455;929;11459;511;t0203
dolnoœl¹skie;górowski;14443;269;4019;262;t0204
dolnoœl¹skie;jaworski;24004;455;7086;172;t0205
dolnoœl¹skie;jeleniogórski;31842;567;11311;325;t0206
dolnoœl¹skie;kamiennogórski;16194;625;5048;348;t0207
dolnoœl¹skie;k³odzki;73710;1463;25151;961;t0208
dolnoœl¹skie;legnicki;21376;853;5156;305;t0209
dolnoœl¹skie;lubañski;15525;444;4772;205;t0210
dolnoœl¹skie;lubiñski;79976;1760;27015;1294;t0211
dolnoœl¹skie;lwówecki;22035;532;7289;232;t0212
dolnoœl¹skie;milicki;19528;383;6854;316;t0213
dolnoœl¹skie;oleœnicki;42996;1013;11273;463;t0214
dolnoœl¹skie;o³awski;30635;625;11581;618;t0215
dolnoœl¹skie;polkowicki;21427;286;3876;109;t0216
dolnoœl¹skie;strzeliñski;21045;620;6968;253;t0217
dolnoœl¹skie;œredzki;13886;310;5057;207;t0218
dolnoœl¹skie;œwidnicki;54133;1773;16774;550;t0219
dolnoœl¹skie;trzebnicki;35237;629;12830;307;t0220
dolnoœl¹skie;wa³brzyski;20570;188;7540;184;t0221
dolnoœl¹skie;wo³owski;23470;820;7419;440;t0222
dolnoœl¹skie;wroc³awski;57196;1914;18485;862;t0223
dolnoœl¹skie;z¹bkowicki;32781;680;11396;394;t0224
dolnoœl¹skie;zgorzelecki;32910;765;10858;598;t0225
dolnoœl¹skie;z³otoryjski;19949;527;5845;273;t0226
dolnoœl¹skie;Jelenia Góra;50894;1417;16925;737;t0261
dolnoœl¹skie;Legnica;50040;1217;14164;712;t0262
dolnoœl¹skie;Wroc³aw;617577;10719;197291;7478;t0264
dolnoœl¹skie;Wa³brzych;140790;1866;49129;1120;t0265
kujawsko-pomorskie;aleksandrowski;91754;1467;35591;719;t0401
kujawsko-pomorskie;brodnicki;36897;943;11915;513;t0402
kujawsko-pomorskie;bydgoski;39958;897;11378;689;t0403
kujawsko-pomorskie;che³miñski;20546;443;6333;210;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;17342;484;4730;80;t0405
kujawsko-pomorskie;grudzi¹dzki;12974;583;3113;87;t0406
kujawsko-pomorskie;inowroc³awski;61963;1418;20441;1029;t0407
kujawsko-pomorskie;lipnowski;27567;674;7698;286;t0408
kujawsko-pomorskie;mogileñski;13329;325;3703;110;t0409
kujawsko-pomorskie;nakielski;37352;708;9171;485;t0410
kujawsko-pomorskie;radziejowski;23573;391;6418;178;t0411
kujawsko-pomorskie;rypiñski;18719;538;6155;228;t0412
kujawsko-pomorskie;sêpoleñski;26656;1228;7000;500;t0413
