data;liczba_szczepien_dziennie;dawka_2_dziennie;dawka_1_dziennie;dawka_3_dziennie;dawka_przypomianjaca_dziennie
2020-12-27;2166;0;2166;0;0
2020-12-28;4381;0;4381;0;0
2020-12-29;10021;0;10021;0;0
2020-12-30;20314;0;20314;0;0
2020-12-31;10605;0;10604;1;0
2021-01-01;1351;2;1349;0;0
2021-01-02;2260;0;2260;0;0
2021-01-03;640;0;640;0;0
2021-01-04;40601;2;40599;0;0
2021-01-05;55321;1;55320;0;0
2021-01-06;18754;0;18753;1;0
2021-01-07;30366;0;30366;0;0
2021-01-08;11826;0;11826;0;0
2021-01-09;2262;0;2262;0;0
2021-01-10;996;2;993;1;0
2021-01-11;47623;2;47621;0;0
2021-01-12;63405;0;63405;0;0
2021-01-13;55154;1;55153;0;0
2021-01-14;46571;3;46568;0;0
2021-01-15;26251;1;26250;0;0
2021-01-16;20992;17;20975;0;0
2021-01-17;12072;435;11637;0;0
2021-01-18;28333;2951;25380;2;0
2021-01-19;49427;8130;41297;0;0
2021-01-20;51246;14493;36752;1;0
2021-01-21;53017;14807;38210;0;0
2021-01-22;38209;5268;32941;0;0
2021-01-23;16873;1362;15511;0;0
2021-01-24;5365;557;4808;0;0
2021-01-25;73310;29577;43733;0;0
2021-01-26;132983;48424;84558;1;0
2021-01-27;104824;26626;78198;0;0
2021-01-28;89578;29532;60046;0;0
2021-01-29;43752;16143;27609;0;0
2021-01-30;16267;3126;13141;0;0
2021-01-31;8692;1397;7295;0;0
2021-02-01;57162;33396;23766;0;0
2021-02-02;114756;57543;57213;0;0
2021-02-03;121900;56137;65763;0;0
2021-02-04;107370;51710;55660;0;0
2021-02-05;52115;29708;22407;0;0
2021-02-06;24705;15749;8956;0;0
2021-02-07;16398;10194;6204;0;0
2021-02-08;33134;11781;21353;0;0
2021-02-09;89834;20284;69549;1;0
2021-02-10;113454;45139;68315;0;0
2021-02-11;111948;59121;52826;1;0
2021-02-12;75902;43835;32067;0;0
2021-02-13;35678;15306;20372;0;0
2021-02-14;14732;4885;9847;0;0
2021-02-15;36356;11809;24547;0;0
2021-02-16;71892;34043;37849;0;0
2021-02-17;155271;86048;69221;2;0
2021-02-18;174979;95190;79789;0;0
2021-02-19;103346;50481;52865;0;0
2021-02-20;36022;7741;28281;0;0
2021-02-21;16067;3638;12429;0;0
2021-02-22;43432;4167;39265;0;0
2021-02-23;71957;20625;51332;0;0
2021-02-24;161059;77261;83798;0;0
2021-02-25;175165;90912;84253;0;0
2021-02-26;103773;45800;57973;0;0
2021-02-27;44808;11954;32854;0;0
2021-02-28;18070;5852;12218;0;0
2021-03-01;46150;5436;40714;0;0
2021-03-02;82528;21861;60667;0;0
2021-03-03;156933;68217;88713;3;0
2021-03-04;174136;86106;88030;0;0
2021-03-05;108826;44802;64023;1;0
2021-03-06;49849;12111;37738;0;0
2021-03-07;18023;5404;12619;0;0
2021-03-08;34551;3693;30858;0;0
2021-03-09;63899;8448;55451;0;0
2021-03-10;143447;43158;100289;0;0
2021-03-11;162984;68539;94444;1;0
2021-03-12;95170;39687;55483;0;0
2021-03-13;29990;6748;23242;0;0
2021-03-14;11892;3044;8848;0;0
2021-03-15;25807;3562;22245;0;0
2021-03-16;47906;10758;37148;0;0
2021-03-17;134041;44004;90037;0;0
2021-03-18;155427;66837;88590;0;0
2021-03-19;89518;39084;50433;1;0
2021-03-20;29803;10319;19484;0;0
2021-03-21;10653;3084;7569;0;0
2021-03-22;51924;3988;47935;1;0
2021-03-23;118022;20042;97980;0;0
2021-03-24;192105;50293;141812;0;0
2021-03-25;216603;72002;144601;0;0
2021-03-26;162350;40833;121517;0;0
2021-03-27;92158;15058;77100;0;0
2021-03-28;35739;6943;28796;0;0
2021-03-29;80111;9905;70206;0;0
2021-03-30;117597;16149;101448;0;0
2021-03-31;190837;20815;170022;0;0
2021-04-01;205350;19607;185743;0;0
2021-04-02;153100;11340;141760;0;0
2021-04-03;36417;2781;33636;0;0
2021-04-04;3362;370;2992;0;0
2021-04-05;3899;531;3368;0;0
2021-04-06;126175;8177;117998;0;0
2021-04-07;220645;7419;213226;0;0
2021-04-08;258345;5873;252472;0;0
2021-04-09;220652;4728;215924;0;0
2021-04-10;154494;4218;150276;0;0
2021-04-11;44748;793;43955;0;0
2021-04-12;106458;7053;99405;0;0
2021-04-13;186803;23438;163365;0;0
2021-04-14;254850;54027;200823;0;0
2021-04-15;268044;59455;208589;0;0
2021-04-16;201309;28362;172947;0;0
2021-04-17;140628;11998;128630;0;0
2021-04-18;39805;4055;35750;0;0
2021-04-19;109388;13120;96268;0;0
2021-04-20;203089;34383;168706;0;0
2021-04-21;283208;74726;208482;0;0
2021-04-22;306524;79670;226854;0;0
2021-04-23;260091;46972;213119;0;0
2021-04-24;205988;24558;181430;0;0
2021-04-25;56054;9304;46750;0;0
2021-04-26;139754;30965;108789;0;0
2021-04-27;254058;58905;195152;1;0
2021-04-28;345503;99742;245760;1;0
2021-04-29;388321;109294;279027;0;0
2021-04-30;357953;75299;282653;1;0
2021-05-01;121851;15613;106237;1;0
2021-05-02;59438;10220;49218;0;0
2021-05-03;47093;5565;41528;0;0
2021-05-04;234612;63391;171221;0;0
2021-05-05;399402;123085;276317;0;0
2021-05-06;424463;142209;282254;0;0
2021-05-07;379554;125116;254438;0;0
2021-05-08;258665;63775;194890;0;0
2021-05-09;82518;14888;67610;20;0
2021-05-10;188740;52689;136051;0;0
2021-05-11;321384;110063;211320;1;0
2021-05-12;434720;181426;253294;0;0
2021-05-13;442015;194191;247824;0;0
2021-05-14;373972;152736;221236;0;0
2021-05-15;278140;110960;167180;0;0
2021-05-16;90341;29729;60612;0;0
2021-05-17;149232;50355;98877;0;0
2021-05-18;331628;126113;205514;1;0
2021-05-19;446407;186379;260028;0;0
2021-05-20;445796;201614;244182;0;0
2021-05-21;357168;155732;201436;0;0
2021-05-22;241348;111340;130008;0;0
2021-05-23;68154;35702;32452;0;0
2021-05-24;135690;77043;58647;0;0
2021-05-25;306358;158601;147757;0;0
2021-05-26;397684;212713;184970;1;0
2021-05-27;387513;232717;154796;0;0
2021-05-28;350042;202826;147215;1;0
2021-05-29;278671;152155;126516;0;0
2021-05-30;91868;44248;47620;0;0
2021-05-31;167772;98764;69008;0;0
2021-06-01;467512;271124;196387;1;0
2021-06-02;653283;402313;250970;0;0
2021-06-03;141239;64795;76444;0;0
2021-06-04;431712;257698;174014;0;0
2021-06-05;272073;120683;151390;0;0
2021-06-06;99137;41061;58076;0;0
2021-06-07;203599;128054;75545;0;0
2021-06-08;401660;243495;158165;0;0
2021-06-09;508280;303832;204448;0;0
2021-06-10;485841;298735;187105;1;0
2021-06-11;426136;267077;159059;0;0
2021-06-12;319070;182580;136490;0;0
2021-06-13;102769;58930;43839;0;0
2021-06-14;214417;168802;45615;0;0
2021-06-15;375815;265034;110781;0;0
2021-06-16;434538;281297;153241;0;0
2021-06-17;403327;273099;130228;0;0
2021-06-18;326780;221199;105581;0;0
2021-06-19;220857;136049;84808;0;0
2021-06-20;66595;43847;22748;0;0
2021-06-21;169073;137822;31251;0;0
2021-06-22;342386;262953;79433;0;0
2021-06-23;401309;292274;109035;0;0
2021-06-24;381787;283653;98134;0;0
2021-06-25;310424;234273;76151;0;0
2021-06-26;203545;134588;68957;0;0
2021-06-27;61040;42251;18789;0;0
2021-06-28;146659;115332;31327;0;0
2021-06-29;289071;218169;70902;0;0
2021-06-30;357931;255342;102589;0;0
2021-07-01;300266;220656;79610;0;0
2021-07-02;244229;175720;68509;0;0
2021-07-03;172832;119492;53340;0;0
2021-07-04;50640;34065;16575;0;0
2021-07-05;118979;86828;32151;0;0
2021-07-06;251609;207958;43651;0;0
2021-07-07;342131;283811;58320;0;0
2021-07-08;264388;203389;60998;1;0
2021-07-09;256654;197783;58871;0;0
2021-07-10;210078;167788;42290;0;0
2021-07-11;63091;48755;14336;0;0
2021-07-12;115478;82595;32883;0;0
2021-07-13;217038;173046;43992;0;0
2021-07-14;287045;227436;59609;0;0
2021-07-15;257828;195526;62302;0;0
2021-07-16;210131;150865;59265;1;0
2021-07-17;158004;114233;43771;0;0
2021-07-18;41853;25884;15969;0;0
2021-07-19;84153;51008;33145;0;0
