wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;4;0;0;0;t00
dolnoœl¹skie;boles³awiecki;74256;121;33589;32;t0201
dolnoœl¹skie;dzier¿oniowski;70119;77;32897;58;t0202
dolnoœl¹skie;g³ogowski;66016;131;30057;17;t0203
dolnoœl¹skie;górowski;27075;28;12295;2;t0204
dolnoœl¹skie;jaworski;39678;61;17935;12;t0205
dolnoœl¹skie;jeleniogórski;51863;1;24034;0;t0206
dolnoœl¹skie;kamiennogórski;32354;80;15174;13;t0207
dolnoœl¹skie;k³odzki;130635;204;61225;56;t0208
dolnoœl¹skie;legnicki;44634;1;19928;0;t0209
dolnoœl¹skie;lubañski;30516;48;12874;21;t0210
dolnoœl¹skie;lubiñski;126367;246;60557;48;t0211
dolnoœl¹skie;lwówecki;42592;52;19766;7;t0212
dolnoœl¹skie;milicki;34877;85;16517;2;t0213
dolnoœl¹skie;oleœnicki;101027;118;46201;27;t0214
dolnoœl¹skie;o³awski;45908;21;21666;0;t0215
dolnoœl¹skie;polkowicki;42351;24;18576;9;t0216
dolnoœl¹skie;strzeliñski;37863;102;17688;31;t0217
dolnoœl¹skie;œredzki;22363;35;10558;16;t0218
dolnoœl¹skie;œwidnicki;104399;115;47924;45;t0219
dolnoœl¹skie;trzebnicki;60551;32;29182;1;t0220
dolnoœl¹skie;wa³brzyski;31699;8;15126;2;t0221
dolnoœl¹skie;wo³owski;43153;28;19271;1;t0222
dolnoœl¹skie;wroc³awski;104710;96;49919;25;t0223
dolnoœl¹skie;z¹bkowicki;56474;44;26387;2;t0224
dolnoœl¹skie;zgorzelecki;60981;99;27699;20;t0225
dolnoœl¹skie;z³otoryjski;35506;20;15994;0;t0226
dolnoœl¹skie;Jelenia Góra;91499;88;44017;18;t0261
dolnoœl¹skie;Legnica;91632;100;43092;9;t0262
dolnoœl¹skie;Wroc³aw;1064432;1078;499389;129;t0264
dolnoœl¹skie;Wa³brzych;213017;134;99358;18;t0265
kujawsko-pomorskie;aleksandrowski;132717;153;63179;40;t0401
kujawsko-pomorskie;brodnicki;73635;65;34553;10;t0402
kujawsko-pomorskie;bydgoski;78230;50;37083;5;t0403
kujawsko-pomorskie;che³miñski;42466;78;19859;12;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;36448;69;16940;7;t0405
kujawsko-pomorskie;grudzi¹dzki;26970;31;12230;4;t0406
kujawsko-pomorskie;inowroc³awski;106093;34;50405;12;t0407
kujawsko-pomorskie;lipnowski;54520;39;25108;10;t0408
kujawsko-pomorskie;mogileñski;33717;35;15745;19;t0409
kujawsko-pomorskie;nakielski;86765;36;38768;7;t0410
kujawsko-pomorskie;radziejowski;45197;30;21183;16;t0411
kujawsko-pomorskie;rypiñski;36629;15;17179;0;t0412
kujawsko-pomorskie;sêpoleñski;49256;62;22653;17;t0413
kujawsko-pomorskie;œwiecki;80110;91;36751;27;t0414
kujawsko-pomorskie;toruñski;73219;63;32198;10;t0415
kujawsko-pomorskie;tucholski;39976;46;18341;16;t0416
kujawsko-pomorskie;w¹brzeski;28902;81;13137;33;t0417
kujawsko-pomorskie;w³oc³awski;66324;48;31671;14;t0418
kujawsko-pomorskie;¿niñski;53609;79;25533;12;t0419
kujawsko-pomorskie;Bydgoszcz;441657;501;205897;94;t0461
kujawsko-pomorskie;Grudzi¹dz;126099;92;58268;14;t0462
kujawsko-pomorskie;Toruñ;197519;252;91253;58;t0463
kujawsko-pomorskie;W³oc³awek;96561;170;43483;47;t0464
lubelskie;bialski;62784;73;28767;12;t0601
lubelskie;bi³gorajski;55278;42;26272;10;t0602
lubelskie;che³mski;36812;23;17374;4;t0603
lubelskie;hrubieszowski;45980;52;21104;13;t0604
lubelskie;janowski;31848;23;14886;14;t0605
lubelskie;krasnostawski;42069;54;19426;4;t0606
lubelskie;kraœnicki;68138;91;32239;32;t0607
lubelskie;lubartowski;56471;44;26473;13;t0608
lubelskie;lubelski;86228;90;39390;20;t0609
lubelskie;³êczyñski;40776;40;19533;2;t0610
lubelskie;³ukowski;57821;33;27127;3;t0611
lubelskie;opolski;46206;13;21309;13;t0612
lubelskie;parczewski;28682;9;13286;0;t0613
lubelskie;pu³awski;100117;135;47686;39;t0614
lubelskie;radzyñski;31411;13;14898;1;t0615
lubelskie;rycki;54678;89;26251;40;t0616
lubelskie;œwidnicki;47224;128;22540;19;t0617
lubelskie;tomaszowski;57344;46;26569;16;t0618
lubelskie;w³odawski;35581;1;16611;0;t0619
lubelskie;zamojski;49612;62;24108;34;t0620
lubelskie;Bia³a Podlaska;71665;70;33809;11;t0661
lubelskie;Che³m;64805;55;29582;0;t0662
lubelskie;Lublin;452793;687;207354;107;t0663
lubelskie;Zamoœæ;91407;127;42986;21;t0664
lubuskie;gorzowski;30062;86;14048;49;t0801
lubuskie;kroœnieñski;51845;52;24420;11;t0802
lubuskie;miêdzyrzecki;68118;74;31779;12;t0803
lubuskie;nowosolski;94001;95;42052;12;t0804
lubuskie;s³ubicki;39421;72;18779;20;t0805
lubuskie;strzelecko-drezdenecki;51833;68;23194;24;t0806
lubuskie;sulêciñski;31901;80;14423;37;t0807
lubuskie;œwiebodziñski;55981;0;25932;0;t0808
lubuskie;zielonogórski;90330;37;42037;10;t0809
lubuskie;¿agañski;70292;33;31865;17;t0810
lubuskie;¿arski;101806;146;47789;21;t0811
lubuskie;wschowski;27961;0;13398;0;t0812
lubuskie;Gorzów Wielkopolski;155856;319;71200;45;t0861
lubuskie;Zielona Góra;153317;458;72899;84;t0862
³ódzkie;be³chatowski;75506;21;34602;13;t1001
³ódzkie;kutnowski;90518;77;43919;19;t1002
³ódzkie;³aski;36813;23;17571;0;t1003
³ódzkie;³êczycki;52621;81;24271;19;t1004
³ódzkie;³owicki;91470;123;43665;9;t1005
³ódzkie;³ódzki wschodni;37991;45;17176;17;t1006
³ódzkie;opoczyñski;61066;17;27621;2;t1007
³ódzkie;pabianicki;110307;179;52280;47;t1008
³ódzkie;pajêczañski;30288;0;13800;0;t1009
³ódzkie;piotrkowski;51341;69;23858;28;t1010
³ódzkie;poddêbicki;37861;11;17948;5;t1011
³ódzkie;radomszczañski;90438;77;42727;21;t1012
³ódzkie;rawski;29641;2;13559;1;t1013
³ódzkie;sieradzki;102248;70;46762;19;t1014
³ódzkie;skierniewicki;24448;0;11534;0;t1015
³ódzkie;tomaszowski;107580;58;51018;31;t1016
³ódzkie;wieluñski;89072;16;42441;9;t1017
³ódzkie;wieruszowski;33607;60;15270;25;t1018
³ódzkie;zduñskowolski;51007;91;23713;49;t1019
³ódzkie;zgierski;132156;87;62180;26;t1020
³ódzkie;brzeziñski;35256;57;16857;9;t1021
³ódzkie;£ódŸ;915997;678;432446;143;t1061
³ódzkie;Piotrków Trybunalski;83701;156;39073;34;t1062
³ódzkie;Skierniewice;73978;24;34881;7;t1063
ma³opolskie;bocheñski;79637;124;35829;45;t1201
ma³opolskie;brzeski;68058;81;31638;23;t1202
ma³opolskie;chrzanowski;112365;119;51861;20;t1203
ma³opolskie;d¹browski;42983;5;20155;0;t1204
ma³opolskie;gorlicki;87004;90;41266;29;t1205
ma³opolskie;krakowski;161869;106;75955;20;t1206
ma³opolskie;limanowski;90164;17;41482;9;t1207
ma³opolskie;miechowski;61325;55;29421;12;t1208
ma³opolskie;myœlenicki;105308;139;49556;40;t1209
ma³opolskie;nowos¹decki;132579;116;59481;29;t1210
ma³opolskie;nowotarski;132529;110;60492;10;t1211
ma³opolskie;olkuski;111058;17;51618;1;t1212
ma³opolskie;oœwiêcimski;122902;65;58108;34;t1213
ma³opolskie;proszowicki;44429;10;21176;7;t1214
ma³opolskie;suski;69680;70;33083;38;t1215
ma³opolskie;tarnowski;96621;36;44948;0;t1216
ma³opolskie;tatrzañski;35893;57;16992;10;t1217
ma³opolskie;wadowicki;121580;116;54704;29;t1218
ma³opolskie;wielicki;112209;89;50961;21;t1219
ma³opolskie;Kraków;1193326;1672;566292;278;t1261
