wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;256;0;125;0;t00
dolnoœl¹skie;boles³awiecki;40146;652;10989;64;t0201
dolnoœl¹skie;dzier¿oniowski;36936;229;11958;191;t0202
dolnoœl¹skie;g³ogowski;34521;566;10946;117;t0203
dolnoœl¹skie;górowski;14174;134;3757;10;t0204
dolnoœl¹skie;jaworski;23550;334;6914;0;t0205
dolnoœl¹skie;jeleniogórski;31274;170;10987;29;t0206
dolnoœl¹skie;kamiennogórski;15567;0;4700;0;t0207
dolnoœl¹skie;k³odzki;72230;300;24178;152;t0208
dolnoœl¹skie;legnicki;20523;451;4851;7;t0209
dolnoœl¹skie;lubañski;15082;430;4620;26;t0210
dolnoœl¹skie;lubiñski;78214;267;25720;125;t0211
dolnoœl¹skie;lwówecki;21504;201;7058;10;t0212
dolnoœl¹skie;milicki;19145;122;6538;72;t0213
dolnoœl¹skie;oleœnicki;41974;413;10806;45;t0214
dolnoœl¹skie;o³awski;30009;29;10964;0;t0215
dolnoœl¹skie;polkowicki;21141;61;3767;60;t0216
dolnoœl¹skie;strzeliñski;20425;0;6715;0;t0217
dolnoœl¹skie;œredzki;13576;98;4850;58;t0218
dolnoœl¹skie;œwidnicki;52382;591;16226;66;t0219
dolnoœl¹skie;trzebnicki;34606;215;12523;165;t0220
dolnoœl¹skie;wa³brzyski;20372;26;7356;26;t0221
dolnoœl¹skie;wo³owski;22651;33;6979;33;t0222
dolnoœl¹skie;wroc³awski;55267;397;17610;195;t0223
dolnoœl¹skie;z¹bkowicki;32073;19;11000;10;t0224
dolnoœl¹skie;zgorzelecki;32130;328;10259;28;t0225
dolnoœl¹skie;z³otoryjski;19422;191;5572;59;t0226
dolnoœl¹skie;Jelenia Góra;49475;92;16187;63;t0261
dolnoœl¹skie;Legnica;48823;758;13452;649;t0262
dolnoœl¹skie;Wroc³aw;605711;7479;189292;6912;t0264
dolnoœl¹skie;Wa³brzych;138924;266;48009;218;t0265
kujawsko-pomorskie;aleksandrowski;90287;1000;34873;619;t0401
kujawsko-pomorskie;brodnicki;35952;185;11402;0;t0402
kujawsko-pomorskie;bydgoski;39056;20;10688;6;t0403
kujawsko-pomorskie;che³miñski;20103;12;6123;12;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;16857;260;4650;0;t0405
kujawsko-pomorskie;grudzi¹dzki;12391;723;3027;10;t0406
kujawsko-pomorskie;inowroc³awski;60542;594;19409;594;t0407
kujawsko-pomorskie;lipnowski;26887;88;7411;52;t0408
kujawsko-pomorskie;mogileñski;12959;0;3576;0;t0409
kujawsko-pomorskie;nakielski;36642;79;8686;79;t0410
kujawsko-pomorskie;radziejowski;22936;99;6242;17;t0411
