wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;4;0;0;0;t00
dolnoœl¹skie;boles³awiecki;73705;34;33343;13;t0201
dolnoœl¹skie;dzier¿oniowski;69348;43;32528;10;t0202
dolnoœl¹skie;g³ogowski;65293;69;29818;24;t0203
dolnoœl¹skie;górowski;26912;15;12234;0;t0204
dolnoœl¹skie;jaworski;39446;17;17876;4;t0205
dolnoœl¹skie;jeleniogórski;51626;46;23947;22;t0206
dolnoœl¹skie;kamiennogórski;31996;23;15057;8;t0207
dolnoœl¹skie;k³odzki;129646;149;60847;69;t0208
dolnoœl¹skie;legnicki;44358;0;19809;0;t0209
dolnoœl¹skie;lubañski;30279;64;12820;25;t0210
dolnoœl¹skie;lubiñski;125505;118;60149;53;t0211
dolnoœl¹skie;lwówecki;42251;99;19650;48;t0212
dolnoœl¹skie;milicki;34657;18;16409;13;t0213
dolnoœl¹skie;oleœnicki;99535;60;45601;39;t0214
dolnoœl¹skie;o³awski;45889;36;21639;29;t0215
dolnoœl¹skie;polkowicki;41989;39;18416;7;t0216
dolnoœl¹skie;strzeliñski;37441;29;17497;13;t0217
dolnoœl¹skie;œredzki;22156;0;10492;0;t0218
dolnoœl¹skie;œwidnicki;103048;137;47416;55;t0219
dolnoœl¹skie;trzebnicki;60103;99;28988;43;t0220
dolnoœl¹skie;wa³brzyski;31516;15;15034;5;t0221
dolnoœl¹skie;wo³owski;42843;19;19140;15;t0222
dolnoœl¹skie;wroc³awski;104029;98;49622;65;t0223
dolnoœl¹skie;z¹bkowicki;56030;120;26275;32;t0224
dolnoœl¹skie;zgorzelecki;60346;92;27416;21;t0225
dolnoœl¹skie;z³otoryjski;35140;22;15765;4;t0226
dolnoœl¹skie;Jelenia Góra;90830;71;43793;32;t0261
dolnoœl¹skie;Legnica;90714;81;42785;50;t0262
dolnoœl¹skie;Wroc³aw;1057978;513;497696;227;t0264
dolnoœl¹skie;Wa³brzych;212205;215;99101;102;t0265
kujawsko-pomorskie;aleksandrowski;133122;19;63378;13;t0401
kujawsko-pomorskie;brodnicki;72994;244;34318;93;t0402
kujawsko-pomorskie;bydgoski;77633;89;36870;57;t0403
kujawsko-pomorskie;che³miñski;42263;40;19892;10;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;36150;55;16817;1;t0405
kujawsko-pomorskie;grudzi¹dzki;26672;68;12066;20;t0406
kujawsko-pomorskie;inowroc³awski;105513;37;50210;6;t0407
kujawsko-pomorskie;lipnowski;53885;48;24835;47;t0408
kujawsko-pomorskie;mogileñski;33237;62;15475;39;t0409
kujawsko-pomorskie;nakielski;85520;54;38462;11;t0410
kujawsko-pomorskie;radziejowski;44778;17;21027;2;t0411
kujawsko-pomorskie;rypiñski;36231;59;17079;24;t0412
kujawsko-pomorskie;sêpoleñski;49020;36;22611;10;t0413
kujawsko-pomorskie;œwiecki;79255;189;36448;99;t0414
kujawsko-pomorskie;toruñski;72692;84;31937;35;t0415
kujawsko-pomorskie;tucholski;39712;40;18258;34;t0416
kujawsko-pomorskie;w¹brzeski;28636;70;13001;28;t0417
kujawsko-pomorskie;w³oc³awski;65790;71;31399;20;t0418
kujawsko-pomorskie;¿niñski;53261;18;25323;5;t0419
kujawsko-pomorskie;Bydgoszcz;438320;378;204984;96;t0461
kujawsko-pomorskie;Grudzi¹dz;125120;193;57890;53;t0462
kujawsko-pomorskie;Toruñ;195250;161;90671;72;t0463
kujawsko-pomorskie;W³oc³awek;95422;86;43219;37;t0464
lubelskie;bialski;62322;109;28601;79;t0601
lubelskie;bi³gorajski;54746;22;26079;12;t0602
lubelskie;che³mski;36588;35;17297;21;t0603
lubelskie;hrubieszowski;45481;47;20929;21;t0604
lubelskie;janowski;31409;31;14662;18;t0605
lubelskie;krasnostawski;41676;50;19249;25;t0606
lubelskie;kraœnicki;67531;108;31976;49;t0607
lubelskie;lubartowski;55862;83;26245;44;t0608
lubelskie;lubelski;85269;96;39034;55;t0609
lubelskie;³êczyñski;40581;10;19459;1;t0610
lubelskie;³ukowski;57177;98;26840;52;t0611
lubelskie;opolski;45679;33;21104;18;t0612
lubelskie;parczewski;28456;3;13215;0;t0613
lubelskie;pu³awski;99200;114;47378;64;t0614
lubelskie;radzyñski;31128;39;14800;33;t0615
lubelskie;rycki;54222;63;26001;34;t0616
lubelskie;œwidnicki;46642;38;22354;11;t0617
lubelskie;tomaszowski;56669;62;26292;34;t0618
lubelskie;w³odawski;35386;0;16514;0;t0619
lubelskie;zamojski;49240;62;23894;33;t0620
lubelskie;Bia³a Podlaska;71006;85;33555;41;t0661
lubelskie;Che³m;64177;88;29368;28;t0662
lubelskie;Lublin;448887;445;206247;193;t0663
lubelskie;Zamoœæ;90628;92;42712;36;t0664
lubuskie;gorzowski;29665;61;13850;22;t0801
lubuskie;kroœnieñski;51557;38;24349;15;t0802
lubuskie;miêdzyrzecki;67622;18;31588;9;t0803
lubuskie;nowosolski;92956;75;41750;16;t0804
lubuskie;s³ubicki;38883;14;18544;2;t0805
lubuskie;strzelecko-drezdenecki;51270;46;23057;32;t0806
lubuskie;sulêciñski;31300;32;14265;16;t0807
lubuskie;œwiebodziñski;55660;0;25831;0;t0808
lubuskie;zielonogórski;89789;69;41793;21;t0809
lubuskie;¿agañski;69235;52;31664;31;t0810
lubuskie;¿arski;100833;119;47474;84;t0811
lubuskie;wschowski;27636;10;13264;0;t0812
lubuskie;Gorzów Wielkopolski;153630;206;70541;64;t0861
lubuskie;Zielona Góra;152474;108;72797;61;t0862
