data;liczba_szczepien_dziennie;dawka_2_dziennie
2020-12-01;2;0
2020-12-27;2182;0
2020-12-28;4283;0
2020-12-29;10071;1
2020-12-30;20225;0
2020-12-31;10021;1
2021-01-01;817;0
2021-01-02;1724;0
2021-01-03;380;1
2021-01-04;39827;3
2021-01-05;53906;1
2021-01-06;17669;1
2021-01-07;29618;2
2021-01-08;11170;0
2021-01-09;1639;0
2021-01-10;847;0
2021-01-11;47336;228
2021-01-12;62971;3
2021-01-13;54626;1
2021-01-14;46025;2
2021-01-15;25706;1
2021-01-16;20398;16
2021-01-17;11583;425
2021-01-18;27730;2900
2021-01-19;48502;8076
2021-01-20;49698;14227
2021-01-21;52434;14861
2021-01-22;37335;5184
2021-01-23;16426;1364
2021-01-24;5236;556
2021-01-25;71147;29278
2021-01-26;128455;47309
2021-01-27;98264;25338
