data;liczba_szczepien_dziennie;dawka_2_dziennie
2020-12-27;2187;0
2020-12-28;4402;0
2020-12-29;10068;0
2020-12-30;20462;1
2020-12-31;10633;0
2021-01-01;1348;3
2021-01-02;2271;0
2021-01-03;652;0
2021-01-04;40742;1
2021-01-05;55440;2
2021-01-06;18793;0
2021-01-07;30437;0
2021-01-08;11846;1
2021-01-09;2260;0
2021-01-10;997;2
2021-01-11;47694;3
2021-01-12;63514;0
2021-01-13;55222;1
2021-01-14;46633;1
2021-01-15;26283;0
2021-01-16;21024;17
2021-01-17;12091;430
2021-01-18;28472;2938
2021-01-19;49603;8125
2021-01-20;51261;14461
2021-01-21;53277;14850
2021-01-22;38321;5266
2021-01-23;16727;1362
2021-01-24;5328;557
2021-01-25;73604;29592
2021-01-26;133294;48311
2021-01-27;104644;26580
2021-01-28;89707;29476
2021-01-29;44025;16154
2021-01-30;16282;3118
2021-01-31;8675;1388
2021-02-01;57259;33322
2021-02-02;115481;57625
2021-02-03;122363;55987
2021-02-04;107609;51557
2021-02-05;52184;29564
2021-02-06;24744;15706
2021-02-07;16482;10164
2021-02-08;33243;11751
2021-02-09;90498;20403
2021-02-10;113731;44800
2021-02-11;112235;58934
2021-02-12;75999;43729
2021-02-13;35655;15156
2021-02-14;14715;4863
2021-02-15;36474;11736
2021-02-16;72208;33830
2021-02-17;156015;85159
2021-02-18;175611;94428
2021-02-19;103240;50230
2021-02-20;35959;7689
2021-02-21;16045;3605
2021-02-22;43404;4116
2021-02-23;71852;20432
2021-02-24;160944;76980
2021-02-25;175008;90571
2021-02-26;103655;45559
2021-02-27;44721;11772
2021-02-28;17854;5645
2021-03-01;46183;5410
2021-03-02;82296;21741
2021-03-03;156969;67969
2021-03-04;174110;85908
2021-03-05;108837;44682
2021-03-06;49726;12028
2021-03-07;17971;5379
2021-03-08;34591;3679
2021-03-09;63921;8474
2021-03-10;143153;42999
2021-03-11;162761;68280
2021-03-12;95067;39476
2021-03-13;29732;6722
2021-03-14;11867;3029
2021-03-15;25733;3562
2021-03-16;47827;10718
2021-03-17;134005;43862
2021-03-18;155435;66613
2021-03-19;89354;38868
2021-03-20;29744;10270
2021-03-21;10644;3069
2021-03-22;51872;3977
2021-03-23;117961;19879
2021-03-24;192076;50118
2021-03-25;216346;71698
2021-03-26;162163;40630
2021-03-27;92158;15018
2021-03-28;35642;6909
2021-03-29;80130;9917
2021-03-30;117672;16104
2021-03-31;190787;20737
2021-04-01;205485;19503
2021-04-02;153076;11318
2021-04-03;36084;2755
2021-04-04;3317;343
2021-04-05;3856;528
2021-04-06;125843;8168
2021-04-07;220950;7390
2021-04-08;258078;5817
2021-04-09;220267;4689
2021-04-10;154034;4153
2021-04-11;44381;786
2021-04-12;106190;7033
2021-04-13;186462;23323
2021-04-14;254365;53835
2021-04-15;267622;59387
2021-04-16;200555;28336
2021-04-17;140521;12014
2021-04-18;39720;4034
2021-04-19;109287;13169
2021-04-20;202457;34350
2021-04-21;282323;74626
2021-04-22;305784;79795
2021-04-23;259087;46892
2021-04-24;205578;24590
2021-04-25;55723;9250
2021-04-26;139308;30820
2021-04-27;253084;58772
2021-04-28;344002;99365
2021-04-29;386673;109017
2021-04-30;356323;74814
2021-05-01;121284;15605
2021-05-02;58693;9907
2021-05-03;46964;5542
2021-05-04;233153;63152
2021-05-05;395492;122352
2021-05-06;420265;141068
2021-05-07;375652;124158
2021-05-08;255641;63320
2021-05-09;81715;14880
2021-05-10;186508;52193
2021-05-11;316960;109091
2021-05-12;426880;178880
2021-05-13;432709;191339
2021-05-14;362617;149183
2021-05-15;269197;107400
2021-05-16;87125;29245
2021-05-17;142117;47076
