data;liczba_szczepien_dziennie;dawka_2_dziennie
2020-12-27;2158;0
2020-12-28;4344;0
2020-12-29;9984;0
2020-12-30;20261;0
2020-12-31;10576;0
2021-01-01;1349;2
2021-01-02;2255;0
2021-01-03;641;0
2021-01-04;40454;1
2021-01-05;55149;1
2021-01-06;18690;0
2021-01-07;30285;0
2021-01-08;11789;0
2021-01-09;2254;0
2021-01-10;990;2
2021-01-11;47491;3
2021-01-12;63253;0
2021-01-13;55013;1
2021-01-14;46467;2
2021-01-15;26182;1
2021-01-16;20948;17
2021-01-17;12064;435
2021-01-18;28288;2943
2021-01-19;49333;8121
2021-01-20;51155;14474
2021-01-21;52940;14789
2021-01-22;38185;5264
2021-01-23;16850;1362
2021-01-24;5354;557
2021-01-25;73174;29538
2021-01-26;132663;48384
2021-01-27;104586;26577
2021-01-28;89415;29503
2021-01-29;43686;16130
2021-01-30;16243;3121
2021-01-31;8677;1391
2021-02-01;57082;33368
2021-02-02;114567;57479
2021-02-03;121660;56068
2021-02-04;107173;51650
2021-02-05;52039;29666
2021-02-06;24644;15721
2021-02-07;16383;10183
2021-02-08;33059;11760
2021-02-09;89690;20236
2021-02-10;113285;45087
2021-02-11;111602;58895
2021-02-12;75774;43765
2021-02-13;35613;15263
2021-02-14;14712;4880
2021-02-15;36325;11789
2021-02-16;71766;33926
2021-02-17;154863;85758
2021-02-18;174550;94912
2021-02-19;103235;50403
2021-02-20;36029;7730
2021-02-21;16050;3617
2021-02-22;43437;4140
2021-02-23;71898;20580
2021-02-24;160856;77162
2021-02-25;174920;90797
2021-02-26;103672;45726
2021-02-27;44813;11935
2021-02-28;18063;5836
2021-03-01;46140;5422
2021-03-02;82484;21829
2021-03-03;156749;68111
2021-03-04;173943;86001
2021-03-05;108725;44741
2021-03-06;49840;12094
2021-03-07;17994;5394
2021-03-08;34583;3687
2021-03-09;63892;8437
2021-03-10;143409;43093
2021-03-11;162906;68443
2021-03-12;95142;39627
2021-03-13;29986;6744
2021-03-14;11879;3043
2021-03-15;25815;3559
2021-03-16;47910;10736
2021-03-17;134072;43938
2021-03-18;155429;66750
2021-03-19;89493;38997
2021-03-20;29789;10294
2021-03-21;10660;3081
2021-03-22;51967;3982
2021-03-23;118091;19977
2021-03-24;192222;50223
2021-03-25;216675;71875
2021-03-26;162371;40751
2021-03-27;92247;15043
2021-03-28;35749;6931
2021-03-29;80162;9882
2021-03-30;117703;16119
2021-03-31;191070;20768
2021-04-01;205456;19533
2021-04-02;153242;11314
2021-04-03;36406;2762
2021-04-04;3342;352
2021-04-05;3886;528
2021-04-06;126245;8150
2021-04-07;220782;7378
2021-04-08;258692;5853
2021-04-09;220795;4705
2021-04-10;154632;4187
2021-04-11;44780;786
2021-04-12;106533;7031
2021-04-13;187004;23391
2021-04-14;254959;53926
2021-04-15;268173;59348
2021-04-16;201480;28301
2021-04-17;140855;11969
2021-04-18;39814;4037
2021-04-19;109546;13082
2021-04-20;203257;34304
2021-04-21;283303;74580
