data;liczba_szczepien_dziennie;dawka_2_dziennie
2020-12-27;2201;0
2020-12-28;4329;0
2020-12-29;10140;1
2020-12-30;20519;0
2020-12-31;10668;1
2021-01-01;1351;0
2021-01-02;2289;0
2021-01-03;657;1
2021-01-04;40872;13
2021-01-05;55658;6
2021-01-06;18837;1
2021-01-07;30496;1
2021-01-08;11861;0
2021-01-09;2266;1
2021-01-10;999;0
2021-01-11;47958;230
2021-01-12;63683;3
2021-01-13;55301;1
2021-01-14;46648;3
2021-01-15;26188;1
2021-01-16;21080;18
2021-01-17;12094;431
2021-01-18;28325;2925
2021-01-19;49330;8151
2021-01-20;50747;14350
2021-01-21;53267;14922
2021-01-22;38196;5285
2021-01-23;16729;1364
2021-01-24;5300;558
2021-01-25;72403;29590
2021-01-26;131130;48113
2021-01-27;102887;26364
2021-01-28;87799;29342
2021-01-29;41964;15985
2021-01-30;15014;3109
2021-01-31;7434;1386
2021-02-01;55308;33034
2021-02-02;112144;57092
2021-02-03;118919;55494
2021-02-04;104900;51126
2021-02-05;49999;29226
2021-02-06;23272;15676
2021-02-07;15283;10153
2021-02-08;31911;11759
2021-02-09;87288;20225
2021-02-10;112422;44468
2021-02-11;111223;58364
2021-02-12;75116;42765
2021-02-13;35381;15176
2021-02-14;14187;4529
2021-02-15;36012;11550
2021-02-16;71393;33235
2021-02-17;154136;83357
2021-02-18;173330;92261
2021-02-19;101347;49408
2021-02-20;34836;7622
2021-02-21;15855;3606
2021-02-22;42897;4023
2021-02-23;68878;19474
