data;liczba_szczepien_dziennie;dawka_2_dziennie;dawka_1_dziennie;dawka_3_dziennie;dawka_przypomianjaca_dziennie
2020-12-27;2166;0;2166;0;0
2020-12-28;4381;0;4381;0;0
2020-12-29;10022;0;10022;0;0
2020-12-30;20302;0;20302;0;0
2020-12-31;10604;0;10603;1;0
2021-01-01;1350;2;1348;0;0
2021-01-02;2259;0;2259;0;0
2021-01-03;641;0;641;0;0
2021-01-04;40576;2;40574;0;0
2021-01-05;55287;1;55286;0;0
2021-01-06;18742;0;18742;0;0
2021-01-07;30338;0;30338;0;0
2021-01-08;11816;0;11816;0;0
2021-01-09;2261;0;2261;0;0
2021-01-10;992;2;989;1;0
2021-01-11;47588;3;47585;0;0
2021-01-12;63373;0;63373;0;0
2021-01-13;55128;1;55127;0;0
2021-01-14;46545;2;46543;0;0
2021-01-15;26247;1;26246;0;0
2021-01-16;20984;17;20967;0;0
2021-01-17;12072;435;11637;0;0
2021-01-18;28312;2948;25362;2;0
2021-01-19;49405;8127;41278;0;0
2021-01-20;51212;14493;36719;0;0
2021-01-21;53008;14801;38207;0;0
2021-01-22;38204;5267;32937;0;0
2021-01-23;16869;1362;15507;0;0
2021-01-24;5364;557;4807;0;0
2021-01-25;73293;29568;43725;0;0
2021-01-26;132959;48417;84541;1;0
2021-01-27;104798;26614;78184;0;0
2021-01-28;89544;29528;60016;0;0
2021-01-29;43738;16140;27598;0;0
2021-01-30;16265;3126;13139;0;0
2021-01-31;8688;1395;7293;0;0
2021-02-01;57144;33386;23758;0;0
2021-02-02;114735;57535;57200;0;0
2021-02-03;121858;56122;65736;0;0
2021-02-04;107335;51700;55635;0;0
2021-02-05;52102;29703;22399;0;0
2021-02-06;24691;15746;8945;0;0
2021-02-07;16395;10190;6205;0;0
2021-02-08;33115;11779;21336;0;0
2021-02-09;89802;20270;69531;1;0
2021-02-10;113423;45126;68297;0;0
2021-02-11;111926;59106;52819;1;0
2021-02-12;75884;43821;32063;0;0
2021-02-13;35675;15305;20370;0;0
2021-02-14;14726;4883;9843;0;0
2021-02-15;36354;11803;24551;0;0
2021-02-16;71864;34027;37837;0;0
2021-02-17;155210;86018;69190;2;0
2021-02-18;174891;95150;79741;0;0
2021-02-19;103331;50472;52859;0;0
2021-02-20;36017;7739;28278;0;0
2021-02-21;16061;3636;12425;0;0
2021-02-22;43426;4161;39265;0;0
2021-02-23;71937;20614;51323;0;0
2021-02-24;161031;77241;83790;0;0
2021-02-25;175126;90898;84228;0;0
2021-02-26;103739;45789;57950;0;0
2021-02-27;44797;11951;32846;0;0
2021-02-28;18062;5850;12212;0;0
2021-03-01;46135;5431;40704;0;0
2021-03-02;82510;21861;60649;0;0
2021-03-03;156888;68194;88691;3;0
2021-03-04;174102;86092;88010;0;0
2021-03-05;108798;44794;64003;1;0
2021-03-06;49830;12104;37726;0;0
2021-03-07;18021;5404;12617;0;0
2021-03-08;34549;3692;30857;0;0
2021-03-09;63877;8446;55431;0;0
2021-03-10;143406;43151;100255;0;0
2021-03-11;162974;68529;94444;1;0
2021-03-12;95151;39679;55472;0;0
2021-03-13;29977;6748;23229;0;0
2021-03-14;11879;3044;8835;0;0
2021-03-15;25799;3561;22238;0;0
2021-03-16;47891;10757;37134;0;0
2021-03-17;134017;44000;90017;0;0
2021-03-18;155379;66821;88558;0;0
2021-03-19;89507;39074;50432;1;0
2021-03-20;29799;10315;19484;0;0
2021-03-21;10655;3084;7571;0;0
2021-03-22;51891;3988;47902;1;0
2021-03-23;117967;20033;97934;0;0
2021-03-24;192047;50287;141760;0;0
2021-03-25;216549;71993;144556;0;0
2021-03-26;162320;40827;121493;0;0
2021-03-27;92112;15054;77058;0;0
2021-03-28;35734;6945;28789;0;0
2021-03-29;80101;9901;70200;0;0
2021-03-30;117566;16147;101419;0;0
2021-03-31;190826;20811;170015;0;0
2021-04-01;205258;19586;185672;0;0
2021-04-02;153067;11339;141728;0;0
2021-04-03;36406;2773;33633;0;0
2021-04-04;3353;363;2990;0;0
2021-04-05;3897;531;3366;0;0
2021-04-06;126148;8174;117974;0;0
2021-04-07;220570;7417;213153;0;0
2021-04-08;258285;5869;252416;0;0
2021-04-09;220609;4721;215888;0;0
2021-04-10;154471;4214;150257;0;0
2021-04-11;44732;792;43940;0;0
2021-04-12;106422;7046;99376;0;0
2021-04-13;186789;23435;163354;0;0
2021-04-14;254810;54012;200798;0;0
2021-04-15;267989;59440;208549;0;0
2021-04-16;201289;28358;172931;0;0
2021-04-17;140692;11996;128696;0;0
2021-04-18;39793;4055;35738;0;0
2021-04-19;109387;13120;96267;0;0
2021-04-20;203070;34375;168695;0;0
2021-04-21;283161;74712;208449;0;0
2021-04-22;306480;79657;226823;0;0
2021-04-23;260083;46959;213124;0;0
2021-04-24;205982;24552;181430;0;0
2021-04-25;56046;9303;46743;0;0
2021-04-26;139765;30963;108802;0;0
2021-04-27;254026;58894;195131;1;0
2021-04-28;345473;99718;245754;1;0
2021-04-29;388261;109258;279003;0;0
2021-04-30;357963;75283;282679;1;0
2021-05-01;121845;15609;106235;1;0
2021-05-02;59452;10220;49232;0;0
2021-05-03;47119;5563;41556;0;0
2021-05-04;234652;63385;171267;0;0
2021-05-05;399416;123050;276366;0;0
2021-05-06;424462;142180;282282;0;0
2021-05-07;379561;125092;254469;0;0
2021-05-08;258664;63774;194890;0;0
2021-05-09;82518;14885;67614;19;0
2021-05-10;188737;52675;136062;0;0
2021-05-11;321381;110037;211344;0;0
2021-05-12;434723;181379;253344;0;0
2021-05-13;442086;194145;247941;0;0
2021-05-14;373993;152672;221321;0;0
2021-05-15;278150;110907;167243;0;0
2021-05-16;90359;29718;60641;0;0
2021-05-17;149271;50343;98928;0;0
2021-05-18;331607;126076;205530;1;0
2021-05-19;446474;186316;260158;0;0
2021-05-20;445876;201562;244314;0;0
2021-05-21;357203;155640;201563;0;0
2021-05-22;241349;111290;130059;0;0
2021-05-23;68161;35689;32472;0;0
2021-05-24;135713;77017;58696;0;0
2021-05-25;306395;158551;147844;0;0
2021-05-26;397703;212630;185072;1;0
2021-05-27;387476;232614;154862;0;0
2021-05-28;350108;202755;147352;1;0
2021-05-29;278745;152109;126636;0;0
2021-05-30;91896;44230;47666;0;0
2021-05-31;167812;98729;69083;0;0
2021-06-01;467460;270974;196484;2;0
2021-06-02;653238;402085;251153;0;0
2021-06-03;141220;64762;76458;0;0
2021-06-04;431647;257541;174106;0;0
2021-06-05;272098;120633;151465;0;0
2021-06-06;99156;41045;58111;0;0
2021-06-07;203559;127974;75585;0;0
2021-06-08;401652;243399;158253;0;0
2021-06-09;508211;303663;204548;0;0
2021-06-10;485744;298541;187202;1;0
2021-06-11;426093;266949;159144;0;0
2021-06-12;319034;182497;136537;0;0
2021-06-13;102798;58926;43872;0;0
2021-06-14;214379;168719;45660;0;0
2021-06-15;375727;264889;110838;0;0
2021-06-16;434460;281147;153313;0;0
2021-06-17;403254;272945;130309;0;0
2021-06-18;326683;221056;105627;0;0
2021-06-19;220814;135983;84831;0;0
2021-06-20;66587;43828;22759;0;0
2021-06-21;169034;137756;31278;0;0
2021-06-22;342209;262734;79475;0;0
2021-06-23;401192;292104;109088;0;0
2021-06-24;381666;283478;98188;0;0
2021-06-25;310299;234137;76162;0;0
2021-06-26;203484;134501;68983;0;0
2021-06-27;61040;42234;18806;0;0
2021-06-28;146590;115255;31335;0;0
2021-06-29;288931;218004;70927;0;0
2021-06-30;357754;255113;102641;0;0
2021-07-01;300091;220448;79643;0;0
2021-07-02;244113;175583;68530;0;0
2021-07-03;172799;119430;53369;0;0
2021-07-04;50638;34046;16592;0;0
2021-07-05;118937;86763;32174;0;0
2021-07-06;251436;207787;43649;0;0
2021-07-07;341864;283543;58321;0;0
2021-07-08;264265;203259;61005;1;0
2021-07-09;256516;197611;58905;0;0
2021-07-10;209987;167701;42286;0;0
2021-07-11;63083;48734;14349;0;0
2021-07-12;115410;82519;32891;0;0
2021-07-13;216866;172882;43984;0;0
2021-07-14;286893;227282;59611;0;0
2021-07-15;257706;195374;62332;0;0
2021-07-16;209988;150702;59285;1;0
2021-07-17;157952;114170;43782;0;0
2021-07-18;41848;25869;15979;0;0
2021-07-19;84085;50938;33147;0;0
