data;liczba_szczepien_dziennie;dawka_2_dziennie
2020-12-27;2175;0
2020-12-28;4387;0
2020-12-29;10027;0
2020-12-30;20338;0
2020-12-31;10608;0
2021-01-01;1353;0
2021-01-02;2240;0
2021-01-03;648;0
2021-01-04;40651;1
2021-01-05;55418;0
2021-01-06;18767;0
2021-01-07;30385;0
2021-01-08;11833;0
2021-01-09;2262;0
2021-01-10;992;0
2021-01-11;47678;3
2021-01-12;63488;0
2021-01-13;55170;0
2021-01-14;46589;1
2021-01-15;26274;0
2021-01-16;20961;17
2021-01-17;12091;432
2021-01-18;28400;2935
2021-01-19;49529;8104
2021-01-20;51238;14440
2021-01-21;53080;14751
2021-01-22;38231;5239
2021-01-23;16861;1360
2021-01-24;5367;557
2021-01-25;73234;29466
2021-01-26;132934;48294
2021-01-27;104791;26537
2021-01-28;89568;29429
2021-01-29;43748;16090
2021-01-30;16278;3113
2021-01-31;8697;1389
2021-02-01;57110;33310
2021-02-02;114701;57364
2021-02-03;121898;55967
2021-02-04;107332;51523
2021-02-05;52048;29602
2021-02-06;24652;15689
2021-02-07;16371;10149
2021-02-08;33130;11743
2021-02-09;89946;20178
2021-02-10;113447;44930
2021-02-11;111680;58747
2021-02-12;75763;43653
2021-02-13;35627;15238
2021-02-14;14713;4869
2021-02-15;36284;11712
2021-02-16;71758;33815
2021-02-17;154677;85326
2021-02-18;174401;94427
2021-02-19;103296;50261
2021-02-20;36042;7706
2021-02-21;16069;3612
2021-02-22;43470;4116
2021-02-23;72011;20537
2021-02-24;160967;76984
2021-02-25;175049;90590
2021-02-26;103705;45593
2021-02-27;44859;11916
2021-02-28;18067;5823
2021-03-01;46183;5410
2021-03-02;82456;21762
2021-03-03;156888;67979
2021-03-04;174005;85813
2021-03-05;108736;44591
2021-03-06;49866;12074
2021-03-07;17998;5388
2021-03-08;34599;3682
2021-03-09;63946;8417
2021-03-10;143517;43010
2021-03-11;162981;68315
2021-03-12;95118;39520
2021-03-13;29987;6726
2021-03-14;11879;3037
