data;liczba_szczepien_dziennie;dawka_2_dziennie
2020-12-27;2079;0
2020-12-28;4241;0
2020-12-29;9738;0
2020-12-30;19878;0
2020-12-31;10320;0
2021-01-01;1314;0
2021-01-02;2189;0
2021-01-03;641;0
2021-01-04;39906;1
2021-01-05;54602;0
2021-01-06;18433;0
2021-01-07;29959;0
2021-01-08;11636;0
2021-01-09;2218;0
2021-01-10;970;0
2021-01-11;47100;3
2021-01-12;62843;0
2021-01-13;54552;0
2021-01-14;46142;1
2021-01-15;26021;0
2021-01-16;20710;15
2021-01-17;11971;407
2021-01-18;28133;2815
2021-01-19;49127;7876
2021-01-20;50705;14042
2021-01-21;52517;14423
2021-01-22;37869;5104
2021-01-23;16681;1321
2021-01-24;5317;550
2021-01-25;72004;28925
2021-01-26;131208;47584
2021-01-27;103554;26049
2021-01-28;88638;29002
2021-01-29;43182;15844
2021-01-30;16006;3046
2021-01-31;8544;1364
2021-02-01;56413;32910
2021-02-02;113550;56713
2021-02-03;120792;55410
2021-02-04;106339;50990
2021-02-05;51519;29313
2021-02-06;24329;15506
2021-02-07;16173;10061
2021-02-08;32757;11636
2021-02-09;89219;20008
2021-02-10;112645;44683
2021-02-11;111027;58504
2021-02-12;75237;43406
2021-02-13;35330;15089
2021-02-14;14510;4822
2021-02-15;35955;11486
2021-02-16;71130;33364
2021-02-17;153460;84510
2021-02-18;173043;93508
2021-02-19;102467;49688
2021-02-20;35806;7579
2021-02-21;15896;3513
2021-02-22;43223;4044
2021-02-23;71535;20322
2021-02-24;159696;76312
2021-02-25;173726;89829
2021-02-26;103030;45170
2021-02-27;44587;11756
2021-02-28;17926;5713
2021-03-01;46071;5310
2021-03-02;82190;21583
2021-03-03;156068;67474
2021-03-04;173050;85101
2021-03-05;108239;44192
2021-03-06;49678;11902
2021-03-07;17880;5272
2021-03-08;34519;3603
2021-03-09;63837;8312
2021-03-10;143193;42687
2021-03-11;162495;67856
2021-03-12;94803;39204
2021-03-13;29922;6661
2021-03-14;11839;2997
2021-03-15;25776;3511
2021-03-16;47816;10614
2021-03-17;133686;43461
2021-03-18;154847;66052
2021-03-19;89128;38546
2021-03-20;29661;10154
2021-03-21;10600;3019
2021-03-22;51875;3888
2021-03-23;117801;19656
2021-03-24;191724;49666
2021-03-25;216070;71187
2021-03-26;162111;40380
2021-03-27;92113;14902
2021-03-28;35696;6873
2021-03-29;80147;9866
2021-03-30;117662;16071
2021-03-31;191011;20688
2021-04-01;205369;19462
2021-04-02;153050;11270
2021-04-03;36402;2752
2021-04-04;3341;351
2021-04-05;3884;526
2021-04-06;126218;8130
2021-04-07;220712;7347
2021-04-08;258676;5833
2021-04-09;220799;4696
2021-04-10;154626;4171
2021-04-11;44781;786
2021-04-12;106520;7018
2021-04-13;186954;23342
2021-04-14;254904;53831
2021-04-15;268149;59264
2021-04-16;201457;28236
2021-04-17;140843;11954
2021-04-18;39812;4035
2021-04-19;109533;13060
2021-04-20;203223;34255
2021-04-21;283214;74461
2021-04-22;306519;79406
2021-04-23;260232;46764
2021-04-24;206162;24488
2021-04-25;56072;9271
2021-04-26;139751;30843
2021-04-27;254062;58719
2021-04-28;345450;99373
2021-04-29;388275;108905
2021-04-30;358054;75007
2021-05-01;121984;15577
2021-05-02;59487;10173
2021-05-03;47170;5539
2021-05-04;234663;63230
2021-05-05;399316;122696
2021-05-06;424416;141857
2021-05-07;379390;124722
2021-05-08;258696;63615
2021-05-09;82452;14853
2021-05-10;188698;52540
2021-05-11;321243;109769
2021-05-12;434480;180916
