wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;4;0;0;0;t00
dolnoœl¹skie;boles³awiecki;75630;0;33858;0;t0201
dolnoœl¹skie;dzier¿oniowski;71710;23;33243;0;t0202
dolnoœl¹skie;g³ogowski;67815;0;30477;0;t0203
dolnoœl¹skie;górowski;27347;41;12363;5;t0204
dolnoœl¹skie;jaworski;40434;19;18100;2;t0205
dolnoœl¹skie;jeleniogórski;53006;0;24273;0;t0206
dolnoœl¹skie;kamiennogórski;33263;0;15390;0;t0207
dolnoœl¹skie;k³odzki;133332;0;61818;0;t0208
dolnoœl¹skie;legnicki;45259;14;20032;4;t0209
dolnoœl¹skie;lubañski;31117;0;13019;0;t0210
dolnoœl¹skie;lubiñski;129176;72;60973;19;t0211
dolnoœl¹skie;lwówecki;43546;0;20030;0;t0212
dolnoœl¹skie;milicki;35626;0;16661;0;t0213
dolnoœl¹skie;oleœnicki;103139;153;46818;44;t0214
dolnoœl¹skie;o³awski;46481;0;21729;0;t0215
dolnoœl¹skie;polkowicki;42978;0;18720;0;t0216
dolnoœl¹skie;strzeliñski;38563;0;17834;0;t0217
dolnoœl¹skie;œredzki;22950;0;10757;0;t0218
dolnoœl¹skie;œwidnicki;106954;86;48527;45;t0219
dolnoœl¹skie;trzebnicki;61945;37;29499;23;t0220
dolnoœl¹skie;wa³brzyski;32499;0;15350;0;t0221
dolnoœl¹skie;wo³owski;43852;4;19410;2;t0222
dolnoœl¹skie;wroc³awski;106454;48;50293;16;t0223
dolnoœl¹skie;z¹bkowicki;57939;0;26681;0;t0224
dolnoœl¹skie;zgorzelecki;62399;0;27967;0;t0225
dolnoœl¹skie;z³otoryjski;36162;0;16177;0;t0226
dolnoœl¹skie;Jelenia Góra;93644;10;44426;1;t0261
dolnoœl¹skie;Legnica;93746;13;43492;3;t0262
dolnoœl¹skie;Wroc³aw;1089354;180;503746;23;t0264
dolnoœl¹skie;Wa³brzych;217308;32;100066;5;t0265
kujawsko-pomorskie;aleksandrowski;135534;39;63889;0;t0401
kujawsko-pomorskie;brodnicki;75271;0;35059;0;t0402
kujawsko-pomorskie;bydgoski;79812;75;37494;42;t0403
kujawsko-pomorskie;che³miñski;43539;0;20218;0;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;37273;0;17185;0;t0405
kujawsko-pomorskie;grudzi¹dzki;27458;0;12399;0;t0406
kujawsko-pomorskie;inowroc³awski;108352;45;50863;1;t0407
kujawsko-pomorskie;lipnowski;55428;9;25323;0;t0408
kujawsko-pomorskie;mogileñski;34568;25;16007;5;t0409
kujawsko-pomorskie;nakielski;88083;121;39024;32;t0410
kujawsko-pomorskie;radziejowski;45790;0;21285;0;t0411
kujawsko-pomorskie;rypiñski;37517;0;17492;0;t0412
kujawsko-pomorskie;sêpoleñski;50277;0;22883;0;t0413
kujawsko-pomorskie;œwiecki;81734;95;37201;12;t0414
kujawsko-pomorskie;toruñski;74284;8;32473;0;t0415
kujawsko-pomorskie;tucholski;40704;15;18536;13;t0416
kujawsko-pomorskie;w¹brzeski;29416;0;13317;0;t0417
kujawsko-pomorskie;w³oc³awski;67530;9;31954;2;t0418
kujawsko-pomorskie;¿niñski;54497;117;25715;26;t0419
kujawsko-pomorskie;Bydgoszcz;451042;160;207675;22;t0461
kujawsko-pomorskie;Grudzi¹dz;128299;0;58723;0;t0462
kujawsko-pomorskie;Toruñ;203541;118;92382;16;t0463
kujawsko-pomorskie;W³oc³awek;98765;4;44021;1;t0464
lubelskie;bialski;64271;0;29077;0;t0601
lubelskie;bi³gorajski;56563;0;26584;0;t0602
lubelskie;che³mski;37477;26;17538;16;t0603
lubelskie;hrubieszowski;46984;0;21322;0;t0604
lubelskie;janowski;32670;0;15084;0;t0605
lubelskie;krasnostawski;42869;15;19574;2;t0606
lubelskie;kraœnicki;69310;0;32517;0;t0607
lubelskie;lubartowski;57626;1;26877;1;t0608
lubelskie;lubelski;88050;101;39824;28;t0609
lubelskie;³êczyñski;41626;3;19705;0;t0610
lubelskie;³ukowski;59061;0;27474;0;t0611
lubelskie;opolski;47264;0;21644;0;t0612
lubelskie;parczewski;29419;0;13400;0;t0613
lubelskie;pu³awski;102234;0;48167;0;t0614
lubelskie;radzyñski;32037;0;15054;0;t0615
lubelskie;rycki;55442;22;26423;9;t0616
lubelskie;œwidnicki;48683;4;22906;3;t0617
lubelskie;tomaszowski;58333;36;26818;8;t0618
lubelskie;w³odawski;36094;0;16721;0;t0619
lubelskie;zamojski;50458;0;24367;0;t0620
lubelskie;Bia³a Podlaska;73435;22;34101;4;t0661
lubelskie;Che³m;66196;37;29845;12;t0662
lubelskie;Lublin;467149;198;209610;39;t0663
lubelskie;Zamoœæ;93412;28;43477;8;t0664
lubuskie;gorzowski;30754;10;14143;2;t0801
lubuskie;kroœnieñski;52775;0;24650;0;t0802
lubuskie;miêdzyrzecki;69488;51;32072;23;t0803
lubuskie;nowosolski;96065;103;42398;8;t0804
lubuskie;s³ubicki;40230;40;18943;13;t0805
lubuskie;strzelecko-drezdenecki;53149;21;23381;0;t0806
lubuskie;sulêciñski;32652;18;14551;3;t0807
lubuskie;œwiebodziñski;56939;199;26141;28;t0808
lubuskie;zielonogórski;91897;0;42315;0;t0809
lubuskie;¿agañski;71806;58;32160;6;t0810
lubuskie;¿arski;103687;21;48143;1;t0811
lubuskie;wschowski;28385;39;13537;12;t0812
lubuskie;Gorzów Wielkopolski;160086;67;72076;6;t0861
lubuskie;Zielona Góra;157523;44;73786;11;t0862
³ódzkie;be³chatowski;76989;32;34950;12;t1001
³ódzkie;kutnowski;91887;7;44302;5;t1002
³ódzkie;³aski;37428;0;17721;0;t1003
³ódzkie;³êczycki;53661;0;24585;0;t1004
³ódzkie;³owicki;93193;0;44205;0;t1005
³ódzkie;³ódzki wschodni;38852;0;17406;0;t1006
³ódzkie;opoczyñski;62023;0;27908;0;t1007
³ódzkie;pabianicki;112643;14;52796;0;t1008
³ódzkie;pajêczañski;30565;0;13899;0;t1009
³ódzkie;piotrkowski;52016;71;24068;25;t1010
³ódzkie;poddêbicki;38567;0;18115;0;t1011
³ódzkie;radomszczañski;91981;28;43134;21;t1012
³ódzkie;rawski;30119;0;13750;0;t1013
³ódzkie;sieradzki;103857;39;47155;15;t1014
³ódzkie;skierniewicki;24743;0;11633;0;t1015
³ódzkie;tomaszowski;109312;0;51440;0;t1016
³ódzkie;wieluñski;90316;43;42682;13;t1017
³ódzkie;wieruszowski;34288;0;15448;0;t1018
³ódzkie;zduñskowolski;51881;39;23923;10;t1019
³ódzkie;zgierski;135029;0;62958;0;t1020
³ódzkie;brzeziñski;35934;45;17022;2;t1021
³ódzkie;£ódŸ;937504;353;436763;79;t1061
³ódzkie;Piotrków Trybunalski;85623;0;39438;0;t1062
³ódzkie;Skierniewice;75465;51;35135;0;t1063
ma³opolskie;bocheñski;80943;55;36149;16;t1201
ma³opolskie;brzeski;69173;18;31959;13;t1202
ma³opolskie;chrzanowski;114631;27;52304;9;t1203
ma³opolskie;d¹browski;43751;0;20394;0;t1204
ma³opolskie;gorlicki;88524;0;41590;0;t1205
ma³opolskie;krakowski;165041;84;76840;35;t1206
ma³opolskie;limanowski;91532;87;41905;38;t1207
ma³opolskie;miechowski;62365;0;29730;0;t1208
ma³opolskie;myœlenicki;107016;93;50081;58;t1209
ma³opolskie;nowos¹decki;134401;33;59966;4;t1210
ma³opolskie;nowotarski;134799;159;61037;50;t1211
ma³opolskie;olkuski;112524;100;52040;31;t1212
ma³opolskie;oœwiêcimski;125184;139;58644;60;t1213
ma³opolskie;proszowicki;45184;0;21459;0;t1214
ma³opolskie;suski;70852;0;33462;0;t1215
ma³opolskie;tarnowski;98168;93;45420;45;t1216
ma³opolskie;tatrzañski;36781;0;17137;0;t1217
ma³opolskie;wadowicki;123672;65;55348;33;t1218
ma³opolskie;wielicki;114131;65;51543;26;t1219
ma³opolskie;Kraków;1218921;364;571532;125;t1261
ma³opolskie;Nowy S¹cz;66131;71;31076;34;t1262
ma³opolskie;Tarnów;118641;68;53634;24;t1263
mazowieckie;bia³obrzeski;36827;27;17416;13;t1401
mazowieckie;ciechanowski;82692;24;38897;8;t1402
mazowieckie;garwoliñski;85410;36;40666;10;t1403
mazowieckie;gostyniñski;29362;185;14087;54;t1404
mazowieckie;grodziski;98661;15;44987;6;t1405
mazowieckie;grójecki;108506;52;50834;20;t1406
mazowieckie;kozienicki;45549;0;21618;0;t1407
mazowieckie;legionowski;79603;89;34573;9;t1408
mazowieckie;lipski;27205;40;12913;13;t1409
mazowieckie;³osicki;19194;0;9197;0;t1410
mazowieckie;makowski;43129;0;19723;0;t1411
mazowieckie;miñski;133083;93;59610;45;t1412
mazowieckie;m³awski;62893;22;29779;9;t1413
mazowieckie;nowodworski;116407;53;53448;27;t1414
mazowieckie;ostro³êcki;51144;0;23960;0;t1415
mazowieckie;ostrowski;52148;26;25338;16;t1416
mazowieckie;otwocki;95408;12;45451;1;t1417
mazowieckie;piaseczyñski;251625;151;116752;36;t1418
mazowieckie;p³ocki;88696;26;41958;9;t1419
mazowieckie;p³oñski;82306;92;38135;21;t1420
mazowieckie;pruszkowski;140352;0;65630;0;t1421
mazowieckie;przasnyski;51848;0;24656;0;t1422
mazowieckie;przysuski;29753;0;13948;0;t1423
mazowieckie;pu³tuski;48143;1;22800;1;t1424
mazowieckie;radomski;65986;48;30874;36;t1425
mazowieckie;siedlecki;32061;0;15289;0;t1426
mazowieckie;sierpecki;46151;31;21902;13;t1427
mazowieckie;sochaczewski;85694;0;40330;0;t1428
mazowieckie;soko³owski;43644;0;20381;0;t1429
mazowieckie;szyd³owiecki;21761;1;9575;0;t1430
mazowieckie;warszawski zachodni;118453;92;55785;26;t1432
mazowieckie;wêgrowski;47938;0;22718;0;t1433
mazowieckie;wo³omiñski;219424;166;98175;30;t1434
mazowieckie;wyszkowski;64761;42;30725;0;t1435
mazowieckie;zwoleñski;29280;27;13973;4;t1436
mazowieckie;¿uromiñski;30399;0;14933;0;t1437
mazowieckie;¿yrardowski;59338;0;27653;0;t1438
mazowieckie;Ostro³êka;73178;0;34439;0;t1461
