data;liczba_szczepien_dziennie;dawka_2_dziennie;dawka_1_dziennie;dawka_3_dziennie;dawka_przypomianjaca_dziennie
2020-12-27;2161;0;2161;0;0
2020-12-28;4370;0;4370;0;0
2020-12-29;10010;0;10010;0;0
2020-12-30;20276;0;20276;0;0
2020-12-31;10598;0;10597;1;0
2021-01-01;1348;2;1346;0;0
2021-01-02;2259;0;2259;0;0
2021-01-03;640;0;640;0;0
2021-01-04;40517;1;40516;0;0
2021-01-05;55248;1;55247;0;0
2021-01-06;18726;0;18726;0;0
2021-01-07;30296;0;30296;0;0
2021-01-08;11807;0;11807;0;0
2021-01-09;2258;0;2258;0;0
2021-01-10;993;2;991;0;0
2021-01-11;47538;3;47535;0;0
2021-01-12;63290;0;63290;0;0
2021-01-13;55068;1;55067;0;0
2021-01-14;46498;2;46496;0;0
2021-01-15;26221;1;26220;0;0
2021-01-16;20963;17;20946;0;0
2021-01-17;12047;435;11612;0;0
2021-01-18;28288;2945;25341;2;0
2021-01-19;49410;8124;41286;0;0
2021-01-20;51183;14483;36700;0;0
2021-01-21;52963;14799;38164;0;0
2021-01-22;38177;5264;32913;0;0
2021-01-23;16848;1363;15485;0;0
2021-01-24;5356;557;4799;0;0
2021-01-25;73244;29555;43689;0;0
2021-01-26;132811;48408;84402;1;0
2021-01-27;104673;26603;78070;0;0
2021-01-28;89452;29520;59932;0;0
2021-01-29;43726;16139;27587;0;0
2021-01-30;16252;3126;13126;0;0
2021-01-31;8682;1396;7286;0;0
2021-02-01;57127;33380;23747;0;0
2021-02-02;114648;57514;57134;0;0
2021-02-03;121767;56100;65667;0;0
2021-02-04;107281;51683;55598;0;0
2021-02-05;52065;29685;22380;0;0
2021-02-06;24675;15737;8938;0;0
2021-02-07;16393;10189;6204;0;0
2021-02-08;33086;11771;21315;0;0
2021-02-09;89732;20256;69475;1;0
2021-02-10;113349;45108;68241;0;0
2021-02-11;111858;59074;52784;0;0
2021-02-12;75844;43804;32040;0;0
2021-02-13;35655;15301;20354;0;0
2021-02-14;14711;4882;9829;0;0
2021-02-15;36304;11798;24506;0;0
2021-02-16;71796;33995;37801;0;0
2021-02-17;155076;85919;69155;2;0
2021-02-18;174739;95067;79672;0;0
2021-02-19;103278;50448;52830;0;0
2021-02-20;36001;7737;28264;0;0
2021-02-21;16051;3630;12421;0;0
2021-02-22;43403;4154;39249;0;0
2021-02-23;71912;20600;51312;0;0
2021-02-24;160924;77209;83714;0;1
2021-02-25;175006;90868;84138;0;0
2021-02-26;103672;45766;57906;0;0
2021-02-27;44768;11940;32828;0;0
2021-02-28;18061;5846;12215;0;0
2021-03-01;46117;5429;40688;0;0
2021-03-02;82448;21841;60607;0;0
2021-03-03;156804;68163;88638;3;0
2021-03-04;174023;86070;87953;0;0
2021-03-05;108773;44783;63989;1;0
2021-03-06;49841;12100;37741;0;0
2021-03-07;18004;5398;12606;0;0
2021-03-08;34582;3691;30891;0;0
2021-03-09;63873;8447;55426;0;0
2021-03-10;143309;43138;100171;0;0
2021-03-11;162889;68493;94395;1;0
2021-03-12;95100;39668;55432;0;0
2021-03-13;29953;6748;23205;0;0
2021-03-14;11867;3042;8825;0;0
2021-03-15;25797;3559;22238;0;0
2021-03-16;47863;10753;37110;0;0
2021-03-17;133945;43982;89963;0;0
2021-03-18;155299;66800;88499;0;0
2021-03-19;89452;39051;50400;1;0
