wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt;dawka_1_ogolem;dawka_1_dziennie;dawka_3_ogolem;dawka_3_dziennie;dawka_przypominajaca_ogolem;dawka_przypominajaca_dziennie
dolnoœl¹skie;wo³owski;63743;6;22173;3;t0222;27962;1;319;0;13289;2
dolnoœl¹skie;wroc³awski;161553;23;57958;0;t0223;63847;0;1244;0;38504;23
dolnoœl¹skie;z¹bkowicki;81779;0;29401;0;t0224;34461;0;343;0;17574;0
dolnoœl¹skie;zgorzelecki;96039;16;31823;0;t0225;39138;2;232;0;24846;14
dolnoœl¹skie;z³otoryjski;53574;4;18377;0;t0226;22281;0;223;0;12693;4
dolnoœl¹skie;Jelenia Góra;135581;24;49327;3;t0261;53838;1;456;0;31960;20
dolnoœl¹skie;Legnica;136851;16;48733;0;t0262;56031;2;500;0;31587;14
dolnoœl¹skie;Wroc³aw;1528092;297;553006;33;t0264;632954;26;4604;1;337528;237
dolnoœl¹skie;Wa³brzych;277526;26;106634;1;t0265;122673;3;830;0;47389;22
kujawsko-pomorskie;aleksandrowski;160409;0;67076;0;t0401;73182;0;532;0;19619;0
kujawsko-pomorskie;brodnicki;106481;0;39725;0;t0402;44680;0;1507;0;20569;0
kujawsko-pomorskie;bydgoski;115393;0;42438;0;t0403;46592;0;400;0;25963;0
kujawsko-pomorskie;che³miñski;63434;3;23020;1;t0404;25537;0;52;0;14825;2
kujawsko-pomorskie;golubsko-dobrzyñski;49209;0;18744;0;t0405;21287;0;341;0;8837;0
kujawsko-pomorskie;grudzi¹dzki;37734;0;13898;0;t0406;16559;0;25;0;7252;0
kujawsko-pomorskie;inowroc³awski;154156;21;56856;2;t0407;62415;1;528;0;34357;18
kujawsko-pomorskie;lipnowski;77734;0;28814;0;t0408;33274;0;347;0;15299;0
kujawsko-pomorskie;mogileñski;55196;5;19091;0;t0409;21839;0;189;0;14077;5
kujawsko-pomorskie;nakielski;128395;15;44348;0;t0410;56027;3;493;0;27527;12
kujawsko-pomorskie;radziejowski;60204;0;23233;0;t0411;25852;0;653;0;10466;0
kujawsko-pomorskie;rypiñski;53580;0;19623;0;t0412;22138;0;112;0;11707;0
kujawsko-pomorskie;sêpoleñski;66693;4;24921;0;t0413;29791;0;141;0;11840;4
kujawsko-pomorskie;œwiecki;120820;2;42584;0;t0414;50076;0;412;0;27748;2
kujawsko-pomorskie;toruñski;98020;0;35659;0;t0415;44346;0;441;0;17574;0
kujawsko-pomorskie;tucholski;58015;0;21126;0;t0416;24239;0;210;0;12440;0
kujawsko-pomorskie;w¹brzeski;41588;0;14995;0;t0417;17771;0;278;0;8544;0
kujawsko-pomorskie;w³oc³awski;92428;9;35566;3;t0418;38715;0;281;0;17866;6
kujawsko-pomorskie;¿niñski;72977;0;28506;0;t0419;31007;0;543;0;12921;0
kujawsko-pomorskie;Bydgoszcz;665971;83;230515;6;t0461;267785;8;1579;0;166092;69
kujawsko-pomorskie;Grudzi¹dz;179192;19;65332;1;t0462;76623;0;617;0;36620;18
kujawsko-pomorskie;Toruñ;328287;72;107193;6;t0463;126563;5;1190;0;93341;61
kujawsko-pomorskie;W³oc³awek;156237;21;50551;3;t0464;64160;4;1131;0;40395;14
lubelskie;bialski;90829;5;32950;2;t0601;38878;1;644;0;18357;2
lubelskie;bi³gorajski;81612;3;30029;0;t0602;33792;0;83;0;17708;3
lubelskie;che³mski;53560;6;20055;0;t0603;22025;0;373;0;11107;6
lubelskie;hrubieszowski;67889;5;24271;2;t0604;28545;0;1602;0;13471;3
lubelskie;janowski;43839;6;16871;0;t0605;19135;1;546;1;7287;4
lubelskie;krasnostawski;62238;12;22106;0;t0606;25713;1;559;0;13860;11
lubelskie;kraœnicki;99309;0;37194;0;t0607;41511;0;374;0;20230;0
lubelskie;lubartowski;82556;4;31146;0;t0608;34905;0;1321;0;15184;4
lubelskie;lubelski;126718;0;46206;0;t0609;54265;0;778;0;25469;0
lubelskie;³êczyñski;57057;1;22112;1;t0610;23955;0;589;0;10401;0
lubelskie;³ukowski;85868;0;31985;0;t0611;36783;0;254;0;16846;0
lubelskie;opolski;68536;6;25101;0;t0612;29112;0;255;0;14068;6
lubelskie;parczewski;40941;0;15066;0;t0613;17726;0;504;0;7645;0
lubelskie;pu³awski;143910;0;53691;0;t0614;58926;0;464;0;30829;0
lubelskie;radzyñski;46235;4;17221;0;t0615;19552;1;230;0;9232;3
lubelskie;rycki;77201;0;29385;0;t0616;31777;0;434;0;15605;0
lubelskie;œwidnicki;73852;0;26482;0;t0617;28899;0;170;0;18301;0
lubelskie;tomaszowski;82278;7;30010;3;t0618;35227;2;297;0;16744;2
lubelskie;w³odawski;49531;1;18402;0;t0619;21097;0;169;0;9863;1
lubelskie;zamojski;71768;0;27521;0;t0620;28847;0;360;0;15040;0
lubelskie;Bia³a Podlaska;104948;10;39441;2;t0661;45334;1;167;0;20006;7
lubelskie;Che³m;98409;4;34619;1;t0662;41890;0;189;0;21711;3
lubelskie;Lublin;655891;117;235455;10;t0663;281556;8;2890;2;135990;97
lubelskie;Zamoœæ;131487;23;49229;0;t0664;55861;0;265;0;26132;23
lubuskie;gorzowski;45398;1;16289;0;t0801;18355;0;352;0;10402;1
lubuskie;kroœnieñski;74901;5;27442;0;t0802;31974;0;60;0;15425;5
lubuskie;miêdzyrzecki;95149;6;35346;0;t0803;40791;0;772;0;18240;6
lubuskie;nowosolski;138283;16;47453;2;t0804;59975;1;449;0;30406;13
lubuskie;s³ubicki;61827;0;22212;0;t0805;25947;0;109;0;13559;0
lubuskie;strzelecko-drezdenecki;74462;1;26284;0;t0806;33626;0;179;0;14373;1
lubuskie;sulêciñski;49090;0;16638;0;t0807;21539;0;293;0;10620;0
lubuskie;œwiebodziñski;79289;2;28884;0;t0808;34098;0;96;0;16211;2
lubuskie;zielonogórski;124445;3;46403;0;t0809;54552;0;880;0;22610;3
lubuskie;¿agañski;107766;8;36612;0;t0810;45050;0;632;0;25472;8
lubuskie;¿arski;145860;5;53295;2;t0811;61765;0;238;0;30562;3
lubuskie;wschowski;41934;2;15355;1;t0812;17284;1;193;0;9102;0
lubuskie;Gorzów Wielkopolski;243848;42;83673;6;t0861;107159;6;627;0;52389;30
lubuskie;Zielona Góra;232539;26;83850;9;t0862;93462;1;520;0;54707;16
³ódzkie;be³chatowski;112959;0;39356;0;t1001;47058;0;463;0;26082;0
³ódzkie;kutnowski;132774;10;49824;3;t1002;53405;0;799;0;28746;7
³ódzkie;³aski;51249;0;19464;0;t1003;21185;0;122;0;10478;0
³ódzkie;³êczycki;75336;4;27594;0;t1004;32405;0;527;0;14810;4
³ódzkie;³owicki;123818;0;48360;0;t1005;52656;0;454;0;22348;0
³ódzkie;³ódzki wschodni;63795;19;20581;2;t1006;24606;1;373;0;18235;16
³ódzkie;opoczyñski;87018;0;31550;0;t1007;38129;0;443;0;16896;0
³ódzkie;pabianicki;170242;1;60248;0;t1008;66395;0;616;0;42983;1
³ódzkie;pajêczañski;42342;0;15202;0;t1009;18154;0;79;0;8907;0
³ódzkie;piotrkowski;73854;0;27267;0;t1010;31253;0;438;0;14896;0
³ódzkie;poddêbicki;53000;0;19997;0;t1011;22005;0;459;0;10539;0
³ódzkie;radomszczañski;131156;2;47912;0;t1012;53647;0;584;0;29013;2
³ódzkie;rawski;43624;0;15784;0;t1013;18339;0;427;0;9074;0
³ódzkie;sieradzki;147037;10;53158;0;t1014;62940;2;785;0;30154;8
³ódzkie;skierniewicki;32136;1;12657;0;t1015;14170;0;303;0;5006;1
³ódzkie;tomaszowski;152021;29;56995;5;t1016;64670;1;575;0;29781;23
³ódzkie;wieluñski;121519;4;46587;1;t1017;51869;0;769;0;22294;3
³ódzkie;wieruszowski;48505;0;17247;0;t1018;20713;0;153;0;10392;0
³ódzkie;zduñskowolski;75017;4;26612;0;t1019;30827;0;147;0;17431;4
³ódzkie;zgierski;199766;14;71122;0;t1020;80699;4;601;0;47344;10
³ódzkie;brzeziñski;47985;0;18840;0;t1021;20394;0;104;0;8647;0
³ódzkie;£ódŸ;1324028;195;482214;7;t1061;544891;11;8086;12;288837;165
³ódzkie;Piotrków Trybunalski;126772;12;44437;0;t1062;51631;0;611;0;30093;12
³ódzkie;Skierniewice;106779;11;39460;0;t1063;44834;1;912;0;21573;10
ma³opolskie;bocheñski;124265;28;43622;2;t1201;53364;0;260;0;27019;26
ma³opolskie;brzeski;97226;3;36333;0;t1202;41947;2;153;0;18793;1
ma³opolskie;chrzanowski;165478;19;58054;0;t1203;68130;0;431;0;38863;19
ma³opolskie;d¹browski;60345;0;23161;0;t1204;26137;0;203;0;10844;0
ma³opolskie;gorlicki;120396;8;45962;1;t1205;51864;0;220;0;22350;7
ma³opolskie;krakowski;244082;11;87514;1;t1206;98526;1;1988;0;56054;9
ma³opolskie;limanowski;127218;13;47762;2;t1207;57036;0;344;0;22076;11
ma³opolskie;miechowski;80093;0;31993;0;t1208;34619;0;107;0;13374;0
ma³opolskie;myœlenicki;147518;32;56151;2;t1209;64115;0;558;0;26694;30
ma³opolskie;nowos¹decki;179173;6;65692;0;t1210;80953;0;338;0;32190;6
ma³opolskie;nowotarski;182662;43;68102;3;t1211;81740;1;640;0;32180;39
ma³opolskie;olkuski;157898;16;57517;1;t1212;65958;3;372;0;34051;12
ma³opolskie;oœwiêcimski;183319;38;65104;0;t1213;72535;4;775;0;44905;34
ma³opolskie;proszowicki;61255;0;23875;0;t1214;26049;0;191;0;11140;0
ma³opolskie;suski;99751;4;37529;0;t1215;41242;0;332;0;20648;4
ma³opolskie;tarnowski;133123;0;50352;0;t1216;57310;0;573;0;24888;0
ma³opolskie;tatrzañski;51278;17;19257;3;t1217;21658;2;178;0;10185;12
ma³opolskie;wadowicki;180081;21;62717;3;t1218;76398;2;397;0;40569;16
ma³opolskie;wielicki;172404;21;59750;1;t1219;72103;1;441;0;40110;19
ma³opolskie;Kraków;1706352;446;626685;24;t1261;696477;34;4970;0;378220;388
ma³opolskie;Nowy S¹cz;98770;21;34822;1;t1262;39563;1;175;0;24210;19
ma³opolskie;Tarnów;176025;18;61316;2;t1263;73482;4;385;0;40842;12
mazowieckie;bia³obrzeski;49727;0;19580;0;t1401;21721;0;494;0;7932;0
mazowieckie;ciechanowski;114702;5;43137;0;t1402;48067;0;753;0;22745;5
mazowieckie;garwoliñski;121312;6;46781;0;t1403;50847;1;255;0;23429;5
mazowieckie;gostyniñski;41400;12;15706;2;t1404;16513;1;208;0;8973;9
mazowieckie;grodziski;140859;16;51017;5;t1405;58424;0;696;0;30722;11
mazowieckie;grójecki;150120;4;56668;0;t1406;65349;0;686;0;27417;4
mazowieckie;kozienicki;65775;19;24211;4;t1407;26874;3;203;1;14487;11
mazowieckie;legionowski;131629;29;41057;6;t1408;51200;3;641;0;38731;20
mazowieckie;lipski;36825;6;14196;0;t1409;15715;2;171;0;6743;4
mazowieckie;³osicki;27262;0;10333;0;t1410;11206;0;422;0;5301;0
mazowieckie;makowski;59722;1;22227;0;t1411;26407;0;172;0;10916;1
mazowieckie;miñski;191951;13;68183;1;t1412;82505;1;637;0;40626;11
mazowieckie;m³awski;89287;0;33639;0;t1413;37419;0;676;0;17553;0
mazowieckie;nowodworski;157202;2;59225;0;t1414;71389;0;648;0;25940;2
mazowieckie;ostro³êcki;70375;0;27273;0;t1415;30314;0;218;0;12570;0
mazowieckie;ostrowski;73621;3;29125;1;t1416;29850;1;430;0;14216;1
mazowieckie;otwocki;146746;7;52393;0;t1417;56078;0;1733;1;36542;6
mazowieckie;piaseczyñski;373742;57;132643;1;t1418;155617;2;1503;0;83979;54
mazowieckie;p³ocki;116492;1;45791;0;t1419;50317;0;473;0;19911;1
mazowieckie;p³oñski;110693;0;42082;0;t1420;48291;0;265;0;20055;0
mazowieckie;pruszkowski;214516;22;75054;0;t1421;84414;1;1045;0;54003;21
mazowieckie;przasnyski;70121;1;27555;1;t1422;30161;0;241;0;12164;0
mazowieckie;przysuski;42927;0;15969;0;t1423;17672;0;365;0;8921;0
mazowieckie;pu³tuski;66494;10;25574;1;t1424;28170;0;604;0;12146;9
mazowieckie;radomski;95682;2;35646;0;t1425;39109;0;762;0;20165;2
mazowieckie;siedlecki;43504;0;17064;0;t1426;18211;0;277;0;7952;0
mazowieckie;sierpecki;63053;1;24435;0;t1427;26480;0;289;0;11849;1
mazowieckie;sochaczewski;121106;0;45636;0;t1428;50925;0;211;0;24334;0
mazowieckie;soko³owski;62767;2;23258;0;t1429;26306;0;150;0;13053;2
mazowieckie;szyd³owiecki;32306;0;10891;0;t1430;14868;0;50;0;6497;0
mazowieckie;warszawski zachodni;183442;11;64162;0;t1432;70732;0;649;0;47899;11
mazowieckie;wêgrowski;67116;0;25787;0;t1433;27912;0;353;0;13064;0
mazowieckie;wo³omiñski;338489;39;117270;0;t1434;142397;5;1104;1;77718;33
mazowieckie;wyszkowski;93020;5;35284;1;t1435;38575;1;448;0;18713;3
mazowieckie;zwoleñski;38641;7;15484;0;t1436;16823;0;211;0;6123;7
mazowieckie;¿uromiñski;42286;0;16575;0;t1437;16891;0;363;0;8457;0
mazowieckie;¿yrardowski;88767;18;31660;1;t1438;36290;1;446;0;20371;16
mazowieckie;Ostro³êka;99902;9;38268;1;t1461;42786;1;326;0;18522;7
mazowieckie;P³ock;195075;27;68400;2;t1462;80174;1;458;0;46043;24
mazowieckie;Radom;330916;47;121682;0;t1463;141868;2;1817;0;65549;45
mazowieckie;Siedlce;160069;12;62511;0;t1464;71789;0;367;0;25402;12
mazowieckie;Warszawa;3922628;976;1376389;63;t1465;1584220;113;19151;6;942868;794
opolskie;brzeski;101152;0;37749;0;t1601;43348;0;1013;0;19042;0
opolskie;g³ubczycki;59005;1;21617;0;t1602;25201;1;97;0;12090;0
opolskie;kêdzierzyñsko-kozielski;114716;5;42613;1;t1603;47929;0;404;0;23770;4
opolskie;kluczborski;83571;8;30313;0;t1604;34044;0;432;0;18782;8
opolskie;krapkowicki;141091;5;51096;1;t1605;60564;0;455;0;28976;4
opolskie;namys³owski;44382;0;15944;0;t1606;17784;0;61;0;10593;0
opolskie;nyski;132763;11;50066;1;t1607;54893;0;713;0;27091;10
opolskie;oleski;70430;1;26554;0;t1608;29325;0;144;0;14407;1
opolskie;opolski;102586;7;36426;0;t1609;42076;1;651;0;23433;6
opolskie;prudnicki;59001;0;21685;0;t1610;25076;0;140;0;12100;0
opolskie;strzelecki;87728;14;31114;3;t1611;36471;0;315;0;19828;11
opolskie;Opole;271282;40;99791;0;t1661;113621;3;623;0;57247;37
podkarpackie;bieszczadzki;15719;0;5794;0;t1801;6263;0;29;0;3633;0
podkarpackie;brzozowski;61154;3;23944;0;t1802;27132;0;250;0;9828;3
podkarpackie;dêbicki;89904;0;32282;0;t1803;41852;0;142;0;15628;0
podkarpackie;jaros³awski;94491;3;32655;2;t1804;39662;1;152;0;22022;0
podkarpackie;jasielski;92452;0;31693;0;t1805;40442;0;237;0;20080;0
podkarpackie;kolbuszowski;31040;0;11895;0;t1806;13813;0;157;0;5175;0
podkarpackie;kroœnieñski;69578;0;26706;0;t1807;28351;0;307;0;14214;0
podkarpackie;le¿ajski;60303;7;21929;2;t1808;26468;1;138;0;11768;4
podkarpackie;lubaczowski;51492;1;18611;0;t1809;21693;0;43;0;11145;1
podkarpackie;³añcucki;61094;6;23214;0;t1810;24857;2;85;0;12938;4
podkarpackie;mielecki;119215;6;46778;0;t1811;51455;1;535;0;20447;5
podkarpackie;ni¿añski;47083;0;18280;0;t1812;19617;0;1002;0;8184;0
podkarpackie;przemyski;28272;0;10999;0;t1813;11399;0;138;0;5736;0
podkarpackie;przeworski;45177;0;16871;0;t1814;18436;0;137;0;9733;0
podkarpackie;ropczycko-sêdziszowski;54874;6;20522;0;t1815;24623;2;234;0;9495;4
podkarpackie;rzeszowski;79655;0;29484;0;t1816;33571;0;945;0;15655;0
podkarpackie;sanocki;59994;0;20681;0;t1817;24385;0;191;0;14737;0
podkarpackie;stalowowolski;104610;4;39539;0;t1818;44780;1;876;0;19415;3
podkarpackie;strzy¿owski;40063;0;15450;0;t1819;16236;0;25;0;8352;0
podkarpackie;tarnobrzeski;25700;0;8715;0;t1820;10830;0;122;0;6033;0
podkarpackie;leski;20075;4;7617;0;t1821;8457;0;33;0;3968;4
podkarpackie;Krosno;67093;8;24221;2;t1861;27162;0;173;0;15537;6
podkarpackie;Przemyœl;76070;13;25598;2;t1862;31435;0;172;0;18865;11
podkarpackie;Rzeszów;739095;82;288797;12;t1863;339959;3;1839;0;108500;67
podkarpackie;Tarnobrzeg;87911;2;32749;0;t1864;37314;0;505;0;17343;2
podlaskie;augustowski;62871;0;23188;0;t2001;26932;0;664;0;12087;0
podlaskie;bia³ostocki;98892;8;35712;0;t2002;39058;0;392;0;23730;8
podlaskie;bielski;54509;0;20239;0;t2003;22654;0;59;0;11557;0
podlaskie;grajewski;41855;2;16075;0;t2004;17752;0;298;0;7730;2
podlaskie;hajnowski;43872;0;15865;0;t2005;17964;0;116;0;9927;0
podlaskie;kolneñski;32019;4;12257;2;t2006;14023;0;438;0;5301;2
podlaskie;³om¿yñski;21500;0;8681;0;t2007;9430;0;93;0;3296;0
podlaskie;moniecki;35177;0;13156;0;t2008;14432;0;114;0;7475;0
podlaskie;sejneñski;18115;0;6704;0;t2009;7335;0;414;0;3662;0
podlaskie;siemiatycki;43361;5;17075;0;t2010;18226;3;102;0;7958;2
podlaskie;sokólski;64931;1;24372;0;t2011;25859;0;557;0;14143;1
podlaskie;suwalski;13007;0;4829;0;t2012;5202;0;10;0;2966;0
podlaskie;wysokomazowiecki;67718;0;26310;0;t2013;28594;0;495;0;12319;0
podlaskie;zambrowski;42533;6;15230;0;t2014;18358;6;143;0;8802;0
podlaskie;Bia³ystok;686268;67;256235;3;t2061;304749;3;1622;4;123662;57
podlaskie;£om¿a;100092;7;37987;0;t2062;41922;0;340;0;19843;7
podlaskie;Suwa³ki;92293;6;31329;0;t2063;38966;0;245;0;21753;6
pomorskie;bytowski;97925;2;36433;1;t2201;41454;1;242;0;19796;0
pomorskie;chojnicki;132917;7;47584;1;t2202;55115;1;347;0;29871;5
pomorskie;cz³uchowski;60846;10;21072;3;t2203;25840;2;162;0;13772;5
pomorskie;gdañski;107150;12;35370;1;t2204;38839;0;631;0;32310;11
pomorskie;kartuski;141453;2;52687;0;t2205;59312;0;275;0;29179;2
pomorskie;koœcierski;93910;6;34822;0;t2206;38828;1;796;0;19464;5
pomorskie;kwidzyñski;99182;0;36023;0;t2207;40922;0;434;0;21803;0
pomorskie;lêborski;89179;17;31806;0;t2208;36847;4;242;0;20284;13
pomorskie;malborski;66324;4;23532;0;t2209;25725;0;239;0;16828;4
pomorskie;nowodworski;48593;0;17887;0;t2210;20413;0;100;0;10193;0
pomorskie;pucki;89498;20;32261;3;t2211;36277;0;780;0;20180;17
pomorskie;s³upski;71951;11;25418;0;t2212;28651;0;945;0;16937;11
pomorskie;starogardzki;153990;5;55976;1;t2213;63999;1;737;0;33278;3
pomorskie;tczewski;136639;10;45971;0;t2214;54736;0;500;0;35432;10
pomorskie;wejherowski;253491;36;89332;0;t2215;103494;0;1089;0;59576;36
pomorskie;sztumski;61530;0;22412;0;t2216;26478;0;70;0;12570;0
pomorskie;Gdañsk;1163492;251;433543;15;t2261;491930;26;4629;0;233390;210
pomorskie;Gdynia;444355;126;148191;7;t2262;181425;3;2136;4;112603;112
pomorskie;S³upsk;176828;21;63413;0;t2263;71778;1;500;0;41137;20
pomorskie;Sopot;124199;3;47402;0;t2264;51053;0;211;0;25533;3
œl¹skie;bêdziñski;171363;17;59695;2;t2401;68079;1;642;1;42947;13
œl¹skie;bielski;164451;3;56212;0;t2402;68240;0;468;0;39531;3
œl¹skie;cieszyñski;229013;11;84019;1;t2403;96358;1;641;0;47995;9
œl¹skie;czêstochowski;131852;23;48565;4;t2404;53729;4;535;0;29023;15
œl¹skie;gliwicki;211284;36;70088;5;t2405;89420;5;240;0;51536;26
œl¹skie;k³obucki;84386;0;30806;0;t2406;35894;0;211;0;17475;0
œl¹skie;lubliniecki;81298;10;28892;0;t2407;34032;1;106;0;18268;9
œl¹skie;miko³owski;63702;13;22733;2;t2408;24852;2;295;0;15822;9
œl¹skie;myszkowski;82067;3;30240;0;t2409;33410;1;134;0;18283;2
œl¹skie;pszczyñski;103781;13;35724;0;t2410;40207;2;382;0;27468;11
œl¹skie;raciborski;128092;5;47144;1;t2411;54024;0;404;0;26520;4
œl¹skie;rybnicki;39024;6;14397;0;t2412;15238;1;40;0;9349;5
œl¹skie;tarnogórski;212400;21;79512;5;t2413;86348;0;508;0;46032;16
œl¹skie;bieruñsko-lêdziñski;58286;1;20982;0;t2414;23302;0;86;0;13916;1
œl¹skie;wodzis³awski;185929;13;66428;0;t2415;77194;1;254;0;42053;12
œl¹skie;zawierciañski;157095;12;54772;1;t2416;65361;0;634;0;36328;11
œl¹skie;¿ywiecki;154322;4;57284;0;t2417;62949;0;790;0;33299;4
œl¹skie;Bielsko-Bia³a;324962;66;117200;7;t2461;135814;7;1268;0;70680;52
œl¹skie;Bytom;214066;24;77507;0;t2462;89868;11;714;0;45977;13
œl¹skie;Chorzów;171804;16;61389;0;t2463;70766;0;507;0;39142;16
œl¹skie;Czêstochowa;407178;111;140054;12;t2464;163586;11;872;0;102666;88
œl¹skie;D¹browa Górnicza;147539;27;49686;2;t2465;56886;0;500;0;40467;25
œl¹skie;Gliwice;376424;55;142357;1;t2466;165585;1;819;0;67663;53
œl¹skie;Jastrzêbie-Zdrój;99907;33;32552;1;t2467;37984;1;705;0;28666;31
œl¹skie;Jaworzno;135144;11;48496;1;t2468;57279;0;720;0;28649;10
œl¹skie;Katowice;784767;78;299027;5;t2469;342612;3;2573;0;140555;70
œl¹skie;Mys³owice;78144;8;27584;0;t2470;30020;1;459;0;20081;7
œl¹skie;Piekary Œl¹skie;67342;28;21773;1;t2471;24603;4;287;4;20679;19
œl¹skie;Ruda Œl¹ska;250801;20;96866;0;t2472;104206;3;712;0;49017;17
œl¹skie;Rybnik;123431;30;38706;0;t2473;46287;0;284;0;38154;30
œl¹skie;Siemianowice Œl¹skie;125995;20;46727;3;t2474;51875;2;261;0;27132;15
œl¹skie;Sosnowiec;332230;51;115048;3;t2475;136286;3;592;0;80304;45
œl¹skie;Œwiêtoch³owice;58251;11;22025;0;t2476;24385;0;254;0;11587;11
œl¹skie;Tychy;173338;35;62309;3;t2477;66874;3;962;0;43193;29
œl¹skie;Zabrze;204500;30;71261;1;t2478;87180;2;972;0;45087;27
œl¹skie;¯ory;89781;9;33796;1;t2479;38342;0;789;0;16854;8
œwiêtokrzyskie;buski;80467;0;28694;0;t2601;33816;0;715;0;17242;0
œwiêtokrzyskie;jêdrzejowski;111562;9;41638;0;t2602;45993;1;398;0;23533;8
œwiêtokrzyskie;kazimierski;37967;2;13866;0;t2603;16130;1;223;0;7748;1
œwiêtokrzyskie;kielecki;175340;4;63739;1;t2604;74659;1;394;0;36548;2
œwiêtokrzyskie;konecki;88953;0;31756;0;t2605;36768;0;276;0;20153;0
œwiêtokrzyskie;opatowski;51653;0;19493;0;t2606;21761;0;515;0;9884;0
œwiêtokrzyskie;ostrowiecki;135836;6;48534;0;t2607;55687;0;316;0;31299;6
œwiêtokrzyskie;piñczowski;50931;0;17448;0;t2608;23756;0;43;0;9684;0
œwiêtokrzyskie;sandomierski;107470;2;40825;0;t2609;46579;0;875;0;19191;2
œwiêtokrzyskie;skar¿yski;81497;11;28510;0;t2610;31874;1;227;0;20886;10
œwiêtokrzyskie;starachowicki;95752;0;34238;0;t2611;38726;0;705;0;22083;0
œwiêtokrzyskie;staszowski;56730;8;20513;1;t2612;23080;0;357;0;12780;7
œwiêtokrzyskie;w³oszczowski;64399;0;24353;0;t2613;28334;0;68;0;11644;0
œwiêtokrzyskie;Kielce;401121;69;148042;1;t2661;173297;16;1127;0;78655;52
warmiñsko-mazurskie;bartoszycki;79631;6;29438;1;t2801;33623;1;207;0;16363;4
warmiñsko-mazurskie;braniewski;45776;0;17169;0;t2802;18392;0;66;0;10149;0
warmiñsko-mazurskie;dzia³dowski;78996;0;29223;0;t2803;31657;0;129;0;17987;0
warmiñsko-mazurskie;elbl¹ski;55561;0;21345;0;t2804;22286;0;477;0;11453;0
warmiñsko-mazurskie;e³cki;122198;0;41612;0;t2805;54885;0;833;0;24868;0
warmiñsko-mazurskie;gi¿ycki;79881;0;28828;0;t2806;33702;0;863;0;16488;0
warmiñsko-mazurskie;i³awski;108093;3;38095;0;t2807;44109;0;597;0;25292;3
warmiñsko-mazurskie;kêtrzyñski;67285;3;24413;0;t2808;25793;0;97;0;16982;3
warmiñsko-mazurskie;lidzbarski;44259;2;16654;2;t2809;17886;0;249;0;9470;0
warmiñsko-mazurskie;mr¹gowski;47633;0;16277;0;t2810;19134;0;260;0;11962;0
warmiñsko-mazurskie;nidzicki;68289;0;22574;0;t2811;34634;0;348;0;10733;0
warmiñsko-mazurskie;nowomiejski;57390;0;21166;0;t2812;24095;0;473;0;11656;0
warmiñsko-mazurskie;olecki;37524;4;14208;1;t2813;15308;1;173;0;7835;2
warmiñsko-mazurskie;olsztyñski;138322;0;52149;0;t2814;58250;0;987;0;26936;0
warmiñsko-mazurskie;ostródzki;103104;4;38341;0;t2815;42275;1;852;0;21636;3
warmiñsko-mazurskie;piski;71272;4;27286;0;t2816;31159;0;76;0;12751;4
