data;liczba_szczepien_dziennie;dawka_2_dziennie
2020-12-27;2159;0
2020-12-28;4366;0
2020-12-29;10004;0
2020-12-30;20272;0
2020-12-31;10592;0
2021-01-01;1348;2
2021-01-02;2258;0
2021-01-03;639;0
2021-01-04;40500;1
2021-01-05;55240;1
2021-01-06;18720;0
2021-01-07;30293;0
2021-01-08;11800;0
2021-01-09;2256;0
2021-01-10;991;2
2021-01-11;47522;3
2021-01-12;63277;0
2021-01-13;55067;1
2021-01-14;46494;2
2021-01-15;26203;1
2021-01-16;20948;17
2021-01-17;12044;435
2021-01-18;28288;2945
2021-01-19;49394;8123
2021-01-20;51179;14478
2021-01-21;52950;14796
2021-01-22;38170;5263
2021-01-23;16849;1362
2021-01-24;5354;557
2021-01-25;73223;29548
2021-01-26;132732;48395
2021-01-27;104637;26590
2021-01-28;89443;29514
2021-01-29;43710;16136
2021-01-30;16251;3125
2021-01-31;8681;1393
2021-02-01;57119;33374
2021-02-02;114628;57504
2021-02-03;121707;56085
2021-02-04;107227;51667
2021-02-05;52061;29682
2021-02-06;24660;15728
2021-02-07;16387;10187
2021-02-08;33076;11766
2021-02-09;89703;20248
2021-02-10;113310;45099
2021-02-11;111812;59053
2021-02-12;75818;43789
2021-02-13;35644;15299
2021-02-14;14709;4881
2021-02-15;36298;11791
2021-02-16;71760;33972
2021-02-17;155006;85869
2021-02-18;174633;94991
2021-02-19;103259;50435
2021-02-20;36011;7736
2021-02-21;16051;3627
2021-02-22;43405;4149
2021-02-23;71896;20590
2021-02-24;160905;77198
2021-02-25;174989;90845
2021-02-26;103667;45753
2021-02-27;44782;11938
2021-02-28;18061;5837
2021-03-01;46135;5429
2021-03-02;82459;21834
2021-03-03;156775;68144
2021-03-04;174001;86046
2021-03-05;108775;44773
2021-03-06;49846;12098
2021-03-07;18000;5395
2021-03-08;34581;3687
2021-03-09;63860;8444
2021-03-10;143323;43132
2021-03-11;162851;68471
2021-03-12;95102;39657
2021-03-13;29955;6746
2021-03-14;11866;3044
2021-03-15;25798;3559
2021-03-16;47857;10748
2021-03-17;133942;43963
2021-03-18;155298;66788
2021-03-19;89461;39041
2021-03-20;29769;10301
2021-03-21;10648;3082
2021-03-22;51947;3984
2021-03-23;118017;20000
2021-03-24;192020;50251
2021-03-25;216503;71942
2021-03-26;162334;40789
2021-03-27;92189;15052
2021-03-28;35734;6935
2021-03-29;80145;9890
2021-03-30;117642;16133
2021-03-31;190909;20789
2021-04-01;205305;19553
2021-04-02;153148;11325
2021-04-03;36388;2764
2021-04-04;3339;353
2021-04-05;3889;530
2021-04-06;126198;8159
2021-04-07;220694;7392
2021-04-08;258557;5860
2021-04-09;220770;4714
2021-04-10;154596;4200
2021-04-11;44775;788
2021-04-12;106539;7036
2021-04-13;186992;23407
2021-04-14;254983;53965
2021-04-15;268225;59395
2021-04-16;201463;28326
2021-04-17;140834;11987
2021-04-18;39813;4040
2021-04-19;109517;13104
2021-04-20;203262;34334
2021-04-21;283349;74649
2021-04-22;306672;79593
2021-04-23;260311;46904
2021-04-24;206137;24541
2021-04-25;56094;9293
2021-04-26;139819;30920
2021-04-27;254146;58823
2021-04-28;345607;99580
2021-04-29;388449;109099
2021-04-30;358212;75184
2021-05-01;121964;15596
2021-05-02;59464;10195
2021-05-03;47140;5549
2021-05-04;234728;63309
2021-05-05;399502;122886
2021-05-06;424571;142045
2021-05-07;379575;124912
2021-05-08;258767;63702
2021-05-09;82463;14863
2021-05-10;188761;52592
2021-05-11;321331;109820
2021-05-12;434703;181136
2021-05-13;442064;193914
2021-05-14;373929;152425
2021-05-15;278062;110688
2021-05-16;90346;29673
2021-05-17;149245;50265
2021-05-18;331461;125873
2021-05-19;446319;185999
2021-05-20;445676;201233
2021-05-21;357035;155351
2021-05-22;241292;111125
2021-05-23;68111;35625
2021-05-24;135647;76906
2021-05-25;306198;158316
2021-05-26;397491;212337
2021-05-27;387183;232271
2021-05-28;349925;202448
2021-05-29;278713;151953
2021-05-30;91914;44185
2021-05-31;167746;98599
2021-06-01;467022;270500
2021-06-02;652681;401511
2021-06-03;141172;64695
2021-06-04;431281;257155
2021-06-05;271985;120508
2021-06-06;99123;41013
2021-06-07;203346;127766
2021-06-08;401343;243091
2021-06-09;507785;303246
2021-06-10;485317;298103
2021-06-11;425804;266648
2021-06-12;318872;182338
2021-06-13;102752;58873
2021-06-14;214195;168536
2021-06-15;375439;264597
2021-06-16;434192;280868
2021-06-17;403006;272710
2021-06-18;326458;220858
2021-06-19;220710;135876
