wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;4;0;0;0;t00
dolnoœl¹skie;boles³awiecki;78262;127;34340;6;t0201
dolnoœl¹skie;dzier¿oniowski;74367;232;33747;12;t0202
dolnoœl¹skie;g³ogowski;70502;275;31072;24;t0203
dolnoœl¹skie;górowski;28028;33;12507;9;t0204
dolnoœl¹skie;jaworski;41610;111;18294;9;t0205
dolnoœl¹skie;jeleniogórski;54644;122;24492;18;t0206
dolnoœl¹skie;kamiennogórski;34415;103;15666;18;t0207
dolnoœl¹skie;k³odzki;138887;491;62499;16;t0208
dolnoœl¹skie;legnicki;46304;39;20189;5;t0209
dolnoœl¹skie;lubañski;32447;17;13260;0;t0210
dolnoœl¹skie;lubiñski;132563;230;61503;11;t0211
dolnoœl¹skie;lwówecki;44804;59;20251;8;t0212
dolnoœl¹skie;milicki;36759;61;16903;9;t0213
dolnoœl¹skie;oleœnicki;107239;211;47738;34;t0214
dolnoœl¹skie;o³awski;47721;98;21825;27;t0215
dolnoœl¹skie;polkowicki;44002;122;18968;19;t0216
dolnoœl¹skie;strzeliñski;39778;31;18067;3;t0217
dolnoœl¹skie;œredzki;23896;70;10929;13;t0218
dolnoœl¹skie;œwidnicki;111274;385;49288;26;t0219
dolnoœl¹skie;trzebnicki;63752;99;29929;8;t0220
dolnoœl¹skie;wa³brzyski;34123;85;15705;25;t0221
dolnoœl¹skie;wo³owski;45170;52;19630;4;t0222
dolnoœl¹skie;wroc³awski;109616;129;50840;14;t0223
dolnoœl¹skie;z¹bkowicki;60183;94;26981;5;t0224
dolnoœl¹skie;zgorzelecki;64675;234;28295;40;t0225
dolnoœl¹skie;z³otoryjski;37195;142;16337;15;t0226
dolnoœl¹skie;Jelenia Góra;96959;164;44959;22;t0261
dolnoœl¹skie;Legnica;97080;248;44092;37;t0262
dolnoœl¹skie;Wroc³aw;1123742;1824;508402;147;t0264
dolnoœl¹skie;Wa³brzych;223256;335;100894;9;t0265
kujawsko-pomorskie;aleksandrowski;137863;201;64253;8;t0401
kujawsko-pomorskie;brodnicki;77588;179;35586;27;t0402
kujawsko-pomorskie;bydgoski;81866;133;37992;21;t0403
kujawsko-pomorskie;che³miñski;44916;47;20461;3;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;38246;45;17435;0;t0405
kujawsko-pomorskie;grudzi¹dzki;28123;90;12602;10;t0406
kujawsko-pomorskie;inowroc³awski;111548;257;51493;15;t0407
kujawsko-pomorskie;lipnowski;57199;111;25874;20;t0408
kujawsko-pomorskie;mogileñski;35658;18;16306;0;t0409
kujawsko-pomorskie;nakielski;90564;129;39623;13;t0410
kujawsko-pomorskie;radziejowski;46887;118;21594;23;t0411
kujawsko-pomorskie;rypiñski;38539;133;17728;11;t0412
kujawsko-pomorskie;sêpoleñski;52032;33;23118;0;t0413
kujawsko-pomorskie;œwiecki;84436;285;37867;43;t0414
kujawsko-pomorskie;toruñski;76040;129;32845;32;t0415
kujawsko-pomorskie;tucholski;41892;140;18872;21;t0416
kujawsko-pomorskie;w¹brzeski;30387;42;13486;2;t0417
kujawsko-pomorskie;w³oc³awski;69223;98;32383;16;t0418
