wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;26832;675;3160;101;t00
dolnoœl¹skie;boles³awiecki;26317;46;7374;0;t0201
dolnoœl¹skie;dzier¿oniowski;25526;189;6999;90;t0202
dolnoœl¹skie;g³ogowski;22985;123;5600;1;t0203
dolnoœl¹skie;górowski;8723;208;2232;0;t0204
dolnoœl¹skie;jaworski;15621;208;3931;2;t0205
dolnoœl¹skie;jeleniogórski;22212;412;6185;0;t0206
dolnoœl¹skie;kamiennogórski;10988;67;2758;0;t0207
dolnoœl¹skie;k³odzki;55209;558;17274;73;t0208
dolnoœl¹skie;legnicki;12782;160;2646;0;t0209
dolnoœl¹skie;lubañski;10281;105;3179;1;t0210
dolnoœl¹skie;lubiñski;52462;797;13044;314;t0211
dolnoœl¹skie;lwówecki;14386;458;3979;307;t0212
dolnoœl¹skie;milicki;13289;293;3618;181;t0213
dolnoœl¹skie;oleœnicki;23043;502;5691;147;t0214
dolnoœl¹skie;o³awski;22952;18;7204;1;t0215
dolnoœl¹skie;polkowicki;8338;111;1708;0;t0216
dolnoœl¹skie;strzeliñski;14433;0;3924;0;t0217
dolnoœl¹skie;œredzki;9665;0;2918;0;t0218
dolnoœl¹skie;œwidnicki;34081;164;10182;105;t0219
dolnoœl¹skie;trzebnicki;25467;119;7565;0;t0220
dolnoœl¹skie;wa³brzyski;14815;0;3986;0;t0221
dolnoœl¹skie;wo³owski;15437;247;4514;106;t0222
dolnoœl¹skie;wroc³awski;37037;535;8469;72;t0223
dolnoœl¹skie;z¹bkowicki;22333;143;6741;24;t0224
dolnoœl¹skie;zgorzelecki;23242;0;6978;0;t0225
dolnoœl¹skie;z³otoryjski;13280;193;3280;120;t0226
dolnoœl¹skie;Jelenia Góra;33672;668;8758;365;t0261
dolnoœl¹skie;Legnica;32343;236;7202;0;t0262
dolnoœl¹skie;Wroc³aw;396260;6985;92363;1808;t0264
dolnoœl¹skie;Wa³brzych;108429;1570;30623;572;t0265
kujawsko-pomorskie;aleksandrowski;68360;517;19998;13;t0401
kujawsko-pomorskie;brodnicki;24584;298;6300;119;t0402
kujawsko-pomorskie;bydgoski;25616;549;5401;105;t0403
kujawsko-pomorskie;che³miñski;14364;330;3398;0;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;10313;343;2869;12;t0405
kujawsko-pomorskie;grudzi¹dzki;6855;0;1692;0;t0406
kujawsko-pomorskie;inowroc³awski;43274;909;10321;199;t0407
kujawsko-pomorskie;lipnowski;18455;454;4817;232;t0408
kujawsko-pomorskie;mogileñski;9448;0;2352;0;t0409
kujawsko-pomorskie;nakielski;15346;713;3238;129;t0410
kujawsko-pomorskie;radziejowski;14426;140;3774;90;t0411
kujawsko-pomorskie;rypiñski;12308;295;3539;73;t0412
kujawsko-pomorskie;sêpoleñski;17137;0;4767;0;t0413
kujawsko-pomorskie;œwiecki;26469;585;6694;1;t0414
kujawsko-pomorskie;toruñski;22303;640;4555;1;t0415
kujawsko-pomorskie;tucholski;11952;120;2950;90;t0416
kujawsko-pomorskie;w¹brzeski;9267;300;2497;0;t0417
kujawsko-pomorskie;w³oc³awski;20842;304;4962;8;t0418
kujawsko-pomorskie;¿niñski;17207;341;4337;0;t0419
kujawsko-pomorskie;Bydgoszcz;165373;3015;39240;663;t0461
kujawsko-pomorskie;Grudzi¹dz;47378;282;8428;183;t0462
kujawsko-pomorskie;Toruñ;62691;956;15708;364;t0463
kujawsko-pomorskie;W³oc³awek;29517;1309;6876;128;t0464
lubelskie;bialski;26176;294;7423;134;t0601
lubelskie;bi³gorajski;22834;151;6871;22;t0602
lubelskie;che³mski;15080;62;4303;1;t0603
lubelskie;hrubieszowski;17384;0;5293;0;t0604
lubelskie;janowski;13219;20;4334;2;t0605
lubelskie;krasnostawski;16222;121;4752;34;t0606
lubelskie;kraœnicki;27392;267;6967;105;t0607
lubelskie;lubartowski;22527;474;6657;238;t0608
lubelskie;lubelski;34893;462;9733;5;t0609
lubelskie;³êczyñski;17798;0;5233;0;t0610
lubelskie;³ukowski;23304;473;6358;230;t0611
lubelskie;opolski;17811;282;4798;128;t0612
lubelskie;parczewski;12825;266;3586;42;t0613
lubelskie;pu³awski;43074;653;11986;314;t0614
lubelskie;radzyñski;13355;0;4465;0;t0615
lubelskie;rycki;22210;110;5699;0;t0616
lubelskie;œwidnicki;16963;43;4908;43;t0617
lubelskie;tomaszowski;22930;317;6202;57;t0618
lubelskie;w³odawski;15849;135;4412;62;t0619
lubelskie;zamojski;21076;60;6452;0;t0620
lubelskie;Bia³a Podlaska;30504;112;6714;0;t0661
lubelskie;Che³m;24224;220;5569;41;t0662
lubelskie;Lublin;205374;1896;58616;261;t0663
lubelskie;Zamoœæ;38649;583;10076;146;t0664
lubuskie;gorzowski;13222;61;3902;60;t0801
lubuskie;kroœnieñski;20137;184;4660;90;t0802
lubuskie;miêdzyrzecki;28176;243;7122;229;t0803
lubuskie;nowosolski;32977;1071;7194;296;t0804
lubuskie;s³ubicki;13412;0;3362;0;t0805
lubuskie;strzelecko-drezdenecki;18651;650;4974;4;t0806
lubuskie;sulêciñski;9865;120;2762;0;t0807
lubuskie;œwiebodziñski;19325;1430;5706;38;t0808
lubuskie;zielonogórski;36702;300;9150;168;t0809
lubuskie;¿agañski;19824;109;4860;103;t0810
lubuskie;¿arski;43415;424;9604;104;t0811
lubuskie;wschowski;8364;913;2355;138;t0812
lubuskie;Gorzów Wielkopolski;50408;1051;12299;140;t0861
lubuskie;Zielona Góra;52189;683;17489;339;t0862
³ódzkie;be³chatowski;24911;384;7113;209;t1001
³ódzkie;kutnowski;31814;320;7132;3;t1002
³ódzkie;³aski;11152;425;2948;40;t1003
³ódzkie;³êczycki;18189;23;5067;0;t1004
³ódzkie;³owicki;37112;1039;10167;14;t1005
³ódzkie;³ódzki wschodni;12615;124;3177;0;t1006
³ódzkie;opoczyñski;19888;384;4755;1;t1007
³ódzkie;pabianicki;37660;605;8950;78;t1008
³ódzkie;pajêczañski;10454;22;2908;22;t1009
³ódzkie;piotrkowski;16298;519;4420;132;t1010
³ódzkie;poddêbicki;12284;151;3083;83;t1011
