data;liczba_szczepien_dziennie;dawka_2_dziennie
2020-12-27;2179;0
2020-12-28;4395;0
2020-12-29;10103;0
2020-12-30;20453;1
2020-12-31;10635;0
2021-01-01;1344;1
2021-01-02;2260;0
2021-01-03;653;0
2021-01-04;40789;1
2021-01-05;55529;2
2021-01-06;18795;0
2021-01-07;30450;0
2021-01-08;11850;0
2021-01-09;2255;0
2021-01-10;995;0
2021-01-11;47710;3
2021-01-12;63590;0
2021-01-13;55166;0
2021-01-14;46669;1
2021-01-15;26301;0
2021-01-16;21045;17
2021-01-17;12100;419
2021-01-18;28498;2941
2021-01-19;49570;8165
2021-01-20;51272;14432
2021-01-21;53353;14861
2021-01-22;38333;5267
2021-01-23;16735;1358
2021-01-24;5329;557
2021-01-25;73742;29606
2021-01-26;133194;48383
2021-01-27;104556;26592
2021-01-28;89629;29484
2021-01-29;43968;16168
2021-01-30;16298;3113
2021-01-31;8690;1387
2021-02-01;57243;33332
2021-02-02;115479;57689
2021-02-03;122381;56017
2021-02-04;107589;51582
2021-02-05;52117;29571
2021-02-06;24718;15715
2021-02-07;16489;10168
2021-02-08;33206;11765
2021-02-09;90392;20433
2021-02-10;113742;44781
2021-02-11;112330;59002
2021-02-12;75976;43660
2021-02-13;35664;15160
2021-02-14;14721;4864
2021-02-15;36448;11782
2021-02-16;72190;33858
2021-02-17;155993;85078
2021-02-18;175420;94310
2021-02-19;103053;50145
2021-02-20;35843;7686
2021-02-21;16054;3612
2021-02-22;43261;4108
2021-02-23;71596;20420
2021-02-24;160698;76906
2021-02-25;174803;90550
2021-02-26;103586;45505
2021-02-27;44669;11759
2021-02-28;17812;5624
2021-03-01;46047;5413
2021-03-02;82064;21680
2021-03-03;156624;67891
2021-03-04;173607;85787
2021-03-05;108456;44623
2021-03-06;49383;12024
2021-03-07;17912;5359
2021-03-08;34423;3644
2021-03-09;63714;8451
2021-03-10;142659;42872
2021-03-11;162224;68223
2021-03-12;94720;39428
2021-03-13;29612;6732
2021-03-14;11817;3032
2021-03-15;25569;3584
2021-03-16;47654;10710
2021-03-17;133606;43816
2021-03-18;155004;66597
2021-03-19;89148;38834
2021-03-20;29722;10228
2021-03-21;10667;3058
2021-03-22;51701;3974
2021-03-23;117331;19776
2021-03-24;190956;49975
2021-03-25;214962;71633
2021-03-26;161061;40490
2021-03-27;91453;14952
2021-03-28;35181;6905
2021-03-29;79282;9781
2021-03-30;116913;16053
2021-03-31;189637;20717
2021-04-01;203061;19382
2021-04-02;149761;11146
2021-04-03;34288;2723
2021-04-04;3324;343
2021-04-05;3793;525
2021-04-06;123884;8053
2021-04-07;216678;7196
2021-04-08;254609;5566
2021-04-09;216167;4542
2021-04-10;150509;3971
2021-04-11;43596;764
2021-04-12;103883;6922
2021-04-13;184109;23191
2021-04-14;249571;52948
2021-04-15;252566;56771
