wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
dolnoœl¹skie;boles³awiecki;72057;133;32633;60;t0201
dolnoœl¹skie;dzier¿oniowski;67219;137;31653;19;t0202
dolnoœl¹skie;g³ogowski;63527;105;28954;62;t0203
dolnoœl¹skie;górowski;26549;41;12053;0;t0204
dolnoœl¹skie;jaworski;38686;81;17546;60;t0205
dolnoœl¹skie;jeleniogórski;50560;77;23564;13;t0206
dolnoœl¹skie;kamiennogórski;31080;21;14668;10;t0207
dolnoœl¹skie;k³odzki;126837;250;59603;165;t0208
dolnoœl¹skie;legnicki;43735;15;19525;4;t0209
dolnoœl¹skie;lubañski;29576;81;12534;39;t0210
dolnoœl¹skie;lubiñski;123497;89;59196;44;t0211
dolnoœl¹skie;lwówecki;41169;131;19111;76;t0212
dolnoœl¹skie;milicki;33922;77;16012;54;t0213
dolnoœl¹skie;oleœnicki;95769;154;43570;109;t0214
dolnoœl¹skie;o³awski;45033;43;21521;7;t0215
dolnoœl¹skie;polkowicki;41225;43;18075;18;t0216
dolnoœl¹skie;strzeliñski;36674;63;17195;26;t0217
dolnoœl¹skie;œredzki;21678;36;10290;24;t0218
dolnoœl¹skie;œwidnicki;99976;275;46162;206;t0219
dolnoœl¹skie;trzebnicki;58856;116;28256;78;t0220
dolnoœl¹skie;wa³brzyski;31109;51;14819;44;t0221
dolnoœl¹skie;wo³owski;41830;72;18679;41;t0222
dolnoœl¹skie;wroc³awski;102235;220;48753;155;t0223
dolnoœl¹skie;z¹bkowicki;54588;139;25705;68;t0224
dolnoœl¹skie;zgorzelecki;58293;160;26541;99;t0225
dolnoœl¹skie;z³otoryjski;34216;35;15396;22;t0226
dolnoœl¹skie;Jelenia Góra;88854;198;42789;135;t0261
dolnoœl¹skie;Legnica;88674;206;41886;121;t0262
dolnoœl¹skie;Wroc³aw;1040986;880;490392;402;t0264
dolnoœl¹skie;Wa³brzych;209362;378;98045;173;t0265
kujawsko-pomorskie;aleksandrowski;131757;41;62740;22;t0401
kujawsko-pomorskie;brodnicki;71120;293;33351;173;t0402
kujawsko-pomorskie;bydgoski;76281;114;36133;83;t0403
kujawsko-pomorskie;che³miñski;41368;58;19369;34;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;35146;27;16350;27;t0405
kujawsko-pomorskie;grudzi¹dzki;25877;41;11694;34;t0406
kujawsko-pomorskie;inowroc³awski;103704;128;49299;100;t0407
kujawsko-pomorskie;lipnowski;52523;79;24062;9;t0408
kujawsko-pomorskie;mogileñski;31653;118;14893;58;t0409
kujawsko-pomorskie;nakielski;83134;84;37506;62;t0410
kujawsko-pomorskie;radziejowski;44155;60;20625;36;t0411
kujawsko-pomorskie;rypiñski;35140;260;16420;224;t0412
kujawsko-pomorskie;sêpoleñski;48229;205;22336;149;t0413
kujawsko-pomorskie;œwiecki;77165;321;35451;253;t0414
kujawsko-pomorskie;toruñski;71131;109;31092;48;t0415
kujawsko-pomorskie;tucholski;38839;56;17744;16;t0416
kujawsko-pomorskie;w¹brzeski;27584;81;12569;27;t0417
kujawsko-pomorskie;w³oc³awski;64239;109;30617;68;t0418
kujawsko-pomorskie;¿niñski;52221;17;24656;12;t0419
kujawsko-pomorskie;Bydgoszcz;429513;600;201758;291;t0461
kujawsko-pomorskie;Grudzi¹dz;122565;389;56773;176;t0462
kujawsko-pomorskie;Toruñ;190311;350;88493;227;t0463
kujawsko-pomorskie;W³oc³awek;93023;156;42308;62;t0464
lubelskie;bialski;61012;233;27960;124;t0601
lubelskie;bi³gorajski;53344;64;25333;35;t0602
lubelskie;che³mski;35806;27;16866;1;t0603
lubelskie;hrubieszowski;44191;142;20280;90;t0604
lubelskie;janowski;30405;76;14240;39;t0605
lubelskie;krasnostawski;40696;125;18780;65;t0606
lubelskie;kraœnicki;66001;155;31208;94;t0607
lubelskie;lubartowski;54403;78;25510;7;t0608
lubelskie;lubelski;83243;221;37965;145;t0609
lubelskie;³êczyñski;39836;0;19049;0;t0610
lubelskie;³ukowski;55309;186;25948;98;t0611
lubelskie;opolski;44331;125;20391;86;t0612
lubelskie;parczewski;27923;12;12942;10;t0613
lubelskie;pu³awski;97066;266;46313;140;t0614
lubelskie;radzyñski;30537;53;14507;8;t0615
lubelskie;rycki;53048;94;25449;41;t0616
lubelskie;œwidnicki;45412;119;21749;80;t0617
lubelskie;tomaszowski;55181;96;25689;55;t0618
lubelskie;w³odawski;34806;36;16245;3;t0619
lubelskie;zamojski;48075;69;23299;45;t0620
lubelskie;Bia³a Podlaska;69267;132;32685;83;t0661
lubelskie;Che³m;62667;147;28678;68;t0662
lubelskie;Lublin;439599;635;202490;235;t0663
lubelskie;Zamoœæ;88523;188;41672;123;t0664
lubuskie;gorzowski;28950;70;13516;17;t0801
lubuskie;kroœnieñski;50553;165;24045;80;t0802
lubuskie;miêdzyrzecki;66321;23;31012;13;t0803
lubuskie;nowosolski;90493;153;40727;67;t0804
lubuskie;s³ubicki;37781;99;18019;84;t0805
lubuskie;strzelecko-drezdenecki;49817;117;22558;42;t0806
lubuskie;sulêciñski;30156;32;13759;10;t0807
lubuskie;œwiebodziñski;54707;11;25404;0;t0808
lubuskie;zielonogórski;88190;179;41106;123;t0809
lubuskie;¿agañski;67433;125;31119;91;t0810
lubuskie;¿arski;98859;188;46605;90;t0811
lubuskie;wschowski;26662;0;12699;0;t0812
lubuskie;Gorzów Wielkopolski;148230;281;68647;103;t0861
lubuskie;Zielona Góra;149750;165;71482;67;t0862
³ódzkie;be³chatowski;72631;220;33343;113;t1001
³ódzkie;kutnowski;87783;212;42527;125;t1002
³ódzkie;³aski;35805;18;17155;13;t1003
³ódzkie;³êczycki;50672;85;23314;69;t1004
³ódzkie;³owicki;89508;184;42727;97;t1005
³ódzkie;³ódzki wschodni;36583;101;16554;35;t1006
³ódzkie;opoczyñski;58565;131;26514;94;t1007
³ódzkie;pabianicki;106828;199;50440;118;t1008
³ódzkie;pajêczañski;29575;41;13455;38;t1009
³ódzkie;piotrkowski;49214;86;22855;55;t1010
³ódzkie;poddêbicki;36762;76;17379;53;t1011
³ódzkie;radomszczañski;87281;109;40907;66;t1012
³ódzkie;rawski;28339;212;12897;133;t1013
³ódzkie;sieradzki;98784;135;45257;69;t1014
³ódzkie;skierniewicki;23739;30;11281;30;t1015
³ódzkie;tomaszowski;104318;64;49364;34;t1016
³ódzkie;wieluñski;86864;109;41404;71;t1017
³ódzkie;wieruszowski;32628;10;14822;0;t1018
³ódzkie;zduñskowolski;49195;96;22771;56;t1019
³ódzkie;zgierski;128047;251;60265;160;t1020
³ódzkie;brzeziñski;34441;82;16382;46;t1021
³ódzkie;£ódŸ;893996;1064;423747;589;t1061
³ódzkie;Piotrków Trybunalski;79807;160;37494;56;t1062
³ódzkie;Skierniewice;71435;86;33842;40;t1063
ma³opolskie;bocheñski;76864;83;34439;36;t1201
ma³opolskie;brzeski;65585;150;30401;58;t1202
ma³opolskie;chrzanowski;109577;191;50545;140;t1203
ma³opolskie;d¹browski;41532;52;19393;8;t1204
ma³opolskie;gorlicki;84495;162;39968;110;t1205
ma³opolskie;krakowski;156032;450;72897;257;t1206
ma³opolskie;limanowski;86746;175;39778;94;t1207
ma³opolskie;miechowski;60011;78;28780;67;t1208
ma³opolskie;myœlenicki;101176;334;47588;160;t1209
ma³opolskie;nowos¹decki;128266;305;57674;161;t1210
ma³opolskie;nowotarski;128666;232;58631;113;t1211
ma³opolskie;olkuski;108323;227;50358;145;t1212
ma³opolskie;oœwiêcimski;118815;204;56044;139;t1213
ma³opolskie;proszowicki;42647;120;20215;33;t1214
ma³opolskie;suski;67525;117;31868;95;t1215
ma³opolskie;tarnowski;93437;146;43285;124;t1216
ma³opolskie;tatrzañski;34861;65;16551;46;t1217
ma³opolskie;wadowicki;116546;174;52244;82;t1218
