data;liczba_szczepien_dziennie;dawka_2_dziennie
2020-12-27;2173;0
2020-12-28;4378;0
2020-12-29;10007;0
2020-12-30;20325;1
2020-12-31;10580;0
2021-01-01;1351;3
2021-01-02;2239;0
2021-01-03;648;0
2021-01-04;40562;1
2021-01-05;55214;2
2021-01-06;18730;0
2021-01-07;30353;0
2021-01-08;11813;1
2021-01-09;2264;0
2021-01-10;994;2
2021-01-11;47531;3
2021-01-12;63308;0
2021-01-13;55013;1
2021-01-14;46411;1
2021-01-15;26171;0
2021-01-16;20932;17
2021-01-17;12062;432
2021-01-18;28233;2928
2021-01-19;49453;8099
2021-01-20;51004;14429
2021-01-21;52956;14731
2021-01-22;38154;5243
2021-01-23;16691;1360
2021-01-24;5338;556
2021-01-25;72998;29422
2021-01-26;132456;48166
2021-01-27;104090;26478
2021-01-28;89238;29364
2021-01-29;43655;16097
2021-01-30;16268;3115
2021-01-31;8682;1387
2021-02-01;57002;33251
2021-02-02;114469;57215
2021-02-03;121610;55837
2021-02-04;107064;51414
2021-02-05;51877;29501
2021-02-06;24565;15637
2021-02-07;16322;10114
2021-02-08;33079;11729
2021-02-09;89810;20151
2021-02-10;113018;44669
2021-02-11;111473;58654
2021-02-12;75585;43550
2021-02-13;35485;15119
2021-02-14;14697;4860
2021-02-15;36229;11697
2021-02-16;71569;33693
2021-02-17;153936;84804
2021-02-18;173914;94149
2021-02-19;103114;50202
2021-02-20;36012;7697
2021-02-21;16038;3605
2021-02-22;43313;4117
2021-02-23;71784;20425
2021-02-24;160821;76956
2021-02-25;174851;90565
2021-02-26;103597;45604
2021-02-27;44704;11833
2021-02-28;17984;5779
2021-03-01;46172;5404
2021-03-02;82321;21671
2021-03-03;156801;67955
2021-03-04;173921;85829
2021-03-05;108702;44616
2021-03-06;49689;12060
2021-03-07;17962;5385
2021-03-08;34593;3679
2021-03-09;63899;8465
2021-03-10;143267;42955
2021-03-11;162744;68302
2021-03-12;94980;39476
2021-03-13;29973;6730
2021-03-14;11871;3038
2021-03-15;25790;3560
2021-03-16;47797;10721
2021-03-17;133928;43849
2021-03-18;155100;66463
2021-03-19;89265;38836
2021-03-20;29755;10268
2021-03-21;10656;3078
2021-03-22;51913;3972
2021-03-23;117891;19891
2021-03-24;191971;50061
2021-03-25;216231;71662
2021-03-26;161971;40611
2021-03-27;92040;15010
2021-03-28;35723;6926
2021-03-29;80111;9869
2021-03-30;117529;16078
2021-03-31;190734;20661
2021-04-01;204815;19435
2021-04-02;152722;11271
2021-04-03;36314;2755
2021-04-04;3325;350
2021-04-05;3862;526
2021-04-06;125874;8119
2021-04-07;219986;7342
2021-04-08;258247;5822
2021-04-09;220335;4702
2021-04-10;154188;4169
2021-04-11;44550;789
2021-04-12;106160;7020
2021-04-13;186634;23282
2021-04-14;254325;53828
2021-04-15;267854;59199
2021-04-16;201196;28299
2021-04-17;140665;11953
2021-04-18;39732;4029
2021-04-19;109398;13121
2021-04-20;202816;34285
2021-04-21;282686;74426
2021-04-22;306021;79340
2021-04-23;259996;46787
2021-04-24;206015;24491
2021-04-25;55929;9276
2021-04-26;139509;30794
2021-04-27;253779;58725
2021-04-28;344963;99326
2021-04-29;387738;108898
2021-04-30;357618;74907
2021-05-01;121895;15599
2021-05-02;59348;10163
2021-05-03;47109;5527
2021-05-04;234274;63148
2021-05-05;398346;122523
2021-05-06;423612;141735
2021-05-07;378718;124571
2021-05-08;258053;63494
2021-05-09;82374;14893
2021-05-10;187591;52430
2021-05-11;320348;109673
2021-05-12;433663;180841
2021-05-13;440716;193463
2021-05-14;372851;152199
2021-05-15;276967;110460
2021-05-16;90110;29613
2021-05-17;148728;50176
2021-05-18;330349;125839
2021-05-19;444825;185826
2021-05-20;444261;201202
2021-05-21;355644;155144
2021-05-22;240691;111025
2021-05-23;67914;35584
2021-05-24;134985;76862
2021-05-25;305265;158444
2021-05-26;395876;211942
2021-05-27;385810;232104
2021-05-28;348231;202168
2021-05-29;277778;151603
2021-05-30;91738;44145
2021-05-31;167336;98461
2021-06-01;462972;269493
2021-06-02;646604;399294
2021-06-03;139345;64002
2021-06-04;423186;253843
2021-06-05;268450;119652
2021-06-06;96810;40929
2021-06-07;199358;126188
2021-06-08;394531;240117
2021-06-09;496307;298747
2021-06-10;474571;293793
2021-06-11;415869;262396
2021-06-12;311774;179558
2021-06-13;100426;58242
2021-06-14;210166;166626
2021-06-15;367404;260851
2021-06-16;425127;276949
2021-06-17;393404;268124
2021-06-18;315858;214507
2021-06-19;213283;132155
2021-06-20;64582;42928
2021-06-21;161346;133022
