data;liczba_szczepien_dziennie;dawka_2_dziennie
2020-12-27;2177;0
2020-12-28;4391;0
2020-12-29;10059;0
2020-12-30;20431;1
2020-12-31;10624;0
2021-01-01;1347;3
2021-01-02;2271;0
2021-01-03;652;0
2021-01-04;40735;1
2021-01-05;55431;2
2021-01-06;18792;0
2021-01-07;30435;0
2021-01-08;11846;0
2021-01-09;2260;0
2021-01-10;997;2
2021-01-11;47687;3
2021-01-12;63506;0
2021-01-13;55220;0
2021-01-14;46621;1
2021-01-15;26282;0
2021-01-16;21021;17
2021-01-17;12091;420
2021-01-18;28468;2935
2021-01-19;49588;8123
2021-01-20;51255;14429
2021-01-21;53266;14837
2021-01-22;38315;5257
2021-01-23;16726;1362
2021-01-24;5328;557
2021-01-25;73571;29581
2021-01-26;133192;48289
2021-01-27;104585;26578
2021-01-28;89664;29467
2021-01-29;44004;16154
2021-01-30;16282;3117
2021-01-31;8674;1387
2021-02-01;57217;33316
2021-02-02;115460;57615
2021-02-03;122331;55981
2021-02-04;107580;51542
2021-02-05;52097;29558
2021-02-06;24744;15704
2021-02-07;16481;10163
2021-02-08;33239;11750
2021-02-09;90458;20403
2021-02-10;113710;44793
2021-02-11;112286;58985
2021-02-12;75964;43715
2021-02-13;35652;15154
2021-02-14;14717;4864
2021-02-15;36474;11736
2021-02-16;72191;33820
2021-02-17;155972;85110
2021-02-18;175536;94352
2021-02-19;103093;50156
2021-02-20;35952;7686
2021-02-21;16045;3604
2021-02-22;43361;4114
2021-02-23;71745;20431
2021-02-24;160867;76956
2021-02-25;174934;90547
2021-02-26;103546;45487
2021-02-27;44701;11771
2021-02-28;17828;5621
2021-03-01;46091;5408
2021-03-02;82216;21733
2021-03-03;156753;67934
2021-03-04;173891;85853
2021-03-05;108732;44684
2021-03-06;49515;12011
2021-03-07;17941;5380
2021-03-08;34571;3679
2021-03-09;63889;8468
2021-03-10;143079;42975
2021-03-11;162576;68272
2021-03-12;94892;39427
2021-03-13;29675;6720
2021-03-14;11866;3026
2021-03-15;25704;3562
2021-03-16;47811;10714
2021-03-17;133904;43855
2021-03-18;155315;66580
2021-03-19;89333;38868
2021-03-20;29708;10241
2021-03-21;10640;3069
2021-03-22;51798;3978
2021-03-23;117897;19865
2021-03-24;191695;50066
2021-03-25;215862;71620
2021-03-26;161877;40559
2021-03-27;91985;15043
2021-03-28;35575;6907
2021-03-29;79918;9916
2021-03-30;117443;16078
2021-03-31;190311;20722
2021-04-01;204591;19499
2021-04-02;151886;11294
2021-04-03;35857;2731
2021-04-04;3317;343
2021-04-05;3848;528
2021-04-06;125455;8167
2021-04-07;219426;7375
2021-04-08;256540;5698
2021-04-09;218504;4673
2021-04-10;152416;4141
2021-04-11;44159;793
2021-04-12;105529;7037
2021-04-13;186166;23324
2021-04-14;252927;53614
2021-04-15;266084;59133
2021-04-16;199687;28218
2021-04-17;140080;11998
2021-04-18;39683;4034
2021-04-19;109006;13146
2021-04-20;201500;34241
2021-04-21;280689;74394
2021-04-22;303949;79587
2021-04-23;257796;46651
2021-04-24;204861;24547
2021-04-25;55714;9233
2021-04-26;138141;30739
2021-04-27;251785;58331
2021-04-28;341534;98883
2021-04-29;383249;108321
2021-04-30;351973;73935
2021-05-01;120246;15390
2021-05-02;56672;9870
2021-05-03;44021;5534
2021-05-04;226352;62386
2021-05-05;376745;117597
