wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt;dawka_1_ogolem;dawka_1_dziennie;dawka_3_ogolem;dawka_3_dziennie;dawka_przypominajaca_ogolem;dawka_przypominajaca_dziennie
lubuskie;œwiebodziñski;79193;0;28871;0;t0808;34092;0;94;0;16136;0
lubuskie;zielonogórski;124186;9;46374;0;t0809;54537;1;881;0;22394;8
lubuskie;¿agañski;107466;6;36569;0;t0810;45022;0;632;0;25243;6
lubuskie;¿arski;145500;5;53258;0;t0811;61741;1;234;0;30267;4
lubuskie;wschowski;41821;5;15334;0;t0812;17274;0;187;0;9026;5
lubuskie;Gorzów Wielkopolski;242590;85;83527;9;t0861;107026;18;623;0;51414;58
lubuskie;Zielona Góra;231391;87;83747;1;t0862;93370;4;519;0;53755;82
³ódzkie;be³chatowski;112740;0;39328;0;t1001;47039;0;446;0;25927;0
³ódzkie;kutnowski;132459;22;49791;3;t1002;53382;1;780;0;28506;18
³ódzkie;³aski;51223;0;19459;0;t1003;21179;0;122;0;10463;0
³ódzkie;³êczycki;75102;9;27561;1;t1004;32390;0;529;0;14622;8
³ódzkie;³owicki;123605;6;48337;0;t1005;52623;0;454;0;22191;6
³ódzkie;³ódzki wschodni;63594;18;20569;4;t1006;24594;0;372;0;18059;14
³ódzkie;opoczyñski;86903;6;31532;1;t1007;38111;0;443;0;16817;5
³ódzkie;pabianicki;169658;51;60186;5;t1008;66349;8;607;0;42516;38
³ódzkie;pajêczañski;42256;4;15193;4;t1009;18144;0;79;0;8840;0
³ódzkie;piotrkowski;73717;0;27245;0;t1010;31244;0;438;0;14790;0
³ódzkie;poddêbicki;52902;36;19987;2;t1011;21998;3;459;0;10458;31
³ódzkie;radomszczañski;130798;22;47882;2;t1012;53631;1;576;0;28709;19
³ódzkie;rawski;43575;0;15782;0;t1013;18335;0;426;0;9032;0
³ódzkie;sieradzki;146692;0;53131;0;t1014;62912;0;773;0;29876;0
³ódzkie;skierniewicki;32049;7;12635;0;t1015;14163;0;303;0;4948;7
³ódzkie;tomaszowski;151628;0;56960;0;t1016;64635;0;567;0;29466;0
³ódzkie;wieluñski;121315;14;46558;0;t1017;51854;2;768;0;22135;12
³ódzkie;wieruszowski;48384;0;17238;0;t1018;20704;0;153;0;10289;0
³ódzkie;zduñskowolski;74856;31;26605;1;t1019;30813;1;138;0;17300;29
³ódzkie;zgierski;199150;56;71086;2;t1020;80652;7;681;0;46731;47
³ódzkie;brzeziñski;47916;0;18827;0;t1021;20387;0;104;0;8598;0
³ódzkie;£ódŸ;1317911;294;481720;27;t1061;544437;28;8062;0;283692;239
³ódzkie;Piotrków Trybunalski;126249;41;44385;7;t1062;51599;5;611;0;29654;29
³ódzkie;Skierniewice;106356;25;39408;2;t1063;44791;1;907;0;21250;22
ma³opolskie;bocheñski;111771;23;40431;1;t1201;49306;0;216;0;21818;22
ma³opolskie;brzeski;96981;2;36305;0;t1202;41930;0;130;0;18616;2
ma³opolskie;chrzanowski;164889;35;58008;7;t1203;68087;3;427;0;38367;25
ma³opolskie;d¹browski;60210;12;23138;6;t1204;26123;2;200;0;10749;4
ma³opolskie;gorlicki;120154;3;45916;1;t1205;51841;0;220;0;22177;2
ma³opolskie;krakowski;243183;57;87441;15;t1206;98463;8;1994;0;55285;34
ma³opolskie;limanowski;126866;35;47713;6;t1207;57002;6;333;3;21818;20
ma³opolskie;miechowski;79941;3;31974;2;t1208;34608;0;107;0;13252;1
ma³opolskie;myœlenicki;146905;17;56082;3;t1209;64069;2;557;1;26197;11
ma³opolskie;nowos¹decki;178801;34;65644;4;t1210;80921;2;339;1;31897;27
ma³opolskie;nowotarski;182137;0;68038;0;t1211;81676;0;627;0;31796;0
ma³opolskie;olkuski;157487;18;57471;0;t1212;65923;1;368;0;33725;17
ma³opolskie;oœwiêcimski;182589;47;65064;3;t1213;72487;2;772;2;44266;40
ma³opolskie;proszowicki;61151;6;23864;2;t1214;26029;0;191;0;11067;4
ma³opolskie;suski;99507;56;37507;13;t1215;41229;3;340;0;20431;40
ma³opolskie;tarnowski;132991;21;50322;4;t1216;57297;4;577;0;24795;13
ma³opolskie;tatrzañski;51031;27;19226;3;t1217;21641;7;176;0;9988;17
ma³opolskie;wadowicki;179414;31;62655;3;t1218;76352;1;383;0;40024;27
ma³opolskie;wielicki;171781;57;59679;3;t1219;72038;3;467;0;39597;51
ma³opolskie;Kraków;1706912;734;629026;60;t1261;699707;42;5224;0;372955;632
ma³opolskie;Nowy S¹cz;98174;29;34774;0;t1262;39518;2;173;0;23709;27
ma³opolskie;Tarnów;175068;34;61226;3;t1263;73402;0;353;0;40087;31
mazowieckie;bia³obrzeski;49659;11;19573;3;t1401;21716;0;489;0;7881;8
mazowieckie;ciechanowski;114473;11;43108;2;t1402;48043;0;753;0;22569;9
mazowieckie;garwoliñski;121123;20;46750;1;t1403;50828;0;256;0;23289;19
mazowieckie;gostyniñski;41299;4;15696;1;t1404;16506;1;210;0;8887;2
mazowieckie;grodziski;140298;84;50966;14;t1405;58379;6;696;0;30257;64
mazowieckie;grójecki;149765;20;56620;7;t1406;65318;0;676;0;27151;13
mazowieckie;kozienicki;65640;0;24185;0;t1407;26856;0;202;0;14397;0
mazowieckie;legionowski;130845;69;40971;16;t1408;51145;5;638;0;38091;48
mazowieckie;lipski;36746;0;14187;0;t1409;15711;0;171;0;6677;0
mazowieckie;³osicki;27228;15;10332;2;t1410;11201;0;422;0;5273;13
mazowieckie;makowski;59515;0;22197;0;t1411;26384;0;166;0;10768;0
mazowieckie;miñski;191443;9;68134;0;t1412;82468;0;636;0;40205;9
mazowieckie;m³awski;88995;3;33613;0;t1413;37403;0;676;0;17303;3
mazowieckie;nowodworski;156871;21;59184;2;t1414;71338;1;644;0;25705;18
mazowieckie;ostro³êcki;70329;8;27269;2;t1415;30313;0;218;0;12529;6
mazowieckie;ostrowski;73430;6;29103;1;t1416;29825;2;430;0;14072;3
mazowieckie;otwocki;146073;32;52312;15;t1417;56017;5;1702;1;36042;11
mazowieckie;piaseczyñski;371636;83;132427;9;t1418;155355;5;1435;3;82419;66
mazowieckie;p³ocki;116367;5;45773;0;t1419;50314;1;470;0;19810;4
mazowieckie;p³oñski;110523;5;42063;0;t1420;48271;0;264;0;19925;5
mazowieckie;pruszkowski;213501;86;74959;4;t1421;84341;6;1044;0;53157;76
mazowieckie;przasnyski;69980;1;27526;0;t1422;30136;0;241;0;12077;1
mazowieckie;przysuski;42888;0;15967;0;t1423;17672;0;365;0;8884;0
mazowieckie;pu³tuski;66335;6;25556;0;t1424;28150;0;604;0;12025;6
mazowieckie;radomski;95575;7;35634;2;t1425;39103;0;762;0;20076;5
mazowieckie;siedlecki;43493;0;17062;0;t1426;18211;0;277;0;7943;0
mazowieckie;sierpecki;62972;6;24425;1;t1427;26476;1;283;0;11788;4
mazowieckie;sochaczewski;120877;38;45615;4;t1428;50896;1;211;0;24155;33
mazowieckie;soko³owski;62689;6;23238;3;t1429;26298;0;150;0;13003;3
mazowieckie;szyd³owiecki;32192;0;10873;0;t1430;14855;0;49;0;6415;0
mazowieckie;warszawski zachodni;182815;47;64099;6;t1432;70693;1;653;0;47370;40
mazowieckie;wêgrowski;67051;0;25777;0;t1433;27904;0;352;0;13018;0
mazowieckie;wo³omiñski;336748;154;117106;22;t1434;142264;10;1106;0;76272;122
mazowieckie;wyszkowski;92851;6;35265;0;t1435;38555;0;438;0;18593;6
mazowieckie;zwoleñski;38573;8;15478;1;t1436;16822;2;211;5;6062;0
mazowieckie;¿uromiñski;42245;0;16572;0;t1437;16889;0;363;0;8421;0
mazowieckie;¿yrardowski;88470;16;31624;3;t1438;36272;3;432;0;20142;10
mazowieckie;Ostro³êka;99625;14;38244;1;t1461;42758;2;320;0;18303;11
mazowieckie;P³ock;194157;47;68307;3;t1462;80092;4;446;0;45312;40
mazowieckie;Radom;329797;59;121593;4;t1463;141809;7;1816;0;64579;48
mazowieckie;Siedlce;159610;34;62457;5;t1464;71738;4;368;0;25047;25
mazowieckie;Warszawa;3897638;1084;1374246;67;t1465;1581555;72;19125;10;922712;935
opolskie;brzeski;100800;0;37726;0;t1601;43306;0;1008;0;18760;0
opolskie;g³ubczycki;58828;0;21601;0;t1602;25183;0;97;0;11947;0
opolskie;kêdzierzyñsko-kozielski;114353;26;42574;2;t1603;47913;2;407;0;23459;22
opolskie;kluczborski;83356;41;30294;2;t1604;34031;2;432;0;18599;37
opolskie;krapkowicki;140807;0;51059;0;t1605;60538;0;455;0;28755;0
opolskie;namys³owski;44283;0;15921;0;t1606;17781;0;61;0;10520;0
opolskie;nyski;132452;39;50042;6;t1607;54875;7;709;0;26826;26
opolskie;oleski;70307;4;26541;0;t1608;29313;0;144;0;14309;4
opolskie;opolski;102011;16;36300;3;t1609;41931;1;651;0;23129;12
opolskie;prudnicki;58845;5;21663;1;t1610;25063;1;139;0;11980;3
opolskie;strzelecki;87469;8;31091;2;t1611;36441;1;322;0;19615;5
opolskie;Opole;270163;35;99708;0;t1661;113549;1;612;0;56294;34
podkarpackie;bieszczadzki;15677;11;5786;0;t1801;6260;0;29;0;3602;11
podkarpackie;brzozowski;61097;0;23935;0;t1802;27126;0;252;0;9784;0
podkarpackie;dêbicki;89708;10;32270;1;t1803;41839;0;142;1;15457;8
podkarpackie;jaros³awski;94250;10;32620;1;t1804;39635;1;151;0;21844;8
podkarpackie;jasielski;92185;0;31644;0;t1805;40391;0;236;0;19914;0
podkarpackie;kolbuszowski;30969;2;11886;0;t1806;13801;0;157;0;5125;2
podkarpackie;kroœnieñski;69508;5;26695;0;t1807;28348;1;292;0;14173;4
podkarpackie;le¿ajski;60190;7;21912;0;t1808;26452;0;138;0;11688;7
podkarpackie;lubaczowski;51388;0;18595;0;t1809;21687;0;43;0;11063;0
podkarpackie;³añcucki;60850;6;23175;4;t1810;24830;0;85;0;12760;2
podkarpackie;mielecki;118873;9;46725;1;t1811;51420;1;532;0;20196;7
podkarpackie;ni¿añski;47019;10;18273;1;t1812;19605;1;1002;0;8139;8
podkarpackie;przemyski;28229;11;10997;2;t1813;11396;0;139;0;5697;9
podkarpackie;przeworski;45093;6;16858;2;t1814;18425;0;137;0;9673;4
podkarpackie;ropczycko-sêdziszowski;54719;2;20495;1;t1815;24610;0;216;0;9398;1
podkarpackie;rzeszowski;79568;5;29471;2;t1816;33561;1;946;0;15590;2
podkarpackie;sanocki;59781;12;20667;1;t1817;24343;1;191;0;14580;10
podkarpackie;stalowowolski;104313;27;39511;9;t1818;44735;3;871;2;19196;13
podkarpackie;strzy¿owski;40029;5;15446;2;t1819;16235;0;25;0;8323;3
podkarpackie;tarnobrzeski;25558;8;8712;2;t1820;10782;1;127;0;5937;5
podkarpackie;leski;20017;0;7613;0;t1821;8450;0;33;0;3921;0
podkarpackie;Krosno;66797;10;24190;1;t1861;27114;0;169;0;15324;9
podkarpackie;Przemyœl;75730;32;25549;1;t1862;31386;1;169;0;18626;30
podkarpackie;Rzeszów;737210;75;288630;9;t1863;339746;5;1831;0;107003;61
podkarpackie;Tarnobrzeg;87683;32;32730;5;t1864;37292;5;504;0;17157;22
podlaskie;augustowski;62714;22;23171;1;t2001;26919;1;664;0;11960;20
podlaskie;bia³ostocki;98649;3;35682;0;t2002;39039;0;393;0;23535;3
podlaskie;bielski;54411;1;20227;0;t2003;22644;0;59;0;11481;1
podlaskie;grajewski;41773;5;16068;2;t2004;17740;0;298;0;7667;3
podlaskie;hajnowski;43778;8;15847;0;t2005;17963;2;116;0;9852;6
podlaskie;kolneñski;31995;5;12253;2;t2006;14022;0;438;0;5282;3
podlaskie;³om¿yñski;21464;0;8672;0;t2007;9419;0;93;0;3280;0
podlaskie;moniecki;35145;0;13151;0;t2008;14428;0;114;0;7452;0
podlaskie;sejneñski;18098;0;6698;0;t2009;7334;0;414;0;3652;0
podlaskie;siemiatycki;43299;0;17072;0;t2010;18221;0;102;0;7904;0
podlaskie;sokólski;64831;0;24356;0;t2011;25852;0;557;0;14066;0
podlaskie;suwalski;13007;0;4829;0;t2012;5202;0;10;0;2966;0
podlaskie;wysokomazowiecki;67611;5;26286;1;t2013;28582;0;494;0;12249;4
podlaskie;zambrowski;42451;0;15226;0;t2014;18333;0;143;0;8749;0
podlaskie;Bia³ystok;684223;96;256020;12;t2061;304465;9;1614;0;122124;75
podlaskie;£om¿a;99813;14;37960;0;t2062;41891;0;342;0;19620;14
podlaskie;Suwa³ki;91867;5;31291;0;t2063;38914;0;248;0;21414;5
pomorskie;bytowski;97762;18;36406;8;t2201;41442;0;229;0;19685;10
pomorskie;chojnicki;132569;61;47552;1;t2202;55086;4;347;0;29584;56
pomorskie;cz³uchowski;60722;24;21056;4;t2203;25825;1;164;0;13677;19
pomorskie;gdañski;106528;15;35298;2;t2204;38801;0;626;4;31803;9
pomorskie;kartuski;141010;66;52636;11;t2205;59285;2;258;0;28831;53
pomorskie;koœcierski;93690;9;34798;1;t2206;38810;1;795;0;19287;7
pomorskie;kwidzyñski;98866;80;35994;3;t2207;40883;7;434;0;21555;70
pomorskie;lêborski;88865;9;31781;0;t2208;36820;0;242;0;20022;9
pomorskie;malborski;66070;9;23495;0;t2209;25698;3;241;0;16636;6
pomorskie;nowodworski;48505;1;17877;0;t2210;20405;0;104;0;10119;1
pomorskie;pucki;89160;10;32188;0;t2211;36247;1;777;0;19948;9
pomorskie;s³upski;71752;14;25402;2;t2212;28633;3;946;0;16771;9
pomorskie;starogardzki;153428;10;55884;0;t2213;63936;1;736;1;32872;8
pomorskie;tczewski;136110;61;45923;18;t2214;54708;8;493;1;34986;34
pomorskie;wejherowski;252191;43;89180;6;t2215;103391;1;1093;0;58527;36
pomorskie;sztumski;61407;9;22396;5;t2216;26463;3;70;0;12478;1
pomorskie;Gdañsk;1157624;264;433098;18;t2261;491488;18;4615;4;228423;224
pomorskie;Gdynia;441965;210;148016;23;t2262;181244;19;2092;9;110613;159
pomorskie;S³upsk;176197;59;63351;7;t2263;71734;1;494;0;40618;51
pomorskie;Sopot;123858;0;47396;0;t2264;51044;0;211;0;25207;0
œl¹skie;bêdziñski;170500;47;59627;3;t2401;68030;0;640;0;42203;44
œl¹skie;bielski;163879;25;56146;0;t2402;68204;1;464;0;39065;24
œl¹skie;cieszyñski;228195;32;83939;4;t2403;96291;2;630;0;47335;26
œl¹skie;czêstochowski;131354;26;48498;1;t2404;53674;1;536;0;28646;24
œl¹skie;gliwicki;210626;52;70031;13;t2405;89365;4;229;0;51001;35
œl¹skie;k³obucki;84140;18;30769;2;t2406;35858;4;209;0;17304;12
œl¹skie;lubliniecki;80993;36;28855;4;t2407;34004;2;102;0;18032;30
œl¹skie;miko³owski;63254;25;22689;5;t2408;24822;0;290;0;15453;20
œl¹skie;myszkowski;81829;21;30210;2;t2409;33397;1;132;0;18090;18
œl¹skie;pszczyñski;103289;23;35684;1;t2410;40182;0;379;0;27044;22
œl¹skie;raciborski;127624;14;47112;3;t2411;53988;0;400;0;26124;11
œl¹skie;rybnicki;38862;5;14372;0;t2412;15222;0;40;0;9228;5
œl¹skie;tarnogórski;211569;59;79437;3;t2413;86297;1;510;0;45325;55
œl¹skie;bieruñsko-lêdziñski;58103;21;20968;5;t2414;23299;0;86;0;13750;16
œl¹skie;wodzis³awski;185320;49;66381;12;t2415;77162;4;254;0;41523;33
œl¹skie;zawierciañski;156523;26;54728;0;t2416;65324;6;620;0;35851;20
œl¹skie;¿ywiecki;153814;23;57236;1;t2417;62925;1;790;0;32863;21
œl¹skie;Bielsko-Bia³a;323077;93;117061;8;t2461;135686;3;1269;0;69061;82
œl¹skie;Bytom;213159;37;77403;11;t2462;89750;1;920;0;45086;25
œl¹skie;Chorzów;171014;68;61316;10;t2463;70725;9;506;0;38467;49
œl¹skie;Czêstochowa;404852;128;139882;7;t2464;163399;16;864;0;100707;105
œl¹skie;D¹browa Górnicza;146811;46;49639;5;t2465;56865;2;500;1;39807;38
œl¹skie;Gliwice;375026;51;142250;14;t2466;165497;2;789;0;66490;35
œl¹skie;Jastrzêbie-Zdrój;98954;105;32505;13;t2467;37942;3;700;0;27807;89
œl¹skie;Jaworzno;134565;20;48449;1;t2468;57244;1;714;0;28158;18
œl¹skie;Katowice;781473;179;298773;15;t2469;342372;8;2557;0;137771;156
œl¹skie;Mys³owice;77713;9;27553;0;t2470;30001;1;460;0;19699;8
œl¹skie;Piekary Œl¹skie;66992;22;21751;1;t2471;24576;0;290;0;20375;21
œl¹skie;Ruda Œl¹ska;249899;34;96796;2;t2472;104157;0;744;0;48202;32
œl¹skie;Rybnik;122521;26;38629;1;t2473;46218;1;279;0;37395;24
œl¹skie;Siemianowice Œl¹skie;125441;18;46691;1;t2474;51849;1;261;0;26640;16
œl¹skie;Sosnowiec;330848;66;114913;11;t2475;136195;12;592;0;79148;43
œl¹skie;Œwiêtoch³owice;58081;13;22009;1;t2476;24375;0;247;0;11450;12
œl¹skie;Tychy;172366;73;62226;6;t2477;66808;3;954;2;42378;62
œl¹skie;Zabrze;203576;88;71184;3;t2478;87138;0;964;0;44290;85
œl¹skie;¯ory;89365;26;33741;4;t2479;38317;1;780;0;16527;21
œwiêtokrzyskie;buski;80247;7;28679;0;t2601;33785;0;714;0;17069;7
œwiêtokrzyskie;jêdrzejowski;111409;9;41618;1;t2602;45989;0;400;0;23402;8
œwiêtokrzyskie;kazimierski;37902;11;13852;1;t2603;16126;0;223;0;7701;10
œwiêtokrzyskie;kielecki;175044;15;63691;4;t2604;74632;2;392;0;36329;9
œwiêtokrzyskie;konecki;88790;33;31738;4;t2605;36758;3;286;0;20008;26
œwiêtokrzyskie;opatowski;51618;0;19489;0;t2606;21759;0;515;0;9855;0
œwiêtokrzyskie;ostrowiecki;135478;17;48506;0;t2607;55654;0;316;0;31002;17
œwiêtokrzyskie;piñczowski;50807;21;17443;0;t2608;23687;15;43;0;9634;6
œwiêtokrzyskie;sandomierski;107349;4;40807;2;t2609;46563;1;877;0;19102;1
œwiêtokrzyskie;skar¿yski;81217;49;28483;3;t2610;31878;0;226;0;20630;46
œwiêtokrzyskie;starachowicki;95538;65;34223;6;t2611;38700;3;704;0;21911;56
œwiêtokrzyskie;staszowski;56639;0;20503;0;t2612;23076;0;355;0;12705;0
œwiêtokrzyskie;w³oszczowski;64315;0;24343;0;t2613;28323;0;67;0;11582;0
œwiêtokrzyskie;Kielce;399437;90;147948;5;t2661;173136;2;1136;0;77217;83
warmiñsko-mazurskie;bartoszycki;79477;0;29418;0;t2801;33606;0;203;0;16250;0
warmiñsko-mazurskie;braniewski;45719;13;17161;6;t2802;18387;1;57;0;10114;6
warmiñsko-mazurskie;dzia³dowski;78787;4;29204;0;t2803;31639;0;129;0;17815;4
warmiñsko-mazurskie;elbl¹ski;55442;9;21337;0;t2804;22285;0;493;0;11327;9
warmiñsko-mazurskie;e³cki;121948;30;41585;6;t2805;54863;1;833;0;24667;23
warmiñsko-mazurskie;gi¿ycki;79658;15;28812;1;t2806;33688;4;883;0;16275;10
warmiñsko-mazurskie;i³awski;107841;26;38066;10;t2807;44096;2;595;2;25084;12
warmiñsko-mazurskie;kêtrzyñski;67078;20;24395;1;t2808;25775;1;97;0;16811;18
warmiñsko-mazurskie;lidzbarski;44154;5;16641;1;t2809;17881;0;249;0;9383;4
warmiñsko-mazurskie;mr¹gowski;47490;6;16265;0;t2810;19118;0;260;0;11847;6
warmiñsko-mazurskie;nidzicki;68204;0;22564;0;t2811;34625;0;348;0;10667;0
warmiñsko-mazurskie;nowomiejski;57231;0;21147;0;t2812;24086;0;474;0;11524;0
warmiñsko-mazurskie;olecki;37429;15;14194;7;t2813;15299;1;172;0;7764;7
warmiñsko-mazurskie;olsztyñski;138088;35;52106;2;t2814;58227;4;987;0;26768;29
warmiñsko-mazurskie;ostródzki;102841;0;38308;0;t2815;42252;0;864;0;21417;0
warmiñsko-mazurskie;piski;71117;22;27266;2;t2816;31147;1;76;0;12628;19
