data;liczba_szczepien_dziennie;dawka_2_dziennie
27.12.2020;2176;0
28.12.2020;4393;0
29.12.2020;10091;0
30.12.2020;20414;1
31.12.2020;10618;0
01.01.2021;1346;1
02.01.2021;2259;0
03.01.2021;653;0
04.01.2021;40696;1
05.01.2021;55482;2
06.01.2021;18794;0
07.01.2021;30431;0
08.01.2021;11848;0
09.01.2021;2256;0
10.01.2021;997;0
11.01.2021;47622;3
12.01.2021;63510;0
13.01.2021;55139;0
14.01.2021;46652;1
15.01.2021;26297;0
16.01.2021;21043;17
17.01.2021;12095;419
18.01.2021;28472;2936
19.01.2021;49469;8163
20.01.2021;51098;14398
21.01.2021;53239;14848
22.01.2021;38221;5259
23.01.2021;16724;1356
24.01.2021;5327;557
25.01.2021;73535;29559
26.01.2021;132750;48301
27.01.2021;104149;26592
28.01.2021;89325;29472
29.01.2021;43785;16150
30.01.2021;16285;3115
31.01.2021;8690;1387
01.02.2021;57181;33259
02.02.2021;115237;57639
03.02.2021;122084;55864
04.02.2021;107424;51564
05.02.2021;52043;29553
06.02.2021;24702;15708
07.02.2021;16472;10152
08.02.2021;33157;11765
09.02.2021;90109;20416
10.02.2021;113489;44737
11.02.2021;112161;58880
12.02.2021;75965;43535
13.02.2021;35634;15150
14.02.2021;14685;4859
15.02.2021;36388;11753
16.02.2021;72024;33669
17.02.2021;155605;84683
18.02.2021;174866;93694
19.02.2021;102714;49974
20.02.2021;35652;7677
21.02.2021;15921;3613
22.02.2021;43219;4098
23.02.2021;71455;20351
24.02.2021;160215;76729
25.02.2021;174440;90372
26.02.2021;103243;45338
27.02.2021;44592;11756
28.02.2021;17775;5628
01.03.2021;46013;5625
02.03.2021;81877;21623
03.03.2021;156073;67685
04.03.2021;173080;85704
05.03.2021;108034;44549
06.03.2021;49092;11985
07.03.2021;17868;5351
08.03.2021;34167;3648
09.03.2021;63447;8379
10.03.2021;142112;42740
11.03.2021;161502;68052
12.03.2021;93921;39280
13.03.2021;29065;6711
14.03.2021;11773;3021
15.03.2021;25125;3572
16.03.2021;47277;10656
17.03.2021;132768;43493
18.03.2021;153306;66084
19.03.2021;87418;38307
20.03.2021;28136;9548
21.03.2021;9795;2753
