wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;8;0;2;0;t00
dolnoœl¹skie;boles³awiecki;81195;218;34689;17;t0201
dolnoœl¹skie;dzier¿oniowski;77573;161;34106;18;t0202
dolnoœl¹skie;g³ogowski;74099;313;31373;32;t0203
dolnoœl¹skie;górowski;28969;42;12597;0;t0204
dolnoœl¹skie;jaworski;43477;203;18458;6;t0205
dolnoœl¹skie;jeleniogórski;56755;271;24648;14;t0206
dolnoœl¹skie;kamiennogórski;36103;151;15827;33;t0207
dolnoœl¹skie;k³odzki;144884;520;63073;34;t0208
dolnoœl¹skie;legnicki;47698;55;20329;0;t0209
dolnoœl¹skie;lubañski;34084;173;13418;34;t0210
dolnoœl¹skie;lubiñski;137988;675;61901;33;t0211
dolnoœl¹skie;lwówecki;46285;60;20388;2;t0212
dolnoœl¹skie;milicki;38006;118;17037;3;t0213
dolnoœl¹skie;oleœnicki;113507;391;48445;30;t0214
dolnoœl¹skie;o³awski;49094;32;21911;0;t0215
dolnoœl¹skie;polkowicki;45355;130;19116;2;t0216
dolnoœl¹skie;strzeliñski;41202;275;18235;15;t0217
dolnoœl¹skie;œredzki;25298;169;11076;10;t0218
dolnoœl¹skie;œwidnicki;116606;335;49774;27;t0219
dolnoœl¹skie;trzebnicki;66074;190;30167;19;t0220
dolnoœl¹skie;wa³brzyski;35541;84;15887;2;t0221
dolnoœl¹skie;wo³owski;47168;231;19792;18;t0222
dolnoœl¹skie;wroc³awski;113743;271;51268;48;t0223
dolnoœl¹skie;z¹bkowicki;62571;180;27164;6;t0224
dolnoœl¹skie;zgorzelecki;67019;236;28511;6;t0225
dolnoœl¹skie;z³otoryjski;38837;120;16440;0;t0226
dolnoœl¹skie;Jelenia Góra;101565;381;45326;16;t0261
dolnoœl¹skie;Legnica;101610;367;44492;26;t0262
dolnoœl¹skie;Wroc³aw;1165018;3084;512123;154;t0264
dolnoœl¹skie;Wa³brzych;229800;468;101464;12;t0265
kujawsko-pomorskie;aleksandrowski;140334;179;64432;6;t0401
kujawsko-pomorskie;brodnicki;80616;316;35912;9;t0402
kujawsko-pomorskie;bydgoski;84581;194;38248;8;t0403
kujawsko-pomorskie;che³miñski;46711;248;20636;8;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;38985;64;17561;19;t0405
kujawsko-pomorskie;grudzi¹dzki;28818;104;12680;4;t0406
kujawsko-pomorskie;inowroc³awski;115596;230;51812;21;t0407
kujawsko-pomorskie;lipnowski;59107;106;26078;7;t0408
kujawsko-pomorskie;mogileñski;37646;265;16527;18;t0409
kujawsko-pomorskie;nakielski;93479;168;39913;4;t0410
kujawsko-pomorskie;radziejowski;47988;186;21702;9;t0411
kujawsko-pomorskie;rypiñski;40166;118;17858;1;t0412
kujawsko-pomorskie;sêpoleñski;53438;185;23240;20;t0413
kujawsko-pomorskie;œwiecki;87447;162;38126;11;t0414
kujawsko-pomorskie;toruñski;77816;278;33074;12;t0415
kujawsko-pomorskie;tucholski;42823;118;18965;4;t0416
kujawsko-pomorskie;w¹brzeski;31428;196;13583;4;t0417
kujawsko-pomorskie;w³oc³awski;71192;170;32605;16;t0418
kujawsko-pomorskie;¿niñski;57221;42;26202;2;t0419
kujawsko-pomorskie;Bydgoszcz;488140;1793;211525;87;t0461
kujawsko-pomorskie;Grudzi¹dz;136557;520;59922;16;t0462
kujawsko-pomorskie;Toruñ;225520;981;94921;51;t0463
kujawsko-pomorskie;W³oc³awek;108718;559;45130;31;t0464
lubelskie;bialski;69578;286;29838;27;t0601
lubelskie;bi³gorajski;62267;447;27362;15;t0602
lubelskie;che³mski;40797;105;18078;21;t0603
lubelskie;hrubieszowski;51311;245;22010;13;t0604
lubelskie;janowski;35355;117;15602;7;t0605
lubelskie;krasnostawski;47090;140;20261;15;t0606
lubelskie;kraœnicki;76094;257;33662;52;t0607
lubelskie;lubartowski;63643;152;28005;5;t0608
lubelskie;lubelski;96630;333;41329;10;t0609
lubelskie;³êczyñski;44799;236;20295;20;t0610
lubelskie;³ukowski;64638;295;28483;17;t0611
lubelskie;opolski;51557;85;22492;16;t0612
lubelskie;parczewski;32211;84;13791;5;t0613
lubelskie;pu³awski;111023;474;49536;29;t0614
lubelskie;radzyñski;35322;112;15588;19;t0615
lubelskie;rycki;59453;250;27080;42;t0616
lubelskie;œwidnicki;54481;256;23817;27;t0617
lubelskie;tomaszowski;62854;200;27476;19;t0618
lubelskie;w³odawski;38867;163;17032;17;t0619
lubelskie;zamojski;54697;263;25043;21;t0620
lubelskie;Bia³a Podlaska;80820;247;35484;42;t0661
lubelskie;Che³m;72532;219;30790;23;t0662
lubelskie;Lublin;513867;1586;215520;141;t0663
lubelskie;Zamoœæ;101724;478;44702;47;t0664
lubuskie;gorzowski;33431;75;14616;2;t0801
lubuskie;kroœnieñski;56080;117;25116;5;t0802
lubuskie;miêdzyrzecki;74606;344;32674;23;t0803
lubuskie;nowosolski;103728;453;43290;7;t0804
lubuskie;s³ubicki;43578;213;19527;14;t0805
lubuskie;strzelecko-drezdenecki;57273;144;23854;11;t0806
lubuskie;sulêciñski;35834;193;15013;7;t0807
lubuskie;œwiebodziñski;61019;100;26576;0;t0808
lubuskie;zielonogórski;97622;341;43013;6;t0809
lubuskie;¿agañski;77230;300;32783;24;t0810
lubuskie;¿arski;110617;343;49057;19;t0811
