wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
dolnoœl¹skie;boles³awiecki;48107;2;16005;1;t0201
dolnoœl¹skie;dzier¿oniowski;44964;0;15924;0;t0202
dolnoœl¹skie;g³ogowski;41004;0;13807;0;t0203
dolnoœl¹skie;górowski;17783;0;5408;0;t0204
dolnoœl¹skie;jaworski;28211;53;9769;4;t0205
dolnoœl¹skie;jeleniogórski;36869;0;14245;0;t0206
dolnoœl¹skie;kamiennogórski;20282;0;7512;0;t0207
dolnoœl¹skie;k³odzki;84989;0;31849;0;t0208
dolnoœl¹skie;legnicki;26740;0;7574;0;t0209
dolnoœl¹skie;lubañski;17710;0;6186;0;t0210
dolnoœl¹skie;lubiñski;93474;449;37157;407;t0211
dolnoœl¹skie;lwówecki;25818;0;8945;0;t0212
dolnoœl¹skie;milicki;22949;0;8709;0;t0213
dolnoœl¹skie;oleœnicki;51632;748;14449;98;t0214
dolnoœl¹skie;o³awski;34149;0;14073;0;t0215
dolnoœl¹skie;polkowicki;24988;0;5550;0;t0216
dolnoœl¹skie;strzeliñski;24668;0;8880;0;t0217
dolnoœl¹skie;œredzki;15513;0;6080;0;t0218
dolnoœl¹skie;œwidnicki;63504;0;20288;0;t0219
dolnoœl¹skie;trzebnicki;40751;245;15692;74;t0220
dolnoœl¹skie;wa³brzyski;24087;1;9952;1;t0221
dolnoœl¹skie;wo³owski;28517;0;10173;0;t0222
dolnoœl¹skie;wroc³awski;69874;0;24838;0;t0223
dolnoœl¹skie;z¹bkowicki;38156;0;14230;0;t0224
dolnoœl¹skie;zgorzelecki;37933;7;14203;0;t0225
dolnoœl¹skie;z³otoryjski;23537;0;8129;0;t0226
dolnoœl¹skie;Jelenia Góra;60239;0;21835;0;t0261
dolnoœl¹skie;Legnica;61343;0;22161;0;t0262
dolnoœl¹skie;Wroc³aw;728243;5276;263258;3784;t0264
dolnoœl¹skie;Wa³brzych;157865;846;60699;455;t0265
kujawsko-pomorskie;aleksandrowski;105560;672;45393;607;t0401
kujawsko-pomorskie;brodnicki;44792;183;15686;0;t0402
kujawsko-pomorskie;bydgoski;49173;94;16823;3;t0403
kujawsko-pomorskie;che³miñski;25379;287;8884;0;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;21210;269;6621;0;t0405
kujawsko-pomorskie;grudzi¹dzki;15732;0;4728;0;t0406
kujawsko-pomorskie;inowroc³awski;74469;39;28601;15;t0407
kujawsko-pomorskie;lipnowski;33321;0;11408;0;t0408
kujawsko-pomorskie;mogileñski;15989;0;4680;0;t0409
