wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
dolnoœl¹skie;boles³awiecki;60468;50;25724;50;t0201
dolnoœl¹skie;dzier¿oniowski;55106;120;23030;75;t0202
dolnoœl¹skie;g³ogowski;50282;46;19851;46;t0203
dolnoœl¹skie;górowski;22548;410;9250;280;t0204
dolnoœl¹skie;jaworski;33244;45;13992;18;t0205
dolnoœl¹skie;jeleniogórski;43202;135;18907;5;t0206
dolnoœl¹skie;kamiennogórski;25248;0;10799;0;t0207
dolnoœl¹skie;k³odzki;104009;227;44939;156;t0208
dolnoœl¹skie;legnicki;35098;559;13936;401;t0209
dolnoœl¹skie;lubañski;22549;240;8764;98;t0210
dolnoœl¹skie;lubiñski;109539;310;50647;239;t0211
dolnoœl¹skie;lwówecki;32176;252;12974;156;t0212
dolnoœl¹skie;milicki;27483;111;11688;108;t0213
dolnoœl¹skie;oleœnicki;70092;1118;27394;963;t0214
dolnoœl¹skie;o³awski;40070;0;18246;0;t0215
dolnoœl¹skie;polkowicki;34865;141;14024;123;t0216
dolnoœl¹skie;strzeliñski;30054;119;12596;79;t0217
dolnoœl¹skie;œredzki;18420;0;8236;0;t0218
dolnoœl¹skie;œwidnicki;80009;432;32434;347;t0219
dolnoœl¹skie;trzebnicki;48656;464;20742;380;t0220
dolnoœl¹skie;wa³brzyski;27714;3;12478;3;t0221
dolnoœl¹skie;wo³owski;35468;0;15064;0;t0222
dolnoœl¹skie;wroc³awski;84633;1015;35487;820;t0223
dolnoœl¹skie;z¹bkowicki;45798;484;19977;353;t0224
dolnoœl¹skie;zgorzelecki;47220;0;20055;0;t0225
dolnoœl¹skie;z³otoryjski;28443;0;11648;0;t0226
dolnoœl¹skie;Jelenia Góra;73778;515;32192;454;t0261
dolnoœl¹skie;Legnica;75133;178;32931;123;t0262
dolnoœl¹skie;Wroc³aw;900907;4151;394730;2878;t0264
dolnoœl¹skie;Wa³brzych;186303;1560;83705;1228;t0265
kujawsko-pomorskie;aleksandrowski;118691;106;54770;16;t0401
kujawsko-pomorskie;brodnicki;54527;84;21863;49;t0402
kujawsko-pomorskie;bydgoski;62778;639;25952;364;t0403
kujawsko-pomorskie;che³miñski;32272;78;13254;30;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;27601;137;10773;78;t0405
kujawsko-pomorskie;grudzi¹dzki;20288;0;8144;0;t0406
kujawsko-pomorskie;inowroc³awski;89861;505;39388;433;t0407
kujawsko-pomorskie;lipnowski;41864;208;17329;31;t0408
kujawsko-pomorskie;mogileñski;21897;0;8530;0;t0409
kujawsko-pomorskie;nakielski;64905;624;26291;430;t0410
kujawsko-pomorskie;radziejowski;37598;428;15680;302;t0411
kujawsko-pomorskie;rypiñski;26638;0;10439;0;t0412
kujawsko-pomorskie;sêpoleñski;41729;0;18316;0;t0413
kujawsko-pomorskie;œwiecki;60888;709;25259;515;t0414
kujawsko-pomorskie;toruñski;57740;428;21649;180;t0415
kujawsko-pomorskie;tucholski;31332;221;12815;216;t0416
kujawsko-pomorskie;w¹brzeski;21601;342;8664;166;t0417
kujawsko-pomorskie;w³oc³awski;51442;433;21603;406;t0418
kujawsko-pomorskie;¿niñski;41474;608;16542;548;t0419
kujawsko-pomorskie;Bydgoszcz;356329;1997;151327;1496;t0461
kujawsko-pomorskie;Grudzi¹dz;99996;740;40862;123;t0462
kujawsko-pomorskie;Toruñ;148043;1498;59071;1017;t0463
kujawsko-pomorskie;W³oc³awek;73660;627;29302;467;t0464
lubelskie;bialski;51209;148;21756;92;t0601
lubelskie;bi³gorajski;44005;12;19193;12;t0602
lubelskie;che³mski;30089;24;12679;0;t0603
lubelskie;hrubieszowski;36203;10;15318;5;t0604
lubelskie;janowski;24368;138;10393;86;t0605
lubelskie;krasnostawski;35188;163;15368;117;t0606
lubelskie;kraœnicki;57635;59;25952;48;t0607
lubelskie;lubartowski;45731;297;19614;220;t0608
lubelskie;lubelski;70746;143;30451;121;t0609
lubelskie;³êczyñski;34400;0;15223;0;t0610
lubelskie;³ukowski;45014;181;19494;123;t0611
lubelskie;opolski;36225;0;15350;0;t0612
lubelskie;parczewski;24491;0;11011;0;t0613
lubelskie;pu³awski;80931;38;35454;0;t0614
lubelskie;radzyñski;24768;164;10467;83;t0615
lubelskie;rycki;45091;126;19858;60;t0616
lubelskie;œwidnicki;37476;36;16647;24;t0617
lubelskie;tomaszowski;45477;173;19770;123;t0618
lubelskie;w³odawski;30824;48;13605;25;t0619
lubelskie;zamojski;40095;0;17760;0;t0620
lubelskie;Bia³a Podlaska;58567;119;26134;101;t0661
lubelskie;Che³m;51625;301;22151;220;t0662
lubelskie;Lublin;379769;706;170404;511;t0663
lubelskie;Zamoœæ;75635;216;34176;168;t0664
lubuskie;gorzowski;24902;35;10924;35;t0801
lubuskie;kroœnieñski;42579;0;18802;0;t0802
lubuskie;miêdzyrzecki;57541;277;25613;222;t0803
lubuskie;nowosolski;74709;492;32541;263;t0804
lubuskie;s³ubicki;30654;197;12777;159;t0805
lubuskie;strzelecko-drezdenecki;40972;254;17707;209;t0806
lubuskie;sulêciñski;23096;168;9647;108;t0807
lubuskie;œwiebodziñski;47344;1303;20402;1040;t0808
lubuskie;zielonogórski;74895;435;32717;244;t0809
lubuskie;¿agañski;56255;14;24101;4;t0810
lubuskie;¿arski;85406;179;38299;167;t0811
lubuskie;wschowski;21041;829;9191;749;t0812
lubuskie;Gorzów Wielkopolski;121289;992;54837;687;t0861
lubuskie;Zielona Góra;127837;228;56991;166;t0862
³ódzkie;be³chatowski;57254;366;23503;112;t1001
³ódzkie;kutnowski;71802;342;31349;171;t1002
³ódzkie;³aski;28825;252;12299;184;t1003
³ódzkie;³êczycki;39988;54;16278;0;t1004
³ódzkie;³owicki;78002;371;35212;231;t1005
³ódzkie;³ódzki wschodni;29762;147;11848;147;t1006
³ódzkie;opoczyñski;46568;136;19315;109;t1007
³ódzkie;pabianicki;86909;449;36634;280;t1008
³ódzkie;pajêczañski;25660;60;10882;4;t1009
³ódzkie;piotrkowski;38304;592;15176;268;t1010
³ódzkie;poddêbicki;30570;0;12970;0;t1011
³ódzkie;radomszczañski;68394;306;29067;130;t1012
³ódzkie;rawski;22524;0;9014;0;t1013
³ódzkie;sieradzki;77854;597;31571;269;t1014
³ódzkie;skierniewicki;19398;0;8300;0;t1015
³ódzkie;tomaszowski;86071;72;37936;47;t1016
³ódzkie;wieluñski;75569;341;34095;239;t1017
³ódzkie;wieruszowski;26350;0;10828;0;t1018
³ódzkie;zduñskowolski;38973;404;15762;222;t1019
³ódzkie;zgierski;107249;103;45856;103;t1020
³ódzkie;brzeziñski;28725;264;12540;224;t1021
³ódzkie;£ódŸ;776393;4601;345335;3670;t1061
³ódzkie;Piotrków Trybunalski;61013;115;24791;108;t1062
³ódzkie;Skierniewice;61009;582;27177;577;t1063
ma³opolskie;bocheñski;58730;962;22271;406;t1201
ma³opolskie;brzeski;51041;503;20661;363;t1202
ma³opolskie;chrzanowski;91738;421;38242;273;t1203
ma³opolskie;d¹browski;33244;60;14205;32;t1204
ma³opolskie;gorlicki;70479;142;31631;90;t1205
ma³opolskie;krakowski;121989;1099;49623;790;t1206
ma³opolskie;limanowski;68911;666;29107;335;t1207
ma³opolskie;miechowski;50644;48;21770;2;t1208
ma³opolskie;myœlenicki;76575;660;30908;544;t1209
ma³opolskie;nowos¹decki;102818;638;41587;300;t1210
ma³opolskie;nowotarski;102586;446;42287;134;t1211
ma³opolskie;olkuski;91857;744;39019;413;t1212
ma³opolskie;oœwiêcimski;89988;1193;34494;917;t1213
ma³opolskie;proszowicki;35126;1;15515;0;t1214
ma³opolskie;suski;53310;65;21910;65;t1215
ma³opolskie;tarnowski;76167;715;31853;449;t1216
ma³opolskie;tatrzañski;28076;30;12207;30;t1217
