wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
dolnoœl¹skie;boles³awiecki;72240;181;32734;101;t0201
dolnoœl¹skie;dzier¿oniowski;67251;0;31668;0;t0202
dolnoœl¹skie;g³ogowski;63742;204;29063;106;t0203
dolnoœl¹skie;górowski;26549;0;12053;0;t0204
dolnoœl¹skie;jaworski;38784;98;17611;67;t0205
dolnoœl¹skie;jeleniogórski;50660;93;23600;35;t0206
dolnoœl¹skie;kamiennogórski;31161;81;14711;43;t0207
dolnoœl¹skie;k³odzki;127060;212;59683;75;t0208
dolnoœl¹skie;legnicki;43769;31;19553;26;t0209
dolnoœl¹skie;lubañski;29606;30;12553;19;t0210
dolnoœl¹skie;lubiñski;123690;186;59270;73;t0211
dolnoœl¹skie;lwówecki;41292;114;19169;58;t0212
dolnoœl¹skie;milicki;33976;47;16026;15;t0213
dolnoœl¹skie;oleœnicki;96200;377;43827;222;t0214
dolnoœl¹skie;o³awski;45035;0;21521;0;t0215
dolnoœl¹skie;polkowicki;41281;55;18099;24;t0216
dolnoœl¹skie;strzeliñski;36811;109;17256;50;t0217
dolnoœl¹skie;œredzki;21707;29;10301;11;t0218
dolnoœl¹skie;œwidnicki;100069;66;46243;58;t0219
dolnoœl¹skie;trzebnicki;58974;115;28344;88;t0220
dolnoœl¹skie;wa³brzyski;31141;20;14835;10;t0221
dolnoœl¹skie;wo³owski;41948;86;18733;32;t0222
dolnoœl¹skie;wroc³awski;102436;193;48866;110;t0223
dolnoœl¹skie;z¹bkowicki;54849;116;25784;49;t0224
dolnoœl¹skie;zgorzelecki;58521;227;26722;181;t0225
dolnoœl¹skie;z³otoryjski;34365;142;15481;85;t0226
dolnoœl¹skie;Jelenia Góra;89078;220;42901;109;t0261
dolnoœl¹skie;Legnica;88949;270;42060;174;t0262
dolnoœl¹skie;Wroc³aw;1042307;1019;491025;489;t0264
dolnoœl¹skie;Wa³brzych;209437;64;98071;24;t0265
kujawsko-pomorskie;aleksandrowski;131953;159;62818;49;t0401
kujawsko-pomorskie;brodnicki;71273;152;33447;96;t0402
kujawsko-pomorskie;bydgoski;76380;100;36181;52;t0403
kujawsko-pomorskie;che³miñski;41499;130;19461;91;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;35255;109;16400;50;t0405
kujawsko-pomorskie;grudzi¹dzki;25926;48;11716;21;t0406
kujawsko-pomorskie;inowroc³awski;103822;70;49376;38;t0407
kujawsko-pomorskie;lipnowski;52632;101;24113;50;t0408
kujawsko-pomorskie;mogileñski;31725;70;14940;45;t0409
kujawsko-pomorskie;nakielski;83193;1;37519;0;t0410
kujawsko-pomorskie;radziejowski;44202;47;20651;26;t0411
kujawsko-pomorskie;rypiñski;35320;174;16565;142;t0412
kujawsko-pomorskie;sêpoleñski;48370;133;22440;98;t0413
kujawsko-pomorskie;œwiecki;77413;183;35565;93;t0414
kujawsko-pomorskie;toruñski;71310;176;31218;126;t0415
kujawsko-pomorskie;tucholski;38929;90;17809;65;t0416
kujawsko-pomorskie;w¹brzeski;27643;12;12591;3;t0417
kujawsko-pomorskie;w³oc³awski;64363;120;30692;74;t0418
kujawsko-pomorskie;¿niñski;52329;106;24757;101;t0419
kujawsko-pomorskie;Bydgoszcz;430262;697;202079;305;t0461
kujawsko-pomorskie;Grudzi¹dz;122746;178;56856;83;t0462
kujawsko-pomorskie;Toruñ;190642;328;88682;188;t0463
kujawsko-pomorskie;W³oc³awek;93183;152;42362;53;t0464
lubelskie;bialski;61226;203;28085;121;t0601
lubelskie;bi³gorajski;53600;255;25504;171;t0602
lubelskie;che³mski;35866;59;16904;39;t0603
lubelskie;hrubieszowski;44307;110;20362;82;t0604
lubelskie;janowski;30562;153;14328;88;t0605
lubelskie;krasnostawski;40760;64;18805;25;t0606
lubelskie;kraœnicki;66148;138;31283;72;t0607
lubelskie;lubartowski;54477;73;25551;40;t0608
lubelskie;lubelski;83386;134;38040;68;t0609
lubelskie;³êczyñski;39951;114;19118;69;t0610
lubelskie;³ukowski;55453;140;26028;79;t0611
lubelskie;opolski;44439;106;20436;44;t0612
lubelskie;parczewski;27961;36;12968;26;t0613
lubelskie;pu³awski;97213;143;46399;87;t0614
lubelskie;radzyñski;30593;56;14509;2;t0615
lubelskie;rycki;53132;83;25511;61;t0616
lubelskie;œwidnicki;45550;135;21815;66;t0617
lubelskie;tomaszowski;55295;106;25761;72;t0618
lubelskie;w³odawski;34836;30;16247;2;t0619
lubelskie;zamojski;48214;139;23398;99;t0620
lubelskie;Bia³a Podlaska;69487;211;32819;131;t0661
lubelskie;Che³m;62796;120;28752;66;t0662
lubelskie;Lublin;440463;744;202829;292;t0663
lubelskie;Zamoœæ;88718;182;41759;82;t0664
lubuskie;gorzowski;28960;5;13519;0;t0801
lubuskie;kroœnieñski;50643;83;24116;70;t0802
lubuskie;miêdzyrzecki;66408;74;31056;40;t0803
lubuskie;nowosolski;90722;214;40864;134;t0804
lubuskie;s³ubicki;37883;95;18081;58;t0805
lubuskie;strzelecko-drezdenecki;49862;43;22574;16;t0806
lubuskie;sulêciñski;30248;90;13787;27;t0807
lubuskie;œwiebodziñski;54764;50;25431;27;t0808
lubuskie;zielonogórski;88378;76;41172;30;t0809
lubuskie;¿agañski;67595;155;31189;70;t0810
lubuskie;¿arski;99179;313;46787;185;t0811
lubuskie;wschowski;26663;0;12699;0;t0812
lubuskie;Gorzów Wielkopolski;148570;270;68747;93;t0861
lubuskie;Zielona Góra;149946;187;71572;88;t0862
³ódzkie;be³chatowski;72846;215;33458;116;t1001
³ódzkie;kutnowski;87975;165;42635;94;t1002
³ódzkie;³aski;35929;124;17190;35;t1003
³ódzkie;³êczycki;50911;197;23471;130;t1004
³ódzkie;³owicki;89693;160;42850;114;t1005
³ódzkie;³ódzki wschodni;36673;66;16578;22;t1006
³ódzkie;opoczyñski;58696;128;26601;86;t1007
³ódzkie;pabianicki;107154;321;50649;207;t1008
³ódzkie;pajêczañski;29701;126;13516;61;t1009
³ódzkie;piotrkowski;49284;62;22892;32;t1010
³ódzkie;poddêbicki;36762;0;17379;0;t1011
³ódzkie;radomszczañski;87593;276;41077;155;t1012
³ódzkie;rawski;28374;34;12929;32;t1013
³ódzkie;sieradzki;99000;215;45373;116;t1014
³ódzkie;skierniewicki;23765;26;11298;17;t1015
³ódzkie;tomaszowski;104701;273;49565;130;t1016
³ódzkie;wieluñski;87041;174;41533;127;t1017
³ódzkie;wieruszowski;32710;82;14876;57;t1018
³ódzkie;zduñskowolski;49228;33;22773;2;t1019
³ódzkie;zgierski;128372;276;60460;169;t1020
³ódzkie;brzeziñski;34529;85;16432;49;t1021
³ódzkie;£ódŸ;895355;1216;424405;610;t1061
³ódzkie;Piotrków Trybunalski;80120;244;37654;122;t1062
³ódzkie;Skierniewice;71744;275;33975;115;t1063
ma³opolskie;bocheñski;77008;142;34527;88;t1201
ma³opolskie;brzeski;65795;194;30517;110;t1202
ma³opolskie;chrzanowski;109812;224;50670;121;t1203
ma³opolskie;d¹browski;41685;152;19504;111;t1204
ma³opolskie;gorlicki;84753;251;40094;125;t1205
ma³opolskie;krakowski;156452;384;73091;181;t1206
ma³opolskie;limanowski;86955;208;39862;85;t1207
ma³opolskie;miechowski;60117;105;28852;72;t1208
ma³opolskie;myœlenicki;101306;117;47642;50;t1209
ma³opolskie;nowos¹decki;128508;224;57779;105;t1210
ma³opolskie;nowotarski;129036;364;58839;207;t1211
ma³opolskie;olkuski;108397;62;50390;28;t1212
ma³opolskie;oœwiêcimski;119105;282;56190;145;t1213
ma³opolskie;proszowicki;42966;305;20445;223;t1214
ma³opolskie;suski;67830;297;32128;258;t1215
ma³opolskie;tarnowski;93771;332;43490;206;t1216
ma³opolskie;tatrzañski;34925;62;16580;29;t1217
ma³opolskie;wadowicki;116887;291;52435;158;t1218
ma³opolskie;wielicki;108481;377;49168;171;t1219
ma³opolskie;Kraków;1168306;1499;555595;777;t1261
ma³opolskie;Nowy S¹cz;62853;331;29757;143;t1262
ma³opolskie;Tarnów;111092;376;51239;238;t1263
mazowieckie;bia³obrzeski;34946;86;16541;34;t1401
mazowieckie;ciechanowski;78773;151;37442;87;t1402
mazowieckie;garwoliñski;81145;172;38653;110;t1403
