wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
dolnoœl¹skie;boles³awiecki;72284;41;32737;3;t0201
dolnoœl¹skie;dzier¿oniowski;67636;28;31773;0;t0202
dolnoœl¹skie;g³ogowski;63751;0;29066;0;t0203
dolnoœl¹skie;górowski;26549;0;12053;0;t0204
dolnoœl¹skie;jaworski;38819;0;17612;0;t0205
dolnoœl¹skie;jeleniogórski;50746;73;23603;1;t0206
dolnoœl¹skie;kamiennogórski;31237;0;14714;0;t0207
dolnoœl¹skie;k³odzki;127133;7;59691;0;t0208
dolnoœl¹skie;legnicki;43786;0;19553;0;t0209
dolnoœl¹skie;lubañski;29656;0;12553;0;t0210
dolnoœl¹skie;lubiñski;123835;0;59324;0;t0211
dolnoœl¹skie;lwówecki;41320;11;19169;0;t0212
dolnoœl¹skie;milicki;33976;0;16026;0;t0213
dolnoœl¹skie;oleœnicki;96743;163;44135;28;t0214
dolnoœl¹skie;o³awski;45205;94;21521;0;t0215
dolnoœl¹skie;polkowicki;41328;41;18101;2;t0216
dolnoœl¹skie;strzeliñski;36832;0;17257;0;t0217
dolnoœl¹skie;œredzki;21707;0;10301;0;t0218
dolnoœl¹skie;œwidnicki;100542;199;46383;0;t0219
dolnoœl¹skie;trzebnicki;59052;0;28393;0;t0220
dolnoœl¹skie;wa³brzyski;31143;0;14836;0;t0221
dolnoœl¹skie;wo³owski;41990;18;18749;6;t0222
dolnoœl¹skie;wroc³awski;102631;0;48983;0;t0223
dolnoœl¹skie;z¹bkowicki;54856;5;25786;0;t0224
dolnoœl¹skie;zgorzelecki;58726;54;26752;0;t0225
dolnoœl¹skie;z³otoryjski;34397;0;15487;0;t0226
dolnoœl¹skie;Jelenia Góra;89175;0;42955;0;t0261
dolnoœl¹skie;Legnica;89048;0;42109;0;t0262
dolnoœl¹skie;Wroc³aw;1043752;596;491430;84;t0264
dolnoœl¹skie;Wa³brzych;209711;65;98150;0;t0265
kujawsko-pomorskie;aleksandrowski;132067;26;62845;0;t0401
kujawsko-pomorskie;brodnicki;71364;91;33447;0;t0402
kujawsko-pomorskie;bydgoski;76447;0;36204;0;t0403
kujawsko-pomorskie;che³miñski;41508;0;19470;0;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;35256;1;16401;1;t0405
kujawsko-pomorskie;grudzi¹dzki;26012;71;11718;1;t0406
kujawsko-pomorskie;inowroc³awski;103943;61;49400;0;t0407
kujawsko-pomorskie;lipnowski;52691;0;24162;0;t0408
kujawsko-pomorskie;mogileñski;31818;0;14982;0;t0409
kujawsko-pomorskie;nakielski;83912;101;37784;25;t0410
kujawsko-pomorskie;radziejowski;44318;0;20710;0;t0411
kujawsko-pomorskie;rypiñski;35322;0;16567;0;t0412
kujawsko-pomorskie;sêpoleñski;48478;42;22446;1;t0413
kujawsko-pomorskie;œwiecki;77467;0;35587;0;t0414
kujawsko-pomorskie;toruñski;71373;37;31219;1;t0415
kujawsko-pomorskie;tucholski;38969;0;17810;0;t0416
kujawsko-pomorskie;w¹brzeski;27643;0;12591;0;t0417
kujawsko-pomorskie;w³oc³awski;64473;41;30722;2;t0418
kujawsko-pomorskie;¿niñski;52507;0;24864;0;t0419
kujawsko-pomorskie;Bydgoszcz;431180;525;202246;64;t0461
kujawsko-pomorskie;Grudzi¹dz;122896;0;56899;0;t0462
kujawsko-pomorskie;Toruñ;191408;271;88833;56;t0463
kujawsko-pomorskie;W³oc³awek;93434;65;42452;6;t0464
lubelskie;bialski;61279;53;28085;0;t0601
lubelskie;bi³gorajski;53644;42;25504;0;t0602
lubelskie;che³mski;35986;35;16945;0;t0603
lubelskie;hrubieszowski;44358;9;20390;0;t0604
lubelskie;janowski;30668;72;14335;3;t0605
lubelskie;krasnostawski;40812;5;18827;0;t0606
lubelskie;kraœnicki;66162;11;31278;0;t0607
lubelskie;lubartowski;54602;83;25644;61;t0608
lubelskie;lubelski;83555;38;38142;0;t0609
lubelskie;³êczyñski;39966;15;19118;0;t0610
lubelskie;³ukowski;55577;31;26083;0;t0611
lubelskie;opolski;44516;77;20468;32;t0612
lubelskie;parczewski;27987;26;12968;0;t0613
lubelskie;pu³awski;97272;0;46396;0;t0614
lubelskie;radzyñski;30603;5;14509;0;t0615
lubelskie;rycki;53337;69;25572;0;t0616
lubelskie;œwidnicki;45588;0;21837;0;t0617
lubelskie;tomaszowski;55471;103;25804;0;t0618
lubelskie;w³odawski;34835;0;16247;0;t0619
lubelskie;zamojski;48226;11;23398;0;t0620
lubelskie;Bia³a Podlaska;69595;64;32832;0;t0661
lubelskie;Che³m;62940;31;28830;0;t0662
lubelskie;Lublin;440845;67;202957;0;t0663
lubelskie;Zamoœæ;88744;0;41773;0;t0664
lubuskie;gorzowski;28970;9;13520;1;t0801
lubuskie;kroœnieñski;50816;104;24118;0;t0802
lubuskie;miêdzyrzecki;66599;40;31121;5;t0803
lubuskie;nowosolski;90970;45;40940;0;t0804
lubuskie;s³ubicki;37972;0;18107;0;t0805
lubuskie;strzelecko-drezdenecki;50051;91;22598;2;t0806
lubuskie;sulêciñski;30383;56;13810;19;t0807
lubuskie;œwiebodziñski;55086;138;25576;84;t0808
lubuskie;zielonogórski;88426;18;41172;0;t0809
lubuskie;¿agañski;67734;72;31189;0;t0810
lubuskie;¿arski;99378;63;46798;7;t0811
lubuskie;wschowski;26852;0;12822;0;t0812
lubuskie;Gorzów Wielkopolski;149071;90;68929;17;t0861
lubuskie;Zielona Góra;149954;0;71578;0;t0862
³ódzkie;be³chatowski;73077;55;33527;0;t1001
³ódzkie;kutnowski;88079;22;42684;0;t1002
³ódzkie;³aski;35988;41;17206;19;t1003
³ódzkie;³êczycki;51014;74;23518;47;t1004
³ódzkie;³owicki;89694;0;42850;0;t1005
³ódzkie;³ódzki wschodni;36687;0;16580;0;t1006
³ódzkie;opoczyñski;58932;171;26642;41;t1007
³ódzkie;pabianicki;107189;0;50669;0;t1008
³ódzkie;pajêczañski;29770;16;13520;0;t1009
³ódzkie;piotrkowski;49736;69;23085;0;t1010
³ódzkie;poddêbicki;36785;24;17379;0;t1011
³ódzkie;radomszczañski;87848;99;41171;5;t1012
³ódzkie;rawski;28470;96;12967;38;t1013
³ódzkie;sieradzki;99242;107;45440;18;t1014
³ódzkie;skierniewicki;23770;0;11298;0;t1015
³ódzkie;tomaszowski;104801;47;49602;6;t1016
³ódzkie;wieluñski;87196;55;41584;1;t1017
³ódzkie;wieruszowski;32746;12;14882;0;t1018
³ódzkie;zduñskowolski;49488;26;22940;0;t1019
³ódzkie;zgierski;128422;14;60464;0;t1020
³ódzkie;brzeziñski;34529;0;16432;0;t1021
³ódzkie;£ódŸ;896786;439;424755;29;t1061
³ódzkie;Piotrków Trybunalski;80309;104;37677;0;t1062
³ódzkie;Skierniewice;71791;21;33975;0;t1063
ma³opolskie;bocheñski;77516;142;34777;23;t1201
ma³opolskie;brzeski;66026;38;30653;0;t1202
ma³opolskie;chrzanowski;109996;45;50737;1;t1203
ma³opolskie;d¹browski;41685;0;19504;0;t1204
ma³opolskie;gorlicki;84757;0;40094;0;t1205
ma³opolskie;krakowski;156719;121;73165;30;t1206
ma³opolskie;limanowski;87267;153;39975;35;t1207
ma³opolskie;miechowski;60151;20;28854;1;t1208
ma³opolskie;myœlenicki;101591;77;47753;10;t1209
ma³opolskie;nowos¹decki;129002;262;57886;33;t1210
ma³opolskie;nowotarski;129470;117;59037;0;t1211
ma³opolskie;olkuski;108891;123;50559;22;t1212
ma³opolskie;oœwiêcimski;119539;156;56360;21;t1213
ma³opolskie;proszowicki;43063;91;20445;0;t1214
ma³opolskie;suski;67925;0;32219;0;t1215
ma³opolskie;tarnowski;93968;57;43612;0;t1216
ma³opolskie;tatrzañski;34950;0;16581;0;t1217
ma³opolskie;wadowicki;117296;141;52596;8;t1218
ma³opolskie;wielicki;108670;21;49271;0;t1219
ma³opolskie;Kraków;1170088;365;556278;108;t1261
ma³opolskie;Nowy S¹cz;62892;0;29788;0;t1262
ma³opolskie;Tarnów;111341;63;51311;4;t1263
mazowieckie;bia³obrzeski;35014;5;16584;0;t1401
mazowieckie;ciechanowski;78937;71;37486;3;t1402
mazowieckie;garwoliñski;81425;0;38839;0;t1403
mazowieckie;gostyniñski;27823;10;13438;0;t1404
mazowieckie;grodziski;94098;42;43279;1;t1405
mazowieckie;grójecki;103385;36;48894;1;t1406
mazowieckie;kozienicki;43057;59;20496;9;t1407
mazowieckie;legionowski;74458;104;32721;74;t1408
mazowieckie;lipski;25918;4;12315;4;t1409
mazowieckie;³osicki;18215;9;8794;0;t1410
mazowieckie;makowski;40225;10;18742;0;t1411
mazowieckie;miñski;126784;187;57187;90;t1412
mazowieckie;m³awski;59491;50;28335;0;t1413
mazowieckie;nowodworski;108759;5;50886;5;t1414
mazowieckie;ostro³êcki;48844;15;22844;1;t1415
mazowieckie;ostrowski;49437;25;23908;0;t1416
mazowieckie;otwocki;89933;18;43248;0;t1417
