data;liczba_szczepien_dziennie;dawka_2_dziennie;dawka_1_dziennie;dawka_3_dziennie;dawka_przypomianjaca_dziennie
2020-12-27;2166;0;2166;0;0
2020-12-28;4381;0;4381;0;0
2020-12-29;10019;0;10019;0;0
2020-12-30;20306;0;20306;0;0
2020-12-31;10602;0;10601;1;0
2021-01-01;1351;2;1349;0;0
2021-01-02;2259;0;2259;0;0
2021-01-03;640;0;640;0;0
2021-01-04;40574;1;40573;0;0
2021-01-05;55282;1;55281;0;0
2021-01-06;18744;0;18744;0;0
2021-01-07;30331;0;30331;0;0
2021-01-08;11814;0;11814;0;0
2021-01-09;2261;0;2261;0;0
2021-01-10;991;2;989;0;0
2021-01-11;47580;3;47577;0;0
2021-01-12;63366;0;63366;0;0
2021-01-13;55126;1;55125;0;0
2021-01-14;46538;2;46536;0;0
2021-01-15;26247;1;26246;0;0
2021-01-16;20984;17;20967;0;0
2021-01-17;12072;435;11637;0;0
2021-01-18;28308;2948;25358;2;0
2021-01-19;49435;8127;41308;0;0
2021-01-20;51211;14489;36722;0;0
2021-01-21;53010;14801;38209;0;0
2021-01-22;38197;5265;32932;0;0
2021-01-23;16868;1362;15506;0;0
2021-01-24;5363;557;4806;0;0
2021-01-25;73289;29565;43724;0;0
2021-01-26;132922;48416;84505;1;0
2021-01-27;104788;26614;78174;0;0
2021-01-28;89535;29527;60008;0;0
2021-01-29;43734;16139;27595;0;0
2021-01-30;16263;3125;13138;0;0
2021-01-31;8686;1395;7291;0;0
2021-02-01;57132;33384;23748;0;0
2021-02-02;114715;57527;57188;0;0
2021-02-03;121850;56116;65734;0;0
2021-02-04;107328;51697;55631;0;0
2021-02-05;52098;29702;22396;0;0
2021-02-06;24690;15745;8945;0;0
2021-02-07;16395;10190;6205;0;0
2021-02-08;33119;11778;21341;0;0
2021-02-09;89794;20266;69527;1;0
2021-02-10;113418;45120;68298;0;0
2021-02-11;111906;59090;52816;0;0
2021-02-12;75883;43817;32066;0;0
2021-02-13;35676;15303;20373;0;0
2021-02-14;14725;4883;9842;0;0
2021-02-15;36349;11801;24548;0;0
2021-02-16;71858;34024;37834;0;0
2021-02-17;155190;85999;69189;2;0
2021-02-18;174853;95125;79728;0;0
2021-02-19;103321;50466;52855;0;0
2021-02-20;36013;7738;28275;0;0
2021-02-21;16063;3636;12427;0;0
2021-02-22;43425;4158;39267;0;0
2021-02-23;71936;20613;51323;0;0
2021-02-24;161010;77225;83785;0;0
2021-02-25;175104;90891;84213;0;0
2021-02-26;103731;45785;57946;0;0
2021-02-27;44795;11949;32846;0;0
2021-02-28;18061;5847;12214;0;0
2021-03-01;46131;5430;40701;0;0
2021-03-02;82507;21853;60654;0;0
2021-03-03;156867;68190;88674;3;0
2021-03-04;174091;86088;88003;0;0
2021-03-05;108789;44790;63998;1;0
2021-03-06;49830;12103;37727;0;0
2021-03-07;18018;5401;12617;0;0
2021-03-08;34556;3692;30864;0;0
2021-03-09;63871;8446;55425;0;0
2021-03-10;143400;43153;100247;0;0
2021-03-11;162960;68521;94438;1;0
2021-03-12;95142;39675;55467;0;0
2021-03-13;29974;6749;23225;0;0
2021-03-14;11878;3044;8834;0;0
2021-03-15;25796;3560;22236;0;0
2021-03-16;47887;10756;37131;0;0
2021-03-17;133999;44000;89999;0;0
2021-03-18;155356;66813;88543;0;0
2021-03-19;89492;39068;50423;1;0
2021-03-20;29793;10315;19478;0;0
2021-03-21;10654;3084;7570;0;0
2021-03-22;51879;3986;47892;1;0
2021-03-23;117961;20031;97930;0;0
2021-03-24;192036;50278;141758;0;0
2021-03-25;216529;71981;144548;0;0
2021-03-26;162302;40824;121478;0;0
2021-03-27;92103;15054;77049;0;0
2021-03-28;35727;6942;28785;0;0
2021-03-29;80103;9901;70202;0;0
2021-03-30;117557;16147;101410;0;0
2021-03-31;190809;20811;169998;0;0
2021-04-01;205234;19578;185656;0;0
2021-04-02;153045;11337;141708;0;0
2021-04-03;36396;2769;33627;0;0
2021-04-04;3351;361;2990;0;0
2021-04-05;3897;531;3366;0;0
2021-04-06;126130;8171;117959;0;0
2021-04-07;220556;7413;213143;0;0
2021-04-08;258276;5870;252406;0;0
2021-04-09;220575;4721;215854;0;0
2021-04-10;154446;4210;150236;0;0
2021-04-11;44730;792;43938;0;0
2021-04-12;106413;7049;99364;0;0
2021-04-13;186772;23432;163340;0;0
2021-04-14;254800;54012;200788;0;0
2021-04-15;267971;59440;208531;0;0
2021-04-16;201259;28354;172905;0;0
2021-04-17;140667;11995;128672;0;0
2021-04-18;39787;4054;35733;0;0
2021-04-19;109378;13117;96261;0;0
2021-04-20;203053;34369;168684;0;0
2021-04-21;283130;74697;208433;0;0
2021-04-22;306445;79648;226797;0;0
2021-04-23;260067;46951;213116;0;0
2021-04-24;205942;24549;181393;0;0
2021-04-25;56041;9303;46738;0;0
2021-04-26;139753;30960;108793;0;0
2021-04-27;253983;58879;195104;0;0
2021-04-28;345418;99697;245720;1;0
2021-04-29;388215;109234;278981;0;0
2021-04-30;357920;75274;282645;1;0
2021-05-01;121858;15607;106250;1;0
2021-05-02;59446;10216;49230;0;0
2021-05-03;47120;5563;41557;0;0
2021-05-04;234642;63370;171272;0;0
2021-05-05;399357;123012;276345;0;0
2021-05-06;424420;142154;282266;0;0
2021-05-07;379537;125066;254471;0;0
2021-05-08;258640;63760;194880;0;0
2021-05-09;82435;14882;67553;0;0
2021-05-10;188720;52665;136055;0;0
2021-05-11;321377;110023;211354;0;0
2021-05-12;434696;181360;253336;0;0
2021-05-13;442083;194114;247969;0;0
2021-05-14;374009;152640;221369;0;0
2021-05-15;278140;110885;167255;0;0
2021-05-16;90363;29711;60652;0;0
2021-05-17;149269;50334;98935;0;0
2021-05-18;331576;126051;205525;0;0
2021-05-19;446473;186283;260190;0;0
2021-05-20;445872;201515;244357;0;0
2021-05-21;357194;155605;201589;0;0
2021-05-22;241362;111272;130090;0;0
2021-05-23;68154;35682;32472;0;0
2021-05-24;135701;76998;58703;0;0
2021-05-25;306390;158517;147873;0;0
2021-05-26;397698;212583;185115;0;0
2021-05-27;387463;232572;154891;0;0
2021-05-28;350087;202705;147381;1;0
2021-05-29;278749;152079;126670;0;0
2021-05-30;91908;44219;47689;0;0
2021-05-31;167793;98704;69089;0;0
2021-06-01;467368;270884;196483;1;0
2021-06-02;653112;401957;251155;0;0
2021-06-03;141206;64744;76462;0;0
2021-06-04;431562;257459;174103;0;0
2021-06-05;272061;120600;151461;0;0
2021-06-06;99141;41034;58107;0;0
2021-06-07;203516;127936;75580;0;0
2021-06-08;401573;243328;158245;0;0
2021-06-09;508092;303552;204540;0;0
2021-06-10;485641;298431;187210;0;0
2021-06-11;426012;266854;159158;0;0
2021-06-12;318988;182454;136534;0;0
2021-06-13;102784;58906;43878;0;0
2021-06-14;214326;168669;45657;0;0
2021-06-15;375626;264785;110841;0;0
2021-06-16;434385;281064;153321;0;0
2021-06-17;403182;272870;130312;0;0
2021-06-18;326604;220975;105629;0;0
2021-06-19;220777;135941;84836;0;0
2021-06-20;66571;43815;22756;0;0
2021-06-21;168994;137712;31282;0;0
2021-06-22;342093;262617;79476;0;0
2021-06-23;401087;291996;109091;0;0
2021-06-24;381580;283383;98197;0;0
2021-06-25;310218;234055;76163;0;0
2021-06-26;203425;134459;68966;0;0
2021-06-27;61038;42228;18810;0;0
2021-06-28;146564;115224;31340;0;0
2021-06-29;288871;217937;70934;0;0
2021-06-30;357663;255014;102649;0;0
2021-07-01;300041;220396;79645;0;0
2021-07-02;244069;175543;68526;0;0
2021-07-03;172777;119408;53369;0;0
2021-07-04;50631;34039;16592;0;0
2021-07-05;118924;86752;32172;0;0
2021-07-06;251403;207757;43646;0;0
2021-07-07;341816;283496;58320;0;0
2021-07-08;264236;203240;60995;1;0
2021-07-09;256477;197578;58899;0;0
2021-07-10;209970;167684;42286;0;0
2021-07-11;63079;48731;14348;0;0
2021-07-12;115390;82504;32886;0;0
2021-07-13;216835;172853;43982;0;0
2021-07-14;286860;227255;59605;0;0
2021-07-15;257678;195350;62328;0;0
2021-07-16;209969;150686;59282;1;0
2021-07-17;157936;114159;43777;0;0
2021-07-18;41844;25865;15979;0;0
2021-07-19;84069;50927;33142;0;0
