data;liczba_szczepien_dziennie;dawka_2_dziennie
2020-12-27;2207;0
2020-12-28;4343;0
2020-12-29;10142;1
2020-12-30;20529;1
2020-12-31;10673;1
2021-01-01;1351;0
2021-01-02;2285;0
2021-01-03;655;1
2021-01-04;40895;12
2021-01-05;55698;7
2021-01-06;18838;1
2021-01-07;30506;3
2021-01-08;11870;0
2021-01-09;2267;1
2021-01-10;999;0
2021-01-11;48038;229
2021-01-12;63669;3
2021-01-13;55332;0
2021-01-14;46708;3
2021-01-15;26199;1
2021-01-16;21089;18
2021-01-17;12095;431
2021-01-18;28335;2933
2021-01-19;49358;8154
2021-01-20;50837;14307
2021-01-21;53273;14918
2021-01-22;38212;5281
2021-01-23;16741;1364
2021-01-24;5327;557
2021-01-25;72525;29595
2021-01-26;131467;48146
2021-01-27;103139;26394
2021-01-28;87979;29347
2021-01-29;42020;15986
2021-01-30;15022;3109
2021-01-31;7448;1388
2021-02-01;55344;33005
2021-02-02;112393;57065
2021-02-03;119076;55346
2021-02-04;105051;51087
2021-02-05;50245;29338
2021-02-06;23311;15704
2021-02-07;15285;10148
2021-02-08;31881;11734
2021-02-09;87504;20234
2021-02-10;112688;44494
2021-02-11;111325;58400
2021-02-12;75545;43132
2021-02-13;35545;15175
2021-02-14;14577;4814
2021-02-15;36214;11695
2021-02-16;71701;33460
2021-02-17;154570;83826
2021-02-18;173832;92862
2021-02-19;101975;49777
2021-02-20;35474;7667
2021-02-21;15909;3609
2021-02-22;43117;4091
2021-02-23;71112;20315
2021-02-24;159443;76267
2021-02-25;172828;89821
2021-02-26;102192;44860
2021-02-27;44823;11644
2021-02-28;17711;5626
2021-03-01;44681;5512
