wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;65;0;12;0;t00
dolnoœl¹skie;boles³awiecki;34904;165;9687;1;t0201
dolnoœl¹skie;dzier¿oniowski;32995;485;9760;128;t0202
dolnoœl¹skie;g³ogowski;30189;41;8898;1;t0203
dolnoœl¹skie;górowski;12148;653;3121;114;t0204
dolnoœl¹skie;jaworski;20666;149;5638;93;t0205
dolnoœl¹skie;jeleniogórski;28319;262;9262;129;t0206
dolnoœl¹skie;kamiennogórski;14282;39;4081;4;t0207
dolnoœl¹skie;k³odzki;66301;99;21309;0;t0208
dolnoœl¹skie;legnicki;17817;315;3960;83;t0209
dolnoœl¹skie;lubañski;12914;170;3980;0;t0210
dolnoœl¹skie;lubiñski;71255;311;20818;92;t0211
dolnoœl¹skie;lwówecki;18940;386;5872;307;t0212
dolnoœl¹skie;milicki;17232;274;5430;209;t0213
dolnoœl¹skie;oleœnicki;34356;905;8588;498;t0214
dolnoœl¹skie;o³awski;27601;4;9685;0;t0215
dolnoœl¹skie;polkowicki;17012;1099;2731;69;t0216
dolnoœl¹skie;strzeliñski;18244;60;5508;0;t0217
dolnoœl¹skie;œredzki;12161;147;3969;40;t0218
dolnoœl¹skie;œwidnicki;44893;892;14310;60;t0219
dolnoœl¹skie;trzebnicki;31252;239;10840;100;t0220
dolnoœl¹skie;wa³brzyski;18702;0;6319;0;t0221
dolnoœl¹skie;wo³owski;20456;170;6050;52;t0222
dolnoœl¹skie;wroc³awski;49170;956;13946;216;t0223
dolnoœl¹skie;z¹bkowicki;29488;1036;9674;122;t0224
dolnoœl¹skie;zgorzelecki;28686;0;8951;0;t0225
dolnoœl¹skie;z³otoryjski;17596;199;4874;139;t0226
dolnoœl¹skie;Jelenia Góra;45084;563;13493;418;t0261
dolnoœl¹skie;Legnica;42570;135;10007;11;t0262
dolnoœl¹skie;Wroc³aw;525478;4009;140407;1881;t0264
dolnoœl¹skie;Wa³brzych;127733;1039;40024;812;t0265
kujawsko-pomorskie;aleksandrowski;81025;767;27368;745;t0401
kujawsko-pomorskie;brodnicki;32051;136;9141;117;t0402
kujawsko-pomorskie;bydgoski;34759;722;8408;159;t0403
kujawsko-pomorskie;che³miñski;18303;256;5015;156;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;14306;262;4111;67;t0405
kujawsko-pomorskie;grudzi¹dzki;10079;0;2316;0;t0406
kujawsko-pomorskie;inowroc³awski;54405;674;14810;145;t0407
kujawsko-pomorskie;lipnowski;24545;212;6458;30;t0408
kujawsko-pomorskie;mogileñski;11911;0;3111;0;t0409
kujawsko-pomorskie;nakielski;30344;1000;6766;219;t0410
kujawsko-pomorskie;radziejowski;19947;170;5223;59;t0411
kujawsko-pomorskie;rypiñski;15850;0;4685;0;t0412
kujawsko-pomorskie;sêpoleñski;22383;0;5788;0;t0413
kujawsko-pomorskie;œwiecki;33978;406;9037;181;t0414
kujawsko-pomorskie;toruñski;30441;418;6019;172;t0415
kujawsko-pomorskie;tucholski;16136;110;4333;88;t0416
kujawsko-pomorskie;w¹brzeski;11984;451;3429;8;t0417
kujawsko-pomorskie;w³oc³awski;27521;302;6953;62;t0418
kujawsko-pomorskie;¿niñski;22743;0;6104;0;t0419
kujawsko-pomorskie;Bydgoszcz;211540;2608;58785;733;t0461
kujawsko-pomorskie;Grudzi¹dz;60225;187;16136;115;t0462
kujawsko-pomorskie;Toruñ;82917;1482;23121;748;t0463
kujawsko-pomorskie;W³oc³awek;39725;638;9994;343;t0464
lubelskie;bialski;32465;180;9953;71;t0601
lubelskie;bi³gorajski;28616;120;9737;50;t0602
lubelskie;che³mski;18219;85;5478;5;t0603
lubelskie;hrubieszowski;21674;0;6820;0;t0604
lubelskie;janowski;16008;145;5629;70;t0605
lubelskie;krasnostawski;20896;245;6056;159;t0606
lubelskie;kraœnicki;35172;224;8986;77;t0607
lubelskie;lubartowski;28954;542;9041;175;t0608
lubelskie;lubelski;45366;336;13789;141;t0609
lubelskie;³êczyñski;21982;0;6924;0;t0610
lubelskie;³ukowski;28344;218;8965;168;t0611
lubelskie;opolski;22012;0;6551;0;t0612
lubelskie;parczewski;16237;428;5240;272;t0613
lubelskie;pu³awski;54049;261;18315;48;t0614
lubelskie;radzyñski;16387;39;5752;0;t0615
lubelskie;rycki;27957;295;8161;64;t0616
lubelskie;œwidnicki;22534;150;6585;8;t0617
lubelskie;tomaszowski;29194;280;8576;165;t0618
lubelskie;w³odawski;19890;65;6082;63;t0619
lubelskie;zamojski;25764;109;8601;32;t0620
lubelskie;Bia³a Podlaska;37262;284;10053;119;t0661
lubelskie;Che³m;32342;316;9413;155;t0662
lubelskie;Lublin;256789;1813;83519;1025;t0663
lubelskie;Zamoœæ;48656;358;14529;258;t0664
lubuskie;gorzowski;16669;0;5368;0;t0801
lubuskie;kroœnieñski;26377;54;7185;8;t0802
lubuskie;miêdzyrzecki;35638;537;9983;129;t0803
lubuskie;nowosolski;44303;1209;12053;564;t0804
lubuskie;s³ubicki;17283;95;4310;0;t0805
lubuskie;strzelecko-drezdenecki;23889;358;6733;56;t0806
lubuskie;sulêciñski;12458;0;3559;0;t0807
lubuskie;œwiebodziñski;27910;985;8331;128;t0808
lubuskie;zielonogórski;48950;228;16780;180;t0809
lubuskie;¿agañski;31405;514;6980;15;t0810
lubuskie;¿arski;52828;252;13286;158;t0811
lubuskie;wschowski;10909;559;2799;70;t0812
lubuskie;Gorzów Wielkopolski;68213;1205;19614;366;t0861
lubuskie;Zielona Góra;79760;100;25953;59;t0862
³ódzkie;be³chatowski;32336;398;9482;119;t1001
³ódzkie;kutnowski;41635;377;11359;62;t1002
³ódzkie;³aski;14915;201;4089;60;t1003
³ódzkie;³êczycki;23268;168;6971;84;t1004
³ódzkie;³owicki;49069;362;14327;3;t1005
³ódzkie;³ódzki wschodni;17020;487;4700;150;t1006
³ódzkie;opoczyñski;26797;342;7548;136;t1007
³ódzkie;pabianicki;49850;907;13679;596;t1008
³ódzkie;pajêczañski;14892;473;4113;14;t1009
³ódzkie;piotrkowski;21317;569;6224;128;t1010
³ódzkie;poddêbicki;17210;0;4539;0;t1011
³ódzkie;radomszczañski;41652;393;11781;170;t1012
³ódzkie;rawski;13738;101;4374;71;t1013
³ódzkie;sieradzki;45985;705;12476;353;t1014
³ódzkie;skierniewicki;11735;199;3823;0;t1015
³ódzkie;tomaszowski;51043;215;13782;170;t1016
³ódzkie;wieluñski;43314;429;9891;134;t1017
³ódzkie;wieruszowski;15824;305;4572;184;t1018
³ódzkie;zduñskowolski;21711;418;6991;184;t1019
³ódzkie;zgierski;62107;278;16740;49;t1020
³ódzkie;brzeziñski;17864;147;5712;20;t1021
³ódzkie;£ódŸ;480850;5003;140030;2679;t1061
³ódzkie;Piotrków Trybunalski;36101;129;10052;129;t1062
³ódzkie;Skierniewice;37071;610;10917;229;t1063
ma³opolskie;bocheñski;31360;852;8062;350;t1201
ma³opolskie;brzeski;30583;712;10332;377;t1202
ma³opolskie;chrzanowski;52126;708;14229;376;t1203
ma³opolskie;d¹browski;19280;110;5849;75;t1204
ma³opolskie;gorlicki;42653;412;12707;396;t1205
ma³opolskie;krakowski;68862;1225;20294;875;t1206
ma³opolskie;limanowski;39363;415;10998;106;t1207
ma³opolskie;miechowski;32864;50;10538;5;t1208
ma³opolskie;myœlenicki;40552;395;11345;210;t1209
ma³opolskie;nowos¹decki;60047;692;18773;332;t1210
ma³opolskie;nowotarski;61274;372;17326;94;t1211
ma³opolskie;olkuski;50670;1070;11725;587;t1212
ma³opolskie;oœwiêcimski;44723;1025;12372;217;t1213
ma³opolskie;proszowicki;19208;299;4515;1;t1214
ma³opolskie;suski;30756;87;8894;0;t1215
ma³opolskie;tarnowski;44996;736;12657;346;t1216
ma³opolskie;tatrzañski;16403;231;5403;143;t1217
ma³opolskie;wadowicki;45703;945;11214;393;t1218
ma³opolskie;wielicki;40633;1405;8611;162;t1219
ma³opolskie;Kraków;598832;9950;181646;6175;t1261
ma³opolskie;Nowy S¹cz;27315;350;7286;123;t1262
ma³opolskie;Tarnów;49555;697;14719;392;t1263
mazowieckie;bia³obrzeski;16178;296;4442;109;t1401
mazowieckie;ciechanowski;39080;262;12188;17;t1402
mazowieckie;garwoliñski;35421;282;9649;146;t1403
mazowieckie;gostyniñski;14588;170;4819;59;t1404
mazowieckie;grodziski;45066;616;14291;149;t1405
mazowieckie;grójecki;50786;624;15221;318;t1406
mazowieckie;kozienicki;19819;379;6398;92;t1407
mazowieckie;legionowski;33640;837;7740;314;t1408
mazowieckie;lipski;13811;0;4795;0;t1409
mazowieckie;³osicki;9379;0;3123;0;t1410
mazowieckie;makowski;19757;32;5899;30;t1411
mazowieckie;miñski;57966;1213;16476;828;t1412
mazowieckie;m³awski;25673;204;8224;163;t1413
mazowieckie;nowodworski;49730;745;13599;718;t1414
mazowieckie;ostro³êcki;25713;54;8058;37;t1415
mazowieckie;ostrowski;24994;101;7132;54;t1416
mazowieckie;otwocki;42920;340;13311;57;t1417
mazowieckie;piaseczyñski;108730;1791;29831;659;t1418
mazowieckie;p³ocki;36367;465;10940;123;t1419
mazowieckie;p³oñski;35607;474;8140;1;t1420
mazowieckie;pruszkowski;49370;1869;13999;526;t1421
mazowieckie;przasnyski;23822;84;6592;0;t1422
mazowieckie;przysuski;13004;0;4242;0;t1423
mazowieckie;pu³tuski;22532;60;7024;58;t1424
mazowieckie;radomski;30570;574;9521;287;t1425
mazowieckie;siedlecki;16591;232;5616;193;t1426
mazowieckie;sierpecki;20699;493;6159;359;t1427
mazowieckie;sochaczewski;38148;1406;9329;299;t1428
mazowieckie;soko³owski;23248;370;7953;197;t1429
mazowieckie;szyd³owiecki;8153;64;2725;15;t1430
mazowieckie;warszawski zachodni;52530;1097;14507;652;t1432
mazowieckie;wêgrowski;21659;115;7122;30;t1433
mazowieckie;wo³omiñski;84813;4305;23637;1866;t1434
mazowieckie;wyszkowski;27817;152;8714;3;t1435
mazowieckie;zwoleñski;13452;212;4181;117;t1436
mazowieckie;¿uromiñski;13591;0;4264;0;t1437
mazowieckie;¿yrardowski;25788;242;8069;186;t1438
mazowieckie;Ostro³êka;43243;416;15213;290;t1461
mazowieckie;P³ock;63056;1314;20816;857;t1462
mazowieckie;Radom;110799;701;35831;384;t1463
mazowieckie;Siedlce;65286;782;21129;637;t1464
mazowieckie;Warszawa;1252976;23971;366110;8007;t1465
opolskie;brzeski;37141;202;8489;75;t1601
opolskie;g³ubczycki;23097;214;6269;11;t1602
opolskie;kêdzierzyñsko-kozielski;41477;91;10136;31;t1603
opolskie;kluczborski;26020;319;7100;112;t1604
opolskie;krapkowicki;46368;812;8726;463;t1605
opolskie;namys³owski;13991;281;3989;10;t1606
opolskie;nyski;51700;615;13232;148;t1607
opolskie;oleski;26385;190;7448;28;t1608
opolskie;opolski;37254;235;12027;41;t1609
opolskie;prudnicki;20106;120;5234;120;t1610
opolskie;strzelecki;26072;60;6945;0;t1611
opolskie;Opole;103068;709;29622;328;t1661
podkarpackie;bieszczadzki;5016;30;1672;29;t1801
podkarpackie;brzozowski;29277;377;10309;356;t1802
podkarpackie;dêbicki;39203;931;12096;162;t1803
podkarpackie;jaros³awski;25921;514;6491;194;t1804
podkarpackie;jasielski;30218;230;9362;62;t1805
podkarpackie;kolbuszowski;13018;252;4244;207;t1806
podkarpackie;kroœnieñski;29005;97;9207;30;t1807
podkarpackie;le¿ajski;20669;30;6559;15;t1808
podkarpackie;lubaczowski;19257;69;6803;60;t1809
podkarpackie;³añcucki;23913;353;8248;34;t1810
podkarpackie;mielecki;50015;677;15262;413;t1811
podkarpackie;ni¿añski;18198;54;5347;0;t1812
podkarpackie;przemyski;10145;60;3316;60;t1813
podkarpackie;przeworski;16417;0;5147;0;t1814
podkarpackie;ropczycko-sêdziszowski;20961;136;6325;0;t1815
podkarpackie;rzeszowski;32572;217;11115;116;t1816
podkarpackie;sanocki;20951;221;6916;75;t1817
podkarpackie;stalowowolski;41733;232;13884;127;t1818
podkarpackie;strzy¿owski;15820;90;5260;88;t1819
podkarpackie;tarnobrzeski;7749;78;2789;0;t1820
podkarpackie;leski;6986;2;2322;1;t1821
podkarpackie;Krosno;23928;434;7271;289;t1861
podkarpackie;Przemyœl;23606;99;7343;0;t1862
podkarpackie;Rzeszów;332242;4852;102948;2517;t1863
podkarpackie;Tarnobrzeg;33774;253;10286;12;t1864
podlaskie;augustowski;22874;171;6677;3;t2001
podlaskie;bia³ostocki;37262;516;12222;302;t2002
podlaskie;bielski;21366;54;7105;0;t2003
podlaskie;grajewski;14803;166;4240;92;t2004
podlaskie;hajnowski;18069;0;6193;0;t2005
podlaskie;kolneñski;12926;0;4269;0;t2006
podlaskie;³om¿yñski;8190;0;2475;0;t2007
podlaskie;moniecki;12514;0;3997;0;t2008
podlaskie;sejneñski;6826;100;2322;100;t2009
podlaskie;siemiatycki;17530;40;4400;40;t2010
podlaskie;sokólski;22323;30;6797;0;t2011
podlaskie;suwalski;4840;0;1696;0;t2012
podlaskie;wysokomazowiecki;26030;125;8371;77;t2013
podlaskie;zambrowski;11482;0;3028;0;t2014
podlaskie;Bia³ystok;275818;3826;80576;2917;t2061
podlaskie;£om¿a;36593;362;10756;124;t2062
podlaskie;Suwa³ki;28322;203;8444;12;t2063
pomorskie;bytowski;35404;60;11422;4;t2201
pomorskie;chojnicki;36510;777;10009;223;t2202
pomorskie;cz³uchowski;19272;0;5567;0;t2203
pomorskie;gdañski;23477;120;7431;60;t2204
pomorskie;kartuski;37726;411;11574;207;t2205
pomorskie;koœcierski;30854;276;9203;16;t2206
pomorskie;kwidzyñski;26108;211;7014;140;t2207
pomorskie;lêborski;27538;89;8736;89;t2208
pomorskie;malborski;20156;0;6474;0;t2209
pomorskie;nowodworski;15855;460;4869;187;t2210
pomorskie;pucki;24473;56;6727;5;t2211
pomorskie;s³upski;20918;133;5877;80;t2212
pomorskie;starogardzki;43730;685;13396;221;t2213
