data;liczba_szczepien_dziennie;dawka_2_dziennie
2020-12-27;2175;0
2020-12-28;4385;0
2020-12-29;10016;0
2020-12-30;20344;1
2020-12-31;10592;0
2021-01-01;1353;3
2021-01-02;2240;0
2021-01-03;648;0
2021-01-04;40609;1
2021-01-05;55351;2
2021-01-06;18756;0
2021-01-07;30381;0
2021-01-08;11822;1
2021-01-09;2263;0
2021-01-10;994;2
2021-01-11;47615;3
2021-01-12;63396;0
2021-01-13;55131;1
2021-01-14;46553;1
2021-01-15;26222;0
2021-01-16;20954;17
2021-01-17;12088;433
2021-01-18;28342;2935
2021-01-19;49489;8106
2021-01-20;51126;14444
2021-01-21;53036;14744
2021-01-22;38222;5253
2021-01-23;16834;1360
2021-01-24;5362;556
2021-01-25;73141;29463
2021-01-26;132720;48264
2021-01-27;104529;26537
2021-01-28;89486;29427
2021-01-29;43713;16112
2021-01-30;16277;3118
2021-01-31;8688;1388
2021-02-01;57109;33323
2021-02-02;114685;57369
2021-02-03;121865;55973
2021-02-04;107324;51558
2021-02-05;51978;29569
2021-02-06;24633;15681
2021-02-07;16382;10171
2021-02-08;33102;11740
2021-02-09;89893;20163
2021-02-10;113259;44805
2021-02-11;111664;58766
2021-02-12;75749;43660
2021-02-13;35618;15239
2021-02-14;14708;4863
2021-02-15;36280;11713
2021-02-16;71681;33759
2021-02-17;154436;85168
2021-02-18;174266;94415
2021-02-19;103260;50281
2021-02-20;36034;7704
2021-02-21;16046;3609
2021-02-22;43354;4118
2021-02-23;71879;20449
2021-02-24;160916;77005
2021-02-25;174990;90646
2021-02-26;103720;45652
2021-02-27;44792;11910
2021-02-28;18029;5822
2021-03-01;46187;5409
2021-03-02;82395;21718
2021-03-03;156872;67987
2021-03-04;174036;85899
2021-03-05;108800;44661
2021-03-06;49726;12076
2021-03-07;17989;5388
2021-03-08;34609;3680
2021-03-09;63928;8422
2021-03-10;143449;43016
2021-03-11;162857;68346
2021-03-12;95079;39528
2021-03-13;29993;6737
2021-03-14;11877;3039
2021-03-15;25807;3559
2021-03-16;47875;10723
2021-03-17;134017;43863
2021-03-18;155188;66499
2021-03-19;89392;38899
2021-03-20;29766;10277
2021-03-21;10656;3077
2021-03-22;51945;3972
2021-03-23;117952;19917
2021-03-24;192091;50088
2021-03-25;216423;71711
2021-03-26;162186;40666
2021-03-27;92110;15012
2021-03-28;35745;6928
2021-03-29;80140;9876
2021-03-30;117601;16082
2021-03-31;190901;20678
2021-04-01;205257;19471
2021-04-02;153000;11284
2021-04-03;36373;2755
2021-04-04;3335;352
2021-04-05;3877;527
2021-04-06;126114;8122
2021-04-07;220549;7350
2021-04-08;258600;5828
2021-04-09;220583;4701
2021-04-10;154540;4172
2021-04-11;44665;786
2021-04-12;106393;7018
2021-04-13;186846;23341
2021-04-14;254603;53854
2021-04-15;268009;59222
2021-04-16;201397;28303
2021-04-17;140831;11956
2021-04-18;39748;4024
2021-04-19;109476;13040
2021-04-20;203046;34278
2021-04-21;283088;74467
2021-04-22;306408;79406
2021-04-23;260173;46782
2021-04-24;206103;24501
2021-04-25;55986;9277
2021-04-26;139693;30835
2021-04-27;253967;58721
2021-04-28;345234;99364
2021-04-29;388032;108922
2021-04-30;357976;75007
2021-05-01;121966;15581
2021-05-02;59474;10174
2021-05-03;47163;5539
2021-05-04;234603;63220
2021-05-05;398980;122638
2021-05-06;424246;141832
2021-05-07;379220;124687
2021-05-08;258436;63592
2021-05-09;82450;14882
2021-05-10;188486;52526
2021-05-11;321169;109764
2021-05-12;434389;180977
2021-05-13;441657;193700
2021-05-14;373443;152262
2021-05-15;277780;110537
2021-05-16;90289;29635
2021-05-17;149110;50196
2021-05-18;331251;125804
2021-05-19;445932;185790
2021-05-20;445228;201070
2021-05-21;356740;155150
2021-05-22;241098;111028
2021-05-23;68068;35597
2021-05-24;135492;76855
2021-05-25;305956;158161
2021-05-26;397015;212022
2021-05-27;386955;232132
2021-05-28;349628;202297
2021-05-29;278422;151813
2021-05-30;91855;44159
2021-05-31;167631;98539
2021-06-01;466613;270268
2021-06-02;651804;401007
2021-06-03;140737;64573
2021-06-04;430695;256891
2021-06-05;271838;120468
2021-06-06;99078;41017
2021-06-07;203045;127564
2021-06-08;400864;242904
2021-06-09;507179;302891
2021-06-10;484695;297783
2021-06-11;425300;266463
2021-06-12;318633;182249
2021-06-13;102655;58831
2021-06-14;213892;168347
2021-06-15;374988;264378
2021-06-16;433764;280639
2021-06-17;402503;272504
2021-06-18;325852;220605
2021-06-19;220500;135828
2021-06-20;66468;43760
2021-06-21;168639;137535
2021-06-22;341516;262279
2021-06-23;400444;291619
2021-06-24;380958;283091
2021-06-25;309702;233840
2021-06-26;203089;134385
2021-06-27;61019;42215
2021-06-28;146122;114917
2021-06-29;288425;217753
2021-06-30;357003;254827
2021-07-01;298540;219852
2021-07-02;242757;175264
2021-07-03;172482;119482
2021-07-04;50547;34059
2021-07-05;118302;86466
2021-07-06;250507;207502
2021-07-07;340429;282925
2021-07-08;263161;202853
2021-07-09;255199;197090
2021-07-10;209515;167657
2021-07-11;63010;48778
2021-07-12;114511;82164
2021-07-13;216008;172623
2021-07-14;285826;226891
2021-07-15;256284;194433
2021-07-16;208106;149742
2021-07-17;156759;113314
2021-07-18;41657;25755
2021-07-19;82399;49913
2021-07-20;162070;117003
2021-07-21;206654;154241
2021-07-22;171193;121543
