wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;25;0;0;0;t00
dolnoœl¹skie;boles³awiecki;67998;239;30639;73;t0201
dolnoœl¹skie;dzier¿oniowski;63986;167;30080;82;t0202
dolnoœl¹skie;g³ogowski;59589;285;27013;219;t0203
dolnoœl¹skie;górowski;25379;69;11444;38;t0204
dolnoœl¹skie;jaworski;36983;132;16641;84;t0205
dolnoœl¹skie;jeleniogórski;48323;74;22589;61;t0206
dolnoœl¹skie;kamiennogórski;29019;138;13571;116;t0207
dolnoœl¹skie;k³odzki;119897;576;56007;430;t0208
dolnoœl¹skie;legnicki;41860;513;18722;254;t0209
dolnoœl¹skie;lubañski;27579;107;11522;38;t0210
dolnoœl¹skie;lubiñski;118828;345;56696;111;t0211
dolnoœl¹skie;lwówecki;38614;188;17885;124;t0212
dolnoœl¹skie;milicki;31886;138;14917;99;t0213
dolnoœl¹skie;oleœnicki;87122;214;39270;125;t0214
dolnoœl¹skie;o³awski;43673;169;21110;159;t0215
dolnoœl¹skie;polkowicki;39295;150;17097;109;t0216
dolnoœl¹skie;strzeliñski;35246;186;16419;145;t0217
dolnoœl¹skie;œredzki;20678;92;9792;71;t0218
dolnoœl¹skie;œwidnicki;93722;433;43129;254;t0219
dolnoœl¹skie;trzebnicki;55858;232;26552;169;t0220
dolnoœl¹skie;wa³brzyski;30010;9;14163;7;t0221
dolnoœl¹skie;wo³owski;39783;146;17814;79;t0222
dolnoœl¹skie;wroc³awski;98004;379;46522;255;t0223
dolnoœl¹skie;z¹bkowicki;51709;198;24310;100;t0224
dolnoœl¹skie;zgorzelecki;54081;338;24604;145;t0225
dolnoœl¹skie;z³otoryjski;32489;152;14442;49;t0226
dolnoœl¹skie;Jelenia Góra;84497;513;40629;399;t0261
dolnoœl¹skie;Legnica;84511;405;39727;222;t0262
dolnoœl¹skie;Wroc³aw;1004874;1564;472653;988;t0264
dolnoœl¹skie;Wa³brzych;202851;381;94920;271;t0265
kujawsko-pomorskie;aleksandrowski;128278;268;61003;140;t0401
kujawsko-pomorskie;brodnicki;66721;377;30943;212;t0402
kujawsko-pomorskie;bydgoski;72757;392;33964;333;t0403
kujawsko-pomorskie;che³miñski;38808;219;18126;130;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;33448;183;15295;115;t0405
kujawsko-pomorskie;grudzi¹dzki;24017;145;10740;101;t0406
kujawsko-pomorskie;inowroc³awski;99632;462;47271;275;t0407
kujawsko-pomorskie;lipnowski;48974;215;22036;145;t0408
kujawsko-pomorskie;mogileñski;28948;302;13540;195;t0409
kujawsko-pomorskie;nakielski;77730;448;35148;315;t0410
kujawsko-pomorskie;radziejowski;42081;148;19245;114;t0411
kujawsko-pomorskie;rypiñski;32432;242;14793;174;t0412
kujawsko-pomorskie;sêpoleñski;46316;217;21635;102;t0413
kujawsko-pomorskie;œwiecki;71459;230;32728;143;t0414
kujawsko-pomorskie;toruñski;67943;273;29538;146;t0415
kujawsko-pomorskie;tucholski;36245;108;16726;102;t0416
kujawsko-pomorskie;w¹brzeski;25456;164;11250;61;t0417
kujawsko-pomorskie;w³oc³awski;60830;431;28721;363;t0418
kujawsko-pomorskie;¿niñski;49588;92;23127;78;t0419
kujawsko-pomorskie;Bydgoszcz;410224;1158;193083;583;t0461
kujawsko-pomorskie;Grudzi¹dz;116288;349;53813;167;t0462
kujawsko-pomorskie;Toruñ;179150;517;83202;309;t0463
kujawsko-pomorskie;W³oc³awek;87824;469;39915;341;t0464
lubelskie;bialski;57873;267;26462;82;t0601
lubelskie;bi³gorajski;50477;272;23966;120;t0602
lubelskie;che³mski;34451;112;16187;83;t0603
lubelskie;hrubieszowski;41312;275;18785;183;t0604
lubelskie;janowski;28266;127;13124;76;t0605
lubelskie;krasnostawski;38911;120;18068;50;t0606
lubelskie;kraœnicki;63043;250;29736;184;t0607
lubelskie;lubartowski;51537;158;24075;110;t0608
lubelskie;lubelski;78961;209;35894;106;t0609
lubelskie;³êczyñski;38372;144;18277;87;t0610
lubelskie;³ukowski;51633;355;24094;176;t0611
lubelskie;opolski;41548;271;18954;158;t0612
lubelskie;parczewski;26543;22;12277;18;t0613
lubelskie;pu³awski;91667;393;43242;257;t0614
lubelskie;radzyñski;28867;119;13621;116;t0615
lubelskie;rycki;50706;140;24115;107;t0616
lubelskie;œwidnicki;42546;93;20331;52;t0617
lubelskie;tomaszowski;51853;117;23884;89;t0618
lubelskie;w³odawski;33580;77;15664;25;t0619
lubelskie;zamojski;45827;184;22004;142;t0620
lubelskie;Bia³a Podlaska;65229;243;30770;156;t0661
lubelskie;Che³m;59195;249;27181;117;t0662
lubelskie;Lublin;419230;1113;194809;476;t0663
lubelskie;Zamoœæ;83802;300;39426;106;t0664
lubuskie;gorzowski;27506;94;12705;14;t0801
lubuskie;kroœnieñski;47569;186;22830;152;t0802
lubuskie;miêdzyrzecki;63501;248;29641;173;t0803
lubuskie;nowosolski;84785;297;38698;85;t0804
lubuskie;s³ubicki;35551;305;16750;218;t0805
lubuskie;strzelecko-drezdenecki;46695;160;21539;108;t0806
lubuskie;sulêciñski;27510;100;12613;87;t0807
lubuskie;œwiebodziñski;52362;18;24218;9;t0808
lubuskie;zielonogórski;84034;190;39004;75;t0809
lubuskie;¿agañski;63671;221;29574;138;t0810
lubuskie;¿arski;94414;312;44844;195;t0811
lubuskie;wschowski;24579;147;11686;92;t0812
lubuskie;Gorzów Wielkopolski;137765;440;64929;218;t0861
lubuskie;Zielona Góra;143875;383;68595;224;t0862
³ódzkie;be³chatowski;67552;353;30923;226;t1001
³ódzkie;kutnowski;83065;428;39916;278;t1002
³ódzkie;³aski;33841;140;16107;119;t1003
³ódzkie;³êczycki;47553;171;21509;99;t1004
³ódzkie;³owicki;85879;308;40797;218;t1005
³ódzkie;³ódzki wschodni;34410;124;15308;55;t1006
³ódzkie;opoczyñski;54547;224;24602;148;t1007
³ódzkie;pabianicki;101179;360;47218;213;t1008
³ódzkie;pajêczañski;28347;43;12837;36;t1009
³ódzkie;piotrkowski;45981;166;21154;142;t1010
³ódzkie;poddêbicki;35006;99;16495;39;t1011
³ódzkie;radomszczañski;80038;476;36844;381;t1012
³ódzkie;rawski;26240;98;11720;61;t1013
³ódzkie;sieradzki;92063;476;41976;342;t1014
³ódzkie;skierniewicki;22643;170;10753;140;t1015
³ódzkie;tomaszowski;98452;126;46185;64;t1016
³ódzkie;wieluñski;83137;115;39572;82;t1017
³ódzkie;wieruszowski;31025;105;14055;36;t1018
³ódzkie;zduñskowolski;46200;246;21224;109;t1019
³ódzkie;zgierski;121762;504;56836;350;t1020
³ódzkie;brzeziñski;32623;234;15354;146;t1021
³ódzkie;£ódŸ;861537;2263;407934;1547;t1061
³ódzkie;Piotrków Trybunalski;73811;358;34638;273;t1062
³ódzkie;Skierniewice;67916;277;32364;137;t1063
ma³opolskie;bocheñski;71968;278;32209;229;t1201
ma³opolskie;brzeski;61149;349;27968;239;t1202
ma³opolskie;chrzanowski;104576;414;47818;253;t1203
ma³opolskie;d¹browski;38601;82;17809;27;t1204
ma³opolskie;gorlicki;79567;289;37629;182;t1205
ma³opolskie;krakowski;145924;769;67361;479;t1206
ma³opolskie;limanowski;81016;464;37073;342;t1207
ma³opolskie;miechowski;57849;150;27507;120;t1208
ma³opolskie;myœlenicki;93775;337;43788;131;t1209
ma³opolskie;nowos¹decki;120219;523;53682;285;t1210
ma³opolskie;nowotarski;121439;637;55135;398;t1211
ma³opolskie;olkuski;103878;233;48066;183;t1212
ma³opolskie;oœwiêcimski;111815;860;52071;632;t1213
ma³opolskie;proszowicki;40212;178;18943;112;t1214
ma³opolskie;suski;63737;535;29759;480;t1215
ma³opolskie;tarnowski;88054;534;40475;322;t1216
ma³opolskie;tatrzañski;32677;96;15526;47;t1217
ma³opolskie;wadowicki;108145;427;47789;262;t1218
ma³opolskie;wielicki;99992;304;44824;163;t1219
ma³opolskie;Kraków;1121332;2571;529725;1758;t1261
ma³opolskie;Nowy S¹cz;58883;212;27693;129;t1262
ma³opolskie;Tarnów;103176;376;47525;252;t1263
mazowieckie;bia³obrzeski;32688;127;15362;56;t1401
mazowieckie;ciechanowski;74035;430;34790;290;t1402
mazowieckie;garwoliñski;76228;558;35929;349;t1403
mazowieckie;gostyniñski;25655;98;12103;96;t1404
mazowieckie;grodziski;88899;562;40301;442;t1405
mazowieckie;grójecki;97164;542;45694;317;t1406
mazowieckie;kozienicki;39780;184;18698;123;t1407
mazowieckie;legionowski;69571;530;30101;394;t1408
mazowieckie;lipski;24182;119;11452;75;t1409
mazowieckie;³osicki;17015;91;8091;38;t1410
mazowieckie;makowski;37348;206;17465;154;t1411
mazowieckie;miñski;119221;211;53446;156;t1412
mazowieckie;m³awski;54392;176;25782;135;t1413
mazowieckie;nowodworski;100595;308;46859;159;t1414
mazowieckie;ostro³êcki;46046;164;21320;83;t1415
mazowieckie;ostrowski;46143;256;22000;131;t1416
mazowieckie;otwocki;84035;634;39878;464;t1417
mazowieckie;piaseczyñski;229000;735;107191;465;t1418
mazowieckie;p³ocki;77938;742;36287;525;t1419
mazowieckie;p³oñski;74578;214;34365;134;t1420
mazowieckie;pruszkowski;123574;592;57724;426;t1421
mazowieckie;przasnyski;46809;186;22246;104;t1422
mazowieckie;przysuski;25523;201;11682;192;t1423
mazowieckie;pu³tuski;42745;235;20241;204;t1424
mazowieckie;radomski;57285;140;26449;89;t1425
mazowieckie;siedlecki;29014;221;13814;168;t1426
mazowieckie;sierpecki;40543;234;18916;156;t1427
mazowieckie;sochaczewski;77577;295;36524;170;t1428
mazowieckie;soko³owski;39366;170;18454;139;t1429
mazowieckie;szyd³owiecki;17953;142;8066;64;t1430
mazowieckie;warszawski zachodni;108026;356;50777;257;t1432
mazowieckie;wêgrowski;42602;116;20101;62;t1433
mazowieckie;wo³omiñski;187656;404;85659;184;t1434
mazowieckie;wyszkowski;57038;265;26400;236;t1435
mazowieckie;zwoleñski;25704;72;12122;45;t1436
mazowieckie;¿uromiñski;26665;205;12632;179;t1437
mazowieckie;¿yrardowski;51575;280;24152;126;t1438
mazowieckie;Ostro³êka;66521;200;31936;104;t1461
mazowieckie;P³ock;120991;319;56061;160;t1462
mazowieckie;Radom;219142;640;100997;347;t1463
mazowieckie;Siedlce;110579;146;52168;76;t1464
mazowieckie;Warszawa;2430688;4765;1140666;2941;t1465
opolskie;brzeski;68078;187;32049;150;t1601
opolskie;g³ubczycki;39128;71;18689;23;t1602
opolskie;kêdzierzyñsko-kozielski;76592;214;36410;130;t1603
opolskie;kluczborski;50429;238;23743;204;t1604
opolskie;krapkowicki;91181;188;41812;104;t1605
opolskie;namys³owski;26140;26;12372;5;t1606
opolskie;nyski;89458;188;42996;74;t1607
opolskie;oleski;46165;78;21963;33;t1608
opolskie;opolski;62576;122;29458;57;t1609
opolskie;prudnicki;37270;21;17501;11;t1610
opolskie;strzelecki;52687;179;24537;75;t1611
opolskie;Opole;177235;284;83963;188;t1661
podkarpackie;bieszczadzki;9149;34;4410;20;t1801
podkarpackie;brzozowski;43744;86;20475;53;t1802
podkarpackie;dêbicki;61984;170;26679;88;t1803
podkarpackie;jaros³awski;50095;244;23343;117;t1804
podkarpackie;jasielski;54141;191;24833;101;t1805
podkarpackie;kolbuszowski;21109;35;9803;20;t1806
podkarpackie;kroœnieñski;47579;145;23022;108;t1807
podkarpackie;le¿ajski;36662;212;16734;122;t1808
podkarpackie;lubaczowski;30321;89;14152;45;t1809
podkarpackie;³añcucki;37862;91;17935;38;t1810
podkarpackie;mielecki;83085;211;39222;113;t1811
podkarpackie;ni¿añski;30795;129;14896;88;t1812
podkarpackie;przemyski;17972;134;8649;80;t1813
podkarpackie;przeworski;27680;72;13187;44;t1814
podkarpackie;ropczycko-sêdziszowski;35458;133;16225;63;t1815
podkarpackie;rzeszowski;51540;176;24152;71;t1816
podkarpackie;sanocki;35698;75;16600;50;t1817
podkarpackie;stalowowolski;69229;319;32853;213;t1818
podkarpackie;strzy¿owski;25264;60;12143;11;t1819
podkarpackie;tarnobrzeski;13627;54;6126;37;t1820
podkarpackie;leski;13172;51;6395;10;t1821
podkarpackie;Krosno;40677;228;19456;105;t1861
podkarpackie;Przemyœl;40864;184;19009;100;t1862
podkarpackie;Rzeszów;529228;1281;248406;551;t1863
podkarpackie;Tarnobrzeg;57272;157;27006;88;t1864
podlaskie;augustowski;40301;142;18703;92;t2001
podlaskie;bia³ostocki;59279;170;28350;123;t2002
podlaskie;bielski;34217;101;16289;55;t2003
podlaskie;grajewski;25917;103;12498;58;t2004
podlaskie;hajnowski;27747;70;13189;45;t2005
podlaskie;kolneñski;21107;57;9951;9;t2006
podlaskie;³om¿yñski;14360;69;6794;53;t2007
podlaskie;moniecki;21583;29;10155;11;t2008
podlaskie;sejneñski;11394;36;5423;33;t2009
podlaskie;siemiatycki;29835;77;14462;62;t2010
podlaskie;sokólski;39886;130;19060;80;t2011
podlaskie;suwalski;8137;17;3815;12;t2012
podlaskie;wysokomazowiecki;43933;269;20977;100;t2013
podlaskie;zambrowski;24316;253;11272;182;t2014
podlaskie;Bia³ystok;462755;530;216962;232;t2061
podlaskie;£om¿a;63443;109;30287;45;t2062
podlaskie;Suwa³ki;51230;285;23871;86;t2063
pomorskie;bytowski;63748;322;29840;255;t2201
pomorskie;chojnicki;79805;469;37627;215;t2202
pomorskie;cz³uchowski;38229;69;17296;45;t2203
pomorskie;gdañski;53494;591;24971;372;t2204
pomorskie;kartuski;81133;551;37465;340;t2205
pomorskie;koœcierski;58912;105;28061;67;t2206
pomorskie;kwidzyñski;58275;244;27373;209;t2207
pomorskie;lêborski;52936;243;24603;196;t2208
pomorskie;malborski;38180;389;17753;366;t2209
pomorskie;nowodworski;30242;62;13993;40;t2210
pomorskie;pucki;53914;583;25474;373;t2211
pomorskie;s³upski;42799;266;20214;223;t2212
pomorskie;starogardzki;90020;586;42504;258;t2213
pomorskie;tczewski;72445;289;33068;246;t2214
pomorskie;wejherowski;143571;451;66877;283;t2215
pomorskie;sztumski;38942;152;17681;99;t2216
pomorskie;Gdañsk;783279;1082;374347;635;t2261
pomorskie;Gdynia;268427;686;121619;381;t2262
