data;liczba_szczepien_dziennie;dawka_2_dziennie
2020-12-27;1919;0
2020-12-28;3921;0
2020-12-29;9182;0
2020-12-30;18978;0
2020-12-31;9940;0
2021-01-01;1268;0
2021-01-02;2133;0
2021-01-03;633;0
2021-01-04;38681;1
2021-01-05;53271;0
2021-01-06;17956;0
2021-01-07;29317;0
2021-01-08;11434;0
2021-01-09;2175;0
2021-01-10;944;0
2021-01-11;46198;3
2021-01-12;61887;0
2021-01-13;53807;0
2021-01-14;45522;1
2021-01-15;25674;0
2021-01-16;20452;15
2021-01-17;11820;390
2021-01-18;27738;2664
2021-01-19;48662;7685
2021-01-20;50047;13709
2021-01-21;51916;14196
2021-01-22;37437;5032
2021-01-23;16463;1300
2021-01-24;5249;548
2021-01-25;70669;28502
2021-01-26;129169;47134
2021-01-27;102054;25780
2021-01-28;87470;28743
2021-01-29;42513;15701
2021-01-30;15742;3015
2021-01-31;8327;1346
2021-02-01;55686;32670
2021-02-02;112254;56319
2021-02-03;119414;55063
2021-02-04;105265;50692
2021-02-05;50945;29151
2021-02-06;24060;15432
2021-02-07;15976;10013
2021-02-08;32314;11579
2021-02-09;88046;19875
2021-02-10;111522;44549
2021-02-11;109995;58307
2021-02-12;74647;43222
2021-02-13;34953;15005
2021-02-14;14261;4782
2021-02-15;35597;11304
2021-02-16;70483;33063
2021-02-17;152026;83926
2021-02-18;171575;92908
2021-02-19;101605;49308
2021-02-20;35539;7506
2021-02-21;15726;3438
2021-02-22;42888;3986
2021-02-23;70891;20100
2021-02-24;158139;75778
2021-02-25;172150;89249
2021-02-26;102275;44851
2021-02-27;44306;11651
2021-02-28;17766;5635
2021-03-01;45871;5234
2021-03-02;81727;21403
2021-03-03;154994;67117
2021-03-04;171859;84526
2021-03-05;107713;43900
2021-03-06;49499;11781
2021-03-07;17799;5194
2021-03-08;34449;3534
2021-03-09;63766;8239
2021-03-10;142938;42448
2021-03-11;162123;67491
2021-03-12;94577;38978
2021-03-13;29839;6578
2021-03-14;11803;2961
2021-03-15;25737;3472
2021-03-16;47751;10549
2021-03-17;133391;43171
2021-03-18;154440;65646
2021-03-19;88856;38274
2021-03-20;29560;10053
2021-03-21;10565;2984
2021-03-22;51823;3836
2021-03-23;117606;19460
2021-03-24;191376;49319
2021-03-25;215650;70769
2021-03-26;161831;40101
2021-03-27;91998;14787
2021-03-28;35644;6822
2021-03-29;80088;9807
2021-03-30;117604;16013
2021-03-31;190985;20664
2021-04-01;205368;19462
2021-04-02;153051;11270
2021-04-03;36402;2752
2021-04-04;3341;351
2021-04-05;3884;526
2021-04-06;126218;8130
2021-04-07;220712;7347
2021-04-08;258675;5833
2021-04-09;220799;4696
2021-04-10;154626;4171
2021-04-11;44781;786
2021-04-12;106520;7018
2021-04-13;186956;23342
2021-04-14;254901;53828
2021-04-15;268150;59265
2021-04-16;201459;28238
