wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt;dawka_1_ogolem;dawka_1_dziennie;dawka_3_ogolem;dawka_3_dziennie;dawka_przypominajaca_ogolem;dawka_przypominajaca_dziennie
lubelskie;lubartowski;79249;25;30342;5;t0608;34518;1;1319;1;13070;18
lubelskie;lubelski;121131;172;44641;54;t0609;53615;22;751;0;22124;96
lubelskie;³êczyñski;54907;0;21585;0;t0610;23726;0;579;0;9017;0
lubelskie;³ukowski;82018;7;31025;0;t0611;36289;2;234;0;14470;5
lubelskie;opolski;65255;76;24366;19;t0612;28756;7;249;0;11884;50
lubelskie;parczewski;39446;25;14720;2;t0613;17537;10;493;0;6696;13
lubelskie;pu³awski;137427;117;52214;6;t0614;58301;9;462;0;26450;102
lubelskie;radzyñski;44403;34;16829;0;t0615;19353;8;227;0;7994;26
lubelskie;rycki;73929;64;28611;22;t0616;31395;3;429;0;13494;39
lubelskie;œwidnicki;70490;56;25654;3;t0617;28538;6;148;0;16150;47
lubelskie;tomaszowski;77932;182;29134;25;t0618;34714;17;289;0;13795;140
lubelskie;w³odawski;47537;35;17932;1;t0619;20854;1;161;0;8590;33
lubelskie;zamojski;68684;40;26770;15;t0620;28531;18;293;0;13090;7
lubelskie;Bia³a Podlaska;100471;96;38296;24;t0661;44647;23;163;1;17365;48
lubelskie;Che³m;93686;138;33506;15;t0662;41250;6;172;0;18758;117
lubelskie;Lublin;628150;1088;229160;218;t0663;277911;140;2699;1;118380;729
lubelskie;Zamoœæ;126137;275;47805;33;t0664;55163;33;229;0;22940;209
lubuskie;gorzowski;42746;39;15680;1;t0801;18052;1;246;0;8768;37
lubuskie;kroœnieñski;71343;139;26662;22;t0802;31607;16;56;0;13018;101
lubuskie;miêdzyrzecki;91318;205;34421;53;t0803;40322;28;768;0;15807;124
lubuskie;nowosolski;131445;342;45848;95;t0804;59173;42;446;0;25978;205
lubuskie;s³ubicki;57446;132;21280;7;t0805;25489;15;97;0;10580;110
lubuskie;strzelecko-drezdenecki;71570;56;25528;5;t0806;33274;8;166;0;12602;43
lubuskie;sulêciñski;45846;71;16059;2;t0807;21105;8;288;0;8394;61
lubuskie;œwiebodziñski;75884;521;28010;45;t0808;33729;135;87;1;14058;340
lubuskie;zielonogórski;119418;362;45135;78;t0809;53982;71;791;0;19510;213
lubuskie;¿agañski;102411;109;35238;10;t0810;44389;9;628;0;22156;90
lubuskie;¿arski;139035;315;51648;14;t0811;61048;35;215;0;26124;266
lubuskie;wschowski;39567;203;14724;22;t0812;17005;52;184;0;7654;129
lubuskie;Gorzów Wielkopolski;230112;453;80420;59;t0861;105134;53;606;0;43952;341
lubuskie;Zielona Góra;220706;308;80952;67;t0862;92198;44;471;1;47085;196
³ódzkie;be³chatowski;107620;336;37950;75;t1001;46405;33;395;0;22870;228
³ódzkie;kutnowski;127274;300;48364;20;t1002;52745;27;627;0;25538;253
³ódzkie;³aski;48268;0;18825;0;t1003;20896;0;116;0;8431;0
³ódzkie;³êczycki;71496;97;26720;14;t1004;31910;5;451;0;12415;78
³ódzkie;³owicki;118962;113;47086;16;t1005;52103;8;447;0;19326;89
³ódzkie;³ódzki wschodni;59844;174;19647;9;t1006;24249;7;312;0;15636;158
³ódzkie;opoczyñski;83108;91;30393;13;t1007;37599;13;439;0;14677;65
³ódzkie;pabianicki;161223;262;57838;13;t1008;65388;24;473;0;37524;225
³ódzkie;pajêczañski;40202;405;14746;16;t1009;17950;43;66;0;7440;346
³ódzkie;piotrkowski;69836;484;26287;85;t1010;30857;59;395;4;12297;336
³ódzkie;poddêbicki;50594;0;19500;0;t1011;21787;0;413;0;8894;0
³ódzkie;radomszczañski;124960;623;46378;97;t1012;52937;53;554;0;25091;473
³ódzkie;rawski;40706;184;15157;6;t1013;18013;13;344;0;7192;165
³ódzkie;sieradzki;140291;407;51358;43;t1014;62181;50;768;0;25984;314
³ódzkie;skierniewicki;30840;35;12304;6;t1015;13982;4;237;0;4317;25
³ódzkie;tomaszowski;145576;191;55462;15;t1016;63870;20;518;0;25726;156
³ódzkie;wieluñski;116844;105;45246;14;t1017;51295;7;763;1;19540;83
³ódzkie;wieruszowski;46119;70;16634;7;t1018;20479;3;153;1;8853;59
³ódzkie;zduñskowolski;71455;360;25869;65;t1019;30459;67;131;0;14996;228
³ódzkie;zgierski;189491;233;68637;11;t1020;79446;25;610;1;40798;196
³ódzkie;brzeziñski;46001;0;18219;0;t1021;20137;0;104;0;7541;0
³ódzkie;£ódŸ;1262088;2500;468393;324;t1061;537800;361;7847;13;248048;1802
³ódzkie;Piotrków Trybunalski;119451;73;42867;1;t1062;50866;5;607;0;25111;67
³ódzkie;Skierniewice;101790;192;37975;28;t1063;44182;31;888;0;18745;133
ma³opolskie;bocheñski;106278;368;39200;110;t1201;48720;45;192;3;18166;210
ma³opolskie;brzeski;92586;288;35162;70;t1202;41496;35;116;0;15812;183
ma³opolskie;chrzanowski;157242;131;56211;20;t1203;67309;9;413;0;33309;102
ma³opolskie;d¹browski;57652;0;22430;0;t1204;25787;0;168;0;9267;0
ma³opolskie;gorlicki;114592;102;44647;8;t1205;51204;9;206;0;18535;85
ma³opolskie;krakowski;229426;872;84088;108;t1206;97234;97;1909;62;46195;605
ma³opolskie;limanowski;120722;287;46015;59;t1207;56298;54;321;0;18088;174
ma³opolskie;miechowski;77310;147;31309;6;t1208;34341;34;99;0;11561;107
ma³opolskie;myœlenicki;140409;381;54413;102;t1209;63387;59;546;0;22063;220
ma³opolskie;nowos¹decki;169457;529;63729;42;t1210;79962;57;315;1;25451;429
ma³opolskie;nowotarski;173291;485;66138;73;t1211;80683;67;437;0;26033;345
ma³opolskie;olkuski;150305;408;55609;111;t1212;65257;60;348;1;29091;236
ma³opolskie;oœwiêcimski;172113;682;62822;80;t1213;71501;102;676;0;37114;500
ma³opolskie;proszowicki;58386;45;23115;1;t1214;25715;5;173;1;9383;38
ma³opolskie;suski;94143;29;36292;5;t1215;40721;1;326;0;16804;23
ma³opolskie;tarnowski;127095;446;49019;65;t1216;56801;52;560;0;20715;329
ma³opolskie;tatrzañski;48645;0;18721;0;t1217;21377;0;176;0;8371;0
ma³opolskie;wadowicki;170839;660;60555;93;t1218;75510;78;354;26;34420;463
ma³opolskie;wielicki;161181;469;57235;128;t1219;70845;49;436;0;32665;292
ma³opolskie;Kraków;1620558;3511;612372;816;t1261;691693;399;4619;3;311874;2293
ma³opolskie;Nowy S¹cz;92052;355;33648;35;t1262;38822;70;140;0;19442;250
ma³opolskie;Tarnów;166477;441;59106;95;t1263;72384;49;329;0;34658;297
mazowieckie;bia³obrzeski;48117;110;19062;26;t1401;21528;5;452;0;7075;79
mazowieckie;ciechanowski;110080;144;41961;33;t1402;47471;25;778;2;19870;84
mazowieckie;garwoliñski;116026;451;45239;53;t1403;50197;81;444;46;20146;271
mazowieckie;gostyniñski;39114;550;15205;70;t1404;16289;82;207;0;7413;398
mazowieckie;grodziski;132336;536;48977;18;t1405;57450;46;673;0;25236;472
mazowieckie;grójecki;143893;561;54986;125;t1406;64537;56;621;1;23749;379
mazowieckie;kozienicki;62867;135;23494;23;t1407;26484;20;193;0;12696;92
mazowieckie;legionowski;120854;358;38363;45;t1408;49984;42;603;0;31904;271
mazowieckie;lipski;34966;71;13862;13;t1409;15516;6;168;0;5420;52
mazowieckie;³osicki;25976;0;10117;0;t1410;11098;0;391;0;4370;0
mazowieckie;makowski;56350;0;21337;0;t1411;25883;0;165;0;8965;0
mazowieckie;miñski;181593;675;65365;81;t1412;81243;96;600;1;34385;497
mazowieckie;m³awski;85314;77;32732;28;t1413;36976;25;663;0;14943;24
mazowieckie;nowodworski;151125;147;57697;4;t1414;70549;10;635;0;22244;133
mazowieckie;ostro³êcki;67646;0;26560;0;t1415;29997;0;254;0;10835;0
mazowieckie;ostrowski;70044;93;28216;23;t1416;29458;8;430;0;11940;62
mazowieckie;otwocki;137763;220;50273;51;t1417;55136;15;1614;0;30740;154
mazowieckie;piaseczyñski;353191;1293;127830;208;t1418;152751;168;1279;10;71331;907
mazowieckie;p³ocki;112106;116;44844;14;t1419;49845;12;418;0;16999;90
mazowieckie;p³oñski;106033;250;41001;31;t1420;47717;29;243;1;17072;189
mazowieckie;pruszkowski;201999;427;72103;9;t1421;83061;54;1007;0;45828;364
mazowieckie;przasnyski;67400;141;26783;44;t1422;29753;41;230;0;10634;56
mazowieckie;przysuski;40631;40;15436;8;t1423;17405;1;361;0;7429;31
mazowieckie;pu³tuski;63826;17;24865;1;t1424;27828;2;521;0;10612;14
mazowieckie;radomski;91091;332;34550;15;t1425;38676;27;614;0;17251;290
mazowieckie;siedlecki;41790;193;16694;21;t1426;18042;35;262;0;6792;137
mazowieckie;sierpecki;60282;87;23803;27;t1427;26199;13;274;0;10006;47
mazowieckie;sochaczewski;116086;220;44253;8;t1428;50322;35;206;0;21305;177
mazowieckie;soko³owski;60205;54;22525;2;t1429;25967;8;150;0;11563;44
mazowieckie;szyd³owiecki;30062;27;10468;0;t1430;14524;14;28;0;5042;13
mazowieckie;warszawski zachodni;174110;662;61753;130;t1432;69757;61;616;3;41984;468
mazowieckie;wêgrowski;64251;68;24921;9;t1433;27625;20;300;0;11405;39
mazowieckie;wo³omiñski;317302;914;111761;169;t1434;139998;100;1060;0;64483;645
mazowieckie;wyszkowski;88489;161;34019;7;t1435;38031;18;425;0;16014;136
mazowieckie;zwoleñski;37294;0;15132;0;t1436;16656;0;194;0;5312;0
mazowieckie;¿uromiñski;40338;0;16052;0;t1437;16674;0;437;0;7175;0
mazowieckie;¿yrardowski;84544;142;30559;10;t1438;35785;10;329;0;17871;122
mazowieckie;Ostro³êka;96498;35;37377;4;t1461;42290;10;345;0;16486;21
mazowieckie;P³ock;185984;642;66280;137;t1462;79057;62;423;1;40224;442
mazowieckie;Radom;317463;737;118755;128;t1463;140401;96;1553;0;56754;513
mazowieckie;Siedlce;154405;175;61042;43;t1464;70907;40;306;0;22150;92
mazowieckie;Warszawa;3705621;7983;1333894;1543;t1465;1556899;976;17902;39;796926;5425
opolskie;brzeski;96007;52;36751;0;t1601;42669;6;885;0;15702;46
opolskie;g³ubczycki;56641;22;21087;3;t1602;24897;3;91;0;10566;16
opolskie;kêdzierzyñsko-kozielski;109378;175;41361;24;t1603;47369;25;404;0;20244;126
opolskie;kluczborski;79481;154;29256;15;t1604;33576;19;387;0;16262;120
opolskie;krapkowicki;135347;322;49664;63;t1605;60008;44;426;4;25249;211
opolskie;namys³owski;41397;73;15074;31;t1606;17429;10;58;0;8836;32
opolskie;nyski;127226;207;48800;49;t1607;54202;44;543;0;23681;114
opolskie;oleski;66907;262;25530;52;t1608;28895;62;130;0;12352;148
opolskie;opolski;95812;157;34692;12;t1609;40930;6;617;0;19573;139
opolskie;prudnicki;56369;24;20976;2;t1610;24763;1;126;0;10504;21
opolskie;strzelecki;83211;60;30052;2;t1611;35959;5;304;0;16896;53
opolskie;Opole;259138;732;96673;225;t1661;112215;102;583;0;49667;405
podkarpackie;bieszczadzki;14918;0;5589;0;t1801;6161;0;22;0;3146;0
podkarpackie;brzozowski;59107;16;23512;3;t1802;26845;6;240;0;8510;7
podkarpackie;dêbicki;86308;50;31539;21;t1803;41464;19;118;0;13187;10
podkarpackie;jaros³awski;89803;117;31226;42;t1804;38996;16;133;0;19448;59
podkarpackie;jasielski;87567;332;30691;64;t1805;39683;33;222;0;16971;235
podkarpackie;kolbuszowski;29907;4;11649;0;t1806;13675;4;142;0;4441;0
podkarpackie;kroœnieñski;66649;58;26127;6;t1807;28106;0;237;0;12179;52
podkarpackie;le¿ajski;57569;71;21278;12;t1808;26099;7;138;0;10054;52
podkarpackie;lubaczowski;49163;37;17904;5;t1809;21359;4;29;0;9871;28
podkarpackie;³añcucki;58528;0;22446;0;t1810;24521;0;79;0;11482;0
podkarpackie;mielecki;114770;18;45771;2;t1811;50906;1;476;0;17617;15
podkarpackie;ni¿añski;44884;11;17794;1;t1812;19382;0;888;0;6820;10
podkarpackie;przemyski;26791;8;10712;2;t1813;11251;1;137;0;4691;5
podkarpackie;przeworski;43395;30;16400;5;t1814;18200;3;137;0;8658;22
podkarpackie;ropczycko-sêdziszowski;52994;41;20020;11;t1815;24392;7;205;0;8377;23
podkarpackie;rzeszowski;76517;0;28631;0;t1816;33196;0;812;0;13878;0
podkarpackie;sanocki;56785;60;19906;19;t1817;24013;6;187;0;12679;35
podkarpackie;stalowowolski;100716;26;38631;3;t1818;44217;3;846;0;17022;20
podkarpackie;strzy¿owski;38466;17;15016;13;t1819;16097;4;26;0;7327;0
podkarpackie;tarnobrzeski;24249;19;8411;2;t1820;10636;8;125;0;5077;9
podkarpackie;leski;19222;139;7423;19;t1821;8322;16;32;0;3445;104
podkarpackie;Krosno;64099;70;23495;6;t1861;26796;15;163;0;13645;49
podkarpackie;Przemyœl;71469;93;24472;35;t1862;30800;23;155;0;16042;35
podkarpackie;Rzeszów;717482;1252;283523;274;t1863;337121;190;1685;3;95153;785
podkarpackie;Tarnobrzeg;85118;32;32107;1;t1864;36999;7;469;0;15543;24
podlaskie;augustowski;60118;14;22523;2;t2001;26569;1;466;0;10560;11
podlaskie;bia³ostocki;94168;183;34520;33;t2002;38507;10;368;0;20773;140
podlaskie;bielski;52241;14;19673;0;t2003;22354;1;41;0;10173;13
podlaskie;grajewski;39898;2;15595;1;t2004;17494;0;298;0;6511;1
podlaskie;hajnowski;42000;0;15493;0;t2005;17758;0;100;0;8649;0
podlaskie;kolneñski;30794;5;11987;0;t2006;13889;2;364;0;4554;3
podlaskie;³om¿yñski;20650;0;8495;0;t2007;9314;0;93;0;2748;0
podlaskie;moniecki;33488;75;12746;13;t2008;14246;17;110;0;6386;45
podlaskie;sejneñski;16823;0;6399;0;t2009;7196;0;321;0;2907;0
podlaskie;siemiatycki;41836;0;16766;0;t2010;18071;0;98;0;6901;0
podlaskie;sokólski;61585;99;23510;5;t2011;25464;0;551;0;12060;94
podlaskie;suwalski;12238;0;4661;0;t2012;5136;0;9;0;2432;0
podlaskie;wysokomazowiecki;64568;81;25527;7;t2013;28168;9;442;0;10431;65
podlaskie;zambrowski;40506;76;14764;2;t2014;18009;15;136;1;7597;58
podlaskie;Bia³ystok;663608;515;250881;77;t2061;300994;79;1545;0;110188;359
podlaskie;£om¿a;96181;331;36849;58;t2062;41387;52;330;2;17615;219
podlaskie;Suwa³ki;87160;59;30182;9;t2063;38156;4;240;0;18582;46
pomorskie;bytowski;92436;21;35087;5;t2201;40827;3;216;0;16306;13
pomorskie;chojnicki;125787;222;45883;50;t2202;54207;16;329;0;25368;156
pomorskie;cz³uchowski;57583;0;20402;0;t2203;25422;0;159;0;11600;0
pomorskie;gdañski;97651;512;32973;114;t2204;37775;87;617;13;26286;298
pomorskie;kartuski;131076;490;49920;144;t2205;57989;75;250;0;22917;271
pomorskie;koœcierski;88253;99;33362;8;t2206;37969;6;633;0;16289;85
pomorskie;kwidzyñski;94026;46;34591;6;t2207;40256;5;420;1;18759;34
pomorskie;lêborski;83865;18;30407;10;t2208;36209;6;237;0;17012;2
pomorskie;malborski;61614;87;22373;1;t2209;25187;5;199;0;13855;81
pomorskie;nowodworski;46190;257;17249;53;t2210;20114;55;95;0;8732;149
pomorskie;pucki;84351;342;30934;89;t2211;35620;98;682;0;17115;155
pomorskie;s³upski;67956;352;24602;68;t2212;28250;35;880;3;14224;246
pomorskie;starogardzki;144678;392;53528;85;t2213;62799;82;720;0;27631;225
pomorskie;tczewski;127640;472;43659;61;t2214;53776;77;424;0;29781;334
pomorskie;wejherowski;234638;1176;84438;326;t2215;100994;151;1037;0;48169;699
pomorskie;sztumski;58695;23;21640;0;t2216;26093;4;67;0;10895;19
pomorskie;Gdañsk;1107300;3193;421878;884;t2261;485949;469;4373;14;195100;1826
pomorskie;Gdynia;419172;1477;143015;391;t2262;178969;228;1952;1;95236;857
pomorskie;S³upsk;168147;524;61051;226;t2263;70548;23;477;0;36071;275
pomorskie;Sopot;121163;114;47088;8;t2264;50886;13;197;0;22992;93
œl¹skie;bêdziñski;163117;308;57904;19;t2401;67012;24;620;0;37581;265
œl¹skie;bielski;153671;390;54031;47;t2402;67232;47;381;0;32027;296
œl¹skie;cieszyñski;218047;369;81670;39;t2403;95221;53;519;1;40637;276
œl¹skie;czêstochowski;125009;73;46957;8;t2404;52980;5;361;0;24711;60
œl¹skie;gliwicki;200194;545;67058;178;t2405;88164;68;206;1;44766;298
œl¹skie;k³obucki;80666;545;29783;62;t2406;35454;88;190;0;15239;395
œl¹skie;lubliniecki;76380;376;27883;24;t2407;33505;30;91;0;14901;322
œl¹skie;miko³owski;59176;487;21763;114;t2408;24409;43;265;0;12739;330
œl¹skie;myszkowski;78137;362;29260;41;t2409;32956;38;127;0;15794;283
œl¹skie;pszczyñski;97190;257;34492;24;t2410;39580;21;353;0;22765;212
œl¹skie;raciborski;122238;282;45900;46;t2411;53474;49;426;1;22438;186
œl¹skie;rybnicki;37497;80;14123;3;t2412;15098;15;39;0;8237;62
œl¹skie;tarnogórski;202045;208;77045;16;t2413;85236;47;478;1;39286;144
œl¹skie;bieruñsko-lêdziñski;53976;72;20122;3;t2414;22934;6;85;0;10835;63
œl¹skie;wodzis³awski;175839;147;64239;10;t2415;76267;29;236;0;35097;108
œl¹skie;zawierciañski;150103;328;53198;63;t2416;64521;47;592;1;31792;217
œl¹skie;¿ywiecki;145483;677;55538;88;t2417;62112;50;753;1;27080;538
œl¹skie;Bielsko-Bia³a;306759;708;113354;112;t2461;133835;77;1189;2;58381;517
œl¹skie;Bytom;203275;589;74810;115;t2462;88543;85;843;20;39079;369
œl¹skie;Chorzów;161830;240;59055;51;t2463;69611;15;529;0;32635;174
œl¹skie;Czêstochowa;384825;676;135939;76;t2464;161259;87;828;0;86799;513
œl¹skie;D¹browa Górnicza;139285;156;47883;11;t2465;55961;16;483;0;34958;129
œl¹skie;Gliwice;362069;768;139342;67;t2466;164130;134;663;4;57934;563
œl¹skie;Jastrzêbie-Zdrój;93328;229;31346;36;t2467;37384;14;637;0;23961;179
œl¹skie;Jaworzno;128905;322;47091;31;t2468;56606;38;669;0;24539;253
œl¹skie;Katowice;753174;1390;292669;370;t2469;339384;150;2368;1;118753;869
œl¹skie;Mys³owice;73252;204;26664;10;t2470;29519;14;438;0;16631;180
œl¹skie;Piekary Œl¹skie;63121;187;20850;30;t2471;24212;59;291;0;17768;98
œl¹skie;Ruda Œl¹ska;239629;404;94378;89;t2472;103081;113;695;0;41475;202
œl¹skie;Rybnik;114476;209;37077;12;t2473;45388;21;252;0;31759;176
œl¹skie;Siemianowice Œl¹skie;120600;69;45653;1;t2474;51378;7;243;0;23326;61
œl¹skie;Sosnowiec;315386;492;111084;99;t2475;134249;62;556;0;69497;331
œl¹skie;Œwiêtoch³owice;54986;632;21167;24;t2476;24023;93;213;1;9583;514
œl¹skie;Tychy;161498;200;60216;146;t2477;65665;10;816;0;34801;44
œl¹skie;Zabrze;193683;310;68607;52;t2478;85917;55;923;0;38236;203
œl¹skie;¯ory;84870;212;32414;52;t2479;37820;24;670;71;13966;65
œwiêtokrzyskie;buski;74786;0;27625;0;t2601;32876;0;828;0;13457;0
œwiêtokrzyskie;jêdrzejowski;106455;425;40400;21;t2602;45440;37;396;1;20219;366
œwiêtokrzyskie;kazimierski;35798;0;13351;0;t2603;15829;0;217;0;6401;0
œwiêtokrzyskie;kielecki;165593;426;61231;45;t2604;73620;58;359;0;30383;323
œwiêtokrzyskie;konecki;83609;150;30417;0;t2605;36213;2;278;0;16701;148
œwiêtokrzyskie;opatowski;49043;0;18942;0;t2606;21470;0;357;0;8274;0
œwiêtokrzyskie;ostrowiecki;130471;333;47278;72;t2607;54955;49;291;0;27947;212
œwiêtokrzyskie;piñczowski;48429;150;17061;6;t2608;23320;15;44;0;8004;129
œwiêtokrzyskie;sandomierski;103469;82;39803;9;t2609;46108;12;872;0;16686;61
œwiêtokrzyskie;skar¿yski;77335;204;27630;57;t2610;31526;32;198;0;17981;115
œwiêtokrzyskie;starachowicki;90750;78;33085;7;t2611;38218;8;621;0;18826;63
œwiêtokrzyskie;staszowski;53728;352;19751;69;t2612;22812;42;338;0;10827;241
œwiêtokrzyskie;w³oszczowski;61923;0;23756;0;t2613;28013;0;57;0;10097;0
œwiêtokrzyskie;Kielce;384792;636;144247;113;t2661;171312;80;1060;0;68173;443
warmiñsko-mazurskie;bartoszycki;75685;0;28447;0;t2801;33071;0;125;0;14042;0
warmiñsko-mazurskie;braniewski;42813;0;16482;0;t2802;18076;0;49;0;8206;0
warmiñsko-mazurskie;dzia³dowski;74703;141;28084;25;t2803;31188;9;122;0;15309;107
warmiñsko-mazurskie;elbl¹ski;51371;232;20419;28;t2804;21814;20;484;0;8654;184
warmiñsko-mazurskie;e³cki;116203;43;40404;6;t2805;53968;11;784;0;21047;26
warmiñsko-mazurskie;gi¿ycki;73428;218;27106;18;t2806;32356;17;739;0;13227;183
warmiñsko-mazurskie;i³awski;97777;243;35891;65;t2807;42629;22;549;0;18708;156
warmiñsko-mazurskie;kêtrzyñski;62187;164;23329;50;t2808;25234;39;87;0;13537;75
warmiñsko-mazurskie;lidzbarski;41643;120;16089;1;t2809;17640;0;113;0;7801;119
warmiñsko-mazurskie;mr¹gowski;44223;286;15628;46;t2810;18829;37;229;0;9537;203
warmiñsko-mazurskie;nidzicki;65971;19;21904;4;t2811;34298;4;321;0;9448;11
warmiñsko-mazurskie;nowomiejski;53178;132;20003;4;t2812;23470;2;466;0;9239;126
warmiñsko-mazurskie;olecki;34805;0;13601;0;t2813;14975;0;170;0;6059;0
warmiñsko-mazurskie;olsztyñski;131138;277;50502;62;t2814;57376;33;976;3;22284;179
warmiñsko-mazurskie;ostródzki;96952;41;37115;0;t2815;41593;3;861;0;17383;38
warmiñsko-mazurskie;piski;68715;0;26608;0;t2816;30850;0;70;0;11187;0
