data;liczba_szczepien_dziennie;dawka_2_dziennie
2020-12-27;2157;0
2020-12-28;4349;0
2020-12-29;9991;0
2020-12-30;20278;0
2020-12-31;10572;0
2021-01-01;1348;2
2021-01-02;2253;0
2021-01-03;642;0
2021-01-04;40456;1
2021-01-05;55185;1
2021-01-06;18692;0
2021-01-07;30298;0
2021-01-08;11802;0
2021-01-09;2257;0
2021-01-10;991;2
2021-01-11;47513;3
2021-01-12;63291;0
2021-01-13;55034;1
2021-01-14;46493;2
2021-01-15;26226;1
2021-01-16;20965;17
2021-01-17;12068;434
2021-01-18;28307;2940
2021-01-19;49480;8120
2021-01-20;51184;14468
2021-01-21;52989;14778
2021-01-22;38198;5262
2021-01-23;16857;1362
2021-01-24;5355;557
2021-01-25;73162;29521
2021-01-26;132731;48370
2021-01-27;104595;26566
2021-01-28;89445;29487
2021-01-29;43703;16129
2021-01-30;16241;3121
2021-01-31;8681;1391
2021-02-01;57100;33362
2021-02-02;114596;57465
2021-02-03;121725;56040
2021-02-04;107250;51638
2021-02-05;52037;29648
2021-02-06;24649;15718
2021-02-07;16388;10182
2021-02-08;33065;11756
2021-02-09;89732;20224
2021-02-10;113250;44986
2021-02-11;111651;58870
2021-02-12;75786;43747
2021-02-13;35618;15260
2021-02-14;14709;4875
2021-02-15;36292;11742
2021-02-16;71791;33905
2021-02-17;154879;85689
2021-02-18;174540;94806
2021-02-19;103288;50390
2021-02-20;36027;7725
2021-02-21;16055;3616
2021-02-22;43435;4129
2021-02-23;71919;20571
2021-02-24;160902;77140
2021-02-25;174929;90762
2021-02-26;103686;45712
2021-02-27;44807;11929
2021-02-28;18067;5835
2021-03-01;46167;5420
2021-03-02;82532;21828
2021-03-03;156813;68094
2021-03-04;173956;85977
2021-03-05;108749;44718
2021-03-06;49843;12085
2021-03-07;17997;5392
2021-03-08;34597;3685
2021-03-09;63936;8434
2021-03-10;143515;43079
2021-03-11;163003;68438
2021-03-12;95164;39607
2021-03-13;29993;6742
2021-03-14;11882;3042
2021-03-15;25834;3554
2021-03-16;47925;10736
2021-03-17;134098;43921
2021-03-18;155449;66727
2021-03-19;89485;38981
2021-03-20;29783;10286
2021-03-21;10659;3080
2021-03-22;51964;3980
2021-03-23;118080;19959
2021-03-24;192211;50207
2021-03-25;216629;71840
2021-03-26;162355;40730
2021-03-27;92239;15031
2021-03-28;35752;6930
2021-03-29;80157;9879
2021-03-30;117697;16110
2021-03-31;191058;20750
2021-04-01;205431;19518
2021-04-02;153235;11309
2021-04-03;36405;2760
2021-04-04;3342;352
2021-04-05;3885;527
2021-04-06;126240;8144
2021-04-07;220751;7374
2021-04-08;258679;5846
2021-04-09;220794;4705
2021-04-10;154616;4181
2021-04-11;44780;786
2021-04-12;106526;7027
2021-04-13;186973;23364
2021-04-14;254924;53890
2021-04-15;268166;59318
2021-04-16;201499;28291
2021-04-17;140844;11962
2021-04-18;39813;4035
2021-04-19;109558;13076
2021-04-20;203255;34292
2021-04-21;283271;74547
2021-04-22;306593;79491
2021-04-23;260249;46804
2021-04-24;206173;24520
2021-04-25;56084;9284
2021-04-26;139782;30873
2021-04-27;254104;58774
2021-04-28;345468;99449
2021-04-29;388344;108992
2021-04-30;358092;75065
2021-05-01;121995;15586
2021-05-02;59490;10176
2021-05-03;47174;5543
2021-05-04;234700;63271
2021-05-05;399364;122746
2021-05-06;424462;141928
2021-05-07;379452;124798
2021-05-08;258727;63655
2021-05-09;82452;14857
2021-05-10;188723;52560
2021-05-11;321274;109811
2021-05-12;434593;181034
2021-05-13;441966;193825
2021-05-14;373756;152332
2021-05-15;277979;110610
2021-05-16;90327;29651
2021-05-17;149216;50238
2021-05-18;331417;125846
2021-05-19;446235;185945
2021-05-20;445575;201188
2021-05-21;356983;155306
2021-05-22;241247;111097
2021-05-23;68106;35621
2021-05-24;135632;76895
2021-05-25;306153;158292
2021-05-26;397411;212285
2021-05-27;387127;232226
2021-05-28;349843;202387
2021-05-29;278685;151933
2021-05-30;91900;44176
2021-05-31;167713;98579
2021-06-01;466942;270426
2021-06-02;652544;401409
2021-06-03;141155;64679
2021-06-04;431211;257109
2021-06-05;271951;120479
2021-06-06;99111;41005
2021-06-07;203263;127696
2021-06-08;401284;243057
2021-06-09;507718;303196
2021-06-10;485232;298031
2021-06-11;425709;266582
2021-06-12;318827;182311
2021-06-13;102739;58864
2021-06-14;214155;168503
2021-06-15;375356;264547
2021-06-16;434131;280814
2021-06-17;402886;272630
2021-06-18;326389;220802
2021-06-19;220670;135849
2021-06-20;66538;43790
2021-06-21;168906;137630
2021-06-22;341857;262412
2021-06-23;400798;291750
2021-06-24;381363;283216
2021-06-25;309994;233874
2021-06-26;203324;134385
2021-06-27;61035;42209
2021-06-28;146454;115121
2021-06-29;288716;217799
2021-06-30;357456;254828
2021-07-01;299809;220220
2021-07-02;243890;175398
2021-07-03;172679;119327
2021-07-04;50602;34021
2021-07-05;118840;86695
2021-07-06;251258;207613
2021-07-07;341571;283280
2021-07-08;264087;203122
2021-07-09;256307;197429
2021-07-10;209856;167601
2021-07-11;63058;48717
2021-07-12;115309;82447
2021-07-13;216691;172748
2021-07-14;286667;227098
2021-07-15;257547;195237
2021-07-16;209884;150612
2021-07-17;157749;113990
2021-07-18;41829;25856
2021-07-19;83993;50858
2021-07-20;164591;118418
2021-07-21;210322;156587
2021-07-22;179862;126369
2021-07-23;156560;102376
2021-07-24;97903;61503
2021-07-25;29696;14228
2021-07-26;72349;41812
2021-07-27;115070;71274
2021-07-28;141656;87916
2021-07-29;134375;82724
2021-07-30;120680;69998
2021-07-31;78666;40834
2021-08-01;32888;7902
2021-08-02;53098;25448
2021-08-03;83166;43279
2021-08-04;109463;61308
2021-08-05;110293;60881
2021-08-06;104338;53981
2021-08-07;61499;28011
2021-08-08;19953;5390
2021-08-09;47075;21352
2021-08-10;69434;33403
2021-08-11;81959;40133
2021-08-12;81027;40286
2021-08-13;79801;41106
2021-08-14;43977;17940
2021-08-15;27874;4171
2021-08-16;42476;21532
2021-08-17;59261;30137
2021-08-18;75370;38195
2021-08-19;72021;38709
2021-08-20;74381;39013
2021-08-21;42807;19380
2021-08-22;19462;4080
2021-08-23;37303;18472
2021-08-24;53450;27370
2021-08-25;67035;34071
2021-08-26;67979;35833
2021-08-27;72886;38056
2021-08-28;44841;18793
2021-08-29;22479;4232
2021-08-30;37908;18498
2021-08-31;51655;27112
2021-09-01;48871;26305
2021-09-02;53913;28863
2021-09-03;59055;29212
2021-09-04;32434;13447
2021-09-05;14304;2755
2021-09-06;26436;12338
2021-09-07;36833;17506
2021-09-08;44558;21930
2021-09-09;45498;22815
2021-09-10;50473;24208
2021-09-11;27172;10598
2021-09-12;11596;2203
2021-09-13;23346;10136
2021-09-14;32847;14693
2021-09-15;41035;19161
2021-09-16;43167;19818
2021-09-17;51242;22783
2021-09-18;26139;9573
2021-09-19;10014;2277
2021-09-20;23804;10439
2021-09-21;34646;15014
2021-09-22;39855;16397
2021-09-23;42466;16781
2021-09-24;64315;20511
2021-09-25;33411;8961
2021-09-26;12320;1855
2021-09-27;47252;9163
2021-09-28;61972;12510
2021-09-29;77540;15769
2021-09-30;82012;17576
2021-10-01;83648;17592
2021-10-02;32069;7135
2021-10-03;5549;1058
2021-10-04;32830;5409
2021-10-05;52019;8890
2021-10-06;73844;12926
2021-10-07;80899;15853
2021-10-08;84110;18874
2021-10-09;15368;4016
2021-10-10;3670;850
2021-10-11;30763;5677
2021-10-12;35876;7391
2021-10-13;64889;13659
2021-10-14;66776;13894
2021-10-15;72010;16778
2021-10-16;27929;6155
2021-10-17;4188;912
2021-10-18;34070;7271
2021-10-19;47113;8744
