wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt;dawka_1_ogolem;dawka_1_dziennie;dawka_3_ogolem;dawka_3_dziennie;dawka_przypominajaca_ogolem;dawka_przypominajaca_dziennie
lubelskie;bialski;71396;372;30003;29;t0601;36364;67;570;6;4459;270
lubelskie;bi³gorajski;64152;542;27544;37;t0602;31431;100;392;0;4785;405
lubelskie;che³mski;41788;151;18219;33;t0603;20711;15;219;17;2639;86
lubelskie;hrubieszowski;52594;228;22139;25;t0604;26543;46;787;34;3125;123
lubelskie;janowski;36125;207;15729;19;t0605;18082;31;509;1;1805;156
lubelskie;krasnostawski;48215;231;20406;39;t0606;24211;35;319;14;3279;143
lubelskie;kraœnicki;78175;482;34024;88;t0607;38873;72;423;0;4855;322
lubelskie;lubartowski;65512;229;28238;35;t0608;32633;39;1161;5;3480;150
lubelskie;lubelski;99077;376;41659;47;t0609;50451;71;953;7;6014;251
lubelskie;³êczyñski;45683;228;20408;21;t0610;22512;43;698;118;2065;46
lubelskie;³ukowski;66430;357;28812;107;t0611;33703;54;215;1;3700;195
lubelskie;opolski;52968;224;22747;11;t0612;26922;48;297;1;3002;164
lubelskie;parczewski;33220;97;13891;17;t0613;16654;17;643;0;2032;63
lubelskie;pu³awski;113460;584;49824;66;t0614;55407;84;661;47;7568;387
lubelskie;radzyñski;36341;157;15763;51;t0615;18137;41;224;0;2217;65
lubelskie;rycki;60704;290;27204;29;t0616;29840;31;618;56;3042;174
lubelskie;œwidnicki;56086;250;24026;40;t0617;26720;26;559;20;4781;164
lubelskie;tomaszowski;63988;209;27600;24;t0618;32638;30;353;0;3397;155
lubelskie;w³odawski;39749;223;17152;15;t0619;19895;8;375;0;2327;200
lubelskie;zamojski;56361;344;25212;59;t0620;26961;53;386;1;3802;231
lubelskie;Bia³a Podlaska;83123;274;35839;59;t0661;41638;58;139;1;5507;156
lubelskie;Che³m;74581;306;31068;19;t0662;38333;62;140;3;5040;222
lubelskie;Lublin;527451;1846;216899;169;t0663;262463;202;4540;7;43549;1468
lubelskie;Zamoœæ;104360;468;44983;46;t0664;51720;63;213;0;7444;359
lubuskie;gorzowski;34391;247;14699;16;t0801;16866;57;245;1;2581;173
lubuskie;kroœnieñski;57812;142;25182;9;t0802;29291;21;63;1;3276;111
lubuskie;miêdzyrzecki;76594;333;32798;13;t0803;38011;52;821;0;4964;268
lubuskie;nowosolski;106911;519;43436;23;t0804;55182;81;572;1;7721;414
lubuskie;s³ubicki;45131;122;19630;3;t0805;22964;30;85;0;2452;89
lubuskie;strzelecko-drezdenecki;58937;260;23975;25;t0806;30916;30;166;0;3880;205
lubuskie;sulêciñski;37163;289;15076;12;t0807;19561;60;416;1;2110;216
lubuskie;œwiebodziñski;62379;112;26631;4;t0808;31511;6;189;0;4048;102
lubuskie;zielonogórski;99923;589;43145;38;t0809;50605;76;429;5;5744;470
lubuskie;¿agañski;79891;293;32916;22;t0810;40983;34;790;0;5202;237
lubuskie;¿arski;113201;592;49191;35;t0811;56829;122;126;0;7055;435
lubuskie;wschowski;31331;27;14010;0;t0812;15748;11;202;0;1371;16
lubuskie;Gorzów Wielkopolski;184178;1160;74649;70;t0861;95079;257;643;1;13807;832
lubuskie;Zielona Góra;177520;995;75771;95;t0862;85167;86;786;0;15796;814
³ódzkie;be³chatowski;84161;221;35825;2;t1001;43072;26;386;0;4878;193
³ódzkie;kutnowski;102124;606;45532;18;t1002;49187;62;376;3;7029;523
³ódzkie;³aski;40272;102;18176;10;t1003;20060;26;88;1;1948;65
³ódzkie;³êczycki;58856;438;25203;33;t1004;29985;76;212;0;3456;329
³ódzkie;³owicki;100257;398;44974;29;t1005;49428;62;629;0;5226;307
³ódzkie;³ódzki wschodni;44080;265;18120;31;t1006;22315;36;204;1;3441;197
³ódzkie;opoczyñski;67274;207;28674;9;t1007;35071;35;473;1;3056;162
³ódzkie;pabianicki;125255;568;54296;51;t1008;60794;74;584;0;9581;443
³ódzkie;pajêczañski;32593;80;14171;9;t1009;17030;20;60;0;1332;51
³ódzkie;piotrkowski;55998;140;24693;3;t1010;28692;24;189;0;2424;113
³ódzkie;poddêbicki;41479;66;18613;12;t1011;20685;6;422;13;1759;35
³ódzkie;radomszczañski;99600;195;44142;28;t1012;49757;46;758;0;4943;121
³ódzkie;rawski;32955;74;14258;13;t1013;16971;13;363;0;1363;48
³ódzkie;sieradzki;112931;466;48364;25;t1014;57956;56;929;28;5682;357
³ódzkie;skierniewicki;26047;30;11891;0;t1015;13398;0;134;0;624;30
³ódzkie;tomaszowski;119539;146;52676;3;t1016;59862;26;545;0;6456;117
³ódzkie;wieluñski;96534;164;43352;7;t1017;48430;18;908;2;3844;137
³ódzkie;wieruszowski;37350;82;15784;4;t1018;19165;18;163;0;2238;60
³ódzkie;zduñskowolski;56763;119;24610;11;t1019;28637;22;203;1;3313;85
³ódzkie;zgierski;149970;545;64825;58;t1020;74230;45;522;2;10393;440
³ódzkie;brzeziñski;38297;132;17284;1;t1021;18978;28;87;0;1948;103
³ódzkie;£ódŸ;1038819;4068;446732;199;t1061;506524;348;10599;37;74964;3484
³ódzkie;Piotrków Trybunalski;95300;417;40747;44;t1062;47670;60;647;2;6236;311
³ódzkie;Skierniewice;82255;115;35940;12;t1063;41077;12;1122;0;4116;91
ma³opolskie;bocheñski;87641;381;37143;23;t1201;46020;58;152;0;4326;300
ma³opolskie;brzeski;75418;163;32802;14;t1202;38469;26;105;0;4042;123
ma³opolskie;chrzanowski;125383;595;53276;18;t1203;63178;57;505;9;8424;511
ma³opolskie;d¹browski;47186;89;20997;5;t1204;24041;18;128;0;2020;66
ma³opolskie;gorlicki;96056;424;42414;24;t1205;48045;55;234;2;5363;343
ma³opolskie;krakowski;180759;643;78839;14;t1206;89731;70;1785;4;10404;555
ma³opolskie;limanowski;99108;175;42847;5;t1207;52061;50;474;0;3726;120
ma³opolskie;miechowski;66357;78;30266;4;t1208;32798;17;97;0;3196;57
ma³opolskie;myœlenicki;115417;305;51289;33;t1209;58733;42;562;2;4833;228
ma³opolskie;nowos¹decki;142950;234;61112;26;t1210;76003;42;301;1;5534;165
ma³opolskie;nowotarski;145561;325;62419;11;t1211;76009;60;493;0;6640;254
ma³opolskie;olkuski;121249;469;53011;11;t1212;61564;53;601;4;6073;401
ma³opolskie;oœwiêcimski;136694;808;59947;26;t1213;67439;76;653;3;8655;703
ma³opolskie;proszowicki;48393;208;21990;15;t1214;24309;42;357;16;1737;135
ma³opolskie;suski;77083;246;34373;21;t1215;38193;40;395;4;4122;181
ma³opolskie;tarnowski;105338;154;46411;8;t1216;53720;32;543;0;4664;114
ma³opolskie;tatrzañski;40224;60;17597;11;t1217;19999;11;225;1;2403;37
ma³opolskie;wadowicki;135017;351;56940;21;t1218;70173;52;573;3;7331;275
ma³opolskie;wielicki;126192;516;53133;33;t1219;64958;77;403;1;7698;405
ma³opolskie;Kraków;1340022;4507;584203;198;t1261;653396;348;5282;24;97141;3937
ma³opolskie;Nowy S¹cz;72939;162;31913;5;t1262;36175;9;165;0;4686;148
ma³opolskie;Tarnów;132161;530;55062;31;t1263;66887;97;332;5;9880;397
mazowieckie;bia³obrzeski;39794;34;17900;0;t1401;20099;15;678;0;1117;19
mazowieckie;ciechanowski;90825;330;39791;15;t1402;44498;57;824;2;5712;256
mazowieckie;garwoliñski;93586;308;42010;63;t1403;46574;21;639;1;4363;223
mazowieckie;gostyniñski;32291;1;14451;0;t1404;15473;0;210;1;2157;0
mazowieckie;grodziski;107982;451;46350;21;t1405;54177;55;861;3;6594;372
mazowieckie;grójecki;118546;325;52119;20;t1406;60645;86;1467;1;4315;218
mazowieckie;kozienicki;50758;244;22312;26;t1407;24853;41;301;7;3292;170
mazowieckie;legionowski;91080;534;35965;22;t1408;46121;33;693;1;8301;478
mazowieckie;lipski;29690;104;13212;0;t1409;14822;38;161;9;1495;57
mazowieckie;³osicki;21473;52;9555;9;t1410;10512;17;169;0;1237;26
mazowieckie;makowski;47183;123;20274;5;t1411;24199;19;235;0;2475;99
mazowieckie;miñski;146021;402;61505;59;t1412;75711;83;575;1;8230;259
mazowieckie;m³awski;69781;257;30918;16;t1413;34560;40;761;4;3542;197
mazowieckie;nowodworski;127825;440;55243;12;t1414;66658;104;699;0;5225;324
mazowieckie;ostro³êcki;55760;162;24649;6;t1415;28038;31;603;23;2470;102
mazowieckie;ostrowski;56992;239;26277;19;t1416;27570;36;586;1;2559;183
mazowieckie;otwocki;107609;507;47040;42;t1417;50871;48;1719;1;7979;416
mazowieckie;piaseczyñski;281223;627;119845;50;t1418;140037;76;1428;2;19913;499
mazowieckie;p³ocki;95910;427;42995;38;t1419;47725;58;375;4;4815;327
mazowieckie;p³oñski;88603;314;39044;27;t1420;45184;33;477;90;3898;164
mazowieckie;pruszkowski;156255;624;67692;45;t1421;76356;56;1596;2;10611;521
mazowieckie;przasnyski;55842;121;25235;21;t1422;27819;26;244;0;2544;74
mazowieckie;przysuski;32717;187;14452;4;t1423;16413;42;371;24;1481;117
mazowieckie;pu³tuski;52560;122;23355;6;t1424;25947;26;144;0;3114;90
mazowieckie;radomski;72674;285;32057;28;t1425;36260;63;223;28;4134;166
mazowieckie;siedlecki;34737;91;15728;20;t1426;17123;14;276;1;1610;56
mazowieckie;sierpecki;50473;370;22578;39;t1427;24810;52;261;4;2824;275
mazowieckie;sochaczewski;93712;561;41425;35;t1428;46734;64;175;3;5378;459
mazowieckie;soko³owski;47825;265;20886;5;t1429;24046;56;164;0;2729;204
mazowieckie;szyd³owiecki;24378;98;9860;5;t1430;13190;12;19;0;1309;81
mazowieckie;warszawski zachodni;132990;572;57367;30;t1432;64069;38;732;0;10822;504
mazowieckie;wêgrowski;52064;137;23456;13;t1433;25755;14;200;1;2653;109
mazowieckie;wo³omiñski;245493;964;101988;70;t1434;126726;147;861;1;15918;746
mazowieckie;wyszkowski;71481;493;31647;42;t1435;35206;128;428;3;4200;320
mazowieckie;zwoleñski;31729;95;14324;8;t1436;15767;22;188;0;1450;65
mazowieckie;¿uromiñski;32971;355;15301;7;t1437;15732;61;490;2;1448;285
mazowieckie;¿yrardowski;67053;342;28595;12;t1438;33161;34;391;0;4906;296
mazowieckie;Ostro³êka;81156;314;35293;27;t1461;39528;46;364;1;5971;240
mazowieckie;P³ock;150584;747;62777;35;t1462;74084;71;484;2;13239;639
mazowieckie;Radom;265269;944;113145;84;t1463;133359;127;1008;4;17757;729
mazowieckie;Siedlce;130879;367;57945;47;t1464;66729;64;354;14;5851;242
mazowieckie;Warszawa;2969875;12745;1257387;662;t1465;1449561;960;22413;45;240514;11078
opolskie;brzeski;79448;252;35019;32;t1601;39975;38;954;31;3500;151
opolskie;g³ubczycki;46958;277;20254;11;t1602;23574;27;131;3;2999;236
opolskie;kêdzierzyñsko-kozielski;89888;422;39550;32;t1603;44741;89;721;21;4876;280
opolskie;kluczborski;62004;260;27146;15;t1604;30721;20;355;0;3782;225
opolskie;krapkowicki;109262;747;46481;34;t1605;56248;105;201;0;6332;608
opolskie;namys³owski;32148;334;14035;11;t1606;15901;46;50;1;2162;276
opolskie;nyski;104814;363;46725;20;t1607;51291;42;733;1;6065;300
opolskie;oleski;53999;141;24244;2;t1608;26856;24;315;0;2584;115
opolskie;opolski;75201;603;32231;64;t1609;37739;114;303;19;4928;406
opolskie;prudnicki;44944;136;19528;9;t1610;22852;31;114;1;2450;95
opolskie;strzelecki;65001;337;27763;22;t1611;33109;58;542;1;3587;256
opolskie;Opole;212938;857;91746;35;t1661;105257;155;753;3;15182;664
podkarpackie;bieszczadzki;12152;87;5244;5;t1801;5725;9;15;0;1168;73
podkarpackie;brzozowski;51696;114;22679;8;t1802;25792;21;264;0;2961;85
podkarpackie;dêbicki;73479;351;29937;17;t1803;39499;75;88;4;3955;255
podkarpackie;jaros³awski;69457;426;28458;26;t1804;34994;74;312;7;5693;319
podkarpackie;jasielski;69759;151;28581;8;t1805;36450;70;254;0;4474;73
podkarpackie;kolbuszowski;25358;131;11118;13;t1806;12935;21;151;0;1154;97
podkarpackie;kroœnieñski;55292;162;25055;9;t1807;26842;21;211;0;3184;132
podkarpackie;le¿ajski;47264;277;19944;23;t1808;24308;53;215;0;2797;201
podkarpackie;lubaczowski;38371;135;16492;17;t1809;19469;18;14;0;2396;100
podkarpackie;³añcucki;47813;226;21030;22;t1810;22959;31;65;2;3759;171
podkarpackie;mielecki;96689;335;43413;23;t1811;48216;55;803;20;4257;237
podkarpackie;ni¿añski;37041;70;16798;4;t1812;18254;20;362;10;1627;36
podkarpackie;przemyski;22028;10;10148;2;t1813;10650;2;78;0;1152;6
podkarpackie;przeworski;34618;262;15338;19;t1814;16841;40;364;0;2075;203
podkarpackie;ropczycko-sêdziszowski;44355;159;18806;16;t1815;22950;37;207;0;2392;106
podkarpackie;rzeszowski;62416;273;26939;8;t1816;31101;60;594;7;3782;198
podkarpackie;sanocki;44888;190;18776;20;t1817;22176;33;207;10;3729;127
podkarpackie;stalowowolski;84970;464;36790;42;t1818;41852;85;1134;17;5194;320
podkarpackie;strzy¿owski;31397;178;14228;17;t1819;15053;28;273;0;1843;133
podkarpackie;tarnobrzeski;19144;70;7784;5;t1820;9816;14;290;0;1254;51
podkarpackie;leski;15837;4;7091;0;t1821;7791;4;77;0;878;0
podkarpackie;Krosno;51289;260;22116;8;t1861;24705;46;247;2;4221;204
podkarpackie;Przemyœl;56243;335;22641;18;t1862;28111;75;238;0;5253;242
podkarpackie;Rzeszów;628008;1447;272026;130;t1863;320336;221;2290;6;33356;1090
podkarpackie;Tarnobrzeg;71339;287;30503;16;t1864;35053;52;401;19;5382;200
podlaskie;augustowski;49445;294;21184;22;t2001;24978;38;258;1;3025;233
podlaskie;bia³ostocki;73781;391;31931;49;t2002;35686;50;597;1;5567;291
podlaskie;bielski;42863;154;18495;42;t2003;21106;23;38;3;3224;86
podlaskie;grajewski;32739;124;14566;18;t2004;16206;28;446;0;1521;78
podlaskie;hajnowski;34254;116;14588;28;t2005;16775;22;185;6;2706;60
podlaskie;kolneñski;25727;29;11266;6;t2006;12982;9;106;0;1373;14
podlaskie;³om¿yñski;17688;68;8073;11;t2007;8879;13;148;0;588;44
podlaskie;moniecki;26881;248;11593;25;t2008;13298;42;128;1;1862;180
podlaskie;sejneñski;13755;113;6079;9;t2009;6792;9;56;0;828;95
podlaskie;siemiatycki;35397;167;16078;8;t2010;17360;25;94;1;1865;133
podlaskie;sokólski;49239;191;22210;15;t2011;23942;26;317;10;2770;140
podlaskie;suwalski;9747;10;4365;1;t2012;4800;7;60;0;522;2
podlaskie;wysokomazowiecki;53986;199;24056;52;t2013;26691;30;848;3;2391;114
podlaskie;zambrowski;32569;236;13669;19;t2014;16634;63;103;1;2163;153
podlaskie;Bia³ystok;562853;2183;238195;121;t2061;283337;295;1867;4;39454;1763
podlaskie;£om¿a;79038;313;34444;24;t2062;38676;59;624;1;5294;229
podlaskie;Suwa³ki;68349;197;28038;18;t2063;34992;19;286;8;5033;152
pomorskie;bytowski;76900;385;33233;67;t2201;38412;63;313;1;4942;254
pomorskie;chojnicki;99268;460;43072;26;t2202;49742;96;393;32;6061;306
pomorskie;cz³uchowski;46319;23;19457;0;t2203;23922;6;155;0;2785;17
pomorskie;gdañski;69628;222;30199;11;t2204;33425;15;978;0;5026;196
pomorskie;kartuski;105552;372;46463;28;t2205;53051;76;353;1;5685;267
pomorskie;koœcierski;71527;290;31819;47;t2206;35463;33;290;0;3955;210
pomorskie;kwidzyñski;73899;381;32152;55;t2207;36731;47;439;0;4577;279
pomorskie;lêborski;66870;311;28551;12;t2208;33323;71;380;6;4616;222
pomorskie;malborski;47803;186;21008;3;t2209;23205;18;187;0;3403;165
pomorskie;nowodworski;37008;153;16113;15;t2210;18556;24;148;0;2191;114
pomorskie;pucki;66910;149;29334;9;t2211;33215;17;205;1;4156;122
pomorskie;s³upski;53712;246;23356;20;t2212;26516;30;635;12;3205;184
pomorskie;starogardzki;114675;459;50084;13;t2213;57244;81;938;1;6409;364
pomorskie;tczewski;96536;384;40576;12;t2214;48869;40;1037;14;6054;318
pomorskie;wejherowski;183858;452;79378;33;t2215;91708;55;1340;1;11432;363
pomorskie;sztumski;47724;107;20566;13;t2216;24473;6;165;0;2520;88
pomorskie;Gdañsk;921513;2820;401746;114;t2261;454255;278;4861;55;60651;2373
pomorskie;Gdynia;335160;1458;136088;50;t2262;167216;144;2146;3;29710;1261
pomorskie;S³upsk;133048;538;57532;52;t2263;65880;47;334;1;9302;438
pomorskie;Sopot;107210;271;46150;13;t2264;49808;24;186;1;11066;233
œl¹skie;bêdziñski;130129;736;55300;25;t2401;63146;64;806;1;10877;646
œl¹skie;bielski;122311;425;51429;6;t2402;63787;40;574;2;6521;377
œl¹skie;cieszyñski;179073;792;78227;49;t2403;89989;73;432;0;10425;670
œl¹skie;czêstochowski;100720;333;44771;28;t2404;49805;48;359;18;5785;239
œl¹skie;gliwicki;154946;679;61921;21;t2405;80591;81;212;1;12222;576
œl¹skie;k³obucki;65288;297;28299;10;t2406;33285;33;167;0;3537;254
œl¹skie;lubliniecki;61847;173;26515;5;t2407;31396;35;74;0;3862;133
œl¹skie;miko³owski;46386;100;20568;1;t2408;22517;3;402;5;2899;91
œl¹skie;myszkowski;63228;108;28044;2;t2409;31133;10;406;0;3645;96
œl¹skie;pszczyñski;75029;200;32779;21;t2410;37453;23;276;0;4521;156
œl¹skie;raciborski;101212;254;43748;14;t2411;50653;23;490;1;6321;216
œl¹skie;rybnicki;30012;56;13464;1;t2412;14302;5;33;0;2213;50
œl¹skie;tarnogórski;166162;629;73634;31;t2413;80730;62;463;2;11335;534
œl¹skie;bieruñsko-lêdziñski;43272;73;19464;5;t2414;21774;7;396;25;1638;36
œl¹skie;wodzis³awski;140475;543;61087;25;t2415;71581;67;173;0;7634;451
œl¹skie;zawierciañski;119605;662;50595;21;t2416;60531;92;606;6;7873;543
œl¹skie;¿ywiecki;118526;178;53341;8;t2417;59035;29;799;0;5351;141
œl¹skie;Bielsko-Bia³a;251409;897;107863;35;t2461;125398;85;1490;5;16658;772
œl¹skie;Bytom;163637;371;70642;23;t2462;82217;33;732;2;10046;313
œl¹skie;Chorzów;132672;646;56345;37;t2463;65203;117;380;4;10744;488
œl¹skie;Czêstochowa;303875;1614;128978;71;t2464;150257;174;1597;4;23043;1365
œl¹skie;D¹browa Górnicza;107475;849;44983;38;t2465;51980;75;525;5;9987;731
œl¹skie;Gliwice;309743;1335;134778;56;t2466;155662;93;795;51;18508;1135
œl¹skie;Jastrzêbie-Zdrój;70426;464;29380;30;t2467;34436;77;747;2;5863;355
œl¹skie;Jaworzno;104017;516;44648;23;t2468;53000;47;633;19;5736;427
œl¹skie;Katowice;647091;1577;282776;80;t2469;324759;128;2338;5;37218;1364
œl¹skie;Mys³owice;58050;434;25444;34;t2470;27814;42;493;2;4299;356
œl¹skie;Piekary Œl¹skie;46264;345;19444;8;t2471;22226;20;374;2;4220;315
œl¹skie;Ruda Œl¹ska;200613;645;91063;35;t2472;98682;62;1054;0;9814;548
œl¹skie;Rybnik;84203;613;34710;26;t2473;41783;71;197;0;7513;516
œl¹skie;Siemianowice Œl¹skie;100139;563;43790;16;t2474;48777;45;212;1;7360;501
œl¹skie;Sosnowiec;251835;1461;104438;31;t2475;124125;81;623;2;22649;1347
œl¹skie;Œwiêtoch³owice;46680;81;20472;5;t2476;22909;9;247;0;3052;67
œl¹skie;Tychy;128815;247;57510;19;t2477;62296;10;944;4;8065;214
œl¹skie;Zabrze;157873;530;65020;37;t2478;80538;51;967;0;11348;442
œl¹skie;¯ory;70080;42;30683;1;t2479;35540;3;119;0;3738;38
œwiêtokrzyskie;buski;60155;181;26134;34;t2601;30486;27;987;1;2548;119
œwiêtokrzyskie;jêdrzejowski;86336;211;38562;1;t2602;42913;28;710;1;4151;181
œwiêtokrzyskie;kazimierski;29319;189;12634;0;t2603;14886;37;141;4;1658;148
œwiêtokrzyskie;kielecki;133594;670;57409;34;t2604;68628;110;350;36;7207;490
œwiêtokrzyskie;konecki;65945;208;28546;1;t2605;33429;36;439;7;3531;164
œwiêtokrzyskie;opatowski;40937;91;18097;4;t2606;20393;33;259;0;2188;54
œwiêtokrzyskie;ostrowiecki;104809;678;44641;37;t2607;51492;66;423;0;8253;575
œwiêtokrzyskie;piñczowski;40826;31;16519;1;t2608;22505;4;226;0;1576;26
œwiêtokrzyskie;sandomierski;86853;288;38285;8;t2609;43841;35;794;12;3933;233
œwiêtokrzyskie;skar¿yski;60781;459;26185;10;t2610;29652;23;183;2;4761;424
œwiêtokrzyskie;starachowicki;71978;267;31407;5;t2611;35941;36;689;1;3941;225
œwiêtokrzyskie;staszowski;42254;173;18508;13;t2612;21241;14;494;21;2011;125
œwiêtokrzyskie;w³oszczowski;51635;183;22488;27;t2613;26378;28;56;0;2713;128
œwiêtokrzyskie;Kielce;321844;1270;137913;64;t2661;162009;153;1075;8;20847;1045
warmiñsko-mazurskie;bartoszycki;62060;268;27054;9;t2801;31041;20;83;0;3882;239
warmiñsko-mazurskie;braniewski;34442;150;15524;21;t2802;16869;17;110;1;1939;111
warmiñsko-mazurskie;dzia³dowski;59586;199;26397;19;t2803;29044;14;110;0;4035;166
warmiñsko-mazurskie;elbl¹ski;42632;0;19534;0;t2804;20665;0;915;0;1518;0
warmiñsko-mazurskie;e³cki;95181;585;38362;42;t2805;51338;52;416;4;5065;487
warmiñsko-mazurskie;gi¿ycki;51178;260;22622;25;t2806;25048;39;415;4;3093;192
warmiñsko-mazurskie;i³awski;77836;234;33878;34;t2807;39660;62;644;1;3654;137
warmiñsko-mazurskie;kêtrzyñski;50167;227;22177;13;t2808;23752;31;77;1;4161;182
warmiñsko-mazurskie;lidzbarski;34409;117;15422;0;t2809;16753;37;107;0;2127;80
warmiñsko-mazurskie;mr¹gowski;34564;89;14717;0;t2810;17442;7;221;0;2184;82
warmiñsko-mazurskie;nidzicki;55882;257;20687;23;t2811;32283;46;131;1;2781;187
warmiñsko-mazurskie;nowomiejski;42697;88;18765;6;t2812;21651;46;424;0;1857;36
warmiñsko-mazurskie;olecki;28416;94;12835;37;t2813;13973;23;243;0;1365;34
warmiñsko-mazurskie;olsztyñski;108647;189;47741;2;t2814;53872;36;987;8;6047;143
warmiñsko-mazurskie;ostródzki;79861;290;35632;34;t2815;39384;46;846;1;3999;209
warmiñsko-mazurskie;piski;58453;214;25195;31;t2816;29218;44;165;0;3875;139
