wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
dolnoœl¹skie;boles³awiecki;47974;1056;15951;840;t0201
dolnoœl¹skie;dzier¿oniowski;44698;682;15816;439;t0202
dolnoœl¹skie;g³ogowski;40914;678;13806;490;t0203
dolnoœl¹skie;górowski;17221;258;5123;158;t0204
dolnoœl¹skie;jaworski;27862;638;9553;511;t0205
dolnoœl¹skie;jeleniogórski;36781;627;14159;182;t0206
dolnoœl¹skie;kamiennogórski;20282;453;7512;330;t0207
dolnoœl¹skie;k³odzki;84001;1439;31298;875;t0208
dolnoœl¹skie;legnicki;26327;652;7355;455;t0209
dolnoœl¹skie;lubañski;17538;219;6079;145;t0210
dolnoœl¹skie;lubiñski;92469;1001;36307;731;t0211
dolnoœl¹skie;lwówecki;25554;324;8717;113;t0212
dolnoœl¹skie;milicki;22550;222;8633;103;t0213
dolnoœl¹skie;oleœnicki;49721;908;13764;339;t0214
dolnoœl¹skie;o³awski;34149;444;14073;245;t0215
dolnoœl¹skie;polkowicki;24800;285;5487;121;t0216
dolnoœl¹skie;strzeliñski;24583;445;8877;222;t0217
dolnoœl¹skie;œredzki;15327;156;6072;117;t0218
dolnoœl¹skie;œwidnicki;63180;598;20098;274;t0219
dolnoœl¹skie;trzebnicki;40088;553;15524;387;t0220
dolnoœl¹skie;wa³brzyski;24001;535;9883;331;t0221
dolnoœl¹skie;wo³owski;28335;518;10014;201;t0222
dolnoœl¹skie;wroc³awski;68464;849;24508;562;t0223
dolnoœl¹skie;z¹bkowicki;37945;464;14096;138;t0224
dolnoœl¹skie;zgorzelecki;37896;817;14202;599;t0225
dolnoœl¹skie;z³otoryjski;23393;329;8128;235;t0226
dolnoœl¹skie;Jelenia Góra;59319;1003;21315;562;t0261
dolnoœl¹skie;Legnica;60338;1344;21381;978;t0262
dolnoœl¹skie;Wroc³aw;711881;10522;253144;6417;t0264
dolnoœl¹skie;Wa³brzych;155609;1854;59380;1437;t0265
kujawsko-pomorskie;aleksandrowski;104007;1417;44103;1085;t0401
kujawsko-pomorskie;brodnicki;44257;1134;15603;568;t0402
kujawsko-pomorskie;bydgoski;48351;923;16339;493;t0403
kujawsko-pomorskie;che³miñski;24525;444;8520;299;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;20559;388;6270;309;t0405
kujawsko-pomorskie;grudzi¹dzki;15672;197;4726;113;t0406
kujawsko-pomorskie;inowroc³awski;73523;932;27897;598;t0407
kujawsko-pomorskie;lipnowski;32745;718;11031;568;t0408
kujawsko-pomorskie;mogileñski;15950;274;4674;35;t0409
kujawsko-pomorskie;nakielski;46483;554;13454;180;t0410
kujawsko-pomorskie;radziejowski;28048;657;8825;487;t0411
kujawsko-pomorskie;rypiñski;21484;184;7463;94;t0412
kujawsko-pomorskie;sêpoleñski;31119;146;10276;60;t0413
kujawsko-pomorskie;œwiecki;47761;1114;16521;901;t0414
kujawsko-pomorskie;toruñski;43879;856;12222;255;t0415
kujawsko-pomorskie;tucholski;23466;226;6997;141;t0416
kujawsko-pomorskie;w¹brzeski;16600;117;5270;44;t0417
kujawsko-pomorskie;w³oc³awski;39637;1057;13366;691;t0418
kujawsko-pomorskie;¿niñski;31559;639;10279;374;t0419
kujawsko-pomorskie;Bydgoszcz;288528;4715;103391;2909;t0461
kujawsko-pomorskie;Grudzi¹dz;82665;1718;30513;403;t0462
kujawsko-pomorskie;Toruñ;115282;2325;38994;1030;t0463
kujawsko-pomorskie;W³oc³awek;55605;946;17702;570;t0464
lubelskie;bialski;42663;633;15691;442;t0601
lubelskie;bi³gorajski;37095;746;14367;480;t0602
