data;liczba_szczepien_dziennie;dawka_2_dziennie
2020-12-27;2180;0
2020-12-28;4396;0
2020-12-29;10103;0
2020-12-30;20454;1
2020-12-31;10637;0
2021-01-01;1344;1
2021-01-02;2262;0
2021-01-03;653;0
2021-01-04;40815;1
2021-01-05;55534;2
2021-01-06;18796;0
2021-01-07;30454;0
2021-01-08;11854;0
2021-01-09;2254;0
2021-01-10;997;2
2021-01-11;47720;3
2021-01-12;63601;0
2021-01-13;55171;0
2021-01-14;46669;1
2021-01-15;26306;0
2021-01-16;21050;17
2021-01-17;12103;421
2021-01-18;28508;2941
2021-01-19;49668;8165
2021-01-20;51277;14436
2021-01-21;53366;14865
2021-01-22;38335;5267
2021-01-23;16737;1358
2021-01-24;5329;557
2021-01-25;73766;29625
2021-01-26;133372;48388
2021-01-27;104639;26594
2021-01-28;89726;29484
2021-01-29;44046;16172
2021-01-30;16305;3112
2021-01-31;8690;1387
2021-02-01;57268;33339
2021-02-02;115616;57699
2021-02-03;122428;56021
2021-02-04;107663;51591
2021-02-05;52158;29579
2021-02-06;24726;15716
2021-02-07;16492;10170
2021-02-08;33272;11766
2021-02-09;90550;20432
2021-02-10;113864;44852
2021-02-11;112429;59022
2021-02-12;76023;43750
2021-02-13;35688;15166
2021-02-14;14723;4864
2021-02-15;36545;11802
2021-02-16;72256;33898
2021-02-17;156128;85193
2021-02-18;175625;94414
2021-02-19;103166;50188
2021-02-20;35970;7694
2021-02-21;16058;3616
2021-02-22;43311;4118
2021-02-23;71673;20460
2021-02-24;160938;77023
2021-02-25;174987;90628
2021-02-26;103722;45578
2021-02-27;44688;11771
2021-02-28;17826;5623
2021-03-01;46059;5416
2021-03-02;82195;21757
2021-03-03;156848;68012
2021-03-04;173908;85916
2021-03-05;108657;44724
2021-03-06;49447;12014
2021-03-07;17948;5382
2021-03-08;34518;3678
2021-03-09;63826;8488
2021-03-10;142915;42981
2021-03-11;162519;68270
2021-03-12;94916;39487
2021-03-13;29672;6730
2021-03-14;11851;3030
2021-03-15;25643;3592
2021-03-16;47786;10719
2021-03-17;133956;43890
2021-03-18;155372;66646
2021-03-19;89378;38892
2021-03-20;29820;10255
2021-03-21;10686;3070
2021-03-22;51747;3969
2021-03-23;117712;19835
2021-03-24;191475;50117
2021-03-25;215695;71749
2021-03-26;161631;40590
2021-03-27;91762;15025
2021-03-28;35611;6912
2021-03-29;80106;9874
2021-03-30;118118;16075
2021-03-31;191466;20765
2021-04-01;205734;19475
2021-04-02;152657;11265
2021-04-03;36218;2729
2021-04-04;3336;343
2021-04-05;3863;529
2021-04-06;125713;8134
2021-04-07;220425;7304
2021-04-08;258182;5605
2021-04-09;219272;4645
2021-04-10;153164;4126
2021-04-11;44524;794
2021-04-12;106103;7015
2021-04-13;187357;23340
2021-04-14;254489;53542
2021-04-15;267947;59115
2021-04-16;201481;28179
2021-04-17;140948;11951
2021-04-18;39992;4036
2021-04-19;109875;13068
2021-04-20;202995;34243
2021-04-21;282292;74062
2021-04-22;304474;79153
2021-04-23;256466;45989
2021-04-24;203299;23949
2021-04-25;55007;9020
