wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;4;0;0;0;t00
dolnoœl¹skie;boles³awiecki;72888;29;33007;0;t0201
dolnoœl¹skie;dzier¿oniowski;68387;0;32185;0;t0202
dolnoœl¹skie;g³ogowski;64463;0;29414;0;t0203
dolnoœl¹skie;górowski;26722;0;12121;0;t0204
dolnoœl¹skie;jaworski;39091;7;17731;0;t0205
dolnoœl¹skie;jeleniogórski;51022;0;23740;0;t0206
dolnoœl¹skie;kamiennogórski;31548;0;14847;0;t0207
dolnoœl¹skie;k³odzki;128198;0;60202;0;t0208
dolnoœl¹skie;legnicki;44150;0;19738;0;t0209
dolnoœl¹skie;lubañski;29974;0;12722;0;t0210
dolnoœl¹skie;lubiñski;124609;0;59701;0;t0211
dolnoœl¹skie;lwówecki;41702;8;19368;1;t0212
dolnoœl¹skie;milicki;34343;20;16231;0;t0213
dolnoœl¹skie;oleœnicki;98108;31;44889;21;t0214
dolnoœl¹skie;o³awski;45497;92;21548;0;t0215
dolnoœl¹skie;polkowicki;41644;3;18254;0;t0216
dolnoœl¹skie;strzeliñski;37159;59;17360;0;t0217
dolnoœl¹skie;œredzki;21903;0;10423;0;t0218
dolnoœl¹skie;œwidnicki;101828;202;46909;0;t0219
dolnoœl¹skie;trzebnicki;59355;0;28575;0;t0220
dolnoœl¹skie;wa³brzyski;31346;0;14945;0;t0221
dolnoœl¹skie;wo³owski;42380;0;18965;0;t0222
dolnoœl¹skie;wroc³awski;103153;8;49235;0;t0223
dolnoœl¹skie;z¹bkowicki;55332;0;26012;0;t0224
dolnoœl¹skie;zgorzelecki;59577;57;27054;0;t0225
dolnoœl¹skie;z³otoryjski;34836;10;15634;0;t0226
dolnoœl¹skie;Jelenia Góra;89997;15;43399;2;t0261
dolnoœl¹skie;Legnica;89862;75;42414;6;t0262
dolnoœl¹skie;Wroc³aw;1050201;282;494236;58;t0264
dolnoœl¹skie;Wa³brzych;210898;0;98563;0;t0265
kujawsko-pomorskie;aleksandrowski;132577;49;63150;0;t0401
kujawsko-pomorskie;brodnicki;71954;0;33767;0;t0402
kujawsko-pomorskie;bydgoski;76970;0;36470;0;t0403
kujawsko-pomorskie;che³miñski;41819;0;19675;0;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;35773;66;16672;0;t0405
kujawsko-pomorskie;grudzi¹dzki;26335;0;11883;0;t0406
kujawsko-pomorskie;inowroc³awski;104497;50;49688;0;t0407
kujawsko-pomorskie;lipnowski;53252;6;24503;6;t0408
kujawsko-pomorskie;mogileñski;32343;0;15160;0;t0409
kujawsko-pomorskie;nakielski;84661;95;38159;38;t0410
kujawsko-pomorskie;radziejowski;44511;0;20837;0;t0411
kujawsko-pomorskie;rypiñski;35691;0;16794;0;t0412
kujawsko-pomorskie;sêpoleñski;48704;34;22534;0;t0413
kujawsko-pomorskie;œwiecki;78356;0;36058;0;t0414
kujawsko-pomorskie;toruñski;72038;0;31611;0;t0415
kujawsko-pomorskie;tucholski;39203;0;17976;0;t0416
kujawsko-pomorskie;w¹brzeski;28092;0;12764;0;t0417
kujawsko-pomorskie;w³oc³awski;65155;21;31092;0;t0418
kujawsko-pomorskie;¿niñski;52924;0;25124;0;t0419
kujawsko-pomorskie;Bydgoszcz;434174;115;203502;15;t0461
kujawsko-pomorskie;Grudzi¹dz;123784;0;57345;0;t0462
kujawsko-pomorskie;Toruñ;193144;0;89714;0;t0463
kujawsko-pomorskie;W³oc³awek;94216;17;42746;0;t0464
lubelskie;bialski;61648;0;28294;0;t0601
lubelskie;bi³gorajski;54149;0;25811;0;t0602
lubelskie;che³mski;36257;30;17111;0;t0603
lubelskie;hrubieszowski;44883;5;20645;0;t0604
lubelskie;janowski;30961;43;14453;9;t0605
lubelskie;krasnostawski;41252;0;19045;0;t0606
lubelskie;kraœnicki;66779;0;31607;0;t0607
lubelskie;lubartowski;55069;6;25894;1;t0608
lubelskie;lubelski;84440;64;38644;4;t0609
lubelskie;³êczyñski;40292;0;19324;0;t0610
lubelskie;³ukowski;56338;1;26473;0;t0611
lubelskie;opolski;45079;5;20778;0;t0612
lubelskie;parczewski;28198;7;13070;0;t0613
lubelskie;pu³awski;98024;0;46811;0;t0614
lubelskie;radzyñski;30759;0;14587;0;t0615
lubelskie;rycki;53743;32;25779;0;t0616
lubelskie;œwidnicki;46097;10;22124;0;t0617
lubelskie;tomaszowski;55945;43;25952;1;t0618
lubelskie;w³odawski;35025;10;16309;0;t0619
lubelskie;zamojski;48566;0;23535;0;t0620
