wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;25;0;0;0;t00
dolnoœl¹skie;boles³awiecki;70005;192;31683;113;t0201
dolnoœl¹skie;dzier¿oniowski;65829;149;30983;33;t0202
dolnoœl¹skie;g³ogowski;61585;184;27941;98;t0203
dolnoœl¹skie;górowski;25864;0;11675;0;t0204
dolnoœl¹skie;jaworski;37896;113;17126;53;t0205
dolnoœl¹skie;jeleniogórski;49558;175;23185;96;t0206
dolnoœl¹skie;kamiennogórski;30101;147;14174;108;t0207
dolnoœl¹skie;k³odzki;123661;295;58154;140;t0208
dolnoœl¹skie;legnicki;42810;53;19097;17;t0209
dolnoœl¹skie;lubañski;28753;75;12042;16;t0210
dolnoœl¹skie;lubiñski;121302;145;58059;81;t0211
dolnoœl¹skie;lwówecki;40014;124;18513;80;t0212
dolnoœl¹skie;milicki;32988;145;15525;90;t0213
dolnoœl¹skie;oleœnicki;92009;237;41479;104;t0214
dolnoœl¹skie;o³awski;44298;0;21359;0;t0215
dolnoœl¹skie;polkowicki;40166;80;17536;40;t0216
dolnoœl¹skie;strzeliñski;35991;58;16824;36;t0217
dolnoœl¹skie;œredzki;21278;78;10074;60;t0218
dolnoœl¹skie;œwidnicki;97107;212;44669;149;t0219
dolnoœl¹skie;trzebnicki;57563;116;27569;64;t0220
dolnoœl¹skie;wa³brzyski;30571;20;14501;17;t0221
dolnoœl¹skie;wo³owski;40958;31;18325;5;t0222
dolnoœl¹skie;wroc³awski;100041;53;47659;39;t0223
dolnoœl¹skie;z¹bkowicki;53428;160;25157;82;t0224
dolnoœl¹skie;zgorzelecki;56272;352;25619;294;t0225
dolnoœl¹skie;z³otoryjski;33344;174;14941;106;t0226
dolnoœl¹skie;Jelenia Góra;86542;160;41618;56;t0261
dolnoœl¹skie;Legnica;86495;100;40727;50;t0262
dolnoœl¹skie;Wroc³aw;1024437;910;482386;457;t0264
dolnoœl¹skie;Wa³brzych;206660;51;96703;31;t0265
kujawsko-pomorskie;aleksandrowski;130337;139;61961;108;t0401
kujawsko-pomorskie;brodnicki;69025;167;32131;100;t0402
kujawsko-pomorskie;bydgoski;74737;160;35160;72;t0403
kujawsko-pomorskie;che³miñski;40109;150;18804;96;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;34550;0;16048;0;t0405
kujawsko-pomorskie;grudzi¹dzki;25003;91;11210;56;t0406
kujawsko-pomorskie;inowroc³awski;101722;54;48395;29;t0407
kujawsko-pomorskie;lipnowski;50924;139;23240;51;t0408
kujawsko-pomorskie;mogileñski;30278;74;14156;42;t0409
kujawsko-pomorskie;nakielski;80917;80;36500;57;t0410
kujawsko-pomorskie;radziejowski;43485;221;20230;150;t0411
kujawsko-pomorskie;rypiñski;33850;20;15622;8;t0412
kujawsko-pomorskie;sêpoleñski;47456;26;21959;11;t0413
kujawsko-pomorskie;œwiecki;74547;235;34322;130;t0414
kujawsko-pomorskie;toruñski;69522;99;30403;58;t0415
kujawsko-pomorskie;tucholski;38114;151;17417;48;t0416
kujawsko-pomorskie;w¹brzeski;26541;51;12037;39;t0417
kujawsko-pomorskie;w³oc³awski;62699;70;29721;57;t0418
kujawsko-pomorskie;¿niñski;51487;65;24292;40;t0419
kujawsko-pomorskie;Bydgoszcz;421027;561;198111;320;t0461
kujawsko-pomorskie;Grudzi¹dz;119279;259;55265;137;t0462
kujawsko-pomorskie;Toruñ;185427;342;86173;244;t0463
kujawsko-pomorskie;W³oc³awek;90494;170;41137;87;t0464
lubelskie;bialski;59486;173;27158;28;t0601
lubelskie;bi³gorajski;52052;80;24650;46;t0602
lubelskie;che³mski;35171;62;16597;10;t0603
lubelskie;hrubieszowski;42936;157;19666;61;t0604
lubelskie;janowski;29342;87;13627;55;t0605
lubelskie;krasnostawski;39801;94;18376;45;t0606
lubelskie;kraœnicki;64544;152;30537;55;t0607
lubelskie;lubartowski;52776;89;24759;55;t0608
lubelskie;lubelski;81166;257;36962;132;t0609
lubelskie;³êczyñski;39138;51;18663;36;t0610
lubelskie;³ukowski;53499;189;24998;56;t0611
lubelskie;opolski;42894;133;19641;42;t0612
lubelskie;parczewski;27235;176;12596;97;t0613
