wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;4;0;0;0;t00
dolnoœl¹skie;boles³awiecki;76869;161;34081;23;t0201
dolnoœl¹skie;dzier¿oniowski;73091;80;33482;13;t0202
dolnoœl¹skie;g³ogowski;69142;167;30863;45;t0203
dolnoœl¹skie;górowski;27662;33;12433;0;t0204
dolnoœl¹skie;jaworski;41035;80;18205;22;t0205
dolnoœl¹skie;jeleniogórski;53846;77;24399;15;t0206
dolnoœl¹skie;kamiennogórski;33782;89;15558;5;t0207
dolnoœl¹skie;k³odzki;136251;395;62213;60;t0208
dolnoœl¹skie;legnicki;45842;103;20127;19;t0209
dolnoœl¹skie;lubañski;31711;95;13118;11;t0210
dolnoœl¹skie;lubiñski;130640;267;61257;38;t0211
dolnoœl¹skie;lwówecki;44323;99;20174;15;t0212
dolnoœl¹skie;milicki;36255;74;16818;39;t0213
dolnoœl¹skie;oleœnicki;105133;348;47350;102;t0214
dolnoœl¹skie;o³awski;47179;94;21776;0;t0215
dolnoœl¹skie;polkowicki;43551;103;18866;33;t0216
dolnoœl¹skie;strzeliñski;39245;77;17969;19;t0217
dolnoœl¹skie;œredzki;23425;74;10857;16;t0218
dolnoœl¹skie;œwidnicki;108970;164;48968;7;t0219
dolnoœl¹skie;trzebnicki;62928;147;29780;39;t0220
dolnoœl¹skie;wa³brzyski;33414;116;15552;21;t0221
dolnoœl¹skie;wo³owski;44536;23;19563;1;t0222
dolnoœl¹skie;wroc³awski;108075;162;50628;25;t0223
dolnoœl¹skie;z¹bkowicki;59136;41;26843;8;t0224
dolnoœl¹skie;zgorzelecki;63503;165;28127;12;t0225
dolnoœl¹skie;z³otoryjski;36654;90;16294;28;t0226
dolnoœl¹skie;Jelenia Góra;95451;177;44734;37;t0261
dolnoœl¹skie;Legnica;95652;298;43870;50;t0262
dolnoœl¹skie;Wroc³aw;1106610;1979;506259;386;t0264
dolnoœl¹skie;Wa³brzych;220426;180;100543;15;t0265
kujawsko-pomorskie;aleksandrowski;136765;104;64092;26;t0401
kujawsko-pomorskie;brodnicki;76627;134;35395;24;t0402
kujawsko-pomorskie;bydgoski;80695;100;37739;15;t0403
kujawsko-pomorskie;che³miñski;44365;87;20353;20;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;37835;80;17348;13;t0405
kujawsko-pomorskie;grudzi¹dzki;27799;32;12533;13;t0406
kujawsko-pomorskie;inowroc³awski;109849;142;51213;13;t0407
kujawsko-pomorskie;lipnowski;56387;45;25660;16;t0408
kujawsko-pomorskie;mogileñski;35117;26;16179;6;t0409
kujawsko-pomorskie;nakielski;89168;42;39310;10;t0410
kujawsko-pomorskie;radziejowski;46368;79;21501;8;t0411
kujawsko-pomorskie;rypiñski;38043;29;17635;5;t0412
kujawsko-pomorskie;sêpoleñski;51115;70;23006;5;t0413
kujawsko-pomorskie;œwiecki;82991;130;37573;25;t0414
kujawsko-pomorskie;toruñski;75171;92;32693;14;t0415
kujawsko-pomorskie;tucholski;41279;80;18708;21;t0416
kujawsko-pomorskie;w¹brzeski;30004;56;13412;16;t0417
kujawsko-pomorskie;w³oc³awski;68244;49;32193;10;t0418
kujawsko-pomorskie;¿niñski;55177;133;25892;8;t0419
kujawsko-pomorskie;Bydgoszcz;458887;1035;209003;162;t0461
kujawsko-pomorskie;Grudzi¹dz;129921;149;59170;21;t0462
kujawsko-pomorskie;Toruñ;207198;471;93263;132;t0463
kujawsko-pomorskie;W³oc³awek;100539;222;44442;46;t0464
lubelskie;bialski;65285;170;29241;19;t0601
lubelskie;bi³gorajski;57703;281;26812;72;t0602
lubelskie;che³mski;38244;162;17696;49;t0603
lubelskie;hrubieszowski;47956;180;21550;39;t0604
lubelskie;janowski;33398;130;15268;18;t0605
lubelskie;krasnostawski;43678;169;19780;42;t0606
lubelskie;kraœnicki;70869;141;32753;17;t0607
lubelskie;lubartowski;58903;199;27175;53;t0608
lubelskie;lubelski;89996;184;40294;58;t0609
lubelskie;³êczyñski;42371;165;19806;12;t0610
lubelskie;³ukowski;60383;197;27833;37;t0611
lubelskie;opolski;48383;189;21849;30;t0612
lubelskie;parczewski;30119;83;13526;6;t0613
lubelskie;pu³awski;104354;359;48634;72;t0614
lubelskie;radzyñski;32769;41;15195;2;t0615
lubelskie;rycki;56219;83;26601;26;t0616
lubelskie;œwidnicki;49928;182;23170;33;t0617
lubelskie;tomaszowski;59166;114;27033;15;t0618
lubelskie;w³odawski;36868;77;16778;3;t0619
lubelskie;zamojski;51554;149;24580;40;t0620
lubelskie;Bia³a Podlaska;75172;284;34431;49;t0661
lubelskie;Che³m;67320;144;30097;27;t0662
lubelskie;Lublin;478163;1491;211245;209;t0663
lubelskie;Zamoœæ;95173;315;43868;53;t0664
lubuskie;gorzowski;31619;45;14368;7;t0801
lubuskie;kroœnieñski;53517;126;24803;19;t0802
lubuskie;miêdzyrzecki;70244;44;32246;13;t0803
lubuskie;nowosolski;97660;243;42759;54;t0804
lubuskie;s³ubicki;40820;8;19119;1;t0805
lubuskie;strzelecko-drezdenecki;54091;257;23536;13;t0806
lubuskie;sulêciñski;33403;103;14749;35;t0807
lubuskie;œwiebodziñski;57545;44;26243;2;t0808
lubuskie;zielonogórski;92938;102;42563;28;t0809
lubuskie;¿agañski;72849;137;32368;23;t0810
lubuskie;¿arski;105179;259;48543;47;t0811
lubuskie;wschowski;28893;56;13673;5;t0812
lubuskie;Gorzów Wielkopolski;163423;315;72683;46;t0861
lubuskie;Zielona Góra;160490;241;74283;47;t0862
