data;liczba_szczepien_dziennie;dawka_2_dziennie
2020-12-27;2159;0
2020-12-28;4347;0
2020-12-29;9993;0
2020-12-30;20265;0
2020-12-31;10573;0
2021-01-01;1347;2
2021-01-02;2254;0
2021-01-03;641;0
2021-01-04;40469;1
2021-01-05;55175;1
2021-01-06;18695;0
2021-01-07;30300;0
2021-01-08;11804;0
2021-01-09;2255;0
2021-01-10;990;2
2021-01-11;47502;3
2021-01-12;63261;0
2021-01-13;55033;1
2021-01-14;46473;2
2021-01-15;26193;1
2021-01-16;20953;17
2021-01-17;12066;435
2021-01-18;28293;2943
2021-01-19;49339;8121
2021-01-20;51155;14473
2021-01-21;52947;14788
2021-01-22;38188;5264
2021-01-23;16853;1362
2021-01-24;5355;557
2021-01-25;73174;29534
2021-01-26;132682;48380
2021-01-27;104597;26577
2021-01-28;89408;29494
2021-01-29;43693;16130
2021-01-30;16247;3121
2021-01-31;8677;1391
2021-02-01;57090;33369
2021-02-02;114574;57476
2021-02-03;121678;56066
2021-02-04;107184;51644
2021-02-05;52044;29663
2021-02-06;24649;15721
2021-02-07;16382;10182
2021-02-08;33055;11759
2021-02-09;89702;20232
2021-02-10;113236;45017
2021-02-11;111606;58889
2021-02-12;75780;43762
2021-02-13;35618;15263
2021-02-14;14712;4880
2021-02-15;36335;11787
2021-02-16;71770;33922
2021-02-17;154883;85751
2021-02-18;174555;94897
2021-02-19;103258;50401
2021-02-20;36032;7730
2021-02-21;16053;3617
2021-02-22;43436;4140
2021-02-23;71906;20578
2021-02-24;160850;77154
2021-02-25;174928;90789
2021-02-26;103683;45724
2021-02-27;44815;11935
2021-02-28;18067;5836
2021-03-01;46149;5422
2021-03-02;82503;21828
2021-03-03;156768;68107
2021-03-04;173948;85996
2021-03-05;108740;44737
2021-03-06;49843;12092
2021-03-07;17995;5394
2021-03-08;34585;3686
2021-03-09;63909;8435
2021-03-10;143433;43090
2021-03-11;162929;68452
2021-03-12;95144;39622
2021-03-13;29986;6743
2021-03-14;11878;3043
2021-03-15;25821;3558
2021-03-16;47911;10736
2021-03-17;134089;43931
2021-03-18;155444;66742
2021-03-19;89491;38995
2021-03-20;29791;10293
2021-03-21;10660;3081
2021-03-22;51968;3981
2021-03-23;118090;19975
2021-03-24;192212;50221
2021-03-25;216663;71872
2021-03-26;162365;40747
2021-03-27;92248;15042
2021-03-28;35751;6931
2021-03-29;80157;9880
2021-03-30;117702;16118
2021-03-31;191068;20764
2021-04-01;205450;19531
2021-04-02;153241;11310
2021-04-03;36405;2761
2021-04-04;3342;352
2021-04-05;3886;528
2021-04-06;126247;8150
2021-04-07;220783;7377
2021-04-08;258689;5852
2021-04-09;220796;4705
2021-04-10;154630;4185
2021-04-11;44780;786
2021-04-12;106533;7030
2021-04-13;186986;23373
2021-04-14;254950;53917
2021-04-15;268176;59340
2021-04-16;201482;28300
2021-04-17;140852;11968
2021-04-18;39813;4036
2021-04-19;109552;13082
2021-04-20;203262;34301
2021-04-21;283296;74568
2021-04-22;306609;79505
2021-04-23;260264;46819
2021-04-24;206192;24523
2021-04-25;56086;9284
2021-04-26;139790;30879
2021-04-27;254113;58780
2021-04-28;345478;99452
2021-04-29;388354;108997
2021-04-30;358106;75074
2021-05-01;121997;15586
2021-05-02;59491;10177
2021-05-03;47174;5543
2021-05-04;234702;63270
2021-05-05;399376;122752
2021-05-06;424472;141935
2021-05-07;379459;124805
2021-05-08;258738;63659
2021-05-09;82453;14857
2021-05-10;188727;52562
2021-05-11;321285;109817
2021-05-12;434624;181055
2021-05-13;441982;193834
2021-05-14;373770;152339
2021-05-15;277988;110616
2021-05-16;90326;29650
2021-05-17;149225;50243
2021-05-18;331428;125847
2021-05-19;446254;185957
2021-05-20;445597;201203
2021-05-21;356995;155313
2021-05-22;241260;111104
2021-05-23;68106;35622
2021-05-24;135640;76900
2021-05-25;306171;158302
2021-05-26;397421;212295
2021-05-27;387139;232236
2021-05-28;349862;202399
2021-05-29;278694;151939
2021-05-30;91902;44177
2021-05-31;167722;98586
2021-06-01;466967;270449
2021-06-02;652570;401429
2021-06-03;141158;64683
2021-06-04;431228;257118
2021-06-05;271965;120492
2021-06-06;99115;41006
2021-06-07;203277;127706
2021-06-08;401299;243067
2021-06-09;507731;303207
2021-06-10;485251;298046
2021-06-11;425730;266595
2021-06-12;318834;182314
2021-06-13;102741;58865
2021-06-14;214169;168511
2021-06-15;375384;264567
2021-06-16;434141;280825
2021-06-17;402931;272668
2021-06-18;326399;220810
2021-06-19;220680;135854
2021-06-20;66541;43790
2021-06-21;168906;137632
2021-06-22;341866;262417
2021-06-23;400812;291763
2021-06-24;381373;283225
2021-06-25;310005;233884
2021-06-26;203328;134392
2021-06-27;61036;42210
2021-06-28;146458;115126
2021-06-29;288729;217807
2021-06-30;357467;254840
2021-07-01;299830;220238
2021-07-02;243902;175410
2021-07-03;172688;119337
2021-07-04;50603;34022
2021-07-05;118859;86709
2021-07-06;251274;207621
2021-07-07;341607;283311
2021-07-08;264103;203136
2021-07-09;256315;197435
2021-07-10;209860;167603
2021-07-11;63062;48719
2021-07-12;115312;82450
2021-07-13;216707;172760
2021-07-14;286678;227106
2021-07-15;257563;195248
2021-07-16;209893;150615
2021-07-17;157760;114001
2021-07-18;41830;25857
2021-07-19;84004;50868
2021-07-20;164607;118429
2021-07-21;210336;156600
2021-07-22;179891;126383
2021-07-23;156568;102382
2021-07-24;97906;61508
2021-07-25;29697;14228
2021-07-26;72362;41819
2021-07-27;115090;71289
2021-07-28;141667;87924
2021-07-29;134384;82727
2021-07-30;120699;70005
2021-07-31;78682;40844
2021-08-01;32896;7903
2021-08-02;53114;25450
2021-08-03;83181;43292
2021-08-04;109478;61313
2021-08-05;110306;60889
2021-08-06;104375;53993
2021-08-07;61503;28014
2021-08-08;19954;5390
2021-08-09;47090;21359
2021-08-10;69459;33419
2021-08-11;81965;40136
2021-08-12;81038;40293
2021-08-13;79814;41111
2021-08-14;43984;17943
2021-08-15;27876;4171
2021-08-16;42484;21536
2021-08-17;59286;30145
2021-08-18;75376;38198
2021-08-19;72041;38718
2021-08-20;74400;39018
2021-08-21;42824;19387
2021-08-22;19465;4080
2021-08-23;37313;18476
2021-08-24;53458;27374
2021-08-25;67039;34074
2021-08-26;67985;35837
2021-08-27;72916;38075
2021-08-28;44877;18796
2021-08-29;22481;4232
2021-08-30;37912;18499
2021-08-31;51684;27126
2021-09-01;48905;26324
2021-09-02;54006;28883
2021-09-03;59100;29225
2021-09-04;32464;13449
2021-09-05;14319;2755
2021-09-06;26444;12340
2021-09-07;36873;17522
2021-09-08;44608;21952
2021-09-09;45524;22826
2021-09-10;50532;24216
2021-09-11;27202;10606
2021-09-12;11608;2203
2021-09-13;23344;10135
2021-09-14;32881;14700
2021-09-15;41085;19168
2021-09-16;43194;19823
2021-09-17;51348;22796
2021-09-18;26195;9585
2021-09-19;10025;2280
2021-09-20;23834;10442
2021-09-21;34720;15037
2021-09-22;39949;16411
2021-09-23;42651;16855
2021-09-24;64362;20530
2021-09-25;33513;8967
2021-09-26;12348;1855
2021-09-27;47374;9177
2021-09-28;62118;12535
2021-09-29;77907;15797
2021-09-30;82562;17650
2021-10-01;84550;17743
2021-10-02;32402;7194
2021-10-03;6862;1297
2021-10-04;43391;7345
2021-10-05;61991;10969
2021-10-06;76030;13325
2021-10-07;81531;15974
2021-10-08;85675;19357
2021-10-09;32741;7232
2021-10-10;5843;1226
2021-10-11;37879;7204
2021-10-12;56852;11351
2021-10-13;65190;13683
2021-10-14;67212;13978
2021-10-15;72986;16898
2021-10-16;28089;6176
2021-10-17;4254;915
2021-10-18;34623;7361
2021-10-19;49914;9206
2021-10-20;66993;11716
2021-10-21;70462;12304
2021-10-22;78738;14807
2021-10-23;31781;5953
2021-10-24;5365;926
2021-10-25;39005;6011
2021-10-26;52831;7964
