wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;28665;1386;3407;247;t00
dolnoœl¹skie;boles³awiecki;26416;25;7373;0;t0201
dolnoœl¹skie;dzier¿oniowski;25750;225;7094;96;t0202
dolnoœl¹skie;g³ogowski;23444;452;5833;233;t0203
dolnoœl¹skie;górowski;8893;170;2232;0;t0204
dolnoœl¹skie;jaworski;16027;408;4036;105;t0205
dolnoœl¹skie;jeleniogórski;22579;363;6237;50;t0206
dolnoœl¹skie;kamiennogórski;11130;90;2786;28;t0207
dolnoœl¹skie;k³odzki;55462;241;17361;86;t0208
dolnoœl¹skie;legnicki;12911;129;2646;0;t0209
dolnoœl¹skie;lubañski;10421;140;3238;59;t0210
dolnoœl¹skie;lubiñski;53694;542;13315;100;t0211
dolnoœl¹skie;lwówecki;14461;70;3993;10;t0212
dolnoœl¹skie;milicki;13495;205;3622;3;t0213
dolnoœl¹skie;oleœnicki;23445;301;5791;66;t0214
dolnoœl¹skie;o³awski;23244;290;7322;118;t0215
dolnoœl¹skie;polkowicki;8757;19;1727;19;t0216
dolnoœl¹skie;strzeliñski;14592;159;3948;24;t0217
dolnoœl¹skie;œredzki;9812;80;2939;16;t0218
dolnoœl¹skie;œwidnicki;34357;232;10315;134;t0219
dolnoœl¹skie;trzebnicki;25699;232;7735;170;t0220
dolnoœl¹skie;wa³brzyski;14935;11;4104;11;t0221
dolnoœl¹skie;wo³owski;15494;47;4549;31;t0222
dolnoœl¹skie;wroc³awski;37645;578;8694;225;t0223
dolnoœl¹skie;z¹bkowicki;22778;439;7008;263;t0224
dolnoœl¹skie;zgorzelecki;23464;222;7051;73;t0225
dolnoœl¹skie;z³otoryjski;13474;193;3417;136;t0226
dolnoœl¹skie;Jelenia Góra;34301;157;9195;6;t0261
dolnoœl¹skie;Legnica;33527;728;7737;89;t0262
dolnoœl¹skie;Wroc³aw;408333;6774;94822;2020;t0264
dolnoœl¹skie;Wa³brzych;109804;379;31267;183;t0265
kujawsko-pomorskie;aleksandrowski;69404;708;20187;188;t0401
kujawsko-pomorskie;brodnicki;24966;329;6443;142;t0402
kujawsko-pomorskie;bydgoski;25826;209;5411;10;t0403
kujawsko-pomorskie;che³miñski;14628;177;3545;100;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;10314;0;2870;0;t0405
kujawsko-pomorskie;grudzi¹dzki;7090;183;1748;4;t0406
kujawsko-pomorskie;inowroc³awski;43876;493;10459;132;t0407
kujawsko-pomorskie;lipnowski;18916;461;5012;195;t0408
kujawsko-pomorskie;mogileñski;9645;150;2391;38;t0409
kujawsko-pomorskie;nakielski;16245;206;3243;1;t0410
kujawsko-pomorskie;radziejowski;14581;156;3774;0;t0411
kujawsko-pomorskie;rypiñski;12498;190;3539;0;t0412
kujawsko-pomorskie;sêpoleñski;17453;312;4769;1;t0413
kujawsko-pomorskie;œwiecki;26957;428;6805;111;t0414
kujawsko-pomorskie;toruñski;22840;134;4618;62;t0415
kujawsko-pomorskie;tucholski;12147;194;3054;104;t0416
kujawsko-pomorskie;w¹brzeski;9378;111;2498;1;t0417
kujawsko-pomorskie;w³oc³awski;20995;150;4968;6;t0418
kujawsko-pomorskie;¿niñski;17479;272;4436;99;t0419
kujawsko-pomorskie;Bydgoszcz;168258;2079;40069;759;t0461
kujawsko-pomorskie;Grudzi¹dz;48321;938;9195;767;t0462
kujawsko-pomorskie;Toruñ;64073;744;16380;487;t0463
kujawsko-pomorskie;W³oc³awek;30886;605;7047;38;t0464
lubelskie;bialski;26453;197;7569;66;t0601
lubelskie;bi³gorajski;23176;342;7002;131;t0602
lubelskie;che³mski;15138;49;4303;0;t0603
lubelskie;hrubieszowski;17580;196;5385;92;t0604
lubelskie;janowski;13266;44;4355;21;t0605
lubelskie;krasnostawski;16652;331;4805;39;t0606
lubelskie;kraœnicki;27767;372;7112;145;t0607
lubelskie;lubartowski;23108;279;6839;182;t0608
lubelskie;lubelski;35211;259;9807;75;t0609
lubelskie;³êczyñski;18155;357;5313;80;t0610
lubelskie;³ukowski;23552;126;6449;61;t0611
lubelskie;opolski;18270;185;4939;51;t0612
lubelskie;parczewski;13191;364;3651;64;t0613
lubelskie;pu³awski;43770;631;12057;70;t0614
lubelskie;radzyñski;13458;102;4534;69;t0615
lubelskie;rycki;22461;196;5704;5;t0616
lubelskie;œwidnicki;17316;231;5007;99;t0617
lubelskie;tomaszowski;23444;314;6447;238;t0618
lubelskie;w³odawski;15956;107;4439;27;t0619
lubelskie;zamojski;21116;33;6455;0;t0620
lubelskie;Bia³a Podlaska;30734;230;6769;55;t0661
lubelskie;Che³m;25081;624;5917;258;t0662
lubelskie;Lublin;210044;3355;59959;1094;t0663
lubelskie;Zamoœæ;39749;698;10295;216;t0664
lubuskie;gorzowski;13354;97;3938;3;t0801
lubuskie;kroœnieñski;21172;1035;4839;179;t0802
lubuskie;miêdzyrzecki;28631;207;7151;29;t0803
lubuskie;nowosolski;33406;235;7196;1;t0804
lubuskie;s³ubicki;13547;135;3362;0;t0805
lubuskie;strzelecko-drezdenecki;19029;266;4982;8;t0806
lubuskie;sulêciñski;10114;0;2762;0;t0807
lubuskie;œwiebodziñski;20440;7;5877;1;t0808
lubuskie;zielonogórski;36839;134;9213;62;t0809
lubuskie;¿agañski;19824;0;4860;0;t0810
lubuskie;¿arski;44560;761;9886;156;t0811
lubuskie;wschowski;8373;1;2355;1;t0812
lubuskie;Gorzów Wielkopolski;51432;813;12537;238;t0861
lubuskie;Zielona Góra;52740;538;17734;246;t0862
³ódzkie;be³chatowski;25415;351;7229;115;t1001
³ódzkie;kutnowski;32360;416;7426;203;t1002
³ódzkie;³aski;11421;121;2998;50;t1003
³ódzkie;³êczycki;18474;285;5121;54;t1004
³ódzkie;³owicki;37925;675;10328;161;t1005
³ódzkie;³ódzki wschodni;12695;80;3177;0;t1006
³ódzkie;opoczyñski;20683;457;4784;29;t1007
³ódzkie;pabianicki;38554;322;9180;230;t1008
³ódzkie;pajêczañski;10455;0;2908;0;t1009
³ódzkie;piotrkowski;16538;5;4426;0;t1010
³ódzkie;poddêbicki;12578;292;3199;114;t1011
³ódzkie;radomszczañski;33523;138;8557;12;t1012
³ódzkie;rawski;10998;20;3280;20;t1013
³ódzkie;sieradzki;35108;493;7609;87;t1014
³ódzkie;skierniewicki;9232;80;2585;5;t1015
³ódzkie;tomaszowski;38749;782;9295;54;t1016
³ódzkie;wieluñski;31082;724;6824;161;t1017
³ódzkie;wieruszowski;12321;62;3362;61;t1018
³ódzkie;zduñskowolski;15960;213;4742;63;t1019
³ódzkie;zgierski;46277;1068;11518;76;t1020
³ódzkie;brzeziñski;14131;180;4071;94;t1021
³ódzkie;£ódŸ;385676;5334;98143;1098;t1061
³ódzkie;Piotrków Trybunalski;28347;487;7549;86;t1062
³ódzkie;Skierniewice;27653;373;6575;74;t1063
ma³opolskie;bocheñski;24031;307;5461;259;t1201
ma³opolskie;brzeski;24525;187;6814;73;t1202
ma³opolskie;chrzanowski;39217;233;9812;21;t1203
ma³opolskie;d¹browski;14988;44;4395;2;t1204
ma³opolskie;gorlicki;33341;692;9543;14;t1205
ma³opolskie;krakowski;53949;466;13860;125;t1206
ma³opolskie;limanowski;30201;256;7725;90;t1207
ma³opolskie;miechowski;26034;443;7028;77;t1208
ma³opolskie;myœlenicki;31056;800;7545;159;t1209
ma³opolskie;nowos¹decki;47016;208;12841;73;t1210
ma³opolskie;nowotarski;49229;411;12722;89;t1211
ma³opolskie;olkuski;37708;406;7481;152;t1212
ma³opolskie;oœwiêcimski;33560;473;8718;148;t1213
